agebroad,gender,population,continent,variant,year
0_4,female,775.989,909,estimates,1951
0_14,female,1918.613,909,estimates,1951
0_17,female,2199.814,909,estimates,1951
0_19,female,2383.329,909,estimates,1951
0_24,female,2869.495,909,estimates,1951
3_4,female,292.442,909,estimates,1951
3_5,female,428.75,909,estimates,1951
3_6,female,558.912,909,estimates,1951
4_5,female,279.113,909,estimates,1951
4_6,female,409.275,909,estimates,1951
5_14,female,1142.624,909,estimates,1951
5_10,female,734.548,909,estimates,1951
5_11,female,841.102,909,estimates,1951
6_9,female,487.973,909,estimates,1951
6_10,female,598.24,909,estimates,1951
6_11,female,704.794,909,estimates,1951
6_12,female,808.106,909,estimates,1951
7_10,female,468.078,909,estimates,1951
7_12,female,677.944,909,estimates,1951
11_16,female,597.292,909,estimates,1951
11_17,female,689.277,909,estimates,1951
11_18,female,780.637,909,estimates,1951
12_14,female,301.522,909,estimates,1951
12_16,female,490.738,909,estimates,1951
12_17,female,582.723,909,estimates,1951
12_18,female,674.083,909,estimates,1951
13_17,female,479.411,909,estimates,1951
13_18,female,570.771,909,estimates,1951
13_19,female,662.926,909,estimates,1951
15_17,female,281.201,909,estimates,1951
18_23,female,569.654,909,estimates,1951
15_24,female,950.882,909,estimates,1951
15_49,female,3100.306,909,estimates,1951
15_59,female,3691.153,909,estimates,1951
15_64,female,3938.994,909,estimates,1951
20_64,female,3474.278,909,estimates,1951
20_69,female,3673.015,909,estimates,1951
25_49,female,2149.424,909,estimates,1951
25_64,female,2988.112,909,estimates,1951
25_69,female,3186.849,909,estimates,1951
15plus,female,4451.269,909,estimates,1951
16plus,female,4355.722,909,estimates,1951
17plus,female,4262.053,909,estimates,1951
18plus,female,4170.068,909,estimates,1951
20plus,female,3986.553,909,estimates,1951
21plus,female,3892.672,909,estimates,1951
25plus,female,3500.387,909,estimates,1951
50plus,female,1350.963,909,estimates,1951
60plus,female,760.116,909,estimates,1951
65plus,female,512.275,909,estimates,1951
70plus,female,313.538,909,estimates,1951
75plus,female,168.996,909,estimates,1951
80plus,female,78.559,909,estimates,1951
85plus,female,29.581,909,estimates,1951
90plus,female,8.153,909,estimates,1951
total,female,6369.882,909,estimates,1951
0_1,male,342.942,909,estimates,1951
0_4,male,814.902,909,estimates,1951
0_14,male,2013.804,909,estimates,1951
0_17,male,2312.449,909,estimates,1951
0_19,male,2509.439,909,estimates,1951
0_24,male,3037.874,909,estimates,1951
3_4,male,307.161,909,estimates,1951
3_5,male,450.226,909,estimates,1951
3_6,male,586.775,909,estimates,1951
4_5,male,293.017,909,estimates,1951
4_6,male,429.566,909,estimates,1951
5_14,male,1198.902,909,estimates,1951
5_10,male,770.344,909,estimates,1951
5_11,male,882.062,909,estimates,1951
6_9,male,511.694,909,estimates,1951
6_10,male,627.279,909,estimates,1951
6_11,male,738.997,909,estimates,1951
6_12,male,847.35,909,estimates,1951
7_10,male,490.73,909,estimates,1951
7_12,male,710.801,909,estimates,1951
11_16,male,629.127,909,estimates,1951
11_17,male,727.203,909,estimates,1951
11_18,male,825.029,909,estimates,1951
12_14,male,316.84,909,estimates,1951
12_16,male,517.409,909,estimates,1951
12_17,male,615.485,909,estimates,1951
12_18,male,713.311,909,estimates,1951
13_17,male,507.132,909,estimates,1951
13_18,male,604.958,909,estimates,1951
13_19,male,704.122,909,estimates,1951
15_17,male,298.645,909,estimates,1951
18_23,male,616.714,909,estimates,1951
15_24,male,1024.07,909,estimates,1951
15_49,male,3312.905,909,estimates,1951
15_59,male,3898.44,909,estimates,1951
15_64,male,4137.547,909,estimates,1951
20_64,male,3641.912,909,estimates,1951
20_69,male,3828.633,909,estimates,1951
25_49,male,2288.835,909,estimates,1951
25_64,male,3113.477,909,estimates,1951
25_69,male,3300.198,909,estimates,1951
15plus,male,4587.577,909,estimates,1951
16plus,male,4486.502,909,estimates,1951
17plus,male,4387.008,909,estimates,1951
18plus,male,4288.932,909,estimates,1951
20plus,male,4091.942,909,estimates,1951
21plus,male,3990.441,909,estimates,1951
25plus,male,3563.507,909,estimates,1951
50plus,male,1274.672,909,estimates,1951
60plus,male,689.137,909,estimates,1951
65plus,male,450.03,909,estimates,1951
70plus,male,263.309,909,estimates,1951
75plus,male,135.767,909,estimates,1951
80plus,male,59.166,909,estimates,1951
85plus,male,20.976,909,estimates,1951
90plus,male,5.64,909,estimates,1951
total,male,6601.381,909,estimates,1951
0_1,female,323.244,909,estimates,1952
0_4,female,794.825,909,estimates,1952
0_14,female,1989.527,909,estimates,1952
0_17,female,2277.836,909,estimates,1952
0_19,female,2462.116,909,estimates,1952
0_24,female,2944.376,909,estimates,1952
3_4,female,307.617,909,estimates,1952
3_5,female,451.45,909,estimates,1952
3_6,female,588.862,909,estimates,1952
4_5,female,294.275,909,estimates,1952
4_6,female,431.687,909,estimates,1952
5_14,female,1194.702,909,estimates,1952
5_10,female,772.105,909,estimates,1952
5_11,female,882.95,909,estimates,1952
6_9,female,513.347,909,estimates,1952
6_10,female,628.272,909,estimates,1952
6_11,female,739.117,909,estimates,1952
6_12,female,846.221,909,estimates,1952
7_10,female,490.86,909,estimates,1952
7_12,female,708.809,909,estimates,1952
11_16,female,616.796,909,estimates,1952
11_17,female,710.906,909,estimates,1952
11_18,female,803.341,909,estimates,1952
12_14,female,311.752,909,estimates,1952
12_16,female,505.951,909,estimates,1952
12_17,female,600.061,909,estimates,1952
12_18,female,692.496,909,estimates,1952
13_17,female,492.957,909,estimates,1952
13_18,female,585.392,909,estimates,1952
13_19,female,677.237,909,estimates,1952
15_17,female,288.309,909,estimates,1952
18_23,female,566.446,909,estimates,1952
15_24,female,954.849,909,estimates,1952
15_49,female,3150.896,909,estimates,1952
15_59,female,3747.976,909,estimates,1952
15_64,female,3999.567,909,estimates,1952
20_64,female,3526.978,909,estimates,1952
20_69,female,3731.338,909,estimates,1952
25_49,female,2196.047,909,estimates,1952
25_64,female,3044.718,909,estimates,1952
25_69,female,3249.078,909,estimates,1952
15plus,female,4529.105,909,estimates,1952
16plus,female,4430.886,909,estimates,1952
17plus,female,4334.906,909,estimates,1952
18plus,female,4240.796,909,estimates,1952
20plus,female,4056.516,909,estimates,1952
21plus,female,3963.785,909,estimates,1952
25plus,female,3574.256,909,estimates,1952
50plus,female,1378.209,909,estimates,1952
60plus,female,781.129,909,estimates,1952
65plus,female,529.538,909,estimates,1952
70plus,female,325.178,909,estimates,1952
75plus,female,176.38,909,estimates,1952
80plus,female,81.678,909,estimates,1952
85plus,female,30.941,909,estimates,1952
90plus,female,8.769,909,estimates,1952
total,female,6518.632,909,estimates,1952
0_1,male,338.054,909,estimates,1952
0_4,male,833.388,909,estimates,1952
0_14,male,2087.48,909,estimates,1952
0_17,male,2393.606,909,estimates,1952
0_19,male,2591.715,909,estimates,1952
0_24,male,3118.073,909,estimates,1952
3_4,male,323.059,909,estimates,1952
3_5,male,474.037,909,estimates,1952
3_6,male,618.234,909,estimates,1952
4_5,male,308.946,909,estimates,1952
4_6,male,453.143,909,estimates,1952
5_14,male,1254.092,909,estimates,1952
5_10,male,810.16,909,estimates,1952
5_11,male,926.481,909,estimates,1952
6_9,male,538.604,909,estimates,1952
6_10,male,659.182,909,estimates,1952
6_11,male,775.503,909,estimates,1952
6_12,male,887.95,909,estimates,1952
7_10,male,514.985,909,estimates,1952
7_12,male,743.753,909,estimates,1952
11_16,male,649.614,909,estimates,1952
11_17,male,750.058,909,estimates,1952
11_18,male,849.183,909,estimates,1952
12_14,male,327.611,909,estimates,1952
12_16,male,533.293,909,estimates,1952
12_17,male,633.737,909,estimates,1952
12_18,male,732.862,909,estimates,1952
13_17,male,521.29,909,estimates,1952
13_18,male,620.415,909,estimates,1952
13_19,male,719.399,909,estimates,1952
15_17,male,306.126,909,estimates,1952
18_23,male,614.684,909,estimates,1952
15_24,male,1030.593,909,estimates,1952
15_49,male,3374.525,909,estimates,1952
15_59,male,3970.014,909,estimates,1952
15_64,male,4208.626,909,estimates,1952
20_64,male,3704.391,909,estimates,1952
20_69,male,3894.887,909,estimates,1952
25_49,male,2343.932,909,estimates,1952
25_64,male,3178.033,909,estimates,1952
25_69,male,3368.529,909,estimates,1952
15plus,male,4669.471,909,estimates,1952
16plus,male,4565.711,909,estimates,1952
17plus,male,4463.789,909,estimates,1952
18plus,male,4363.345,909,estimates,1952
20plus,male,4165.236,909,estimates,1952
21plus,male,4064.795,909,estimates,1952
25plus,male,3638.878,909,estimates,1952
50plus,male,1294.946,909,estimates,1952
60plus,male,699.457,909,estimates,1952
65plus,male,460.845,909,estimates,1952
70plus,male,270.349,909,estimates,1952
75plus,male,139.918,909,estimates,1952
80plus,male,61.217,909,estimates,1952
85plus,male,21.723,909,estimates,1952
90plus,male,5.994,909,estimates,1952
total,male,6756.951,909,estimates,1952
0_1,female,327.405,909,estimates,1953
0_4,female,811.571,909,estimates,1953
0_14,female,2061.711,909,estimates,1953
0_17,female,2357.694,909,estimates,1953
0_19,female,2544.896,909,estimates,1953
0_24,female,3021.722,909,estimates,1953
3_4,female,320.83,909,estimates,1953
3_5,female,471.884,909,estimates,1953
3_6,female,616.563,909,estimates,1953
4_5,female,308.408,909,estimates,1953
4_6,female,453.087,909,estimates,1953
5_14,female,1250.14,909,estimates,1953
5_10,female,811.878,909,estimates,1953
5_11,female,927.193,909,estimates,1953
6_9,female,540.756,909,estimates,1953
6_10,female,660.824,909,estimates,1953
6_11,female,776.139,909,estimates,1953
6_12,female,887.419,909,estimates,1953
7_10,female,516.145,909,estimates,1953
7_12,female,742.74,909,estimates,1953
11_16,female,637.948,909,estimates,1953
11_17,female,734.245,909,estimates,1953
11_18,female,828.682,909,estimates,1953
12_14,female,322.947,909,estimates,1953
12_16,female,522.633,909,estimates,1953
12_17,female,618.93,909,estimates,1953
12_18,female,713.367,909,estimates,1953
13_17,female,507.65,909,estimates,1953
13_18,female,602.087,909,estimates,1953
13_19,female,694.852,909,estimates,1953
15_17,female,295.983,909,estimates,1953
18_23,female,564.822,909,estimates,1953
15_24,female,960.011,909,estimates,1953
15_49,female,3199.422,909,estimates,1953
15_59,female,3802.504,909,estimates,1953
15_64,female,4057.357,909,estimates,1953
20_64,female,3574.172,909,estimates,1953
20_69,female,3783.996,909,estimates,1953
25_49,female,2239.411,909,estimates,1953
25_64,female,3097.346,909,estimates,1953
25_69,female,3307.17,909,estimates,1953
15plus,female,4603.302,909,estimates,1953
16plus,female,4502.14,909,estimates,1953
17plus,female,4403.616,909,estimates,1953
18plus,female,4307.319,909,estimates,1953
20plus,female,4120.117,909,estimates,1953
21plus,female,4027.902,909,estimates,1953
25plus,female,3643.291,909,estimates,1953
50plus,female,1403.88,909,estimates,1953
60plus,female,800.798,909,estimates,1953
65plus,female,545.945,909,estimates,1953
70plus,female,336.121,909,estimates,1953
75plus,female,182.867,909,estimates,1953
80plus,female,84.32,909,estimates,1953
85plus,female,31.426,909,estimates,1953
90plus,female,9.064,909,estimates,1953
total,female,6665.013,909,estimates,1953
0_1,male,342.158,909,estimates,1953
0_4,male,849.87,909,estimates,1953
0_14,male,2162.061,909,estimates,1953
0_17,male,2475.653,909,estimates,1953
0_19,male,2676.917,909,estimates,1953
0_24,male,3198.539,909,estimates,1953
3_4,male,336.676,909,estimates,1953
3_5,male,495.144,909,estimates,1953
3_6,male,646.905,909,estimates,1953
4_5,male,323.579,909,estimates,1953
4_6,male,475.34,909,estimates,1953
5_14,male,1312.191,909,estimates,1953
5_10,male,851.712,909,estimates,1953
5_11,male,972.77,909,estimates,1953
6_9,male,567.231,909,estimates,1953
6_10,male,693.244,909,estimates,1953
6_11,male,814.302,909,estimates,1953
6_12,male,931.18,909,estimates,1953
7_10,male,541.483,909,estimates,1953
7_12,male,779.419,909,estimates,1953
11_16,male,671.454,909,estimates,1953
11_17,male,774.071,909,estimates,1953
11_18,male,875.313,909,estimates,1953
12_14,male,339.421,909,estimates,1953
12_16,male,550.396,909,estimates,1953
12_17,male,653.013,909,estimates,1953
12_18,male,754.255,909,estimates,1953
13_17,male,536.135,909,estimates,1953
13_18,male,637.377,909,estimates,1953
13_19,male,737.399,909,estimates,1953
15_17,male,313.592,909,estimates,1953
18_23,male,613.555,909,estimates,1953
15_24,male,1036.478,909,estimates,1953
15_49,male,3431.887,909,estimates,1953
15_59,male,4038.36,909,estimates,1953
15_64,male,4276.011,909,estimates,1953
20_64,male,3761.155,909,estimates,1953
20_69,male,3954.911,909,estimates,1953
25_49,male,2395.409,909,estimates,1953
25_64,male,3239.533,909,estimates,1953
25_69,male,3433.289,909,estimates,1953
15plus,male,4745.401,909,estimates,1953
16plus,male,4638.761,909,estimates,1953
17plus,male,4534.426,909,estimates,1953
18plus,male,4431.809,909,estimates,1953
20plus,male,4230.545,909,estimates,1953
21plus,male,4130.56,909,estimates,1953
25plus,male,3708.923,909,estimates,1953
50plus,male,1313.514,909,estimates,1953
60plus,male,707.041,909,estimates,1953
65plus,male,469.39,909,estimates,1953
70plus,male,275.634,909,estimates,1953
75plus,male,142.574,909,estimates,1953
80plus,male,62.286,909,estimates,1953
85plus,male,21.673,909,estimates,1953
90plus,male,6.068,909,estimates,1953
total,male,6907.462,909,estimates,1953
0_1,female,333.638,909,estimates,1954
0_4,female,829.292,909,estimates,1954
0_14,female,2137.087,909,estimates,1954
0_17,female,2441.624,909,estimates,1954
0_19,female,2632.835,909,estimates,1954
0_24,female,3105.167,909,estimates,1954
3_4,female,328.359,909,estimates,1954
3_5,female,485.739,909,estimates,1954
3_6,female,637.258,909,estimates,1954
4_5,female,320.216,909,estimates,1954
4_6,female,471.735,909,estimates,1954
5_14,female,1307.795,909,estimates,1954
5_10,female,852.354,909,estimates,1954
5_11,female,972.74,909,estimates,1954
6_9,female,568.749,909,estimates,1954
6_10,female,694.974,909,estimates,1954
6_11,female,815.36,909,estimates,1954
6_12,female,930.955,909,estimates,1954
7_10,female,543.455,909,estimates,1954
7_12,female,779.436,909,estimates,1954
11_16,female,661.24,909,estimates,1954
11_17,female,759.978,909,estimates,1954
11_18,female,856.508,909,estimates,1954
12_14,female,335.055,909,estimates,1954
12_16,female,540.854,909,estimates,1954
12_17,female,639.592,909,estimates,1954
12_18,female,736.122,909,estimates,1954
13_17,female,523.997,909,estimates,1954
13_18,female,620.527,909,estimates,1954
13_19,female,715.208,909,estimates,1954
15_17,female,304.537,909,estimates,1954
18_23,female,565.878,909,estimates,1954
15_24,female,968.08,909,estimates,1954
15_49,female,3246.909,909,estimates,1954
15_59,female,3856.58,909,estimates,1954
15_64,female,4114.509,909,estimates,1954
20_64,female,3618.761,909,estimates,1954
20_69,female,3833.651,909,estimates,1954
25_49,female,2278.829,909,estimates,1954
25_64,female,3146.429,909,estimates,1954
25_69,female,3361.319,909,estimates,1954
15plus,female,4676.028,909,estimates,1954
16plus,female,4571.616,909,estimates,1954
17plus,female,4470.229,909,estimates,1954
18plus,female,4371.491,909,estimates,1954
20plus,female,4180.28,909,estimates,1954
21plus,female,4087.265,909,estimates,1954
25plus,female,3707.948,909,estimates,1954
50plus,female,1429.119,909,estimates,1954
60plus,female,819.448,909,estimates,1954
65plus,female,561.519,909,estimates,1954
70plus,female,346.629,909,estimates,1954
75plus,female,188.498,909,estimates,1954
80plus,female,86.535,909,estimates,1954
85plus,female,31.061,909,estimates,1954
90plus,female,8.784,909,estimates,1954
total,female,6813.115,909,estimates,1954
0_1,male,348.793,909,estimates,1954
0_4,male,867.879,909,estimates,1954
0_14,male,2239.772,909,estimates,1954
0_17,male,2561.522,909,estimates,1954
0_19,male,2766.63,909,estimates,1954
0_24,male,3283.836,909,estimates,1954
3_4,male,343.984,909,estimates,1954
3_5,male,508.905,909,estimates,1954
3_6,male,667.676,909,estimates,1954
4_5,male,335.571,909,estimates,1954
4_6,male,494.342,909,estimates,1954
5_14,male,1371.893,909,estimates,1954
5_10,male,893.394,909,estimates,1954
5_11,male,1019.756,909,estimates,1954
6_9,male,596.066,909,estimates,1954
6_10,male,728.473,909,estimates,1954
6_11,male,854.835,909,estimates,1954
6_12,male,976.239,909,estimates,1954
7_10,male,569.702,909,estimates,1954
7_12,male,817.468,909,estimates,1954
11_16,male,695.454,909,estimates,1954
11_17,male,800.249,909,estimates,1954
11_18,male,903.44,909,estimates,1954
12_14,male,352.137,909,estimates,1954
12_16,male,569.092,909,estimates,1954
12_17,male,673.887,909,estimates,1954
12_18,male,777.078,909,estimates,1954
13_17,male,552.483,909,estimates,1954
13_18,male,655.674,909,estimates,1954
13_19,male,757.591,909,estimates,1954
15_17,male,321.75,909,estimates,1954
18_23,male,614.498,909,estimates,1954
15_24,male,1044.064,909,estimates,1954
15_49,male,3486.608,909,estimates,1954
15_59,male,4105.279,909,estimates,1954
15_64,male,4342.572,909,estimates,1954
20_64,male,3815.714,909,estimates,1954
20_69,male,4011.787,909,estimates,1954
25_49,male,2442.544,909,estimates,1954
25_64,male,3298.508,909,estimates,1954
25_69,male,3494.581,909,estimates,1954
15plus,male,4817.976,909,estimates,1954
16plus,male,4708.049,909,estimates,1954
17plus,male,4601.021,909,estimates,1954
18plus,male,4496.226,909,estimates,1954
20plus,male,4291.118,909,estimates,1954
21plus,male,4190.32,909,estimates,1954
25plus,male,3773.912,909,estimates,1954
50plus,male,1331.368,909,estimates,1954
60plus,male,712.697,909,estimates,1954
65plus,male,475.404,909,estimates,1954
70plus,male,279.331,909,estimates,1954
75plus,male,143.749,909,estimates,1954
80plus,male,62.219,909,estimates,1954
85plus,male,20.77,909,estimates,1954
90plus,male,5.65,909,estimates,1954
total,male,7057.748,909,estimates,1954
0_1,female,341.898,909,estimates,1955
0_4,female,848.099,909,estimates,1955
0_14,female,2214.058,909,estimates,1955
0_17,female,2528.433,909,estimates,1955
0_19,female,2724.107,909,estimates,1955
0_24,female,3194.973,909,estimates,1955
3_4,female,335.25,909,estimates,1955
3_5,female,497.406,909,estimates,1955
3_6,female,654.775,909,estimates,1955
4_5,female,328.286,909,estimates,1955
4_6,female,485.655,909,estimates,1955
5_14,female,1365.959,909,estimates,1955
5_10,female,890.803,909,estimates,1955
5_11,female,1017.492,909,estimates,1955
6_9,female,595.235,909,estimates,1955
6_10,female,728.647,909,estimates,1955
6_11,female,855.336,909,estimates,1955
6_12,female,976.011,909,estimates,1955
7_10,female,571.278,909,estimates,1955
7_12,female,818.642,909,estimates,1955
11_16,female,687.943,909,estimates,1955
11_17,female,789.531,909,estimates,1955
11_18,female,888.465,909,estimates,1955
12_14,female,348.467,909,estimates,1955
12_16,female,561.254,909,estimates,1955
12_17,female,662.842,909,estimates,1955
12_18,female,761.776,909,estimates,1955
13_17,female,542.167,909,estimates,1955
13_18,female,641.101,909,estimates,1955
13_19,female,737.841,909,estimates,1955
15_17,female,314.375,909,estimates,1955
18_23,female,570.489,909,estimates,1955
15_24,female,980.915,909,estimates,1955
15_49,female,3295.961,909,estimates,1955
15_59,female,3913.774,909,estimates,1955
15_64,female,4174.866,909,estimates,1955
20_64,female,3664.817,909,estimates,1955
20_69,female,3884.455,909,estimates,1955
25_49,female,2315.046,909,estimates,1955
25_64,female,3193.951,909,estimates,1955
25_69,female,3413.589,909,estimates,1955
15plus,female,4751.626,909,estimates,1955
16plus,female,4643.491,909,estimates,1955
17plus,female,4538.839,909,estimates,1955
18plus,female,4437.251,909,estimates,1955
20plus,female,4241.577,909,estimates,1955
21plus,female,4146.673,909,estimates,1955
25plus,female,3770.711,909,estimates,1955
50plus,female,1455.665,909,estimates,1955
60plus,female,837.852,909,estimates,1955
65plus,female,576.76,909,estimates,1955
70plus,female,357.122,909,estimates,1955
75plus,female,193.659,909,estimates,1955
80plus,female,88.268,909,estimates,1955
85plus,female,30.045,909,estimates,1955
90plus,female,7.745,909,estimates,1955
total,female,6965.684,909,estimates,1955
0_1,male,357.806,909,estimates,1955
0_4,male,887.461,909,estimates,1955
0_14,male,2318.743,909,estimates,1955
0_17,male,2650.214,909,estimates,1955
0_19,male,2859.152,909,estimates,1955
0_24,male,3374.617,909,estimates,1955
3_4,male,350.771,909,estimates,1955
3_5,male,520.427,909,estimates,1955
3_6,male,685.084,909,estimates,1955
4_5,male,343.471,909,estimates,1955
4_6,male,508.128,909,estimates,1955
5_14,male,1431.282,909,estimates,1955
5_10,male,932.387,909,estimates,1955
5_11,male,1065.236,909,estimates,1955
6_9,male,622.966,909,estimates,1955
6_10,male,762.731,909,estimates,1955
6_11,male,895.58,909,estimates,1955
6_12,male,1022.243,909,estimates,1955
7_10,male,598.074,909,estimates,1955
7_12,male,857.586,909,estimates,1955
11_16,male,722.989,909,estimates,1955
11_17,male,830.366,909,estimates,1955
11_18,male,935.582,909,estimates,1955
12_14,male,366.046,909,estimates,1955
12_16,male,590.14,909,estimates,1955
12_17,male,697.517,909,estimates,1955
12_18,male,802.733,909,estimates,1955
13_17,male,570.854,909,estimates,1955
13_18,male,676.07,909,estimates,1955
13_19,male,779.792,909,estimates,1955
15_17,male,331.471,909,estimates,1955
18_23,male,618.184,909,estimates,1955
15_24,male,1055.874,909,estimates,1955
15_49,male,3542.138,909,estimates,1955
15_59,male,4174.765,909,estimates,1955
15_64,male,4412.98,909,estimates,1955
20_64,male,3872.571,909,estimates,1955
20_69,male,4070.059,909,estimates,1955
25_49,male,2486.264,909,estimates,1955
25_64,male,3357.106,909,estimates,1955
25_69,male,3554.594,909,estimates,1955
15plus,male,4892.254,909,estimates,1955
16plus,male,4778.434,909,estimates,1955
17plus,male,4668.16,909,estimates,1955
18plus,male,4560.783,909,estimates,1955
20plus,male,4351.845,909,estimates,1955
21plus,male,4249.29,909,estimates,1955
25plus,male,3836.38,909,estimates,1955
50plus,male,1350.116,909,estimates,1955
60plus,male,717.489,909,estimates,1955
65plus,male,479.274,909,estimates,1955
70plus,male,281.786,909,estimates,1955
75plus,male,143.618,909,estimates,1955
80plus,male,60.928,909,estimates,1955
85plus,male,18.985,909,estimates,1955
90plus,male,4.562,909,estimates,1955
total,male,7210.997,909,estimates,1955
0_1,female,347.87,909,estimates,1956
0_4,female,859.616,909,estimates,1956
0_14,female,2284.702,909,estimates,1956
0_17,female,2611.249,909,estimates,1956
0_19,female,2813.618,909,estimates,1956
0_24,female,3290.578,909,estimates,1956
3_4,female,339.888,909,estimates,1956
3_5,female,505.921,909,estimates,1956
3_6,female,668.283,909,estimates,1956
4_5,female,334.988,909,estimates,1956
4_6,female,497.35,909,estimates,1956
5_14,female,1425.086,909,estimates,1956
5_10,female,927.189,909,estimates,1956
5_11,female,1061.071,909,estimates,1956
6_9,female,620.603,909,estimates,1956
6_10,female,761.156,909,estimates,1956
6_11,female,895.038,909,estimates,1956
6_12,female,1022.022,909,estimates,1956
7_10,female,598.794,909,estimates,1956
7_12,female,859.66,909,estimates,1956
11_16,female,719.034,909,estimates,1956
11_17,female,824.444,909,estimates,1956
11_18,female,926.917,909,estimates,1956
12_14,female,364.015,909,estimates,1956
12_16,female,585.152,909,estimates,1956
12_17,female,690.562,909,estimates,1956
12_18,female,793.035,909,estimates,1956
13_17,female,563.578,909,estimates,1956
13_18,female,666.051,909,estimates,1956
13_19,female,765.947,909,estimates,1956
15_17,female,326.547,909,estimates,1956
18_23,female,584.344,909,estimates,1956
15_24,female,1005.876,909,estimates,1956
15_49,female,3353.193,909,estimates,1956
15_59,female,3980.691,909,estimates,1956
15_64,female,4244.724,909,estimates,1956
20_64,female,3715.808,909,estimates,1956
