continent,year,variant,gender,freq,age1yearinterval,lifeexpectancy
903,1955,estimates,male,5yearly,10,46.6698114715905
903,1955,estimates,female,5yearly,15,45.1072615532101
903,1955,estimates,male,5yearly,15,42.7276822323831
903,1955,estimates,female,5yearly,20,41.4375953657164
903,1955,estimates,male,5yearly,20,39.0583921439681
903,1955,estimates,female,5yearly,25,37.9450378226048
903,1955,estimates,male,5yearly,25,35.691025459697
903,1955,estimates,female,5yearly,30,34.4875232848089
903,1955,estimates,male,5yearly,30,32.3144388446134
903,1955,estimates,female,5yearly,35,31.0369354120829
903,1955,estimates,male,5yearly,35,28.8446542021945
903,1955,estimates,female,5yearly,40,27.5747163934751
903,1955,estimates,male,5yearly,40,25.3947542130174
903,1955,estimates,female,5yearly,45,24.0367577897911
903,1955,estimates,male,5yearly,45,22.0134710161818
903,1955,estimates,female,5yearly,50,20.4512717332829
903,1955,estimates,male,5yearly,50,18.7223370388827
903,1955,estimates,female,5yearly,55,16.9485727807293
903,1955,estimates,male,5yearly,55,15.5632979417279
903,1955,estimates,female,5yearly,60,13.661868676141
903,1955,estimates,male,5yearly,60,12.5943414174154
903,1955,estimates,female,5yearly,65,10.7244375583142
903,1955,estimates,male,5yearly,65,9.89853450583627
903,1955,estimates,female,5yearly,70,8.2189264402629
903,1955,estimates,male,5yearly,70,7.56186366386468
903,1955,estimates,female,5yearly,75,6.17636589060918
903,1955,estimates,male,5yearly,75,5.66881594470834
903,1955,estimates,female,5yearly,80,4.59461099355836
903,1955,estimates,male,5yearly,80,4.22049685044747
903,1955,estimates,female,5yearly,85,3.42354804618799
903,1955,estimates,male,5yearly,85,3.16007276316771
903,1955,estimates,female,5yearly,90,2.59286732621813
903,1955,estimates,male,5yearly,90,2.41483111613713
903,1955,estimates,female,5yearly,95,2.02555910709461
903,1955,estimates,male,5yearly,95,1.90938591497484
903,1955,estimates,female,5yearly,100plus,1.65001338157429
903,1955,estimates,male,5yearly,100plus,1.57626256288201
903,1960,estimates,female,5yearly,0,43.692182684135
903,1960,estimates,male,5yearly,0,40.9960881393437
903,1960,estimates,female,5yearly,1,50.1634143286873
903,1960,estimates,male,5yearly,1,48.1138225143629
903,1960,estimates,female,5yearly,5,52.8720363643339
903,1960,estimates,male,5yearly,5,50.6030889781854
903,1960,estimates,female,5yearly,10,50.2116851675958
903,1960,estimates,male,5yearly,10,47.856345512785
903,1960,estimates,female,5yearly,15,46.2592358818626
903,1960,estimates,male,5yearly,15,43.8302305584381
903,1960,estimates,female,5yearly,20,42.4979407262705
903,1960,estimates,male,5yearly,20,40.0771414325796
903,1960,estimates,female,5yearly,25,38.9287230854398
903,1960,estimates,male,5yearly,25,36.6327368561564
903,1960,estimates,female,5yearly,30,35.3904122861243
903,1960,estimates,male,5yearly,30,33.1735792250338
903,1960,estimates,female,5yearly,35,31.8437910611469
903,1960,estimates,male,5yearly,35,29.6128147557731
903,1960,estimates,female,5yearly,40,28.2849844053576
903,1960,estimates,male,5yearly,40,26.0701851795587
903,1960,estimates,female,5yearly,45,24.6658042897442
903,1960,estimates,male,5yearly,45,22.6020698759765
903,1960,estimates,female,5yearly,50,21.0183795992109
903,1960,estimates,male,5yearly,50,19.2368389833362
903,1960,estimates,female,5yearly,55,17.463536870814
903,1960,estimates,male,5yearly,55,16.0151822627991
903,1960,estimates,female,5yearly,60,14.122863690346
903,1960,estimates,male,5yearly,60,12.9893712774809
903,1960,estimates,female,5yearly,65,11.1236033426731
903,1960,estimates,male,5yearly,65,10.237149973544
903,1960,estimates,female,5yearly,70,8.55905881560631
903,1960,estimates,male,5yearly,70,7.83988870460359
903,1960,estimates,female,5yearly,75,6.45617865105972
903,1960,estimates,male,5yearly,75,5.88586739653047
903,1960,estimates,female,5yearly,80,4.81509435023006
903,1960,estimates,male,5yearly,80,4.38248603469501
903,1960,estimates,female,5yearly,85,3.58995591386188
903,1960,estimates,male,5yearly,85,3.2758179390188
903,1960,estimates,female,5yearly,90,2.71351879575734
903,1960,estimates,male,5yearly,90,2.49435309510524
903,1960,estimates,female,5yearly,95,2.11004676460153
903,1960,estimates,male,5yearly,95,1.96225819294924
903,1960,estimates,female,5yearly,100plus,1.70754340404186
903,1960,estimates,male,5yearly,100plus,1.61053111942178
903,1965,estimates,female,5yearly,0,45.8230404565351
903,1965,estimates,male,5yearly,0,43.0524780589825
903,1965,estimates,female,5yearly,1,51.9481510830347
903,1965,estimates,male,5yearly,1,49.8051210221236
903,1965,estimates,female,5yearly,5,54.184691937527
903,1965,estimates,male,5yearly,5,51.8554848450289
903,1965,estimates,female,5yearly,10,51.3430343328968
903,1965,estimates,male,5yearly,10,48.9396096948603
903,1965,estimates,female,5yearly,15,47.3200179854001
903,1965,estimates,male,5yearly,15,44.8523485615603
903,1965,estimates,female,5yearly,20,43.4611094019623
903,1965,estimates,male,5yearly,20,41.0066133101382
903,1965,estimates,female,5yearly,25,39.797370492647
903,1965,estimates,male,5yearly,25,37.4676161195408
903,1965,estimates,female,5yearly,30,36.189041045255
903,1965,estimates,male,5yearly,30,33.9424594681923
903,1965,estimates,female,5yearly,35,32.5687691896378
903,1965,estimates,male,5yearly,35,30.3159158858077
903,1965,estimates,female,5yearly,40,28.9276614686022
903,1965,estimates,male,5yearly,40,26.6927255033666
903,1965,estimates,female,5yearly,45,25.2354536890824
903,1965,estimates,male,5yearly,45,23.1413987624472
903,1965,estimates,female,5yearly,50,21.5300946832113
903,1965,estimates,male,5yearly,50,19.7032521895082
903,1965,estimates,female,5yearly,55,17.9263465573104
903,1965,estimates,male,5yearly,55,16.4210498603991
903,1965,estimates,female,5yearly,60,14.5346822875474
903,1965,estimates,male,5yearly,60,13.3408735351769
903,1965,estimates,female,5yearly,65,11.4771884789022
903,1965,estimates,male,5yearly,65,10.5348824801229
903,1965,estimates,female,5yearly,70,8.85346151067259
903,1965,estimates,male,5yearly,70,8.08380268626903
903,1965,estimates,female,5yearly,75,6.6949513660009
903,1965,estimates,male,5yearly,75,6.07705499572139
903,1965,estimates,female,5yearly,80,5.0005628726686
903,1965,estimates,male,5yearly,80,4.52572276037372
903,1965,estimates,female,5yearly,85,3.72792919999669
903,1965,estimates,male,5yearly,85,3.37850637261493
903,1965,estimates,female,5yearly,90,2.81210045822055
903,1965,estimates,male,5yearly,90,2.56508380898979
903,1965,estimates,female,5yearly,95,2.17805910879581
903,1965,estimates,male,5yearly,95,2.00935934559062
903,1965,estimates,female,5yearly,100plus,1.75315975429318
903,1965,estimates,male,5yearly,100plus,1.6410775942944
903,1970,estimates,female,5yearly,0,48.0363080169888
903,1970,estimates,male,5yearly,0,45.0369783661945
903,1970,estimates,female,5yearly,1,53.8503831350747
903,1970,estimates,male,5yearly,1,51.433220178787
903,1970,estimates,female,5yearly,5,55.5922613415165
903,1970,estimates,male,5yearly,5,53.0507909580145
903,1970,estimates,female,5yearly,10,52.538351453875
903,1970,estimates,male,5yearly,10,49.9369316116342
903,1970,estimates,female,5yearly,15,48.4413516087856
903,1970,estimates,male,5yearly,15,45.7894741027256
903,1970,estimates,female,5yearly,20,44.4795354641417
903,1970,estimates,male,5yearly,20,41.8548438190465
903,1970,estimates,female,5yearly,25,40.6903252792468
903,1970,estimates,male,5yearly,25,38.1906403345808
903,1970,estimates,female,5yearly,30,36.9708454266954
903,1970,estimates,male,5yearly,30,34.5559134688094
903,1970,estimates,female,5yearly,35,33.2644707996133
903,1970,estimates,male,5yearly,35,30.857168373198
903,1970,estimates,female,5yearly,40,29.5395547571978
903,1970,estimates,male,5yearly,40,27.1624624150168
903,1970,estimates,female,5yearly,45,25.7701858900936
903,1970,estimates,male,5yearly,45,23.5373442318535
903,1970,estimates,female,5yearly,50,22.0045674523556
903,1970,estimates,male,5yearly,50,20.036116425555
903,1970,estimates,female,5yearly,55,18.3527448881425
903,1970,estimates,male,5yearly,55,16.7024334181167
903,1970,estimates,female,5yearly,60,14.9179642622157
903,1970,estimates,male,5yearly,60,13.5829450747079
903,1970,estimates,female,5yearly,65,11.8138831071693
903,1970,estimates,male,5yearly,65,10.7525516309789
903,1970,estimates,female,5yearly,70,9.13874693452057
903,1970,estimates,male,5yearly,70,8.28038214270477
903,1970,estimates,female,5yearly,75,6.93015743535382
903,1970,estimates,male,5yearly,75,6.24740812084788
903,1970,estimates,female,5yearly,80,5.18646898239534
903,1970,estimates,male,5yearly,80,4.66686801613681
903,1970,estimates,female,5yearly,85,3.86872655398568
903,1970,estimates,male,5yearly,85,3.4902785373788
903,1970,estimates,female,5yearly,90,2.91451278347358
903,1970,estimates,male,5yearly,90,2.64990983725922
903,1970,estimates,female,5yearly,95,2.24994959412169
903,1970,estimates,male,5yearly,95,2.07137897426879
903,1970,estimates,female,5yearly,100plus,1.80217821062186
903,1970,estimates,male,5yearly,100plus,1.68505457217393
903,1975,estimates,female,5yearly,0,50.2508903225186
903,1975,estimates,male,5yearly,0,47.1240775090806
903,1975,estimates,female,5yearly,1,55.611738240497
903,1975,estimates,male,5yearly,1,53.0275616573267
903,1975,estimates,female,5yearly,5,56.8411885421328
903,1975,estimates,male,5yearly,5,54.1584755184958
903,1975,estimates,female,5yearly,10,53.6220871309677
903,1975,estimates,male,5yearly,10,50.9042998454588
903,1975,estimates,female,5yearly,15,49.464852315346
903,1975,estimates,male,5yearly,15,46.7102391804614
903,1975,estimates,female,5yearly,20,45.4245819520351
903,1975,estimates,male,5yearly,20,42.7058550732894
903,1975,estimates,female,5yearly,25,41.5421394138785
903,1975,estimates,male,5yearly,25,38.945612671021
903,1975,estimates,female,5yearly,30,37.7195096037229
903,1975,estimates,male,5yearly,30,35.2049193953537
903,1975,estimates,female,5yearly,35,33.9231821019112
903,1975,estimates,male,5yearly,35,31.4252581769306
903,1975,estimates,female,5yearly,40,30.1308615779069
903,1975,estimates,male,5yearly,40,27.6707466682453
903,1975,estimates,female,5yearly,45,26.3028026254711
903,1975,estimates,male,5yearly,45,23.9802385603422
903,1975,estimates,female,5yearly,50,22.4807014288569
903,1975,estimates,male,5yearly,50,20.4127108705593
903,1975,estimates,female,5yearly,55,18.7720933681175
903,1975,estimates,male,5yearly,55,17.0237303112331
903,1975,estimates,female,5yearly,60,15.2775348684702
903,1975,estimates,male,5yearly,60,13.8572501764014
903,1975,estimates,female,5yearly,65,12.1110961839476
903,1975,estimates,male,5yearly,65,10.9847425734956
903,1975,estimates,female,5yearly,70,9.37198733637058
903,1975,estimates,male,5yearly,70,8.47071976743621
903,1975,estimates,female,5yearly,75,7.10266207662161
903,1975,estimates,male,5yearly,75,6.39533885192754
903,1975,estimates,female,5yearly,80,5.30640484672516
903,1975,estimates,male,5yearly,80,4.77663285977673
903,1975,estimates,female,5yearly,85,3.94674592155582
903,1975,estimates,male,5yearly,85,3.56808615142707
903,1975,estimates,female,5yearly,90,2.96181264310241
903,1975,estimates,male,5yearly,90,2.70278420507202
903,1975,estimates,female,5yearly,95,2.27653702016997
903,1975,estimates,male,5yearly,95,2.10602523595338
903,1975,estimates,female,5yearly,100plus,1.81587461663938
903,1975,estimates,male,5yearly,100plus,1.70710022968686
903,1980,estimates,female,5yearly,0,52.1175877469253
903,1980,estimates,male,5yearly,0,48.8436662370346
903,1980,estimates,female,5yearly,1,57.1093701367876
903,1980,estimates,male,5yearly,1,54.3672250465471
903,1980,estimates,female,5yearly,5,57.8875302229771
903,1980,estimates,male,5yearly,5,55.0735274712545
903,1980,estimates,female,5yearly,10,54.5316894930025
903,1980,estimates,male,5yearly,10,51.6953479467814
903,1980,estimates,female,5yearly,15,50.3257454930469
903,1980,estimates,male,5yearly,15,47.4603010825162
903,1980,estimates,female,5yearly,20,46.221064820301
903,1980,estimates,male,5yearly,20,43.4014652928684
903,1980,estimates,female,5yearly,25,42.2631995233728
903,1980,estimates,male,5yearly,25,39.5729759908979
903,1980,estimates,female,5yearly,30,38.3652669751646
903,1980,estimates,male,5yearly,30,35.762234759143
903,1980,estimates,female,5yearly,35,34.4934039773864
903,1980,estimates,male,5yearly,35,31.9177116539418
903,1980,estimates,female,5yearly,40,30.6442182431521
903,1980,estimates,male,5yearly,40,28.1222549623527
903,1980,estimates,female,5yearly,45,26.7783307260532
903,1980,estimates,male,5yearly,45,24.4030243258224
903,1980,estimates,female,5yearly,50,22.9182157761674
903,1980,estimates,male,5yearly,50,20.7963440504359
903,1980,estimates,female,5yearly,55,19.1634571815554
903,1980,estimates,male,5yearly,55,17.3590591264986
903,1980,estimates,female,5yearly,60,15.6141943837188
903,1980,estimates,male,5yearly,60,14.1382108299311
903,1980,estimates,female,5yearly,65,12.3865961476759
903,1980,estimates,male,5yearly,65,11.2124230941487
903,1980,estimates,female,5yearly,70,9.58457508781369
903,1980,estimates,male,5yearly,70,8.64865488350388
903,1980,estimates,female,5yearly,75,7.25423084300698
903,1980,estimates,male,5yearly,75,6.52581011093482
903,1980,estimates,female,5yearly,80,5.40629578988606
903,1980,estimates,male,5yearly,80,4.86678075082453
903,1980,estimates,female,5yearly,85,4.00670109250556
903,1980,estimates,male,5yearly,85,3.62666471020183
903,1980,estimates,female,5yearly,90,2.99378644404425
903,1980,estimates,male,5yearly,90,2.73860723265575
903,1980,estimates,female,5yearly,95,2.29083431031869
903,1980,estimates,male,5yearly,95,2.12670982628797
903,1980,estimates,female,5yearly,100plus,1.82019107463882
903,1980,estimates,male,5yearly,100plus,1.71844600458702
903,1985,estimates,female,5yearly,0,53.4727289523575
903,1985,estimates,male,5yearly,0,50.0276507892264
903,1985,estimates,female,5yearly,1,58.180104008908
903,1985,estimates,male,5yearly,1,55.2396036875408
903,1985,estimates,female,5yearly,5,58.6557761226912
903,1985,estimates,male,5yearly,5,55.6412847697749
903,1985,estimates,female,5yearly,10,55.1725327787179
903,1985,estimates,male,5yearly,10,52.1385421311693
903,1985,estimates,female,5yearly,15,50.9263263066653
903,1985,estimates,male,5yearly,15,47.870445674853
903,1985,estimates,female,5yearly,20,46.774365291834
903,1985,estimates,male,5yearly,20,43.7689056917301
903,1985,estimates,female,5yearly,25,42.7692106416603
903,1985,estimates,male,5yearly,25,39.8936697246729
903,1985,estimates,female,5yearly,30,38.8306978058621
903,1985,estimates,male,5yearly,30,36.0585237331791
903,1985,estimates,female,5yearly,35,34.9204079496377
903,1985,estimates,male,5yearly,35,32.2084295634792
903,1985,estimates,female,5yearly,40,31.0306345382518
903,1985,estimates,male,5yearly,40,28.4103619581758
903,1985,estimates,female,5yearly,45,27.1400363974855
903,1985,estimates,male,5yearly,45,24.7003199745697
903,1985,estimates,female,5yearly,50,23.2667501717451
903,1985,estimates,male,5yearly,50,21.1005634406045
903,1985,estimates,female,5yearly,55,19.4912223386948
903,1985,estimates,male,5yearly,55,17.6491595797899
903,1985,estimates,female,5yearly,60,15.9009892665667
903,1985,estimates,male,5yearly,60,14.3943083224926
903,1985,estimates,female,5yearly,65,12.6199922869775
903,1985,estimates,male,5yearly,65,11.4213023370751
903,1985,estimates,female,5yearly,70,9.76526947551351
903,1985,estimates,male,5yearly,70,8.81050272172004
903,1985,estimates,female,5yearly,75,7.38724141958124
903,1985,estimates,male,5yearly,75,6.64540522629378
903,1985,estimates,female,5yearly,80,5.49779779672355
903,1985,estimates,male,5yearly,80,4.94995404339892
903,1985,estimates,female,5yearly,85,4.06509787930102
903,1985,estimates,male,5yearly,85,3.68088626536785
903,1985,estimates,female,5yearly,90,3.02809027292234
903,1985,estimates,male,5yearly,90,2.77162073175782
903,1985,estimates,female,5yearly,95,2.30915335571755
903,1985,estimates,male,5yearly,95,2.14536195091586
903,1985,estimates,female,5yearly,100plus,1.82883284730054
903,1985,estimates,male,5yearly,100plus,1.72805302654428
903,1990,estimates,female,5yearly,0,53.5554055967695
903,1990,estimates,male,5yearly,0,49.9501230118397
903,1990,estimates,female,5yearly,1,58.1316711169794
903,1990,estimates,male,5yearly,1,55.0208510410001
903,1990,estimates,female,5yearly,5,58.4635713002567
903,1990,estimates,male,5yearly,5,55.2835317995254
903,1990,estimates,female,5yearly,10,54.9385196642487
903,1990,estimates,male,5yearly,10,51.7440795474795
903,1990,estimates,female,5yearly,15,50.6703215590659
903,1990,estimates,male,5yearly,15,47.4527956133867
903,1990,estimates,female,5yearly,20,46.5016875320856
903,1990,estimates,male,5yearly,20,43.3262998149954
903,1990,estimates,female,5yearly,25,42.5120078539202
903,1990,estimates,male,5yearly,25,39.4430086037792
903,1990,estimates,female,5yearly,30,38.6368696410391
903,1990,estimates,male,5yearly,30,35.6500094249151
903,1990,estimates,female,5yearly,35,34.8182408616374
903,1990,estimates,male,5yearly,35,31.9059824466337
903,1990,estimates,female,5yearly,40,31.0180148335625
903,1990,estimates,male,5yearly,40,28.2407930517829
903,1990,estimates,female,5yearly,45,27.1900602669682
903,1990,estimates,male,5yearly,45,24.634472103432
903,1990,estimates,female,5yearly,50,23.3676424083789
903,1990,estimates,male,5yearly,50,21.1184556743474
903,1990,estimates,female,5yearly,55,19.6314844461761
903,1990,estimates,male,5yearly,55,17.7268021042643
903,1990,estimates,female,5yearly,60,16.0541259755209
903,1990,estimates,male,5yearly,60,14.4935036663341
903,1990,estimates,female,5yearly,65,12.7608606304421
903,1990,estimates,male,5yearly,65,11.5202624995637
903,1990,estimates,female,5yearly,70,9.88240841321599
903,1990,estimates,male,5yearly,70,8.89564855014162
903,1990,estimates,female,5yearly,75,7.48197919099114
903,1990,estimates,male,5yearly,75,6.71466347721093
903,1990,estimates,female,5yearly,80,5.57093118611713
903,1990,estimates,male,5yearly,80,5.00395860092183
903,1990,estimates,female,5yearly,85,4.11891533036533
903,1990,estimates,male,5yearly,85,3.72128854980078
903,1990,estimates,female,5yearly,90,3.06591495089857
903,1990,estimates,male,5yearly,90,2.80074884814219
903,1990,estimates,female,5yearly,95,2.33467211433291
903,1990,estimates,male,5yearly,95,2.16576000896047
903,1990,estimates,female,5yearly,100plus,1.84547941967116
903,1990,estimates,male,5yearly,100plus,1.74207828801839
903,1995,estimates,female,5yearly,0,53.9966079769722
903,1995,estimates,male,5yearly,0,50.7336709349822
903,1995,estimates,female,5yearly,1,58.0579789736462
903,1995,estimates,male,5yearly,1,55.26066529419
903,1995,estimates,female,5yearly,5,57.8516737953793
903,1995,estimates,male,5yearly,5,55.0360808190745
903,1995,estimates,female,5yearly,10,54.1927943071428
903,1995,estimates,male,5yearly,10,51.3582093161395
903,1995,estimates,female,5yearly,15,49.8915786764244
903,1995,estimates,male,5yearly,15,47.0423062661517
903,1995,estimates,female,5yearly,20,45.6768934510202
903,1995,estimates,male,5yearly,20,42.8589182439196
903,1995,estimates,female,5yearly,25,41.7054322708001
903,1995,estimates,male,5yearly,25,38.9223006389194
903,1995,estimates,female,5yearly,30,37.9548969640874
903,1995,estimates,male,5yearly,30,35.153191115992
903,1995,estimates,female,5yearly,35,34.3338347173041
903,1995,estimates,male,5yearly,35,31.5353778765977
903,1995,estimates,female,5yearly,40,30.7379841216845
903,1995,estimates,male,5yearly,40,28.0486078654424
903,1995,estimates,female,5yearly,45,27.0667331507524
903,1995,estimates,male,5yearly,45,24.5923152270094
903,1995,estimates,female,5yearly,50,23.3563865144931
903,1995,estimates,male,5yearly,50,21.1757486947609
903,1995,estimates,female,5yearly,55,19.70796805399
903,1995,estimates,male,5yearly,55,17.8564314072711
903,1995,estimates,female,5yearly,60,16.1846112894231
903,1995,estimates,male,5yearly,60,14.6602006314237
903,1995,estimates,female,5yearly,65,12.9081959369662
903,1995,estimates,male,5yearly,65,11.6895914656709
903,1995,estimates,female,5yearly,70,10.0164587395649
903,1995,estimates,male,5yearly,70,9.0486826430655
903,1995,estimates,female,5yearly,75,7.59718424790988
903,1995,estimates,male,5yearly,75,6.84546246598993
903,1995,estimates,female,5yearly,80,5.66573878449349
903,1995,estimates,male,5yearly,80,5.11104014023483
903,1995,estimates,female,5yearly,85,4.19344758023713
903,1995,estimates,male,5yearly,85,3.80515676482029
903,1995,estimates,female,5yearly,90,3.12193074607378
903,1995,estimates,male,5yearly,90,2.86370730844619
903,1995,estimates,female,5yearly,95,2.37508020206877
903,1995,estimates,male,5yearly,95,2.21126845041899
903,1995,estimates,female,5yearly,100plus,1.87363627089914
903,1995,estimates,male,5yearly,100plus,1.77395716025048
903,2000,estimates,female,5yearly,0,55.1491864226808
903,2000,estimates,male,5yearly,0,52.1951605328818
903,2000,estimates,female,5yearly,1,58.5963523464312
903,2000,estimates,male,5yearly,1,56.0935432112555
903,2000,estimates,female,5yearly,5,57.676928068682
903,2000,estimates,male,5yearly,5,55.2114928068152
903,2000,estimates,female,5yearly,10,53.9324201563226
903,2000,estimates,male,5yearly,10,51.4792663723447
903,2000,estimates,female,5yearly,15,49.6047925032022
903,2000,estimates,male,5yearly,15,47.1568969322861
903,2000,estimates,female,5yearly,20,45.3251823210135
903,2000,estimates,male,5yearly,20,42.9278824792802
903,2000,estimates,female,5yearly,25,41.3092211933662
903,2000,estimates,male,5yearly,25,38.9194471937568
903,2000,estimates,female,5yearly,30,37.6074050132013
903,2000,estimates,male,5yearly,30,35.1031360917837
903,2000,estimates,female,5yearly,35,34.1314128130891
903,2000,estimates,male,5yearly,35,31.5239509322978
903,2000,estimates,female,5yearly,40,30.7102062887244
903,2000,estimates,male,5yearly,40,28.1352149457466
903,2000,estimates,female,5yearly,45,27.1712814686575
903,2000,estimates,male,5yearly,45,24.7687806917674
903,2000,estimates,female,5yearly,50,23.5445237550829
903,2000,estimates,male,5yearly,50,21.4078874271716
903,2000,estimates,female,5yearly,55,19.9361001103064
903,2000,estimates,male,5yearly,55,18.1052344048176
903,2000,estimates,female,5yearly,60,16.4263490826838
903,2000,estimates,male,5yearly,60,14.9094911255642
903,2000,estimates,female,5yearly,65,13.1555007257233
903,2000,estimates,male,5yearly,65,11.9376477536529
903,2000,estimates,female,5yearly,70,10.2428896007442
903,2000,estimates,male,5yearly,70,9.27287314327329
903,2000,estimates,female,5yearly,75,7.79060993409586
903,2000,estimates,male,5yearly,75,7.03666023678844
903,2000,estimates,female,5yearly,80,5.82406213919069
903,2000,estimates,male,5yearly,80,5.26737115776394
903,2000,estimates,female,5yearly,85,4.31733069730508
903,2000,estimates,male,5yearly,85,3.92754817214741
903,2000,estimates,female,5yearly,90,3.21466071464694
903,2000,estimates,male,5yearly,90,2.95560790147332
903,2000,estimates,female,5yearly,95,2.4417347450491
903,2000,estimates,male,5yearly,95,2.27774177055171
903,2000,estimates,female,5yearly,100plus,1.91993176399632
903,2000,estimates,male,5yearly,100plus,1.820562304158
903,2005,estimates,female,5yearly,0,58.4354571440982
903,2005,estimates,male,5yearly,0,55.5183982275113
903,2005,estimates,female,5yearly,1,61.3545061805136
903,2005,estimates,male,5yearly,1,58.8696416266953
903,2005,estimates,female,5yearly,5,59.7837472092628
903,2005,estimates,male,5yearly,5,57.3410254551262
903,2005,estimates,female,5yearly,10,55.8968342386437
903,2005,estimates,male,5yearly,10,53.4776994477188
903,2005,estimates,female,5yearly,15,51.5350840644538
903,2005,estimates,male,5yearly,15,49.1311455386048
903,2005,estimates,female,5yearly,20,47.1986679906271
903,2005,estimates,male,5yearly,20,44.8577521720912
903,2005,estimates,female,5yearly,25,43.061086987448
903,2005,estimates,male,5yearly,25,40.7497252810181
903,2005,estimates,female,5yearly,30,39.1628838117829
903,2005,estimates,male,5yearly,30,36.7604549761429
903,2005,estimates,female,5yearly,35,35.4775099927239
903,2005,estimates,male,5yearly,35,32.9655688777614
903,2005,estimates,female,5yearly,40,31.8780424421629
903,2005,estimates,male,5yearly,40,29.3703763386104
903,2005,estimates,female,5yearly,45,28.1875793746697
903,2005,estimates,male,5yearly,45,25.8211857910586
903,2005,estimates,female,5yearly,50,24.4143807199438
903,2005,estimates,male,5yearly,50,22.2900237013584
903,2005,estimates,female,5yearly,55,20.6618216982409
903,2005,estimates,male,5yearly,55,18.8242288731065
903,2005,estimates,female,5yearly,60,17.020914271764
903,2005,estimates,male,5yearly,60,15.4800862786134
903,2005,estimates,female,5yearly,65,13.6404597303732
903,2005,estimates,male,5yearly,65,12.3898126288991
903,2005,estimates,female,5yearly,70,10.6311660435124
903,2005,estimates,male,5yearly,70,9.63097855506246
903,2005,estimates,female,5yearly,75,8.07864567056621
903,2005,estimates,male,5yearly,75,7.30481029703002
903,2005,estimates,female,5yearly,80,6.02342274894545
903,2005,estimates,male,5yearly,80,5.456617258257
903,2005,estimates,female,5yearly,85,4.44491595136334
903,2005,estimates,male,5yearly,85,4.0529562305824
903,2005,estimates,female,5yearly,90,3.28940317959266
903,2005,estimates,male,5yearly,90,3.03347542229191
903,2005,estimates,female,5yearly,95,2.48120928160936
903,2005,estimates,male,5yearly,95,2.32297220630173
903,2005,estimates,female,5yearly,100plus,1.93811244460668
903,2005,estimates,male,5yearly,100plus,1.84504355827729
903,2010,estimates,female,5yearly,0,61.9016194387536
903,2010,estimates,male,5yearly,0,58.5769651378349
903,2010,estimates,female,5yearly,1,64.3418341478766
903,2010,estimates,male,5yearly,1,61.3936686313383
903,2010,estimates,female,5yearly,5,62.319602663334
903,2010,estimates,male,5yearly,5,59.4035285556292
903,2010,estimates,female,5yearly,10,58.2818074529031
