continent,year,variant,gender,freq,age1yearinterval,lifeexpectancy
909,1960,estimates,female,5yearly,10,62.5754860915711
909,1960,estimates,male,5yearly,10,56.9878299241845
909,1960,estimates,female,5yearly,15,57.8605668566157
909,1960,estimates,male,5yearly,15,52.3203523506674
909,1960,estimates,female,5yearly,20,53.2982136803281
909,1960,estimates,male,5yearly,20,47.8698574945137
909,1960,estimates,female,5yearly,25,48.8744195908328
909,1960,estimates,male,5yearly,25,43.5855450249216
909,1960,estimates,female,5yearly,30,44.475098965971
909,1960,estimates,male,5yearly,30,39.2719810762812
909,1960,estimates,female,5yearly,35,40.0516516291888
909,1960,estimates,male,5yearly,35,34.8985868409197
909,1960,estimates,female,5yearly,40,35.6297680890951
909,1960,estimates,male,5yearly,40,30.5567109917596
909,1960,estimates,female,5yearly,45,31.2663975709854
909,1960,estimates,male,5yearly,45,26.3573233184134
909,1960,estimates,female,5yearly,50,27.0195163585856
909,1960,estimates,male,5yearly,50,22.3517310179168
909,1960,estimates,female,5yearly,55,22.9331144670253
909,1960,estimates,male,5yearly,55,18.6026546188235
909,1960,estimates,female,5yearly,60,19.0493636931106
909,1960,estimates,male,5yearly,60,15.1969493423335
909,1960,estimates,female,5yearly,65,15.4175196046475
909,1960,estimates,male,5yearly,65,12.1985071410212
909,1960,estimates,female,5yearly,70,12.0699786493658
909,1960,estimates,male,5yearly,70,9.58043293753131
909,1960,estimates,female,5yearly,75,9.18604809875982
909,1960,estimates,male,5yearly,75,7.37763028763944
909,1960,estimates,female,5yearly,80,6.82281210050306
909,1960,estimates,male,5yearly,80,5.61074850119106
909,1960,estimates,female,5yearly,85,4.98228926405866
909,1960,estimates,male,5yearly,85,4.24684610845553
909,1960,estimates,female,5yearly,90,3.62402362148065
909,1960,estimates,male,5yearly,90,3.23297537215912
909,1960,estimates,female,5yearly,95,2.67340521050561
909,1960,estimates,male,5yearly,95,2.50519602889988
909,1960,estimates,female,5yearly,100plus,2.03928128884294
909,1960,estimates,male,5yearly,100plus,1.99844062328049
909,1965,estimates,female,5yearly,"Region, subregion, country or area *",OCEANIA
909,1965,estimates,male,5yearly,"Region, subregion, country or area *",OCEANIA
909,1965,estimates,female,5yearly,0,68.7321731557109
909,1965,estimates,male,5yearly,0,62.4010255569125
909,1965,estimates,female,5yearly,1,70.5486440140977
909,1965,estimates,male,5yearly,1,64.5550134295114
909,1965,estimates,female,5yearly,5,67.8166414054834
909,1965,estimates,male,5yearly,5,61.824828974766
909,1965,estimates,female,5yearly,10,63.1933438105374
909,1965,estimates,male,5yearly,10,57.2284791283999
909,1965,estimates,female,5yearly,15,58.4498761901083
909,1965,estimates,male,5yearly,15,52.5256836044534
909,1965,estimates,female,5yearly,20,53.8162098694471
909,1965,estimates,male,5yearly,20,48.0346870835021
909,1965,estimates,female,5yearly,25,49.2553318567787
909,1965,estimates,male,5yearly,25,43.6513929153057
909,1965,estimates,female,5yearly,30,44.7344065175226
909,1965,estimates,male,5yearly,30,39.2281810609897
909,1965,estimates,female,5yearly,35,40.2481181741752
909,1965,estimates,male,5yearly,35,34.8156309778825
909,1965,estimates,female,5yearly,40,35.796053321059
909,1965,estimates,male,5yearly,40,30.4599180783778
909,1965,estimates,female,5yearly,45,31.3979284249949
909,1965,estimates,male,5yearly,45,26.2154950198785
909,1965,estimates,female,5yearly,50,27.1317810601116
909,1965,estimates,male,5yearly,50,22.1828623400461
909,1965,estimates,female,5yearly,55,23.040488036172
909,1965,estimates,male,5yearly,55,18.4306270474251
909,1965,estimates,female,5yearly,60,19.1417963837371
909,1965,estimates,male,5yearly,60,15.0139751801644
909,1965,estimates,female,5yearly,65,15.5070007974478
909,1965,estimates,male,5yearly,65,12.01204272025
909,1965,estimates,female,5yearly,70,12.176553359908
909,1965,estimates,male,5yearly,70,9.43412280050797
909,1965,estimates,female,5yearly,75,9.29078419654706
909,1965,estimates,male,5yearly,75,7.2801220989871
909,1965,estimates,female,5yearly,80,6.92040580222089
909,1965,estimates,male,5yearly,80,5.55273011398731
909,1965,estimates,female,5yearly,85,5.06796467682975
909,1965,estimates,male,5yearly,85,4.21796255239032
909,1965,estimates,female,5yearly,90,3.69471418583936
909,1965,estimates,male,5yearly,90,3.22340463858983
909,1965,estimates,female,5yearly,95,2.72835105457504
909,1965,estimates,male,5yearly,95,2.50683697862245
909,1965,estimates,female,5yearly,100plus,2.07977998314647
909,1965,estimates,male,5yearly,100plus,2.00543389070969
909,1970,estimates,female,5yearly,"Region, subregion, country or area *",OCEANIA
909,1970,estimates,male,5yearly,"Region, subregion, country or area *",OCEANIA
909,1970,estimates,female,5yearly,0,70.2211644333844
909,1970,estimates,male,5yearly,0,63.803405669288
909,1970,estimates,female,5yearly,1,71.8384798984383
909,1970,estimates,male,5yearly,1,65.7107253144602
909,1970,estimates,female,5yearly,5,68.939168426574
909,1970,estimates,male,5yearly,5,62.8314104682264
909,1970,estimates,female,5yearly,10,64.256059969839
909,1970,estimates,male,5yearly,10,58.1728324924583
909,1970,estimates,female,5yearly,15,59.4782708922798
909,1970,estimates,male,5yearly,15,53.434075330694
909,1970,estimates,female,5yearly,20,54.8204416812685
909,1970,estimates,male,5yearly,20,48.9430193318499
909,1970,estimates,female,5yearly,25,50.198696530023
909,1970,estimates,male,5yearly,25,44.530661588254
909,1970,estimates,female,5yearly,30,45.5914258122368
909,1970,estimates,male,5yearly,30,40.0260112967856
909,1970,estimates,female,5yearly,35,41.0365189650954
909,1970,estimates,male,5yearly,35,35.5387712381826
909,1970,estimates,female,5yearly,40,36.5374988316788
909,1970,estimates,male,5yearly,40,31.1319079169104
909,1970,estimates,female,5yearly,45,32.1129336391342
909,1970,estimates,male,5yearly,45,26.8385490496954
909,1970,estimates,female,5yearly,50,27.805451749712
909,1970,estimates,male,5yearly,50,22.7400470826749
909,1970,estimates,female,5yearly,55,23.665318568318
909,1970,estimates,male,5yearly,55,18.9283571737431
909,1970,estimates,female,5yearly,60,19.7182239538673
909,1970,estimates,male,5yearly,60,15.450349688088
909,1970,estimates,female,5yearly,65,16.0033643830502
909,1970,estimates,male,5yearly,65,12.3695301353249
909,1970,estimates,female,5yearly,70,12.5857301251683
909,1970,estimates,male,5yearly,70,9.69269574443386
909,1970,estimates,female,5yearly,75,9.61525744118427
909,1970,estimates,male,5yearly,75,7.45058178778773
909,1970,estimates,female,5yearly,80,7.1626124223239
909,1970,estimates,male,5yearly,80,5.65204521381938
909,1970,estimates,female,5yearly,85,5.23697975314244
909,1970,estimates,male,5yearly,85,4.26504320875799
909,1970,estimates,female,5yearly,90,3.80450428648024
909,1970,estimates,male,5yearly,90,3.23617733797529
909,1970,estimates,female,5yearly,95,2.79467185721867
909,1970,estimates,male,5yearly,95,2.5000371264863
909,1970,estimates,female,5yearly,100plus,2.11707964454043
909,1970,estimates,male,5yearly,100plus,1.98964661526439
909,1975,estimates,female,5yearly,"Region, subregion, country or area *",OCEANIA
909,1975,estimates,male,5yearly,"Region, subregion, country or area *",OCEANIA
909,1975,estimates,female,5yearly,0,72.0561985186591
909,1975,estimates,male,5yearly,0,65.5041604761436
909,1975,estimates,female,5yearly,1,73.5699624975293
909,1975,estimates,male,5yearly,1,67.2829090034032
909,1975,estimates,female,5yearly,5,70.5896630215652
909,1975,estimates,male,5yearly,5,64.3066533295567
909,1975,estimates,female,5yearly,10,65.8225522600018
909,1975,estimates,male,5yearly,10,59.5714309188063
909,1975,estimates,female,5yearly,15,61.01940729036
909,1975,estimates,male,5yearly,15,54.8139577751286
909,1975,estimates,female,5yearly,20,56.3136409606353
909,1975,estimates,male,5yearly,20,50.2859772614792
909,1975,estimates,female,5yearly,25,51.6601660971099
909,1975,estimates,male,5yearly,25,45.8591476695442
909,1975,estimates,female,5yearly,30,46.9986758723907
909,1975,estimates,male,5yearly,30,41.3264712112955
909,1975,estimates,female,5yearly,35,42.3571433162668
909,1975,estimates,male,5yearly,35,36.770636842591
909,1975,estimates,female,5yearly,40,37.7827706626168
909,1975,estimates,male,5yearly,40,32.2881607553013
909,1975,estimates,female,5yearly,45,33.3094387929468
909,1975,estimates,male,5yearly,45,27.9354688398274
909,1975,estimates,female,5yearly,50,28.9580687483853
909,1975,estimates,male,5yearly,50,23.7797068822839
909,1975,estimates,female,5yearly,55,24.7488064588374
909,1975,estimates,male,5yearly,55,19.8753049830158
909,1975,estimates,female,5yearly,60,20.7347942377684
909,1975,estimates,male,5yearly,60,16.2898099398649
909,1975,estimates,female,5yearly,65,16.9541000812702
909,1975,estimates,male,5yearly,65,13.0820694923952
909,1975,estimates,female,5yearly,70,13.4391357801345
909,1975,estimates,male,5yearly,70,10.2833333169274
909,1975,estimates,female,5yearly,75,10.3418320038979
909,1975,estimates,male,5yearly,75,7.92194410927813
909,1975,estimates,female,5yearly,80,7.75297942267327
909,1975,estimates,male,5yearly,80,6.01250243472228
909,1975,estimates,female,5yearly,85,5.69231092333324
909,1975,estimates,male,5yearly,85,4.52893726636499
909,1975,estimates,female,5yearly,90,4.13707652138069
909,1975,estimates,male,5yearly,90,3.42140396835182
909,1975,estimates,female,5yearly,95,3.02512850664292
909,1975,estimates,male,5yearly,95,2.62514487607934
909,1975,estimates,female,5yearly,100plus,2.26950176053788
909,1975,estimates,male,5yearly,100plus,2.07140254905149
909,1980,estimates,female,5yearly,"Region, subregion, country or area *",OCEANIA
909,1980,estimates,male,5yearly,"Region, subregion, country or area *",OCEANIA
909,1980,estimates,female,5yearly,0,73.9127694301334
909,1980,estimates,male,5yearly,0,67.1700024759999
909,1980,estimates,female,5yearly,1,75.0664730206475
909,1980,estimates,male,5yearly,1,68.5992577835872
909,1980,estimates,female,5yearly,5,72.0192360190076
909,1980,estimates,male,5yearly,5,65.562569298552
909,1980,estimates,female,5yearly,10,67.258954973527
909,1980,estimates,male,5yearly,10,60.8744326930053
909,1980,estimates,female,5yearly,15,62.4083212353554
909,1980,estimates,male,5yearly,15,56.0968893896618
909,1980,estimates,female,5yearly,20,57.6512623926462
909,1980,estimates,male,5yearly,20,51.5128853906254
909,1980,estimates,female,5yearly,25,52.9385620003706
909,1980,estimates,male,5yearly,25,47.0190330511384
909,1980,estimates,female,5yearly,30,48.2305016290312
909,1980,estimates,male,5yearly,30,42.4659483104912
909,1980,estimates,female,5yearly,35,43.5213295287191
909,1980,estimates,male,5yearly,35,37.8652324324109
909,1980,estimates,female,5yearly,40,38.8516625626635
909,1980,estimates,male,5yearly,40,33.3013465102612
909,1980,estimates,female,5yearly,45,34.2847493991157
909,1980,estimates,male,5yearly,45,28.8702168471603
909,1980,estimates,female,5yearly,50,29.8581148956517
909,1980,estimates,male,5yearly,50,24.6316893713536
909,1980,estimates,female,5yearly,55,25.583614441764
909,1980,estimates,male,5yearly,55,20.6430138072824
909,1980,estimates,female,5yearly,60,21.4830544500461
909,1980,estimates,male,5yearly,60,16.9608877149833
909,1980,estimates,female,5yearly,65,17.6170993574003
909,1980,estimates,male,5yearly,65,13.6440639979947
909,1980,estimates,female,5yearly,70,14.0227225191201
909,1980,estimates,male,5yearly,70,10.7203114269379
909,1980,estimates,female,5yearly,75,10.8219950148096
909,1980,estimates,male,5yearly,75,8.23898952323071
909,1980,estimates,female,5yearly,80,8.12723357671604
909,1980,estimates,male,5yearly,80,6.22586521560788
909,1980,estimates,female,5yearly,85,5.96674491875541
909,1980,estimates,male,5yearly,85,4.65991644429235
909,1980,estimates,female,5yearly,90,4.32562330836879
909,1980,estimates,male,5yearly,90,3.49266646232856
909,1980,estimates,female,5yearly,95,3.14648398559552
909,1980,estimates,male,5yearly,95,2.65721693408529
909,1980,estimates,female,5yearly,100plus,2.34297630221917
909,1980,estimates,male,5yearly,100plus,2.08044843194051
909,1985,estimates,female,5yearly,"Region, subregion, country or area *",OCEANIA
909,1985,estimates,male,5yearly,"Region, subregion, country or area *",OCEANIA
909,1985,estimates,female,5yearly,0,74.6504423870378
909,1985,estimates,male,5yearly,0,68.3288912354962
909,1985,estimates,female,5yearly,1,75.6730030825284
909,1985,estimates,male,5yearly,1,69.6633172292956
909,1985,estimates,female,5yearly,5,72.5175872295899
909,1985,estimates,male,5yearly,5,66.5014508557265
909,1985,estimates,female,5yearly,10,67.7774678909124
909,1985,estimates,male,5yearly,10,61.822053449421
909,1985,estimates,female,5yearly,15,62.9383193552538
909,1985,estimates,male,5yearly,15,57.0479119907133
909,1985,estimates,female,5yearly,20,58.1851085762492
909,1985,estimates,male,5yearly,20,52.4396792191473
909,1985,estimates,female,5yearly,25,53.4749586892981
909,1985,estimates,male,5yearly,25,47.9308430404591
909,1985,estimates,female,5yearly,30,48.7659851734016
909,1985,estimates,male,5yearly,30,43.381406472321
909,1985,estimates,female,5yearly,35,44.0671401533836
909,1985,estimates,male,5yearly,35,38.8046963695728
909,1985,estimates,female,5yearly,40,39.3884056434109
909,1985,estimates,male,5yearly,40,34.2331996637806
909,1985,estimates,female,5yearly,45,34.7849405562225
909,1985,estimates,male,5yearly,45,29.7472509120273
909,1985,estimates,female,5yearly,50,30.3179409324717
909,1985,estimates,male,5yearly,50,25.4423938493638
909,1985,estimates,female,5yearly,55,26.0177720876687
909,1985,estimates,male,5yearly,55,21.3772112776537
909,1985,estimates,female,5yearly,60,21.8916501484664
909,1985,estimates,male,5yearly,60,17.6032963874417
909,1985,estimates,female,5yearly,65,17.9679856865897
909,1985,estimates,male,5yearly,65,14.1801839308467
909,1985,estimates,female,5yearly,70,14.3070992058511
909,1985,estimates,male,5yearly,70,11.1392130979288
909,1985,estimates,female,5yearly,75,11.0362140026693
909,1985,estimates,male,5yearly,75,8.53451342472352
909,1985,estimates,female,5yearly,80,8.27421099214421
909,1985,estimates,male,5yearly,80,6.41526580820184
909,1985,estimates,female,5yearly,85,6.05561463356007
909,1985,estimates,male,5yearly,85,4.76631899511777
909,1985,estimates,female,5yearly,90,4.37002002195624
909,1985,estimates,male,5yearly,90,3.54079352890244
909,1985,estimates,female,5yearly,95,3.16135177306582
909,1985,estimates,male,5yearly,95,2.66922905505791
909,1985,estimates,female,5yearly,100plus,2.34135234567037
909,1985,estimates,male,5yearly,100plus,2.07334133106671
909,1990,estimates,female,5yearly,"Region, subregion, country or area *",OCEANIA
909,1990,estimates,male,5yearly,"Region, subregion, country or area *",OCEANIA
909,1990,estimates,female,5yearly,0,76.129100836785
909,1990,estimates,male,5yearly,0,70.0761913173943
909,1990,estimates,female,5yearly,1,76.9788769583172
909,1990,estimates,male,5yearly,1,71.2051522678438
909,1990,estimates,female,5yearly,5,73.7365613445025
909,1990,estimates,male,5yearly,5,67.954154959133
909,1990,estimates,female,5yearly,10,68.9492981482826
909,1990,estimates,male,5yearly,10,63.2256476018676
909,1990,estimates,female,5yearly,15,64.1001918685861
909,1990,estimates,male,5yearly,15,58.4353917112539
909,1990,estimates,female,5yearly,20,59.3255851321095
909,1990,estimates,male,5yearly,20,53.7793093988691
909,1990,estimates,female,5yearly,25,54.5848573933491
909,1990,estimates,male,5yearly,25,49.2133909442574
909,1990,estimates,female,5yearly,30,49.8506394888344
909,1990,estimates,male,5yearly,30,44.6397313157144
909,1990,estimates,female,5yearly,35,45.1272610176168
909,1990,estimates,male,5yearly,35,40.053452055046
909,1990,estimates,female,5yearly,40,40.4365140149747
909,1990,estimates,male,5yearly,40,35.4903316644466
909,1990,estimates,female,5yearly,45,35.795675739052
909,1990,estimates,male,5yearly,45,30.9782265850849
909,1990,estimates,female,5yearly,50,31.266185722423
909,1990,estimates,male,5yearly,50,26.5978872113139
909,1990,estimates,female,5yearly,55,26.9040744022252
909,1990,estimates,male,5yearly,55,22.4380260251843
909,1990,estimates,female,5yearly,60,22.7270766866336
909,1990,estimates,male,5yearly,60,18.5595057834794
909,1990,estimates,female,5yearly,65,18.7527269486806
909,1990,estimates,male,5yearly,65,15.0228354060492
909,1990,estimates,female,5yearly,70,15.0035264973831
909,1990,estimates,male,5yearly,70,11.844879196107
909,1990,estimates,female,5yearly,75,11.6261390508194
909,1990,estimates,male,5yearly,75,9.09209485366525
909,1990,estimates,female,5yearly,80,8.74932240828103
909,1990,estimates,male,5yearly,80,6.8328992724677
909,1990,estimates,female,5yearly,85,6.4166976212916
909,1990,estimates,male,5yearly,85,5.06164812220881
909,1990,estimates,female,5yearly,90,4.62775516680755
909,1990,estimates,male,5yearly,90,3.73770415367638
909,1990,estimates,female,5yearly,95,3.33406965234406
909,1990,estimates,male,5yearly,95,2.79324327508963
909,1990,estimates,female,5yearly,100plus,2.45053518482935
909,1990,estimates,male,5yearly,100plus,2.14745765455124
909,1995,estimates,female,5yearly,"Region, subregion, country or area *",OCEANIA
909,1995,estimates,male,5yearly,"Region, subregion, country or area *",OCEANIA
909,1995,estimates,female,5yearly,0,77.064241105602
909,1995,estimates,male,5yearly,0,71.4128620544181
909,1995,estimates,female,5yearly,1,77.922182361339
909,1995,estimates,male,5yearly,1,72.532694590289
909,1995,estimates,female,5yearly,5,74.5884825930014
909,1995,estimates,male,5yearly,5,69.1968058248374
909,1995,estimates,female,5yearly,10,69.7641857226598
909,1995,estimates,male,5yearly,10,64.4131992072727
909,1995,estimates,female,5yearly,15,64.9083207213233
909,1995,estimates,male,5yearly,15,59.6031071571173
909,1995,estimates,female,5yearly,20,60.1338494627539
909,1995,estimates,male,5yearly,20,54.933925621113
909,1995,estimates,female,5yearly,25,55.391846538549
909,1995,estimates,male,5yearly,25,50.3596816846893
909,1995,estimates,female,5yearly,30,50.6566565089739
909,1995,estimates,male,5yearly,30,45.7856568285728
909,1995,estimates,female,5yearly,35,45.9349461291745
909,1995,estimates,male,5yearly,35,41.2000647384711
909,1995,estimates,female,5yearly,40,41.2374417428311
909,1995,estimates,male,5yearly,40,36.6270346127867
909,1995,estimates,female,5yearly,45,36.5976187414289
909,1995,estimates,male,5yearly,45,32.1124144405755
909,1995,estimates,female,5yearly,50,32.0428516421816
909,1995,estimates,male,5yearly,50,27.6897687344755
909,1995,estimates,female,5yearly,55,27.6235420739393
909,1995,estimates,male,5yearly,55,23.4419091315173
909,1995,estimates,female,5yearly,60,23.39646283962
909,1995,estimates,male,5yearly,60,19.4647360817474
909,1995,estimates,female,5yearly,65,19.375746974652
909,1995,estimates,male,5yearly,65,15.8108075867501
909,1995,estimates,female,5yearly,70,15.5462908178165
909,1995,estimates,male,5yearly,70,12.4889364793813
909,1995,estimates,female,5yearly,75,12.0488314420747
909,1995,estimates,male,5yearly,75,9.57564440618285
909,1995,estimates,female,5yearly,80,9.05186773814493
909,1995,estimates,male,5yearly,80,7.16917548079114
909,1995,estimates,female,5yearly,85,6.61068051701623
909,1995,estimates,male,5yearly,85,5.27476536071995
909,1995,estimates,female,5yearly,90,4.73474942045794
909,1995,estimates,male,5yearly,90,3.8579158621203
909,1995,estimates,female,5yearly,95,3.38043714649714
909,1995,estimates,male,5yearly,95,2.85081591163971
909,1995,estimates,female,5yearly,100plus,2.46101880883273
909,1995,estimates,male,5yearly,100plus,2.16767084711331
909,2000,estimates,female,5yearly,"Region, subregion, country or area *",OCEANIA
909,2000,estimates,male,5yearly,"Region, subregion, country or area *",OCEANIA
909,2000,estimates,female,5yearly,0,78.2428409223565
909,2000,estimates,male,5yearly,0,73.1059802586228
909,2000,estimates,female,5yearly,1,79.0607978452199
909,2000,estimates,male,5yearly,1,74.1739107934218
909,2000,estimates,female,5yearly,5,75.6151675705676
909,2000,estimates,male,5yearly,5,70.7491387102799
909,2000,estimates,female,5yearly,10,70.7888908209922
909,2000,estimates,male,5yearly,10,65.9574552732749
909,2000,estimates,female,5yearly,15,65.9132168668935
909,2000,estimates,male,5yearly,15,61.1210870726837
909,2000,estimates,female,5yearly,20,61.107705331955
909,2000,estimates,male,5yearly,20,56.4002457024832
909,2000,estimates,female,5yearly,25,56.3469466203769
909,2000,estimates,male,5yearly,25,51.7671157368993
909,2000,estimates,female,5yearly,30,51.5979154073299
909,2000,estimates,male,5yearly,30,47.1440413435903
909,2000,estimates,female,5yearly,35,46.8610439013721
909,2000,estimates,male,5yearly,35,42.5207009007928
909,2000,estimates,female,5yearly,40,42.1516916041421
909,2000,estimates,male,5yearly,40,37.918243455216
909,2000,estimates,female,5yearly,45,37.496624130953
909,2000,estimates,male,5yearly,45,33.3847745362115
909,2000,estimates,female,5yearly,50,32.9304947787656
909,2000,estimates,male,5yearly,50,28.9664661479857
909,2000,estimates,female,5yearly,55,28.4668426439894
909,2000,estimates,male,5yearly,55,24.6736076861337
909,2000,estimates,female,5yearly,60,24.1643032235288
909,2000,estimates,male,5yearly,60,20.5942543123927
909,2000,estimates,female,5yearly,65,20.0694039719557
909,2000,estimates,male,5yearly,65,16.8181275281398
909,2000,estimates,female,5yearly,70,16.1597055302067
909,2000,estimates,male,5yearly,70,13.3356887153241
909,2000,estimates,female,5yearly,75,12.5526214284211
909,2000,estimates,male,5yearly,75,10.2332485126791
909,2000,estimates,female,5yearly,80,9.43941201685696
909,2000,estimates,male,5yearly,80,7.64565452331912
909,2000,estimates,female,5yearly,85,6.8859727519004
909,2000,estimates,male,5yearly,85,5.59303940263688
909,2000,estimates,female,5yearly,90,4.91275416286252
909,2000,estimates,male,5yearly,90,4.05138690887354
909,2000,estimates,female,5yearly,95,3.48365152767665
909,2000,estimates,male,5yearly,95,2.95598549996471
909,2000,estimates,female,5yearly,100plus,2.51357621877488
909,2000,estimates,male,5yearly,100plus,2.21701872138078
909,2005,estimates,female,5yearly,"Region, subregion, country or area *",OCEANIA
909,2005,estimates,male,5yearly,"Region, subregion, country or area *",OCEANIA
909,2005,estimates,female,5yearly,0,79.4405023030951
909,2005,estimates,male,5yearly,0,74.6409059030277
909,2005,estimates,female,5yearly,1,80.0674973638142
909,2005,estimates,male,5yearly,1,75.5184837296702
909,2005,estimates,female,5yearly,5,76.5431242033615
909,2005,estimates,male,5yearly,5,72.0068515162818
909,2005,estimates,female,5yearly,10,71.7203844939049
909,2005,estimates,male,5yearly,10,67.2201998481724
909,2005,estimates,female,5yearly,15,66.8315139682378
909,2005,estimates,male,5yearly,15,62.3672422842916
909,2005,estimates,female,5yearly,20,61.9982274360204
909,2005,estimates,male,5yearly,20,57.6092218560956
909,2005,estimates,female,5yearly,25,57.200213808835
909,2005,estimates,male,5yearly,25,52.919265331705
909,2005,estimates,female,5yearly,30,52.4306702490586
909,2005,estimates,male,5yearly,30,48.2490538703466
909,2005,estimates,female,5yearly,35,47.6767043649806
909,2005,estimates,male,5yearly,35,43.5956785253562
