variant,region,year,under_five_mortality
estimates,5501,1950,302.716
estimates,5501,1951,299.496
estimates,5501,1952,293.153
estimates,5501,1953,287.008
estimates,5501,1954,281.06
estimates,5501,1955,275.309
estimates,5501,1956,269.754
estimates,5501,1957,264.394
estimates,5501,1958,259.228
estimates,5501,1959,254.251
estimates,5501,1960,249.461
estimates,5501,1961,244.853
estimates,5501,1962,240.425
estimates,5501,1963,236.176
estimates,5501,1964,232.108
estimates,5501,1965,228.285
estimates,5501,1966,224.79
estimates,5501,1967,221.627
estimates,5501,1968,218.733
estimates,5501,1969,215.996
estimates,5501,1970,213.214
estimates,5501,1971,210.154
estimates,5501,1972,206.651
estimates,5501,1973,202.611
estimates,5501,1974,198.021
estimates,5501,1975,192.941
estimates,5501,1976,187.507
estimates,5501,1977,181.944
estimates,5501,1978,176.447
estimates,5501,1979,171.125
estimates,5501,1980,166.05
estimates,5501,1981,161.242
estimates,5501,1982,156.64
estimates,5501,1983,152.195
estimates,5501,1984,147.904
estimates,5501,1985,143.764
estimates,5501,1986,139.768
estimates,5501,1987,135.9
estimates,5501,1988,132.138
estimates,5501,1989,128.465
estimates,5501,1990,124.868
estimates,5501,1991,121.34
estimates,5501,1992,117.872
estimates,5501,1993,114.452
estimates,5501,1994,111.064
estimates,5501,1995,107.681
estimates,5501,1996,104.281
estimates,5501,1997,100.857
estimates,5501,1998,97.415
estimates,5501,1999,93.961
estimates,5501,2000,90.511
estimates,5501,2001,87.083
estimates,5501,2002,83.709
estimates,5501,2003,80.418
estimates,5501,2004,77.23
estimates,5501,2005,74.161
estimates,5501,2006,71.212
estimates,5501,2007,68.382
estimates,5501,2008,65.672
estimates,5501,2009,63.094
estimates,5501,2010,60.671
estimates,5501,2011,58.427
estimates,5501,2012,56.366
estimates,5501,2013,54.485
estimates,5501,2014,52.768
estimates,5501,2015,51.194
medium_variant,5501,2015,51.194
medium_variant,5501,2016,49.733
medium_variant,5501,2017,48.352
medium_variant,5501,2018,47.022
medium_variant,5501,2019,45.721
medium_variant,5501,2020,44.441
medium_variant,5501,2021,43.181
medium_variant,5501,2022,41.957
medium_variant,5501,2023,40.777
medium_variant,5501,2024,39.64
medium_variant,5501,2025,38.547
medium_variant,5501,2026,37.493
medium_variant,5501,2027,36.477
medium_variant,5501,2028,35.497
medium_variant,5501,2029,34.55
medium_variant,5501,2030,33.638
medium_variant,5501,2031,32.76
medium_variant,5501,2032,31.917
medium_variant,5501,2033,31.11
medium_variant,5501,2034,30.336
medium_variant,5501,2035,29.595
medium_variant,5501,2036,28.887
medium_variant,5501,2037,28.208
medium_variant,5501,2038,27.557
medium_variant,5501,2039,26.93
medium_variant,5501,2040,26.323
medium_variant,5501,2041,25.733
medium_variant,5501,2042,25.16
medium_variant,5501,2043,24.6
medium_variant,5501,2044,24.052
medium_variant,5501,2045,23.514
medium_variant,5501,2046,22.984
medium_variant,5501,2047,22.465
medium_variant,5501,2048,21.956
medium_variant,5501,2049,21.458
medium_variant,5501,2050,20.972
medium_variant,5501,2051,20.501
medium_variant,5501,2052,20.044
medium_variant,5501,2053,19.603
medium_variant,5501,2054,19.176
medium_variant,5501,2055,18.762
medium_variant,5501,2056,18.361
medium_variant,5501,2057,17.971
medium_variant,5501,2058,17.588
medium_variant,5501,2059,17.214
medium_variant,5501,2060,16.845
medium_variant,5501,2061,16.483
medium_variant,5501,2062,16.127
medium_variant,5501,2063,15.778
medium_variant,5501,2064,15.438
medium_variant,5501,2065,15.107
medium_variant,5501,2066,14.788
medium_variant,5501,2067,14.481
medium_variant,5501,2068,14.188
medium_variant,5501,2069,13.906
medium_variant,5501,2070,13.635
medium_variant,5501,2071,13.373
medium_variant,5501,2072,13.118
medium_variant,5501,2073,12.867
medium_variant,5501,2074,12.619
medium_variant,5501,2075,12.373
medium_variant,5501,2076,12.131
medium_variant,5501,2077,11.893
medium_variant,5501,2078,11.66
medium_variant,5501,2079,11.432
medium_variant,5501,2080,11.21
medium_variant,5501,2081,10.994
medium_variant,5501,2082,10.785
medium_variant,5501,2083,10.581
medium_variant,5501,2084,10.383
medium_variant,5501,2085,10.191
medium_variant,5501,2086,10.004
medium_variant,5501,2087,9.824
medium_variant,5501,2088,9.648
medium_variant,5501,2089,9.477
medium_variant,5501,2090,9.31
medium_variant,5501,2091,9.147
medium_variant,5501,2092,8.986
medium_variant,5501,2093,8.828
medium_variant,5501,2094,8.672
medium_variant,5501,2095,8.518
medium_variant,5501,2096,8.366
medium_variant,5501,2097,8.216
medium_variant,5501,2098,8.068
medium_variant,5501,2099,7.922
