variant,region,year,under_five_mortality
estimates,1501,1950,291.647
estimates,1501,1951,287.87
estimates,1501,1952,280.486
estimates,1501,1953,273.442
estimates,1501,1954,266.737
estimates,1501,1955,260.371
estimates,1501,1956,254.338
estimates,1501,1957,248.629
estimates,1501,1958,243.23
estimates,1501,1959,238.112
estimates,1501,1960,233.245
estimates,1501,1961,228.594
estimates,1501,1962,224.119
estimates,1501,1963,219.793
estimates,1501,1964,215.597
estimates,1501,1965,211.563
estimates,1501,1966,207.749
estimates,1501,1967,204.18
estimates,1501,1968,200.841
estimates,1501,1969,197.671
estimates,1501,1970,194.566
estimates,1501,1971,191.403
estimates,1501,1972,188.08
estimates,1501,1973,184.525
estimates,1501,1974,180.708
estimates,1501,1975,176.628
estimates,1501,1976,172.321
estimates,1501,1977,167.888
estimates,1501,1978,163.429
estimates,1501,1979,159.007
estimates,1501,1980,154.676
estimates,1501,1981,150.472
estimates,1501,1982,146.403
estimates,1501,1983,142.48
estimates,1501,1984,138.727
estimates,1501,1985,135.17
estimates,1501,1986,131.827
estimates,1501,1987,128.681
estimates,1501,1988,125.703
estimates,1501,1989,122.87
estimates,1501,1990,120.157
estimates,1501,1991,117.539
estimates,1501,1992,114.979
estimates,1501,1993,112.437
estimates,1501,1994,109.876
estimates,1501,1995,107.25
estimates,1501,1996,104.525
estimates,1501,1997,101.697
estimates,1501,1998,98.774
estimates,1501,1999,95.762
estimates,1501,2000,92.676
estimates,1501,2001,89.537
estimates,1501,2002,86.387
estimates,1501,2003,83.267
estimates,1501,2004,80.212
estimates,1501,2005,77.247
estimates,1501,2006,74.389
estimates,1501,2007,71.641
estimates,1501,2008,69.009
estimates,1501,2009,66.509
estimates,1501,2010,64.163
estimates,1501,2011,61.985
estimates,1501,2012,59.972
estimates,1501,2013,58.115
estimates,1501,2014,56.404
estimates,1501,2015,54.825
medium_variant,1501,2015,54.825
medium_variant,1501,2016,53.361
medium_variant,1501,2017,51.989
medium_variant,1501,2018,50.685
medium_variant,1501,2019,49.432
medium_variant,1501,2020,48.217
medium_variant,1501,2021,47.033
medium_variant,1501,2022,45.886
medium_variant,1501,2023,44.777
medium_variant,1501,2024,43.7
medium_variant,1501,2025,42.652
medium_variant,1501,2026,41.633
medium_variant,1501,2027,40.644
medium_variant,1501,2028,39.685
medium_variant,1501,2029,38.754
medium_variant,1501,2030,37.849
medium_variant,1501,2031,36.969
medium_variant,1501,2032,36.112
medium_variant,1501,2033,35.278
medium_variant,1501,2034,34.467
medium_variant,1501,2035,33.679
medium_variant,1501,2036,32.915
medium_variant,1501,2037,32.177
medium_variant,1501,2038,31.464
medium_variant,1501,2039,30.774
medium_variant,1501,2040,30.108
medium_variant,1501,2041,29.462
medium_variant,1501,2042,28.836
medium_variant,1501,2043,28.226
medium_variant,1501,2044,27.629
medium_variant,1501,2045,27.042
medium_variant,1501,2046,26.462
medium_variant,1501,2047,25.888
medium_variant,1501,2048,25.321
medium_variant,1501,2049,24.761
medium_variant,1501,2050,24.21
medium_variant,1501,2051,23.672
medium_variant,1501,2052,23.149
medium_variant,1501,2053,22.645
medium_variant,1501,2054,22.159
medium_variant,1501,2055,21.693
medium_variant,1501,2056,21.244
medium_variant,1501,2057,20.811
medium_variant,1501,2058,20.392
medium_variant,1501,2059,19.983
medium_variant,1501,2060,19.585
medium_variant,1501,2061,19.196
medium_variant,1501,2062,18.816
medium_variant,1501,2063,18.445
medium_variant,1501,2064,18.083
medium_variant,1501,2065,17.731
medium_variant,1501,2066,17.39
medium_variant,1501,2067,17.061
medium_variant,1501,2068,16.745
medium_variant,1501,2069,16.442
medium_variant,1501,2070,16.149
medium_variant,1501,2071,15.864
medium_variant,1501,2072,15.587
medium_variant,1501,2073,15.316
medium_variant,1501,2074,15.05
medium_variant,1501,2075,14.79
medium_variant,1501,2076,14.536
medium_variant,1501,2077,14.291
medium_variant,1501,2078,14.055
medium_variant,1501,2079,13.828
medium_variant,1501,2080,13.611
medium_variant,1501,2081,13.403
medium_variant,1501,2082,13.202
medium_variant,1501,2083,13.009
medium_variant,1501,2084,12.821
medium_variant,1501,2085,12.638
medium_variant,1501,2086,12.46
medium_variant,1501,2087,12.286
medium_variant,1501,2088,12.115
medium_variant,1501,2089,11.947
medium_variant,1501,2090,11.782
medium_variant,1501,2091,11.62
medium_variant,1501,2092,11.461
medium_variant,1501,2093,11.305
medium_variant,1501,2094,11.152
medium_variant,1501,2095,11.002
medium_variant,1501,2096,10.856
medium_variant,1501,2097,10.713
medium_variant,1501,2098,10.574
medium_variant,1501,2099,10.438
