variant,region,year,under_five_mortality
estimates,913,1950,210.788
estimates,913,1951,207.471
estimates,913,1952,201.047
estimates,913,1953,195.043
estimates,913,1954,189.459
estimates,913,1955,184.295
estimates,913,1956,179.549
estimates,913,1957,175.21
estimates,913,1958,171.258
estimates,913,1959,167.669
estimates,913,1960,164.402
estimates,913,1961,161.403
estimates,913,1962,158.595
estimates,913,1963,155.883
estimates,913,1964,153.161
estimates,913,1965,150.285
estimates,913,1966,147.123
estimates,913,1967,143.633
estimates,913,1968,139.82
estimates,913,1969,135.709
estimates,913,1970,131.388
estimates,913,1971,126.988
estimates,913,1972,122.659
estimates,913,1973,118.519
estimates,913,1974,114.62
estimates,913,1975,110.967
estimates,913,1976,107.514
estimates,913,1977,104.167
estimates,913,1978,100.858
estimates,913,1979,97.573
estimates,913,1980,94.299
estimates,913,1981,91.035
estimates,913,1982,87.822
estimates,913,1983,84.708
estimates,913,1984,81.733
estimates,913,1985,78.917
estimates,913,1986,76.269
estimates,913,1987,73.819
estimates,913,1988,71.624
estimates,913,1989,69.758
estimates,913,1990,68.348
estimates,913,1991,67.531
estimates,913,1992,67.35
estimates,913,1993,67.792
estimates,913,1994,68.801
estimates,913,1995,70.322
estimates,913,1996,72.278
estimates,913,1997,74.49
estimates,913,1998,76.741
estimates,913,1999,78.832
estimates,913,2000,80.562
estimates,913,2001,81.77
estimates,913,2002,82.385
estimates,913,2003,82.344
estimates,913,2004,81.572
estimates,913,2005,79.951
estimates,913,2006,77.394
estimates,913,2007,74.007
estimates,913,2008,69.974
estimates,913,2009,65.488
estimates,913,2010,60.817
estimates,913,2011,56.245
estimates,913,2012,52
estimates,913,2013,48.263
estimates,913,2014,45.152
estimates,913,2015,42.709
medium_variant,913,2015,42.709
medium_variant,913,2016,40.882
medium_variant,913,2017,39.475
medium_variant,913,2018,38.311
medium_variant,913,2019,37.308
medium_variant,913,2020,36.4
medium_variant,913,2021,35.545
medium_variant,913,2022,34.743
medium_variant,913,2023,33.985
medium_variant,913,2024,33.245
medium_variant,913,2025,32.505
medium_variant,913,2026,31.764
medium_variant,913,2027,31.039
medium_variant,913,2028,30.341
medium_variant,913,2029,29.669
medium_variant,913,2030,29.021
medium_variant,913,2031,28.394
medium_variant,913,2032,27.789
medium_variant,913,2033,27.204
medium_variant,913,2034,26.638
medium_variant,913,2035,26.092
medium_variant,913,2036,25.566
medium_variant,913,2037,25.061
medium_variant,913,2038,24.578
medium_variant,913,2039,24.115
medium_variant,913,2040,23.673
medium_variant,913,2041,23.253
medium_variant,913,2042,22.852
medium_variant,913,2043,22.468
medium_variant,913,2044,22.097
medium_variant,913,2045,21.734
medium_variant,913,2046,21.376
medium_variant,913,2047,21.019
medium_variant,913,2048,20.661
medium_variant,913,2049,20.299
medium_variant,913,2050,19.931
medium_variant,913,2051,19.559
medium_variant,913,2052,19.185
medium_variant,913,2053,18.812
medium_variant,913,2054,18.441
medium_variant,913,2055,18.074
medium_variant,913,2056,17.712
medium_variant,913,2057,17.356
medium_variant,913,2058,17.007
medium_variant,913,2059,16.666
medium_variant,913,2060,16.336
medium_variant,913,2061,16.016
medium_variant,913,2062,15.707
medium_variant,913,2063,15.41
medium_variant,913,2064,15.125
medium_variant,913,2065,14.854
medium_variant,913,2066,14.597
medium_variant,913,2067,14.356
medium_variant,913,2068,14.129
medium_variant,913,2069,13.917
medium_variant,913,2070,13.717
medium_variant,913,2071,13.529
medium_variant,913,2072,13.353
medium_variant,913,2073,13.185
medium_variant,913,2074,13.023
medium_variant,913,2075,12.867
medium_variant,913,2076,12.716
medium_variant,913,2077,12.567
medium_variant,913,2078,12.422
medium_variant,913,2079,12.278
medium_variant,913,2080,12.136
medium_variant,913,2081,11.994
medium_variant,913,2082,11.854
medium_variant,913,2083,11.715
medium_variant,913,2084,11.578
medium_variant,913,2085,11.441
medium_variant,913,2086,11.306
medium_variant,913,2087,11.172
medium_variant,913,2088,11.039
medium_variant,913,2089,10.906
medium_variant,913,2090,10.775
medium_variant,913,2091,10.645
medium_variant,913,2092,10.516
medium_variant,913,2093,10.388
medium_variant,913,2094,10.26
medium_variant,913,2095,10.134
medium_variant,913,2096,10.009
medium_variant,913,2097,9.885
medium_variant,913,2098,9.762
medium_variant,913,2099,9.64
