variant,region,year,under_five_mortality
estimates,906,1950,201.018
estimates,906,1951,198.575
estimates,906,1952,194.318
estimates,906,1953,191.315
estimates,906,1954,189.566
estimates,906,1955,189.031
estimates,906,1956,189.571
estimates,906,1957,190.992
estimates,906,1958,192.923
estimates,906,1959,194.716
estimates,906,1960,195.632
estimates,906,1961,194.918
estimates,906,1962,191.874
estimates,906,1963,186.11
estimates,906,1964,177.681
estimates,906,1965,167.007
estimates,906,1966,154.838
estimates,906,1967,142.258
estimates,906,1968,130.206
estimates,906,1969,119.203
estimates,906,1970,109.575
estimates,906,1971,101.361
estimates,906,1972,94.184
estimates,906,1973,87.73
estimates,906,1974,81.946
estimates,906,1975,76.764
estimates,906,1976,72.114
estimates,906,1977,67.94
estimates,906,1978,64.194
estimates,906,1979,60.841
estimates,906,1980,57.909
estimates,906,1981,55.465
estimates,906,1982,53.549
estimates,906,1983,52.144
estimates,906,1984,51.176
estimates,906,1985,50.548
estimates,906,1986,50.146
estimates,906,1987,49.846
estimates,906,1988,49.528
estimates,906,1989,49.1
estimates,906,1990,48.505
estimates,906,1991,47.733
estimates,906,1992,46.826
estimates,906,1993,45.81
estimates,906,1994,44.665
estimates,906,1995,43.353
estimates,906,1996,41.835
estimates,906,1997,40.103
estimates,906,1998,38.175
estimates,906,1999,36.081
estimates,906,2000,33.859
estimates,906,2001,31.557
estimates,906,2002,29.238
estimates,906,2003,26.966
estimates,906,2004,24.794
estimates,906,2005,22.765
estimates,906,2006,20.9
estimates,906,2007,19.192
estimates,906,2008,17.638
estimates,906,2009,16.249
estimates,906,2010,15.044
estimates,906,2011,14.035
estimates,906,2012,13.21
estimates,906,2013,12.548
estimates,906,2014,12.026
estimates,906,2015,11.614
medium_variant,906,2015,11.614
medium_variant,906,2016,11.283
medium_variant,906,2017,11.002
medium_variant,906,2018,10.744
medium_variant,906,2019,10.486
medium_variant,906,2020,10.215
medium_variant,906,2021,9.929
medium_variant,906,2022,9.642
medium_variant,906,2023,9.364
medium_variant,906,2024,9.096
medium_variant,906,2025,8.837
medium_variant,906,2026,8.591
medium_variant,906,2027,8.356
medium_variant,906,2028,8.134
medium_variant,906,2029,7.924
medium_variant,906,2030,7.726
medium_variant,906,2031,7.538
medium_variant,906,2032,7.358
medium_variant,906,2033,7.186
medium_variant,906,2034,7.02
medium_variant,906,2035,6.858
medium_variant,906,2036,6.699
medium_variant,906,2037,6.545
medium_variant,906,2038,6.394
medium_variant,906,2039,6.246
medium_variant,906,2040,6.103
medium_variant,906,2041,5.965
medium_variant,906,2042,5.831
medium_variant,906,2043,5.703
medium_variant,906,2044,5.582
medium_variant,906,2045,5.467
medium_variant,906,2046,5.358
medium_variant,906,2047,5.255
medium_variant,906,2048,5.158
medium_variant,906,2049,5.065
medium_variant,906,2050,4.977
medium_variant,906,2051,4.891
medium_variant,906,2052,4.808
medium_variant,906,2053,4.727
medium_variant,906,2054,4.647
medium_variant,906,2055,4.568
medium_variant,906,2056,4.49
medium_variant,906,2057,4.414
medium_variant,906,2058,4.339
medium_variant,906,2059,4.267
medium_variant,906,2060,4.197
medium_variant,906,2061,4.129
medium_variant,906,2062,4.063
medium_variant,906,2063,3.999
medium_variant,906,2064,3.936
medium_variant,906,2065,3.877
medium_variant,906,2066,3.819
medium_variant,906,2067,3.765
medium_variant,906,2068,3.713
medium_variant,906,2069,3.663
medium_variant,906,2070,3.616
medium_variant,906,2071,3.57
medium_variant,906,2072,3.525
medium_variant,906,2073,3.48
medium_variant,906,2074,3.436
medium_variant,906,2075,3.392
medium_variant,906,2076,3.348
medium_variant,906,2077,3.304
medium_variant,906,2078,3.261
medium_variant,906,2079,3.219
medium_variant,906,2080,3.178
medium_variant,906,2081,3.137
medium_variant,906,2082,3.097
medium_variant,906,2083,3.059
medium_variant,906,2084,3.021
medium_variant,906,2085,2.984
medium_variant,906,2086,2.947
medium_variant,906,2087,2.911
medium_variant,906,2088,2.875
medium_variant,906,2089,2.84
medium_variant,906,2090,2.804
medium_variant,906,2091,2.77
medium_variant,906,2092,2.735
medium_variant,906,2093,2.702
medium_variant,906,2094,2.669
medium_variant,906,2095,2.637
medium_variant,906,2096,2.606
medium_variant,906,2097,2.576
medium_variant,906,2098,2.547
medium_variant,906,2099,2.518
