variant,region,year,under_five_mortality
estimates,1500,1950,336.695
estimates,1500,1951,333.034
estimates,1500,1952,325.957
estimates,1500,1953,319.368
estimates,1500,1954,313.266
estimates,1500,1955,307.648
estimates,1500,1956,302.495
estimates,1500,1957,297.78
estimates,1500,1958,293.45
estimates,1500,1959,289.417
estimates,1500,1960,285.577
estimates,1500,1961,281.816
estimates,1500,1962,278.022
estimates,1500,1963,274.112
estimates,1500,1964,270.053
estimates,1500,1965,265.859
estimates,1500,1966,261.592
estimates,1500,1967,257.369
estimates,1500,1968,253.286
estimates,1500,1969,249.387
estimates,1500,1970,245.708
estimates,1500,1971,242.263
estimates,1500,1972,239.018
estimates,1500,1973,235.934
estimates,1500,1974,232.986
estimates,1500,1975,230.145
estimates,1500,1976,227.378
estimates,1500,1977,224.655
estimates,1500,1978,221.943
estimates,1500,1979,219.217
estimates,1500,1980,216.438
estimates,1500,1981,213.573
estimates,1500,1982,210.635
estimates,1500,1983,207.655
estimates,1500,1984,204.669
estimates,1500,1985,201.797
estimates,1500,1986,199.19
estimates,1500,1987,196.9
estimates,1500,1988,194.899
estimates,1500,1989,193.087
estimates,1500,1990,191.263
estimates,1500,1991,189.167
estimates,1500,1992,186.58
estimates,1500,1993,183.354
estimates,1500,1994,179.442
estimates,1500,1995,174.869
estimates,1500,1996,169.745
estimates,1500,1997,164.293
estimates,1500,1998,158.716
estimates,1500,1999,153.126
estimates,1500,2000,147.589
estimates,1500,2001,142.119
estimates,1500,2002,136.688
estimates,1500,2003,131.296
estimates,1500,2004,125.995
estimates,1500,2005,120.839
estimates,1500,2006,115.874
estimates,1500,2007,111.129
estimates,1500,2008,106.633
estimates,1500,2009,102.417
estimates,1500,2010,98.515
estimates,1500,2011,94.949
estimates,1500,2012,91.696
estimates,1500,2013,88.721
estimates,1500,2014,85.994
estimates,1500,2015,83.473
medium_variant,1500,2015,83.473
medium_variant,1500,2016,81.115
medium_variant,1500,2017,78.876
medium_variant,1500,2018,76.714
medium_variant,1500,2019,74.601
medium_variant,1500,2020,72.516
medium_variant,1500,2021,70.461
medium_variant,1500,2022,68.456
medium_variant,1500,2023,66.516
medium_variant,1500,2024,64.639
medium_variant,1500,2025,62.824
medium_variant,1500,2026,61.071
medium_variant,1500,2027,59.376
medium_variant,1500,2028,57.739
medium_variant,1500,2029,56.155
medium_variant,1500,2030,54.624
medium_variant,1500,2031,53.145
medium_variant,1500,2032,51.716
medium_variant,1500,2033,50.337
medium_variant,1500,2034,49.004
medium_variant,1500,2035,47.718
medium_variant,1500,2036,46.477
medium_variant,1500,2037,45.28
medium_variant,1500,2038,44.126
medium_variant,1500,2039,43.014
medium_variant,1500,2040,41.941
medium_variant,1500,2041,40.908
medium_variant,1500,2042,39.914
medium_variant,1500,2043,38.956
medium_variant,1500,2044,38.032
medium_variant,1500,2045,37.138
medium_variant,1500,2046,36.272
medium_variant,1500,2047,35.43
medium_variant,1500,2048,34.612
medium_variant,1500,2049,33.817
medium_variant,1500,2050,33.044
medium_variant,1500,2051,32.294
medium_variant,1500,2052,31.57
medium_variant,1500,2053,30.872
medium_variant,1500,2054,30.201
medium_variant,1500,2055,29.559
medium_variant,1500,2056,28.944
medium_variant,1500,2057,28.357
medium_variant,1500,2058,27.796
medium_variant,1500,2059,27.258
medium_variant,1500,2060,26.741
medium_variant,1500,2061,26.244
medium_variant,1500,2062,25.763
medium_variant,1500,2063,25.297
medium_variant,1500,2064,24.845
medium_variant,1500,2065,24.405
medium_variant,1500,2066,23.977
medium_variant,1500,2067,23.562
medium_variant,1500,2068,23.16
medium_variant,1500,2069,22.772
medium_variant,1500,2070,22.397
medium_variant,1500,2071,22.033
medium_variant,1500,2072,21.682
medium_variant,1500,2073,21.342
medium_variant,1500,2074,21.013
medium_variant,1500,2075,20.692
medium_variant,1500,2076,20.381
medium_variant,1500,2077,20.078
medium_variant,1500,2078,19.782
medium_variant,1500,2079,19.493
medium_variant,1500,2080,19.21
medium_variant,1500,2081,18.932
medium_variant,1500,2082,18.66
medium_variant,1500,2083,18.393
medium_variant,1500,2084,18.132
medium_variant,1500,2085,17.875
medium_variant,1500,2086,17.624
medium_variant,1500,2087,17.378
medium_variant,1500,2088,17.137
medium_variant,1500,2089,16.901
medium_variant,1500,2090,16.67
medium_variant,1500,2091,16.444
medium_variant,1500,2092,16.222
medium_variant,1500,2093,16.005
medium_variant,1500,2094,15.791
medium_variant,1500,2095,15.582
medium_variant,1500,2096,15.377
medium_variant,1500,2097,15.176
medium_variant,1500,2098,14.978
medium_variant,1500,2099,14.785
