variant,region,year,under_five_mortality
estimates,948,1950,281.276
estimates,948,1951,277.852
estimates,948,1952,271.12
estimates,948,1953,264.622
estimates,948,1954,258.356
estimates,948,1955,252.322
estimates,948,1956,246.519
estimates,948,1957,240.944
estimates,948,1958,235.591
estimates,948,1959,230.451
estimates,948,1960,225.514
estimates,948,1961,220.765
estimates,948,1962,216.19
estimates,948,1963,211.775
estimates,948,1964,207.507
estimates,948,1965,203.402
estimates,948,1966,199.486
estimates,948,1967,195.763
estimates,948,1968,192.211
estimates,948,1969,188.785
estimates,948,1970,185.416
estimates,948,1971,182.026
estimates,948,1972,178.555
estimates,948,1973,174.96
estimates,948,1974,171.224
estimates,948,1975,167.341
estimates,948,1976,163.328
estimates,948,1977,159.252
estimates,948,1978,155.177
estimates,948,1979,151.147
estimates,948,1980,147.203
estimates,948,1981,143.37
estimates,948,1982,139.662
estimates,948,1983,136.098
estimates,948,1984,132.7
estimates,948,1985,129.509
estimates,948,1986,126.557
estimates,948,1987,123.834
estimates,948,1988,121.313
estimates,948,1989,118.96
estimates,948,1990,116.728
estimates,948,1991,114.562
estimates,948,1992,112.403
estimates,948,1993,110.198
estimates,948,1994,107.905
estimates,948,1995,105.489
estimates,948,1996,102.937
estimates,948,1997,100.27
estimates,948,1998,97.516
estimates,948,1999,94.688
estimates,948,2000,91.796
estimates,948,2001,88.854
estimates,948,2002,85.886
estimates,948,2003,82.921
estimates,948,2004,79.99
estimates,948,2005,77.119
estimates,948,2006,74.322
estimates,948,2007,71.613
estimates,948,2008,69.005
estimates,948,2009,66.522
estimates,948,2010,64.19
estimates,948,2011,62.032
estimates,948,2012,60.048
estimates,948,2013,58.23
estimates,948,2014,56.569
estimates,948,2015,55.048
medium_variant,948,2015,55.048
medium_variant,948,2016,53.648
medium_variant,948,2017,52.338
medium_variant,948,2018,51.09
medium_variant,948,2019,49.885
medium_variant,948,2020,48.709
medium_variant,948,2021,47.556
medium_variant,948,2022,46.433
medium_variant,948,2023,45.343
medium_variant,948,2024,44.282
medium_variant,948,2025,43.248
medium_variant,948,2026,42.239
medium_variant,948,2027,41.256
medium_variant,948,2028,40.3
medium_variant,948,2029,39.368
medium_variant,948,2030,38.46
medium_variant,948,2031,37.574
medium_variant,948,2032,36.71
medium_variant,948,2033,35.869
medium_variant,948,2034,35.049
medium_variant,948,2035,34.251
medium_variant,948,2036,33.476
medium_variant,948,2037,32.725
medium_variant,948,2038,31.996
medium_variant,948,2039,31.29
medium_variant,948,2040,30.607
medium_variant,948,2041,29.945
medium_variant,948,2042,29.303
medium_variant,948,2043,28.68
medium_variant,948,2044,28.073
medium_variant,948,2045,27.48
medium_variant,948,2046,26.898
medium_variant,948,2047,26.326
medium_variant,948,2048,25.765
medium_variant,948,2049,25.214
medium_variant,948,2050,24.674
medium_variant,948,2051,24.148
medium_variant,948,2052,23.638
medium_variant,948,2053,23.146
medium_variant,948,2054,22.672
medium_variant,948,2055,22.216
medium_variant,948,2056,21.778
medium_variant,948,2057,21.356
medium_variant,948,2058,20.948
medium_variant,948,2059,20.553
medium_variant,948,2060,20.169
medium_variant,948,2061,19.794
medium_variant,948,2062,19.429
medium_variant,948,2063,19.073
medium_variant,948,2064,18.726
medium_variant,948,2065,18.387
medium_variant,948,2066,18.058
medium_variant,948,2067,17.74
medium_variant,948,2068,17.433
medium_variant,948,2069,17.136
medium_variant,948,2070,16.85
medium_variant,948,2071,16.572
medium_variant,948,2072,16.302
medium_variant,948,2073,16.039
medium_variant,948,2074,15.781
medium_variant,948,2075,15.53
medium_variant,948,2076,15.285
medium_variant,948,2077,15.047
medium_variant,948,2078,14.817
medium_variant,948,2079,14.594
medium_variant,948,2080,14.378
medium_variant,948,2081,14.17
medium_variant,948,2082,13.967
medium_variant,948,2083,13.77
medium_variant,948,2084,13.578
medium_variant,948,2085,13.39
medium_variant,948,2086,13.206
medium_variant,948,2087,13.026
medium_variant,948,2088,12.849
medium_variant,948,2089,12.676
medium_variant,948,2090,12.505
medium_variant,948,2091,12.338
medium_variant,948,2092,12.174
medium_variant,948,2093,12.012
medium_variant,948,2094,11.854
medium_variant,948,2095,11.699
medium_variant,948,2096,11.547
medium_variant,948,2097,11.398
medium_variant,948,2098,11.252
medium_variant,948,2099,11.109
