variant,region,year,under_five_mortality
estimates,1502,1950,210.409
estimates,1502,1951,207.239
estimates,1502,1952,201.418
estimates,1502,1953,196.632
estimates,1502,1954,192.881
estimates,1502,1955,190.139
estimates,1502,1956,188.313
estimates,1502,1957,187.269
estimates,1502,1958,186.757
estimates,1502,1959,186.338
estimates,1502,1960,185.508
estimates,1502,1961,183.749
estimates,1502,1962,180.572
estimates,1502,1963,175.685
estimates,1502,1964,169.09
estimates,1502,1965,161.026
estimates,1502,1966,151.958
estimates,1502,1967,142.59
estimates,1502,1968,133.534
estimates,1502,1969,125.125
estimates,1502,1970,117.585
estimates,1502,1971,110.959
estimates,1502,1972,105.02
estimates,1502,1973,99.574
estimates,1502,1974,94.579
estimates,1502,1975,89.974
estimates,1502,1976,85.684
estimates,1502,1977,81.649
estimates,1502,1978,77.827
estimates,1502,1979,74.193
estimates,1502,1980,70.766
estimates,1502,1981,67.596
estimates,1502,1982,64.736
estimates,1502,1983,62.213
estimates,1502,1984,60.009
estimates,1502,1985,58.102
estimates,1502,1986,56.456
estimates,1502,1987,55.009
estimates,1502,1988,53.689
estimates,1502,1989,52.441
estimates,1502,1990,51.214
estimates,1502,1991,49.979
estimates,1502,1992,48.726
estimates,1502,1993,47.443
estimates,1502,1994,46.103
estimates,1502,1995,44.68
estimates,1502,1996,43.155
estimates,1502,1997,41.539
estimates,1502,1998,39.849
estimates,1502,1999,38.098
estimates,1502,2000,36.299
estimates,1502,2001,34.469
estimates,1502,2002,32.635
estimates,1502,2003,30.826
estimates,1502,2004,29.072
estimates,1502,2005,27.394
estimates,1502,2006,25.81
estimates,1502,2007,24.323
estimates,1502,2008,22.94
estimates,1502,2009,21.672
estimates,1502,2010,20.532
estimates,1502,2011,19.533
estimates,1502,2012,18.665
estimates,1502,2013,17.917
estimates,1502,2014,17.276
estimates,1502,2015,16.725
medium_variant,1502,2015,16.725
medium_variant,1502,2016,16.247
medium_variant,1502,2017,15.822
medium_variant,1502,2018,15.431
medium_variant,1502,2019,15.058
medium_variant,1502,2020,14.691
medium_variant,1502,2021,14.327
medium_variant,1502,2022,13.971
medium_variant,1502,2023,13.627
medium_variant,1502,2024,13.292
medium_variant,1502,2025,12.966
medium_variant,1502,2026,12.648
medium_variant,1502,2027,12.341
medium_variant,1502,2028,12.046
medium_variant,1502,2029,11.762
medium_variant,1502,2030,11.487
medium_variant,1502,2031,11.223
medium_variant,1502,2032,10.966
medium_variant,1502,2033,10.717
medium_variant,1502,2034,10.475
medium_variant,1502,2035,10.239
medium_variant,1502,2036,10.009
medium_variant,1502,2037,9.784
medium_variant,1502,2038,9.566
medium_variant,1502,2039,9.355
medium_variant,1502,2040,9.15
medium_variant,1502,2041,8.952
medium_variant,1502,2042,8.762
medium_variant,1502,2043,8.58
medium_variant,1502,2044,8.405
medium_variant,1502,2045,8.239
medium_variant,1502,2046,8.08
medium_variant,1502,2047,7.928
medium_variant,1502,2048,7.783
medium_variant,1502,2049,7.643
medium_variant,1502,2050,7.508
medium_variant,1502,2051,7.378
medium_variant,1502,2052,7.252
medium_variant,1502,2053,7.129
medium_variant,1502,2054,7.01
medium_variant,1502,2055,6.892
medium_variant,1502,2056,6.777
medium_variant,1502,2057,6.664
medium_variant,1502,2058,6.552
medium_variant,1502,2059,6.443
medium_variant,1502,2060,6.334
medium_variant,1502,2061,6.228
medium_variant,1502,2062,6.122
medium_variant,1502,2063,6.019
medium_variant,1502,2064,5.917
medium_variant,1502,2065,5.818
medium_variant,1502,2066,5.722
medium_variant,1502,2067,5.63
medium_variant,1502,2068,5.541
medium_variant,1502,2069,5.456
medium_variant,1502,2070,5.374
medium_variant,1502,2071,5.295
medium_variant,1502,2072,5.218
medium_variant,1502,2073,5.143
medium_variant,1502,2074,5.069
medium_variant,1502,2075,4.997
medium_variant,1502,2076,4.926
medium_variant,1502,2077,4.857
medium_variant,1502,2078,4.789
medium_variant,1502,2079,4.723
medium_variant,1502,2080,4.659
medium_variant,1502,2081,4.597
medium_variant,1502,2082,4.537
medium_variant,1502,2083,4.478
medium_variant,1502,2084,4.42
medium_variant,1502,2085,4.364
medium_variant,1502,2086,4.309
medium_variant,1502,2087,4.255
medium_variant,1502,2088,4.202
medium_variant,1502,2089,4.149
medium_variant,1502,2090,4.098
medium_variant,1502,2091,4.047
medium_variant,1502,2092,3.997
medium_variant,1502,2093,3.948
medium_variant,1502,2094,3.901
medium_variant,1502,2095,3.855
medium_variant,1502,2096,3.81
medium_variant,1502,2097,3.767
medium_variant,1502,2098,3.726
medium_variant,1502,2099,3.686
