variant,region,year,under_five_mortality
estimates,922,1950,280.477
estimates,922,1951,277.626
estimates,922,1952,271.94
estimates,922,1953,266.284
estimates,922,1954,260.659
estimates,922,1955,255.063
estimates,922,1956,249.486
estimates,922,1957,243.919
estimates,922,1958,238.341
estimates,922,1959,232.717
estimates,922,1960,227.006
estimates,922,1961,221.17
estimates,922,1962,215.178
estimates,922,1963,209.021
estimates,922,1964,202.721
estimates,922,1965,196.331
estimates,922,1966,189.927
estimates,922,1967,183.584
estimates,922,1968,177.354
estimates,922,1969,171.256
estimates,922,1970,165.269
estimates,922,1971,159.343
estimates,922,1972,153.416
estimates,922,1973,147.454
estimates,922,1974,141.46
estimates,922,1975,135.446
estimates,922,1976,129.435
estimates,922,1977,123.486
estimates,922,1978,117.661
estimates,922,1979,112.013
estimates,922,1980,106.597
estimates,922,1981,101.457
estimates,922,1982,96.608
estimates,922,1983,92.057
estimates,922,1984,87.817
estimates,922,1985,83.903
estimates,922,1986,80.319
estimates,922,1987,77.03
estimates,922,1988,73.987
estimates,922,1989,71.142
estimates,922,1990,68.433
estimates,922,1991,65.794
estimates,922,1992,63.187
estimates,922,1993,60.587
estimates,922,1994,57.984
estimates,922,1995,55.395
estimates,922,1996,52.864
estimates,922,1997,50.446
estimates,922,1998,48.178
estimates,922,1999,46.066
estimates,922,2000,44.09
estimates,922,2001,42.21
estimates,922,2002,40.387
estimates,922,2003,38.603
estimates,922,2004,36.867
estimates,922,2005,35.221
estimates,922,2006,33.724
estimates,922,2007,32.422
estimates,922,2008,31.336
estimates,922,2009,30.454
estimates,922,2010,29.74
estimates,922,2011,29.138
estimates,922,2012,28.578
estimates,922,2013,28.006
estimates,922,2014,27.393
estimates,922,2015,26.729
medium_variant,922,2015,26.729
medium_variant,922,2016,26.025
medium_variant,922,2017,25.318
medium_variant,922,2018,24.636
medium_variant,922,2019,23.983
medium_variant,922,2020,23.363
medium_variant,922,2021,22.77
medium_variant,922,2022,22.198
medium_variant,922,2023,21.638
medium_variant,922,2024,21.091
medium_variant,922,2025,20.558
medium_variant,922,2026,20.039
medium_variant,922,2027,19.538
medium_variant,922,2028,19.058
medium_variant,922,2029,18.599
medium_variant,922,2030,18.161
medium_variant,922,2031,17.745
medium_variant,922,2032,17.348
medium_variant,922,2033,16.968
medium_variant,922,2034,16.603
medium_variant,922,2035,16.25
medium_variant,922,2036,15.907
medium_variant,922,2037,15.571
medium_variant,922,2038,15.242
medium_variant,922,2039,14.917
medium_variant,922,2040,14.597
medium_variant,922,2041,14.282
medium_variant,922,2042,13.973
medium_variant,922,2043,13.672
medium_variant,922,2044,13.378
medium_variant,922,2045,13.093
medium_variant,922,2046,12.815
medium_variant,922,2047,12.544
medium_variant,922,2048,12.28
medium_variant,922,2049,12.022
medium_variant,922,2050,11.771
medium_variant,922,2051,11.525
medium_variant,922,2052,11.286
medium_variant,922,2053,11.052
medium_variant,922,2054,10.823
medium_variant,922,2055,10.598
medium_variant,922,2056,10.378
medium_variant,922,2057,10.161
medium_variant,922,2058,9.948
medium_variant,922,2059,9.738
medium_variant,922,2060,9.533
medium_variant,922,2061,9.333
medium_variant,922,2062,9.138
medium_variant,922,2063,8.949
medium_variant,922,2064,8.766
medium_variant,922,2065,8.591
medium_variant,922,2066,8.424
medium_variant,922,2067,8.265
medium_variant,922,2068,8.114
medium_variant,922,2069,7.969
medium_variant,922,2070,7.83
medium_variant,922,2071,7.695
medium_variant,922,2072,7.565
medium_variant,922,2073,7.437
medium_variant,922,2074,7.31
medium_variant,922,2075,7.186
medium_variant,922,2076,7.062
medium_variant,922,2077,6.941
medium_variant,922,2078,6.822
medium_variant,922,2079,6.707
medium_variant,922,2080,6.594
medium_variant,922,2081,6.484
medium_variant,922,2082,6.378
medium_variant,922,2083,6.276
medium_variant,922,2084,6.177
medium_variant,922,2085,6.081
medium_variant,922,2086,5.988
medium_variant,922,2087,5.898
medium_variant,922,2088,5.81
medium_variant,922,2089,5.725
medium_variant,922,2090,5.642
medium_variant,922,2091,5.562
medium_variant,922,2092,5.485
medium_variant,922,2093,5.412
medium_variant,922,2094,5.342
medium_variant,922,2095,5.277
medium_variant,922,2096,5.216
medium_variant,922,2097,5.159
medium_variant,922,2098,5.106
medium_variant,922,2099,5.057
