variant,region,year,under_five_mortality
estimates,934,1950,246.477
estimates,934,1951,243.815
estimates,934,1952,238.728
estimates,934,1953,234.117
estimates,934,1954,229.982
estimates,934,1955,226.308
estimates,934,1956,223.047
estimates,934,1957,220.129
estimates,934,1958,217.425
estimates,934,1959,214.706
estimates,934,1960,211.714
estimates,934,1961,208.187
estimates,934,1962,203.888
estimates,934,1963,198.694
estimates,934,1964,192.644
estimates,934,1965,185.917
estimates,934,1966,178.812
estimates,934,1967,171.726
estimates,934,1968,164.993
estimates,934,1969,158.791
estimates,934,1970,153.234
estimates,934,1971,148.329
estimates,934,1972,143.904
estimates,934,1973,139.797
estimates,934,1974,135.942
estimates,934,1975,132.252
estimates,934,1976,128.643
estimates,934,1977,125.067
estimates,934,1978,121.491
estimates,934,1979,117.893
estimates,934,1980,114.269
estimates,934,1981,110.639
estimates,934,1982,107.07
estimates,934,1983,103.629
estimates,934,1984,100.363
estimates,934,1985,97.337
estimates,934,1986,94.615
estimates,934,1987,92.208
estimates,934,1988,90.099
estimates,934,1989,88.261
estimates,934,1990,86.65
estimates,934,1991,85.206
estimates,934,1992,83.847
estimates,934,1993,82.487
estimates,934,1994,81.061
estimates,934,1995,79.509
estimates,934,1996,77.788
estimates,934,1997,75.909
estimates,934,1998,73.892
estimates,934,1999,71.744
estimates,934,2000,69.479
estimates,934,2001,67.122
estimates,934,2002,64.718
estimates,934,2003,62.313
estimates,934,2004,59.941
estimates,934,2005,57.627
estimates,934,2006,55.383
estimates,934,2007,53.209
estimates,934,2008,51.115
estimates,934,2009,49.12
estimates,934,2010,47.252
estimates,934,2011,45.533
estimates,934,2012,43.968
estimates,934,2013,42.554
estimates,934,2014,41.284
estimates,934,2015,40.147
medium_variant,934,2015,40.147
medium_variant,934,2016,39.124
medium_variant,934,2017,38.188
medium_variant,934,2018,37.311
medium_variant,934,2019,36.472
medium_variant,934,2020,35.657
medium_variant,934,2021,34.858
medium_variant,934,2022,34.078
medium_variant,934,2023,33.319
medium_variant,934,2024,32.574
medium_variant,934,2025,31.841
medium_variant,934,2026,31.12
medium_variant,934,2027,30.412
medium_variant,934,2028,29.72
medium_variant,934,2029,29.044
medium_variant,934,2030,28.381
medium_variant,934,2031,27.732
medium_variant,934,2032,27.096
medium_variant,934,2033,26.473
medium_variant,934,2034,25.863
medium_variant,934,2035,25.267
medium_variant,934,2036,24.687
medium_variant,934,2037,24.124
medium_variant,934,2038,23.577
medium_variant,934,2039,23.047
medium_variant,934,2040,22.534
medium_variant,934,2041,22.037
medium_variant,934,2042,21.556
medium_variant,934,2043,21.087
medium_variant,934,2044,20.631
medium_variant,934,2045,20.184
medium_variant,934,2046,19.745
medium_variant,934,2047,19.312
medium_variant,934,2048,18.886
medium_variant,934,2049,18.466
medium_variant,934,2050,18.054
medium_variant,934,2051,17.651
medium_variant,934,2052,17.261
medium_variant,934,2053,16.884
medium_variant,934,2054,16.521
medium_variant,934,2055,16.171
medium_variant,934,2056,15.835
medium_variant,934,2057,15.509
medium_variant,934,2058,15.192
medium_variant,934,2059,14.883
medium_variant,934,2060,14.581
medium_variant,934,2061,14.284
medium_variant,934,2062,13.993
medium_variant,934,2063,13.708
medium_variant,934,2064,13.428
medium_variant,934,2065,13.156
medium_variant,934,2066,12.891
medium_variant,934,2067,12.636
medium_variant,934,2068,12.391
medium_variant,934,2069,12.155
medium_variant,934,2070,11.928
medium_variant,934,2071,11.708
medium_variant,934,2072,11.494
medium_variant,934,2073,11.284
medium_variant,934,2074,11.078
medium_variant,934,2075,10.877
medium_variant,934,2076,10.682
medium_variant,934,2077,10.494
medium_variant,934,2078,10.314
medium_variant,934,2079,10.142
medium_variant,934,2080,9.978
medium_variant,934,2081,9.822
medium_variant,934,2082,9.672
medium_variant,934,2083,9.527
medium_variant,934,2084,9.387
medium_variant,934,2085,9.251
medium_variant,934,2086,9.117
medium_variant,934,2087,8.987
medium_variant,934,2088,8.859
medium_variant,934,2089,8.734
medium_variant,934,2090,8.611
medium_variant,934,2091,8.49
medium_variant,934,2092,8.372
medium_variant,934,2093,8.256
medium_variant,934,2094,8.143
medium_variant,934,2095,8.032
medium_variant,934,2096,7.925
medium_variant,934,2097,7.821
medium_variant,934,2098,7.719
medium_variant,934,2099,7.621
