variant,region,year,under_five_mortality
estimates,927,1950,32.117
estimates,927,1951,31.735
estimates,927,1952,30.975
estimates,927,1953,30.223
estimates,927,1954,29.48
estimates,927,1955,28.745
estimates,927,1956,28.022
estimates,927,1957,27.311
estimates,927,1958,26.617
estimates,927,1959,25.948
estimates,927,1960,25.311
estimates,927,1961,24.715
estimates,927,1962,24.166
estimates,927,1963,23.667
estimates,927,1964,23.213
estimates,927,1965,22.803
estimates,927,1966,22.436
estimates,927,1967,22.095
estimates,927,1968,21.759
estimates,927,1969,21.404
estimates,927,1970,20.994
estimates,927,1971,20.489
estimates,927,1972,19.876
estimates,927,1973,19.158
estimates,927,1974,18.346
estimates,927,1975,17.471
estimates,927,1976,16.577
estimates,927,1977,15.71
estimates,927,1978,14.912
estimates,927,1979,14.203
estimates,927,1980,13.599
estimates,927,1981,13.102
estimates,927,1982,12.683
estimates,927,1983,12.315
estimates,927,1984,11.978
estimates,927,1985,11.645
estimates,927,1986,11.287
estimates,927,1987,10.892
estimates,927,1988,10.453
estimates,927,1989,9.973
estimates,927,1990,9.469
estimates,927,1991,8.967
estimates,927,1992,8.495
estimates,927,1993,8.078
estimates,927,1994,7.722
estimates,927,1995,7.431
estimates,927,1996,7.196
estimates,927,1997,6.997
estimates,927,1998,6.817
estimates,927,1999,6.648
estimates,927,2000,6.484
estimates,927,2001,6.324
estimates,927,2002,6.17
estimates,927,2003,6.022
estimates,927,2004,5.879
estimates,927,2005,5.738
estimates,927,2006,5.6
estimates,927,2007,5.462
estimates,927,2008,5.326
estimates,927,2009,5.189
estimates,927,2010,5.051
estimates,927,2011,4.908
estimates,927,2012,4.761
estimates,927,2013,4.611
estimates,927,2014,4.46
estimates,927,2015,4.31
medium_variant,927,2015,4.31
medium_variant,927,2016,4.166
medium_variant,927,2017,4.03
medium_variant,927,2018,3.904
medium_variant,927,2019,3.79
medium_variant,927,2020,3.688
medium_variant,927,2021,3.596
medium_variant,927,2022,3.512
medium_variant,927,2023,3.432
medium_variant,927,2024,3.356
medium_variant,927,2025,3.282
medium_variant,927,2026,3.211
medium_variant,927,2027,3.141
medium_variant,927,2028,3.073
medium_variant,927,2029,3.008
medium_variant,927,2030,2.943
medium_variant,927,2031,2.881
medium_variant,927,2032,2.82
medium_variant,927,2033,2.762
medium_variant,927,2034,2.705
medium_variant,927,2035,2.65
medium_variant,927,2036,2.596
medium_variant,927,2037,2.543
medium_variant,927,2038,2.491
medium_variant,927,2039,2.44
medium_variant,927,2040,2.391
medium_variant,927,2041,2.342
medium_variant,927,2042,2.294
medium_variant,927,2043,2.247
medium_variant,927,2044,2.201
medium_variant,927,2045,2.157
medium_variant,927,2046,2.113
medium_variant,927,2047,2.071
medium_variant,927,2048,2.029
medium_variant,927,2049,1.987
medium_variant,927,2050,1.947
medium_variant,927,2051,1.906
medium_variant,927,2052,1.867
medium_variant,927,2053,1.828
medium_variant,927,2054,1.789
medium_variant,927,2055,1.752
medium_variant,927,2056,1.715
medium_variant,927,2057,1.678
medium_variant,927,2058,1.643
medium_variant,927,2059,1.609
medium_variant,927,2060,1.575
medium_variant,927,2061,1.541
medium_variant,927,2062,1.508
medium_variant,927,2063,1.476
medium_variant,927,2064,1.444
medium_variant,927,2065,1.412
medium_variant,927,2066,1.381
medium_variant,927,2067,1.35
medium_variant,927,2068,1.319
medium_variant,927,2069,1.289
medium_variant,927,2070,1.26
medium_variant,927,2071,1.231
medium_variant,927,2072,1.202
medium_variant,927,2073,1.174
medium_variant,927,2074,1.147
medium_variant,927,2075,1.12
medium_variant,927,2076,1.093
medium_variant,927,2077,1.067
medium_variant,927,2078,1.041
medium_variant,927,2079,1.015
medium_variant,927,2080,0.989
medium_variant,927,2081,0.964
medium_variant,927,2082,0.939
medium_variant,927,2083,0.915
medium_variant,927,2084,0.892
medium_variant,927,2085,0.868
medium_variant,927,2086,0.846
medium_variant,927,2087,0.824
medium_variant,927,2088,0.803
medium_variant,927,2089,0.782
medium_variant,927,2090,0.762
medium_variant,927,2091,0.741
medium_variant,927,2092,0.721
medium_variant,927,2093,0.701
medium_variant,927,2094,0.681
medium_variant,927,2095,0.661
medium_variant,927,2096,0.641
medium_variant,927,2097,0.621
medium_variant,927,2098,0.601
medium_variant,927,2099,0.581
