variant,region,year,under_five_mortality
estimates,925,1950,105.062
estimates,925,1951,102.656
estimates,925,1952,97.955
estimates,925,1953,93.48
estimates,925,1954,89.229
estimates,925,1955,85.202
estimates,925,1956,81.394
estimates,925,1957,77.796
estimates,925,1958,74.394
estimates,925,1959,71.162
estimates,925,1960,68.07
estimates,925,1961,65.085
estimates,925,1962,62.172
estimates,925,1963,59.301
estimates,925,1964,56.458
estimates,925,1965,53.638
estimates,925,1966,50.85
estimates,925,1967,48.122
estimates,925,1968,45.478
estimates,925,1969,42.929
estimates,925,1970,40.477
estimates,925,1971,38.121
estimates,925,1972,35.858
estimates,925,1973,33.693
estimates,925,1974,31.636
estimates,925,1975,29.711
estimates,925,1976,27.945
estimates,925,1977,26.349
estimates,925,1978,24.922
estimates,925,1979,23.65
estimates,925,1980,22.513
estimates,925,1981,21.478
estimates,925,1982,20.511
estimates,925,1983,19.582
estimates,925,1984,18.672
estimates,925,1985,17.778
estimates,925,1986,16.906
estimates,925,1987,16.074
estimates,925,1988,15.293
estimates,925,1989,14.559
estimates,925,1990,13.864
estimates,925,1991,13.197
estimates,925,1992,12.547
estimates,925,1993,11.906
estimates,925,1994,11.274
estimates,925,1995,10.651
estimates,925,1996,10.043
estimates,925,1997,9.462
estimates,925,1998,8.916
estimates,925,1999,8.407
estimates,925,2000,7.938
estimates,925,2001,7.508
estimates,925,2002,7.115
estimates,925,2003,6.753
estimates,925,2004,6.423
estimates,925,2005,6.124
estimates,925,2006,5.859
estimates,925,2007,5.627
estimates,925,2008,5.424
estimates,925,2009,5.245
estimates,925,2010,5.082
estimates,925,2011,4.926
estimates,925,2012,4.77
estimates,925,2013,4.612
estimates,925,2014,4.449
estimates,925,2015,4.283
medium_variant,925,2015,4.283
medium_variant,925,2016,4.119
medium_variant,925,2017,3.965
medium_variant,925,2018,3.826
medium_variant,925,2019,3.703
medium_variant,925,2020,3.594
medium_variant,925,2021,3.498
medium_variant,925,2022,3.408
medium_variant,925,2023,3.322
medium_variant,925,2024,3.237
medium_variant,925,2025,3.152
medium_variant,925,2026,3.068
medium_variant,925,2027,2.986
medium_variant,925,2028,2.907
medium_variant,925,2029,2.831
medium_variant,925,2030,2.758
medium_variant,925,2031,2.689
medium_variant,925,2032,2.622
medium_variant,925,2033,2.558
medium_variant,925,2034,2.496
medium_variant,925,2035,2.437
medium_variant,925,2036,2.381
medium_variant,925,2037,2.328
medium_variant,925,2038,2.277
medium_variant,925,2039,2.229
medium_variant,925,2040,2.183
medium_variant,925,2041,2.14
medium_variant,925,2042,2.099
medium_variant,925,2043,2.06
medium_variant,925,2044,2.024
medium_variant,925,2045,1.989
medium_variant,925,2046,1.956
medium_variant,925,2047,1.925
medium_variant,925,2048,1.895
medium_variant,925,2049,1.866
medium_variant,925,2050,1.838
medium_variant,925,2051,1.81
medium_variant,925,2052,1.783
medium_variant,925,2053,1.757
medium_variant,925,2054,1.73
medium_variant,925,2055,1.704
medium_variant,925,2056,1.677
medium_variant,925,2057,1.651
medium_variant,925,2058,1.625
medium_variant,925,2059,1.599
medium_variant,925,2060,1.573
medium_variant,925,2061,1.548
medium_variant,925,2062,1.523
medium_variant,925,2063,1.498
medium_variant,925,2064,1.474
medium_variant,925,2065,1.45
medium_variant,925,2066,1.427
medium_variant,925,2067,1.404
medium_variant,925,2068,1.382
medium_variant,925,2069,1.361
medium_variant,925,2070,1.34
medium_variant,925,2071,1.32
medium_variant,925,2072,1.302
medium_variant,925,2073,1.283
medium_variant,925,2074,1.266
medium_variant,925,2075,1.249
medium_variant,925,2076,1.233
medium_variant,925,2077,1.218
medium_variant,925,2078,1.203
medium_variant,925,2079,1.188
medium_variant,925,2080,1.174
medium_variant,925,2081,1.16
medium_variant,925,2082,1.147
medium_variant,925,2083,1.133
medium_variant,925,2084,1.12
medium_variant,925,2085,1.107
medium_variant,925,2086,1.094
medium_variant,925,2087,1.08
medium_variant,925,2088,1.067
medium_variant,925,2089,1.054
medium_variant,925,2090,1.041
medium_variant,925,2091,1.029
medium_variant,925,2092,1.018
medium_variant,925,2093,1.008
medium_variant,925,2094,1
medium_variant,925,2095,0.992
medium_variant,925,2096,0.987
medium_variant,925,2097,0.983
medium_variant,925,2098,0.98
medium_variant,925,2099,0.979
