variant,region,year,under_five_mortality
estimates,5500,1950,167.843
estimates,5500,1951,166.546
estimates,5500,1952,163.95
estimates,5500,1953,161.348
estimates,5500,1954,158.741
estimates,5500,1955,156.129
estimates,5500,1956,153.515
estimates,5500,1957,150.902
estimates,5500,1958,148.296
estimates,5500,1959,145.708
estimates,5500,1960,143.151
estimates,5500,1961,140.637
estimates,5500,1962,138.179
estimates,5500,1963,135.782
estimates,5500,1964,133.446
estimates,5500,1965,131.157
estimates,5500,1966,128.891
estimates,5500,1967,126.631
estimates,5500,1968,124.369
estimates,5500,1969,122.113
estimates,5500,1970,119.887
estimates,5500,1971,117.725
estimates,5500,1972,115.655
estimates,5500,1973,113.69
estimates,5500,1974,111.826
estimates,5500,1975,110.052
estimates,5500,1976,108.346
estimates,5500,1977,106.671
estimates,5500,1978,104.989
estimates,5500,1979,103.276
estimates,5500,1980,101.495
estimates,5500,1981,99.617
estimates,5500,1982,97.646
estimates,5500,1983,95.598
estimates,5500,1984,93.494
estimates,5500,1985,91.376
estimates,5500,1986,89.294
estimates,5500,1987,87.293
estimates,5500,1988,85.402
estimates,5500,1989,83.633
estimates,5500,1990,81.995
estimates,5500,1991,80.481
estimates,5500,1992,79.048
estimates,5500,1993,77.643
estimates,5500,1994,76.222
estimates,5500,1995,74.728
estimates,5500,1996,73.111
estimates,5500,1997,71.344
estimates,5500,1998,69.409
estimates,5500,1999,67.298
estimates,5500,2000,65.008
estimates,5500,2001,62.548
estimates,5500,2002,59.965
estimates,5500,2003,57.308
estimates,5500,2004,54.616
estimates,5500,2005,51.91
estimates,5500,2006,49.198
estimates,5500,2007,46.499
estimates,5500,2008,43.852
estimates,5500,2009,41.314
estimates,5500,2010,38.966
estimates,5500,2011,36.89
estimates,5500,2012,35.12
estimates,5500,2013,33.664
estimates,5500,2014,32.51
estimates,5500,2015,31.618
medium_variant,5500,2015,31.618
medium_variant,5500,2016,30.923
medium_variant,5500,2017,30.335
medium_variant,5500,2018,29.778
medium_variant,5500,2019,29.204
medium_variant,5500,2020,28.587
medium_variant,5500,2021,27.926
medium_variant,5500,2022,27.251
medium_variant,5500,2023,26.589
medium_variant,5500,2024,25.941
medium_variant,5500,2025,25.31
medium_variant,5500,2026,24.701
medium_variant,5500,2027,24.113
medium_variant,5500,2028,23.547
medium_variant,5500,2029,23.004
medium_variant,5500,2030,22.481
medium_variant,5500,2031,21.976
medium_variant,5500,2032,21.485
medium_variant,5500,2033,21.005
medium_variant,5500,2034,20.534
medium_variant,5500,2035,20.07
medium_variant,5500,2036,19.613
medium_variant,5500,2037,19.163
medium_variant,5500,2038,18.721
medium_variant,5500,2039,18.286
medium_variant,5500,2040,17.861
medium_variant,5500,2041,17.444
medium_variant,5500,2042,17.037
medium_variant,5500,2043,16.64
medium_variant,5500,2044,16.255
medium_variant,5500,2045,15.882
medium_variant,5500,2046,15.522
medium_variant,5500,2047,15.174
medium_variant,5500,2048,14.84
medium_variant,5500,2049,14.518
medium_variant,5500,2050,14.208
medium_variant,5500,2051,13.911
medium_variant,5500,2052,13.625
medium_variant,5500,2053,13.348
medium_variant,5500,2054,13.08
medium_variant,5500,2055,12.819
medium_variant,5500,2056,12.564
medium_variant,5500,2057,12.314
medium_variant,5500,2058,12.068
medium_variant,5500,2059,11.827
medium_variant,5500,2060,11.592
medium_variant,5500,2061,11.363
medium_variant,5500,2062,11.142
medium_variant,5500,2063,10.929
medium_variant,5500,2064,10.726
medium_variant,5500,2065,10.532
medium_variant,5500,2066,10.346
medium_variant,5500,2067,10.169
medium_variant,5500,2068,9.997
medium_variant,5500,2069,9.831
medium_variant,5500,2070,9.67
medium_variant,5500,2071,9.512
medium_variant,5500,2072,9.357
medium_variant,5500,2073,9.204
medium_variant,5500,2074,9.053
medium_variant,5500,2075,8.905
medium_variant,5500,2076,8.759
medium_variant,5500,2077,8.616
medium_variant,5500,2078,8.476
medium_variant,5500,2079,8.34
medium_variant,5500,2080,8.208
medium_variant,5500,2081,8.079
medium_variant,5500,2082,7.955
medium_variant,5500,2083,7.834
medium_variant,5500,2084,7.717
medium_variant,5500,2085,7.602
medium_variant,5500,2086,7.491
medium_variant,5500,2087,7.382
medium_variant,5500,2088,7.275
medium_variant,5500,2089,7.17
medium_variant,5500,2090,7.068
medium_variant,5500,2091,6.968
medium_variant,5500,2092,6.871
medium_variant,5500,2093,6.776
medium_variant,5500,2094,6.684
medium_variant,5500,2095,6.595
medium_variant,5500,2096,6.51
medium_variant,5500,2097,6.427
medium_variant,5500,2098,6.348
medium_variant,5500,2099,6.272
