agebroad,gender,percentagetotalpopulation,country,variant,year
"Region, subregion, country or area *",female,United Arab Emirates,784,estimates,1950
0_1,female,7.523,784,estimates,1950
0_4,female,17.262,784,estimates,1950
0_14,female,42.147,784,estimates,1950
0_17,female,48.256,784,estimates,1950
0_19,female,52.047,784,estimates,1950
0_24,female,60.575,784,estimates,1950
3_4,female,6.311,784,estimates,1950
3_5,female,9.233,784,estimates,1950
3_6,female,12.027,784,estimates,1950
4_5,female,5.993,784,estimates,1950
4_6,female,8.787,784,estimates,1950
5_14,female,24.884,784,estimates,1950
5_10,female,15.881,784,estimates,1950
5_11,female,18.23,784,estimates,1950
6_9,female,10.544,784,estimates,1950
6_10,female,12.959,784,estimates,1950
6_11,female,15.308,784,estimates,1950
6_12,female,17.592,784,estimates,1950
7_10,female,10.165,784,estimates,1950
7_12,female,14.798,784,estimates,1950
11_16,female,13.131,784,estimates,1950
11_17,female,15.112,784,estimates,1950
11_18,female,17.035,784,estimates,1950
12_14,female,6.654,784,estimates,1950
12_16,female,10.783,784,estimates,1950
12_17,female,12.764,784,estimates,1950
12_18,female,14.687,784,estimates,1950
13_17,female,10.48,784,estimates,1950
13_18,female,12.403,784,estimates,1950
13_19,female,14.27,784,estimates,1950
15_17,female,6.11,784,estimates,1950
18_23,female,10.716,784,estimates,1950
15_24,female,18.428,784,estimates,1950
15_49,female,45.631,784,estimates,1950
15_59,female,51.904,784,estimates,1950
15_64,female,54.211,784,estimates,1950
20_64,female,44.311,784,estimates,1950
20_69,female,46.019,784,estimates,1950
25_49,female,27.203,784,estimates,1950
25_64,female,35.784,784,estimates,1950
25_69,female,37.491,784,estimates,1950
15plus,female,57.853,784,estimates,1950
16plus,female,55.761,784,estimates,1950
17plus,female,53.725,784,estimates,1950
18plus,female,51.744,784,estimates,1950
20plus,female,47.953,784,estimates,1950
21plus,female,46.141,784,estimates,1950
25plus,female,39.425,784,estimates,1950
50plus,female,12.222,784,estimates,1950
60plus,female,5.949,784,estimates,1950
65plus,female,3.642,784,estimates,1950
70plus,female,1.935,784,estimates,1950
75plus,female,0.827,784,estimates,1950
80plus,female,0.253,784,estimates,1950
85plus,female,0.073,784,estimates,1950
90plus,female,0.015,784,estimates,1950
total,female,100,784,estimates,1950
"Region, subregion, country or area *",male,United Arab Emirates,784,estimates,1950
0_1,male,7.542,784,estimates,1950
0_4,male,17.312,784,estimates,1950
0_14,male,42.366,784,estimates,1950
0_17,male,48.55,784,estimates,1950
0_19,male,52.391,784,estimates,1950
0_24,male,61.027,784,estimates,1950
3_4,male,6.331,784,estimates,1950
3_5,male,9.265,784,estimates,1950
3_6,male,12.072,784,estimates,1950
4_5,male,6.016,784,estimates,1950
4_6,male,8.823,784,estimates,1950
5_14,male,25.055,784,estimates,1950
5_10,male,15.968,784,estimates,1950
5_11,male,18.335,784,estimates,1950
6_9,male,10.601,784,estimates,1950
6_10,male,13.033,784,estimates,1950
6_11,male,15.401,784,estimates,1950
6_12,male,17.706,784,estimates,1950
7_10,male,10.227,784,estimates,1950
7_12,male,14.899,784,estimates,1950
11_16,male,13.263,784,estimates,1950
11_17,male,15.27,784,estimates,1950
11_18,male,17.221,784,estimates,1950
12_14,male,6.719,784,estimates,1950
12_16,male,10.896,784,estimates,1950
12_17,male,12.903,784,estimates,1950
12_18,male,14.854,784,estimates,1950
13_17,male,10.598,784,estimates,1950
13_18,male,12.549,784,estimates,1950
13_19,male,14.44,784,estimates,1950
15_17,male,6.184,784,estimates,1950
18_23,male,10.856,784,estimates,1950
15_24,male,18.661,784,estimates,1950
15_49,male,46.174,784,estimates,1950
15_59,male,52.272,784,estimates,1950
15_64,male,54.424,784,estimates,1950
20_64,male,44.399,784,estimates,1950
20_69,male,45.947,784,estimates,1950
25_49,male,27.513,784,estimates,1950
25_64,male,35.763,784,estimates,1950
25_69,male,37.311,784,estimates,1950
15plus,male,57.634,784,estimates,1950
16plus,male,55.519,784,estimates,1950
17plus,male,53.458,784,estimates,1950
18plus,male,51.45,784,estimates,1950
20plus,male,47.609,784,estimates,1950
21plus,male,45.774,784,estimates,1950
25plus,male,38.973,784,estimates,1950
50plus,male,11.46,784,estimates,1950
60plus,male,5.361,784,estimates,1950
65plus,male,3.209,784,estimates,1950
70plus,male,1.661,784,estimates,1950
75plus,male,0.689,784,estimates,1950
80plus,male,0.201,784,estimates,1950
85plus,male,0.051,784,estimates,1950
90plus,male,0.009,784,estimates,1950
total,male,100,784,estimates,1950
"Region, subregion, country or area *",female,United Arab Emirates,784,estimates,1951
0_1,female,7.662,784,estimates,1951
0_4,female,17.522,784,estimates,1951
0_14,female,42.437,784,estimates,1951
0_17,female,48.509,784,estimates,1951
0_19,female,52.283,784,estimates,1951
0_24,female,60.772,784,estimates,1951
3_4,female,6.384,784,estimates,1951
3_5,female,9.334,784,estimates,1951
3_6,female,12.149,784,estimates,1951
4_5,female,6.054,784,estimates,1951
4_6,female,8.869,784,estimates,1951
5_14,female,24.915,784,estimates,1951
5_10,female,15.958,784,estimates,1951
5_11,female,18.294,784,estimates,1951
6_9,female,10.597,784,estimates,1951
6_10,female,13.009,784,estimates,1951
6_11,female,15.344,784,estimates,1951
6_12,female,17.616,784,estimates,1951
7_10,female,10.194,784,estimates,1951
7_12,female,14.801,784,estimates,1951
11_16,female,13.061,784,estimates,1951
11_17,female,15.029,784,estimates,1951
11_18,female,16.943,784,estimates,1951
12_14,female,6.621,784,estimates,1951
12_16,female,10.726,784,estimates,1951
12_17,female,12.693,784,estimates,1951
12_18,female,14.608,784,estimates,1951
13_17,female,10.422,784,estimates,1951
13_18,female,12.336,784,estimates,1951
13_19,female,14.196,784,estimates,1951
15_17,female,6.072,784,estimates,1951
