agebroad,gender,percentagetotalpopulation,country,variant,year
0_1,female,5.919,807,estimates,1950
0_4,female,13.363,807,estimates,1950
0_14,female,35.352,807,estimates,1950
0_17,female,41.644,807,estimates,1950
0_19,female,45.729,807,estimates,1950
0_24,female,55.467,807,estimates,1950
3_4,female,4.816,807,estimates,1950
3_5,female,7.078,807,estimates,1950
3_6,female,9.284,807,estimates,1950
4_5,female,4.61,807,estimates,1950
4_6,female,6.816,807,estimates,1950
5_14,female,21.989,807,estimates,1950
5_10,female,13.153,807,estimates,1950
5_11,female,15.371,807,estimates,1950
6_9,female,8.708,807,estimates,1950
6_10,female,10.891,807,estimates,1950
6_11,female,13.108,807,estimates,1950
6_12,female,15.342,807,estimates,1950
7_10,female,8.685,807,estimates,1950
7_12,female,13.136,807,estimates,1950
11_16,female,13.065,807,estimates,1950
11_17,female,15.128,807,estimates,1950
11_18,female,17.175,807,estimates,1950
12_14,female,6.618,807,estimates,1950
12_16,female,10.847,807,estimates,1950
12_17,female,12.91,807,estimates,1950
12_18,female,14.957,807,estimates,1950
13_17,female,10.676,807,estimates,1950
13_18,female,12.724,807,estimates,1950
13_19,female,14.761,807,estimates,1950
15_17,female,6.292,807,estimates,1950
18_23,female,11.98,807,estimates,1950
15_24,female,20.115,807,estimates,1950
15_49,female,48.137,807,estimates,1950
15_59,female,54.221,807,estimates,1950
15_64,female,56.807,807,estimates,1950
20_64,female,46.431,807,estimates,1950
20_69,female,48.895,807,estimates,1950
25_49,female,28.022,807,estimates,1950
25_64,female,36.692,807,estimates,1950
25_69,female,39.156,807,estimates,1950
15plus,female,64.648,807,estimates,1950
16plus,female,62.514,807,estimates,1950
17plus,female,60.419,807,estimates,1950
18plus,female,58.356,807,estimates,1950
20plus,female,54.271,807,estimates,1950
21plus,female,52.25,807,estimates,1950
25plus,female,44.533,807,estimates,1950
50plus,female,16.511,807,estimates,1950
60plus,female,10.427,807,estimates,1950
65plus,female,7.841,807,estimates,1950
70plus,female,5.376,807,estimates,1950
75plus,female,3.168,807,estimates,1950
80plus,female,1.391,807,estimates,1950
85plus,female,0.504,807,estimates,1950
90plus,female,0.124,807,estimates,1950
total,female,100,807,estimates,1950
0_1,male,6.064,807,estimates,1950
0_4,male,13.836,807,estimates,1950
0_14,male,36.6,807,estimates,1950
0_17,male,43.182,807,estimates,1950
0_19,male,47.327,807,estimates,1950
0_24,male,56.488,807,estimates,1950
3_4,male,5.043,807,estimates,1950
3_5,male,7.42,807,estimates,1950
3_6,male,9.736,807,estimates,1950
4_5,male,4.84,807,estimates,1950
4_6,male,7.157,807,estimates,1950
5_14,male,22.763,807,estimates,1950
5_10,male,13.724,807,estimates,1950
5_11,male,15.991,807,estimates,1950
6_9,male,9.096,807,estimates,1950
6_10,male,11.347,807,estimates,1950
6_11,male,13.614,807,estimates,1950
6_12,male,15.887,807,estimates,1950
7_10,male,9.031,807,estimates,1950
7_12,male,13.571,807,estimates,1950
11_16,male,13.456,807,estimates,1950
11_17,male,15.621,807,estimates,1950
11_18,male,17.73,807,estimates,1950
12_14,male,6.773,807,estimates,1950
12_16,male,11.189,807,estimates,1950
12_17,male,13.355,807,estimates,1950
12_18,male,15.464,807,estimates,1950
13_17,male,11.082,807,estimates,1950
13_18,male,13.19,807,estimates,1950
13_19,male,15.227,807,estimates,1950
15_17,male,6.582,807,estimates,1950
18_23,male,11.562,807,estimates,1950
15_24,male,19.889,807,estimates,1950
15_49,male,49.193,807,estimates,1950
15_59,male,54.723,807,estimates,1950
15_64,male,56.999,807,estimates,1950
20_64,male,46.271,807,estimates,1950
20_69,male,48.432,807,estimates,1950
25_49,male,29.304,807,estimates,1950
25_64,male,37.11,807,estimates,1950
25_69,male,39.271,807,estimates,1950
15plus,male,63.4,807,estimates,1950
16plus,male,61.184,807,estimates,1950
17plus,male,58.984,807,estimates,1950
18plus,male,56.818,807,estimates,1950
20plus,male,52.673,807,estimates,1950
21plus,male,50.712,807,estimates,1950
25plus,male,43.512,807,estimates,1950
50plus,male,14.208,807,estimates,1950
60plus,male,8.678,807,estimates,1950
65plus,male,6.401,807,estimates,1950
70plus,male,4.241,807,estimates,1950
75plus,male,2.351,807,estimates,1950
80plus,male,0.985,807,estimates,1950
85plus,male,0.321,807,estimates,1950
