agebroad,gender,percentagetotalpopulation,country,variant,year
"Region, subregion, country or area *",female,Lebanon,422,estimates,1950
0_1,female,5.893,422,estimates,1950
0_4,female,13.317,422,estimates,1950
0_14,female,34.413,422,estimates,1950
0_17,female,40.422,422,estimates,1950
0_19,female,44.313,422,estimates,1950
0_24,female,53.385,422,estimates,1950
3_4,female,4.8,422,estimates,1950
3_5,female,7.039,422,estimates,1950
3_6,female,9.209,422,estimates,1950
4_5,female,4.576,422,estimates,1950
4_6,female,6.745,422,estimates,1950
5_14,female,21.096,422,estimates,1950
5_10,female,12.778,422,estimates,1950
5_11,female,14.869,422,estimates,1950
6_9,female,8.462,422,estimates,1950
6_10,female,10.539,422,estimates,1950
6_11,female,12.63,422,estimates,1950
6_12,female,14.725,422,estimates,1950
7_10,female,8.369,422,estimates,1950
7_12,female,12.555,422,estimates,1950
11_16,female,12.347,422,estimates,1950
11_17,female,14.326,422,estimates,1950
11_18,female,16.283,422,estimates,1950
12_14,female,6.226,422,estimates,1950
12_16,female,10.257,422,estimates,1950
12_17,female,12.236,422,estimates,1950
12_18,female,14.193,422,estimates,1950
13_17,female,10.14,422,estimates,1950
13_18,female,12.097,422,estimates,1950
13_19,female,14.031,422,estimates,1950
15_17,female,6.009,422,estimates,1950
18_23,female,11.273,422,estimates,1950
15_24,female,18.972,422,estimates,1950
15_49,female,47.221,422,estimates,1950
15_59,female,54.868,422,estimates,1950
15_64,female,58.043,422,estimates,1950
20_64,female,48.143,422,estimates,1950
20_69,female,51.005,422,estimates,1950
25_49,female,28.249,422,estimates,1950
25_64,female,39.071,422,estimates,1950
25_69,female,41.933,422,estimates,1950
15plus,female,65.587,422,estimates,1950
16plus,female,63.56,422,estimates,1950
17plus,female,61.557,422,estimates,1950
18plus,female,59.578,422,estimates,1950
20plus,female,55.687,422,estimates,1950
21plus,female,53.781,422,estimates,1950
25plus,female,46.615,422,estimates,1950
50plus,female,18.366,422,estimates,1950
60plus,female,10.719,422,estimates,1950
65plus,female,7.544,422,estimates,1950
70plus,female,4.682,422,estimates,1950
75plus,female,2.432,422,estimates,1950
80plus,female,0.99,422,estimates,1950
85plus,female,0.346,422,estimates,1950
90plus,female,0.082,422,estimates,1950
total,female,100,422,estimates,1950
"Region, subregion, country or area *",male,Lebanon,422,estimates,1950
0_1,male,6.281,422,estimates,1950
0_4,male,13.794,422,estimates,1950
0_14,male,34.022,422,estimates,1950
0_17,male,40.046,422,estimates,1950
0_19,male,44.013,422,estimates,1950
0_24,male,53.311,422,estimates,1950
3_4,male,4.805,422,estimates,1950
3_5,male,6.988,422,estimates,1950
3_6,male,9.076,422,estimates,1950
4_5,male,4.499,422,estimates,1950
4_6,male,6.586,422,estimates,1950
5_14,male,20.229,422,estimates,1950
5_10,male,12.212,422,estimates,1950
5_11,male,14.202,422,estimates,1950
6_9,male,8.059,422,estimates,1950
6_10,male,10.028,422,estimates,1950
6_11,male,12.018,422,estimates,1950
6_12,male,14.027,422,estimates,1950
7_10,male,7.941,422,estimates,1950
7_12,male,11.94,422,estimates,1950
11_16,male,12.034,422,estimates,1950
11_17,male,14.04,422,estimates,1950
11_18,male,16.034,422,estimates,1950
12_14,male,6.027,422,estimates,1950
12_16,male,10.044,422,estimates,1950
12_17,male,12.05,422,estimates,1950
12_18,male,14.044,422,estimates,1950
13_17,male,10.042,422,estimates,1950
13_18,male,12.036,422,estimates,1950
13_19,male,14.009,422,estimates,1950
15_17,male,6.023,422,estimates,1950
18_23,male,11.533,422,estimates,1950
15_24,male,19.288,422,estimates,1950
15_49,male,48.216,422,estimates,1950
15_59,male,55.874,422,estimates,1950
15_64,male,58.953,422,estimates,1950
20_64,male,48.962,422,estimates,1950
20_69,male,51.712,422,estimates,1950
25_49,male,28.927,422,estimates,1950
