agebroad,gender,percentagetotalpopulation,country,variant,year
0_1,female,7.666,320,estimates,1950
0_4,female,17.421,320,estimates,1950
0_14,female,42.64,320,estimates,1950
0_17,female,49.258,320,estimates,1950
0_19,female,53.484,320,estimates,1950
0_24,female,63.191,320,estimates,1950
3_4,female,6.303,320,estimates,1950
3_5,female,9.209,320,estimates,1950
3_6,female,11.985,320,estimates,1950
4_5,female,5.967,320,estimates,1950
4_6,female,8.743,320,estimates,1950
5_14,female,25.219,320,estimates,1950
5_10,female,15.875,320,estimates,1950
5_11,female,18.273,320,estimates,1950
6_9,female,10.524,320,estimates,1950
6_10,female,12.968,320,estimates,1950
6_11,female,15.367,320,estimates,1950
6_12,female,17.724,320,estimates,1950
7_10,female,10.192,320,estimates,1950
7_12,female,14.948,320,estimates,1950
11_16,female,13.789,320,estimates,1950
11_17,female,15.962,320,estimates,1950
11_18,female,18.096,320,estimates,1950
12_14,female,6.946,320,estimates,1950
12_16,female,11.391,320,estimates,1950
12_17,female,13.564,320,estimates,1950
12_18,female,15.698,320,estimates,1950
13_17,female,11.207,320,estimates,1950
13_18,female,13.341,320,estimates,1950
13_19,female,15.433,320,estimates,1950
15_17,female,6.618,320,estimates,1950
18_23,female,12.124,320,estimates,1950
15_24,female,20.551,320,estimates,1950
15_49,female,47.667,320,estimates,1950
15_59,female,52.957,320,estimates,1950
15_64,female,54.708,320,estimates,1950
20_64,female,43.864,320,estimates,1950
20_69,female,45.047,320,estimates,1950
25_49,female,27.117,320,estimates,1950
25_64,female,34.157,320,estimates,1950
25_69,female,35.34,320,estimates,1950
15plus,female,57.36,320,estimates,1950
16plus,female,55.121,320,estimates,1950
17plus,female,52.915,320,estimates,1950
18plus,female,50.742,320,estimates,1950
20plus,female,46.516,320,estimates,1950
21plus,female,44.467,320,estimates,1950
25plus,female,36.809,320,estimates,1950
50plus,female,9.692,320,estimates,1950
60plus,female,4.403,320,estimates,1950
65plus,female,2.652,320,estimates,1950
70plus,female,1.469,320,estimates,1950
75plus,female,0.708,320,estimates,1950
80plus,female,0.309,320,estimates,1950
85plus,female,0.145,320,estimates,1950
90plus,female,0.082,320,estimates,1950
total,female,100,320,estimates,1950
0_1,male,7.718,320,estimates,1950
0_4,male,17.516,320,estimates,1950
0_14,male,42.736,320,estimates,1950
0_17,male,49.345,320,estimates,1950
0_19,male,53.575,320,estimates,1950
0_24,male,63.342,320,estimates,1950
3_4,male,6.328,320,estimates,1950
3_5,male,9.242,320,estimates,1950
3_6,male,12.023,320,estimates,1950
4_5,male,5.986,320,estimates,1950
4_6,male,8.767,320,estimates,1950
5_14,male,25.22,320,estimates,1950
5_10,male,15.888,320,estimates,1950
5_11,male,18.284,320,estimates,1950
6_9,male,10.532,320,estimates,1950
6_10,male,12.974,320,estimates,1950
6_11,male,15.37,320,estimates,1950
6_12,male,17.724,320,estimates,1950
7_10,male,10.193,320,estimates,1950
7_12,male,14.943,320,estimates,1950
11_16,male,13.77,320,estimates,1950
11_17,male,15.941,320,estimates,1950
11_18,male,18.075,320,estimates,1950
12_14,male,6.936,320,estimates,1950
12_16,male,11.374,320,estimates,1950
12_17,male,13.545,320,estimates,1950
12_18,male,15.68,320,estimates,1950
13_17,male,11.191,320,estimates,1950
13_18,male,13.326,320,estimates,1950
13_19,male,15.42,320,estimates,1950
15_17,male,6.609,320,estimates,1950
18_23,male,12.171,320,estimates,1950
15_24,male,20.606,320,estimates,1950
15_49,male,47.989,320,estimates,1950
15_59,male,53.125,320,estimates,1950
15_64,male,54.813,320,estimates,1950
20_64,male,43.975,320,estimates,1950
20_69,male,45.107,320,estimates,1950
25_49,male,27.383,320,estimates,1950
25_64,male,34.208,320,estimates,1950
25_69,male,35.34,320,estimates,1950
15plus,male,57.264,320,estimates,1950
16plus,male,55.029,320,estimates,1950
17plus,male,52.825,320,estimates,1950
18plus,male,50.655,320,estimates,1950
20plus,male,46.425,320,estimates,1950
21plus,male,44.37,320,estimates,1950
25plus,male,36.658,320,estimates,1950
50plus,male,9.275,320,estimates,1950
60plus,male,4.139,320,estimates,1950
65plus,male,2.45,320,estimates,1950
70plus,male,1.318,320,estimates,1950
75plus,male,0.603,320,estimates,1950
