agebroad,gender,percentagetotalpopulation,country,variant,year
0_1,female,6.565,516,estimates,1950
0_4,female,15.292,516,estimates,1950
0_14,female,37.848,516,estimates,1950
0_17,female,43.541,516,estimates,1950
0_19,female,47.235,516,estimates,1950
0_24,female,56.151,516,estimates,1950
3_4,female,5.679,516,estimates,1950
3_5,female,8.332,516,estimates,1950
3_6,female,10.872,516,estimates,1950
4_5,female,5.426,516,estimates,1950
4_6,female,7.966,516,estimates,1950
5_14,female,22.556,516,estimates,1950
5_10,female,14.417,516,estimates,1950
5_11,female,16.531,516,estimates,1950
6_9,female,9.581,516,estimates,1950
6_10,female,11.764,516,estimates,1950
6_11,female,13.878,516,estimates,1950
6_12,female,15.933,516,estimates,1950
7_10,female,9.224,516,estimates,1950
7_12,female,13.393,516,estimates,1950
11_16,female,11.963,516,estimates,1950
11_17,female,13.832,516,estimates,1950
11_18,female,15.684,516,estimates,1950
12_14,female,6.025,516,estimates,1950
12_16,female,9.849,516,estimates,1950
12_17,female,11.718,516,estimates,1950
12_18,female,13.571,516,estimates,1950
13_17,female,9.663,516,estimates,1950
13_18,female,11.516,516,estimates,1950
13_19,female,13.358,516,estimates,1950
15_17,female,5.692,516,estimates,1950
18_23,female,10.916,516,estimates,1950
15_24,female,18.303,516,estimates,1950
15_49,female,48.396,516,estimates,1950
15_59,female,55.107,516,estimates,1950
15_64,female,57.792,516,estimates,1950
20_64,female,48.405,516,estimates,1950
20_69,female,50.418,516,estimates,1950
25_49,female,30.093,516,estimates,1950
25_64,female,39.489,516,estimates,1950
25_69,female,41.502,516,estimates,1950
15plus,female,62.152,516,estimates,1950
16plus,female,60.223,516,estimates,1950
17plus,female,58.328,516,estimates,1950
18plus,female,56.459,516,estimates,1950
20plus,female,52.765,516,estimates,1950
21plus,female,50.933,516,estimates,1950
25plus,female,43.849,516,estimates,1950
50plus,female,13.756,516,estimates,1950
60plus,female,7.045,516,estimates,1950
65plus,female,4.36,516,estimates,1950
70plus,female,2.347,516,estimates,1950
75plus,female,1.005,516,estimates,1950
80plus,female,0.334,516,estimates,1950
85plus,female,0.097,516,estimates,1950
90plus,female,0.019,516,estimates,1950
total,female,100,516,estimates,1950
0_1,male,6.922,516,estimates,1950
0_4,male,16.083,516,estimates,1950
0_14,male,39.674,516,estimates,1950
0_17,male,45.616,516,estimates,1950
0_19,male,49.46,516,estimates,1950
0_24,male,58.694,516,estimates,1950
3_4,male,5.957,516,estimates,1950
3_5,male,8.734,516,estimates,1950
3_6,male,11.391,516,estimates,1950
4_5,male,5.684,516,estimates,1950
4_6,male,8.342,516,estimates,1950
5_14,male,23.591,516,estimates,1950
5_10,male,15.079,516,estimates,1950
5_11,male,17.29,516,estimates,1950
6_9,male,10.02,516,estimates,1950
6_10,male,12.302,516,estimates,1950
6_11,male,14.513,516,estimates,1950
6_12,male,16.663,516,estimates,1950
7_10,male,9.645,516,estimates,1950
7_12,male,14.006,516,estimates,1950
11_16,male,12.505,516,estimates,1950
11_17,male,14.455,516,estimates,1950
11_18,male,16.384,516,estimates,1950
12_14,male,6.301,516,estimates,1950
12_16,male,10.294,516,estimates,1950
12_17,male,12.243,516,estimates,1950
12_18,male,14.173,516,estimates,1950
13_17,male,10.094,516,estimates,1950
13_18,male,12.023,516,estimates,1950
13_19,male,13.938,516,estimates,1950
15_17,male,5.942,516,estimates,1950
18_23,male,11.317,516,estimates,1950
15_24,male,19.02,516,estimates,1950
15_49,male,48.21,516,estimates,1950
15_59,male,54.216,516,estimates,1950
15_64,male,56.466,516,estimates,1950
20_64,male,46.68,516,estimates,1950
20_69,male,48.288,516,estimates,1950
25_49,male,29.19,516,estimates,1950
25_64,male,37.446,516,estimates,1950
25_69,male,39.054,516,estimates,1950
15plus,male,60.326,516,estimates,1950
16plus,male,58.311,516,estimates,1950
17plus,male,56.333,516,estimates,1950
18plus,male,54.384,516,estimates,1950
20plus,male,50.54,516,estimates,1950
21plus,male,48.64,516,estimates,1950
25plus,male,41.306,516,estimates,1950
50plus,male,12.116,516,estimates,1950
60plus,male,6.11,516,estimates,1950
65plus,male,3.859,516,estimates,1950
70plus,male,2.252,516,estimates,1950
75plus,male,0.966,516,estimates,1950
80plus,male,0.322,516,estimates,1950
85plus,male,0.083,516,estimates,1950
90plus,male,0.014,516,estimates,1950
total,male,100,516,estimates,1950
0_1,female,6.735,516,estimates,1951
0_4,female,15.554,516,estimates,1951
0_14,female,38.294,516,estimates,1951
0_17,female,43.924,516,estimates,1951
0_19,female,47.541,516,estimates,1951
0_24,female,56.342,516,estimates,1951
3_4,female,5.74,516,estimates,1951
3_5,female,8.423,516,estimates,1951
3_6,female,10.996,516,estimates,1951
4_5,female,5.487,516,estimates,1951
4_6,female,8.06,516,estimates,1951
5_14,female,22.739,516,estimates,1951
5_10,female,14.6,516,estimates,1951
5_11,female,16.729,516,estimates,1951
6_9,female,9.713,516,estimates,1951
6_10,female,11.917,516,estimates,1951
6_11,female,14.046,516,estimates,1951
6_12,female,16.105,516,estimates,1951
7_10,female,9.344,516,estimates,1951
7_12,female,13.532,516,estimates,1951
11_16,female,11.927,516,estimates,1951
11_17,female,13.77,516,estimates,1951
11_18,female,15.586,516,estimates,1951
12_14,female,6.01,516,estimates,1951
12_16,female,9.799,516,estimates,1951
12_17,female,11.641,516,estimates,1951
12_18,female,13.458,516,estimates,1951
13_17,female,9.582,516,estimates,1951
13_18,female,11.398,516,estimates,1951
13_19,female,13.198,516,estimates,1951
15_17,female,5.631,516,estimates,1951
18_23,female,10.711,516,estimates,1951
15_24,female,18.048,516,estimates,1951
15_49,female,48.005,516,estimates,1951
15_59,female,54.687,516,estimates,1951
15_64,female,57.299,516,estimates,1951
20_64,female,48.052,516,estimates,1951
20_69,female,50.056,516,estimates,1951
25_49,female,29.957,516,estimates,1951
25_64,female,39.251,516,estimates,1951
25_69,female,41.255,516,estimates,1951
15plus,female,61.706,516,estimates,1951
16plus,female,59.794,516,estimates,1951
17plus,female,57.918,516,estimates,1951
18plus,female,56.076,516,estimates,1951
20plus,female,52.459,516,estimates,1951
21plus,female,50.67,516,estimates,1951
25plus,female,43.658,516,estimates,1951
50plus,female,13.701,516,estimates,1951
60plus,female,7.019,516,estimates,1951
65plus,female,4.407,516,estimates,1951
70plus,female,2.403,516,estimates,1951
75plus,female,1.059,516,estimates,1951
80plus,female,0.359,516,estimates,1951
85plus,female,0.104,516,estimates,1951
90plus,female,0.023,516,estimates,1951
total,female,100,516,estimates,1951
0_1,male,6.95,516,estimates,1951
0_4,male,16.223,516,estimates,1951
0_14,male,40.045,516,estimates,1951
0_17,male,45.933,516,estimates,1951
0_19,male,49.705,516,estimates,1951
0_24,male,58.824,516,estimates,1951
3_4,male,6.033,516,estimates,1951
3_5,male,8.85,516,estimates,1951
3_6,male,11.548,516,estimates,1951
4_5,male,5.763,516,estimates,1951
4_6,male,8.461,516,estimates,1951
5_14,male,23.822,516,estimates,1951
5_10,male,15.298,516,estimates,1951
5_11,male,17.527,516,estimates,1951
6_9,male,10.173,516,estimates,1951
6_10,male,12.481,516,estimates,1951
6_11,male,14.71,516,estimates,1951
6_12,male,16.867,516,estimates,1951
7_10,male,9.783,516,estimates,1951
7_12,male,14.169,516,estimates,1951
11_16,male,12.487,516,estimates,1951
11_17,male,14.412,516,estimates,1951
11_18,male,16.309,516,estimates,1951
