agebroad,gender,percentagetotalpopulation,country,variant,year
"Region, subregion, country or area *",female,"China, Hong Kong SAR",344,estimates,1950
0_1,female,8.514,344,estimates,1950
0_4,female,15.555,344,estimates,1950
0_14,female,29.36,344,estimates,1950
0_17,female,35.341,344,estimates,1950
0_19,female,39.696,344,estimates,1950
0_24,female,50.896,344,estimates,1950
3_4,female,4.103,344,estimates,1950
3_5,female,5.564,344,estimates,1950
3_6,female,6.8,344,estimates,1950
4_5,female,3.269,344,estimates,1950
4_6,female,4.505,344,estimates,1950
5_14,female,13.805,344,estimates,1950
5_10,female,7.294,344,estimates,1950
5_11,female,8.724,344,estimates,1950
6_9,female,4.582,344,estimates,1950
6_10,female,5.833,344,estimates,1950
6_11,female,7.263,344,estimates,1950
6_12,female,8.859,344,estimates,1950
7_10,female,4.596,344,estimates,1950
7_12,female,7.622,344,estimates,1950
11_16,female,10.395,344,estimates,1950
11_17,female,12.492,344,estimates,1950
11_18,female,14.651,344,estimates,1950
12_14,female,5.081,344,estimates,1950
12_16,female,8.965,344,estimates,1950
12_17,female,11.062,344,estimates,1950
12_18,female,13.221,344,estimates,1950
13_17,female,9.466,344,estimates,1950
13_18,female,11.625,344,estimates,1950
13_19,female,13.821,344,estimates,1950
15_17,female,5.98,344,estimates,1950
18_23,female,13.347,344,estimates,1950
15_24,female,21.536,344,estimates,1950
15_49,female,58.835,344,estimates,1950
15_59,female,65.212,344,estimates,1950
15_64,female,66.858,344,estimates,1950
20_64,female,56.523,344,estimates,1950
20_69,female,57.94,344,estimates,1950
25_49,female,37.3,344,estimates,1950
25_64,female,45.322,344,estimates,1950
25_69,female,46.739,344,estimates,1950
15plus,female,70.64,344,estimates,1950
16plus,female,68.757,344,estimates,1950
17plus,female,66.756,344,estimates,1950
18plus,female,64.659,344,estimates,1950
20plus,female,60.304,344,estimates,1950
21plus,female,58.075,344,estimates,1950
25plus,female,49.104,344,estimates,1950
50plus,female,11.804,344,estimates,1950
60plus,female,5.428,344,estimates,1950
65plus,female,3.782,344,estimates,1950
70plus,female,2.365,344,estimates,1950
75plus,female,1.115,344,estimates,1950
80plus,female,0.437,344,estimates,1950
85plus,female,0.151,344,estimates,1950
90plus,female,0.035,344,estimates,1950
total,female,100,344,estimates,1950
"Region, subregion, country or area *",male,"China, Hong Kong SAR",344,estimates,1950
0_1,male,8.927,344,estimates,1950
0_4,male,16.456,344,estimates,1950
0_14,male,31.296,344,estimates,1950
0_17,male,37.813,344,estimates,1950
0_19,male,42.625,344,estimates,1950
0_24,male,55.107,344,estimates,1950
3_4,male,4.412,344,estimates,1950
3_5,male,6.004,344,estimates,1950
