agebroad,gender,percentagetotalpopulation,country,variant,year
0_1,female,6.062,8,estimates,1950
0_4,female,14.122,8,estimates,1950
0_14,female,37.256,8,estimates,1950
0_17,female,42.871,8,estimates,1950
0_19,female,46.316,8,estimates,1950
0_24,female,54.369,8,estimates,1950
3_4,female,5.262,8,estimates,1950
3_5,female,7.769,8,estimates,1950
3_6,female,10.217,8,estimates,1950
4_5,female,5.091,8,estimates,1950
4_6,female,7.538,8,estimates,1950
5_14,female,23.134,8,estimates,1950
5_10,female,14.348,8,estimates,1950
5_11,female,16.64,8,estimates,1950
6_9,female,9.536,8,estimates,1950
6_10,female,11.84,8,estimates,1950
6_11,female,14.133,8,estimates,1950
6_12,female,16.387,8,estimates,1950
7_10,female,9.393,8,estimates,1950
7_12,female,13.94,8,estimates,1950
11_16,female,12.618,8,estimates,1950
11_17,female,14.401,8,estimates,1950
11_18,female,16.137,8,estimates,1950
12_14,female,6.495,8,estimates,1950
12_16,female,10.326,8,estimates,1950
12_17,female,12.109,8,estimates,1950
12_18,female,13.845,8,estimates,1950
13_17,female,9.855,8,estimates,1950
13_18,female,11.591,8,estimates,1950
13_19,female,13.301,8,estimates,1950
15_17,female,5.615,8,estimates,1950
18_23,female,9.978,8,estimates,1950
15_24,female,17.113,8,estimates,1950
15_49,female,44.763,8,estimates,1950
15_59,female,51.875,8,estimates,1950
15_64,female,55.023,8,estimates,1950
20_64,female,45.963,8,estimates,1950
20_69,female,48.499,8,estimates,1950
25_49,female,27.65,8,estimates,1950
25_64,female,37.91,8,estimates,1950
25_69,female,40.446,8,estimates,1950
15plus,female,62.744,8,estimates,1950
16plus,female,60.777,8,estimates,1950
17plus,female,58.912,8,estimates,1950
18plus,female,57.129,8,estimates,1950
20plus,female,53.684,8,estimates,1950
21plus,female,52.002,8,estimates,1950
25plus,female,45.631,8,estimates,1950
50plus,female,17.981,8,estimates,1950
60plus,female,10.868,8,estimates,1950
65plus,female,7.721,8,estimates,1950
70plus,female,5.184,8,estimates,1950
75plus,female,3.37,8,estimates,1950
80plus,female,2.197,8,estimates,1950
85plus,female,1.448,8,estimates,1950
90plus,female,0.749,8,estimates,1950
total,female,100,8,estimates,1950
0_1,male,6.115,8,estimates,1950
0_4,male,14.492,8,estimates,1950
0_14,male,39.525,8,estimates,1950
0_17,male,45.793,8,estimates,1950
0_19,male,49.676,8,estimates,1950
0_24,male,58.581,8,estimates,1950
3_4,male,5.5,8,estimates,1950
3_5,male,8.158,8,estimates,1950
3_6,male,10.771,8,estimates,1950
4_5,male,5.372,8,estimates,1950
4_6,male,7.985,8,estimates,1950
5_14,male,25.033,8,estimates,1950
5_10,male,15.422,8,estimates,1950
5_11,male,17.913,8,estimates,1950
6_9,male,10.262,8,estimates,1950
6_10,male,12.764,8,estimates,1950
6_11,male,15.256,8,estimates,1950
6_12,male,17.712,8,estimates,1950
7_10,male,10.151,8,estimates,1950
7_12,male,15.099,8,estimates,1950
11_16,male,13.879,8,estimates,1950
11_17,male,15.879,8,estimates,1950
11_18,male,17.834,8,estimates,1950
12_14,male,7.119,8,estimates,1950
12_16,male,11.387,8,estimates,1950
12_17,male,13.388,8,estimates,1950
12_18,male,15.342,8,estimates,1950
13_17,male,10.931,8,estimates,1950
13_18,male,12.886,8,estimates,1950
13_19,male,14.815,8,estimates,1950
15_17,male,6.268,8,estimates,1950
18_23,male,11.205,8,estimates,1950
15_24,male,19.057,8,estimates,1950
15_49,male,45.832,8,estimates,1950
15_59,male,51.822,8,estimates,1950
15_64,male,54.434,8,estimates,1950
20_64,male,44.282,8,estimates,1950
20_69,male,46.331,8,estimates,1950
25_49,male,26.775,8,estimates,1950
25_64,male,35.377,8,estimates,1950
25_69,male,37.426,8,estimates,1950
15plus,male,60.475,8,estimates,1950
16plus,male,58.29,8,estimates,1950
17plus,male,56.208,8,estimates,1950
18plus,male,54.207,8,estimates,1950
20plus,male,50.324,8,estimates,1950
21plus,male,48.424,8,estimates,1950
25plus,male,41.419,8,estimates,1950
50plus,male,14.643,8,estimates,1950
60plus,male,8.654,8,estimates,1950
65plus,male,6.041,8,estimates,1950
70plus,male,3.993,8,estimates,1950
75plus,male,2.509,8,estimates,1950
80plus,male,1.616,8,estimates,1950
85plus,male,1.023,8,estimates,1950
90plus,male,0.498,8,estimates,1950
total,male,100,8,estimates,1950
0_1,female,6.231,8,estimates,1951
0_4,female,14.396,8,estimates,1951
0_14,female,37.495,8,estimates,1951
0_17,female,43.256,8,estimates,1951
0_19,female,46.691,8,estimates,1951
0_24,female,54.733,8,estimates,1951
3_4,female,5.316,8,estimates,1951
3_5,female,7.831,8,estimates,1951
3_6,female,10.275,8,estimates,1951
4_5,female,5.117,8,estimates,1951
4_6,female,7.562,8,estimates,1951
5_14,female,23.098,8,estimates,1951
5_10,female,14.278,8,estimates,1951
