agebroad,gender,percentagetotalpopulation,country,variant,year
"Region, subregion, country or area *",female,"China, Macao SAR",446,estimates,1950
0_1,female,5.265,446,estimates,1950
0_4,female,11.315,446,estimates,1950
0_14,female,27.387,446,estimates,1950
0_17,female,33.469,446,estimates,1950
0_19,female,37.644,446,estimates,1950
0_24,female,47.335,446,estimates,1950
3_4,female,3.833,446,estimates,1950
3_5,female,5.533,446,estimates,1950
3_6,female,7.138,446,estimates,1950
4_5,female,3.531,446,estimates,1950
4_6,female,5.136,446,estimates,1950
5_14,female,16.072,446,estimates,1950
5_10,female,9.398,446,estimates,1950
5_11,female,10.952,446,estimates,1950
6_9,female,6.173,446,estimates,1950
6_10,female,7.698,446,estimates,1950
6_11,female,9.252,446,estimates,1950
6_12,female,10.863,446,estimates,1950
7_10,female,6.093,446,estimates,1950
7_12,female,9.258,446,estimates,1950
11_16,female,10.638,446,estimates,1950
11_17,female,12.757,446,estimates,1950
11_18,female,14.872,446,estimates,1950
12_14,female,5.12,446,estimates,1950
12_16,female,9.084,446,estimates,1950
12_17,female,11.203,446,estimates,1950
12_18,female,13.317,446,estimates,1950
13_17,female,9.591,446,estimates,1950
13_18,female,11.706,446,estimates,1950
13_19,female,13.766,446,estimates,1950
15_17,female,6.082,446,estimates,1950
18_23,female,11.948,446,estimates,1950
15_24,female,19.948,446,estimates,1950
15_49,female,58.036,446,estimates,1950
15_59,female,66.002,446,estimates,1950
15_64,female,68.192,446,estimates,1950
20_64,female,57.935,446,estimates,1950
20_69,female,59.618,446,estimates,1950
25_49,female,38.088,446,estimates,1950
25_64,female,48.244,446,estimates,1950
25_69,female,49.927,446,estimates,1950
15plus,female,72.613,446,estimates,1950
16plus,female,70.694,446,estimates,1950
17plus,female,68.65,446,estimates,1950
18plus,female,66.531,446,estimates,1950
20plus,female,62.356,446,estimates,1950
21plus,female,60.346,446,estimates,1950
25plus,female,52.665,446,estimates,1950
50plus,female,14.577,446,estimates,1950
60plus,female,6.611,446,estimates,1950
65plus,female,4.421,446,estimates,1950
70plus,female,2.738,446,estimates,1950
75plus,female,1.395,446,estimates,1950
80plus,female,0.584,446,estimates,1950
85plus,female,0.197,446,estimates,1950
90plus,female,0.047,446,estimates,1950
total,female,100,446,estimates,1950
"Region, subregion, country or area *",male,"China, Macao SAR",446,estimates,1950
0_1,male,5.095,446,estimates,1950
0_4,male,11.185,446,estimates,1950
0_14,male,27.831,446,estimates,1950
0_17,male,34.475,446,estimates,1950
0_19,male,39.119,446,estimates,1950
0_24,male,49.944,446,estimates,1950
3_4,male,3.887,446,estimates,1950
3_5,male,5.637,446,estimates,1950
3_6,male,7.3,446,estimates,1950
4_5,male,3.618,446,estimates,1950
4_6,male,5.281,446,estimates,1950
5_14,male,16.646,446,estimates,1950
5_10,male,9.719,446,estimates,1950
5_11,male,11.309,446,estimates,1950
6_9,male,6.397,446,estimates,1950
6_10,male,7.969,446,estimates,1950
6_11,male,9.559,446,estimates,1950
6_12,male,11.209,446,estimates,1950
7_10,male,6.307,446,estimates,1950
7_12,male,9.547,446,estimates,1950
11_16,male,11.232,446,estimates,1950
11_17,male,13.571,446,estimates,1950
11_18,male,15.92,446,estimates,1950
12_14,male,5.337,446,estimates,1950
12_16,male,9.642,446,estimates,1950
12_17,male,11.981,446,estimates,1950
12_18,male,14.33,446,estimates,1950
13_17,male,10.331,446,estimates,1950
13_18,male,12.68,446,estimates,1950
13_19,male,14.975,446,estimates,1950
15_17,male,6.644,446,estimates,1950
18_23,male,13.36,446,estimates,1950
15_24,male,22.113,446,estimates,1950
15_49,male,62.832,446,estimates,1950
15_59,male,68.843,446,estimates,1950
15_64,male,70.143,446,estimates,1950
20_64,male,58.855,446,estimates,1950
20_69,male,59.706,446,estimates,1950
25_49,male,40.719,446,estimates,1950
25_64,male,48.03,446,estimates,1950
25_69,male,48.881,446,estimates,1950
15plus,male,72.169,446,estimates,1950
