agebroad,gender,percentagetotalpopulation,country,variant,year
"Region, subregion, country or area *",female,Central African Republic,140,estimates,1950
0_1,female,6.097,140,estimates,1950
0_4,female,14.101,140,estimates,1950
0_14,female,35.805,140,estimates,1950
0_17,female,41.528,140,estimates,1950
0_19,female,45.182,140,estimates,1950
0_24,female,53.734,140,estimates,1950
3_4,female,5.204,140,estimates,1950
3_5,female,7.644,140,estimates,1950
3_6,female,9.997,140,estimates,1950
4_5,female,4.982,140,estimates,1950
4_6,female,7.335,140,estimates,1950
5_14,female,21.704,140,estimates,1950
5_10,female,13.574,140,estimates,1950
5_11,female,15.661,140,estimates,1950
6_9,female,9.013,140,estimates,1950
6_10,female,11.134,140,estimates,1950
6_11,female,13.221,140,estimates,1950
6_12,female,15.274,140,estimates,1950
7_10,female,8.781,140,estimates,1950
7_12,female,12.921,140,estimates,1950
11_16,female,11.978,140,estimates,1950
11_17,female,13.853,140,estimates,1950
11_18,female,15.696,140,estimates,1950
12_14,female,6.043,140,estimates,1950
12_16,female,9.891,140,estimates,1950
12_17,female,11.766,140,estimates,1950
12_18,female,13.609,140,estimates,1950
13_17,female,9.713,140,estimates,1950
13_18,female,11.556,140,estimates,1950
13_19,female,13.367,140,estimates,1950
15_17,female,5.723,140,estimates,1950
18_23,female,10.568,140,estimates,1950
15_24,female,17.929,140,estimates,1950
15_49,female,48.105,140,estimates,1950
15_59,female,55.723,140,estimates,1950
15_64,female,58.652,140,estimates,1950
20_64,female,49.275,140,estimates,1950
20_69,female,51.697,140,estimates,1950
25_49,female,30.176,140,estimates,1950
25_64,female,40.723,140,estimates,1950
25_69,female,43.145,140,estimates,1950
15plus,female,64.195,140,estimates,1950
16plus,female,62.255,140,estimates,1950
17plus,female,60.347,140,estimates,1950
18plus,female,58.472,140,estimates,1950
20plus,female,54.818,140,estimates,1950
21plus,female,53.04,140,estimates,1950
25plus,female,46.266,140,estimates,1950
50plus,female,16.09,140,estimates,1950
60plus,female,8.472,140,estimates,1950
65plus,female,5.543,140,estimates,1950
70plus,female,3.121,140,estimates,1950
75plus,female,1.447,140,estimates,1950
80plus,female,0.505,140,estimates,1950
85plus,female,0.125,140,estimates,1950
90plus,female,0.02,140,estimates,1950
total,female,100,140,estimates,1950
"Region, subregion, country or area *",male,Central African Republic,140,estimates,1950
0_1,male,6.291,140,estimates,1950
0_4,male,14.492,140,estimates,1950
0_14,male,36.588,140,estimates,1950
0_17,male,42.416,140,estimates,1950
0_19,male,46.133,140,estimates,1950
0_24,male,54.807,140,estimates,1950
3_4,male,5.325,140,estimates,1950
3_5,male,7.815,140,estimates,1950
3_6,male,10.212,140,estimates,1950
4_5,male,5.088,140,estimates,1950
4_6,male,7.485,140,estimates,1950
5_14,male,22.096,140,estimates,1950
5_10,male,13.82,140,estimates,1950
5_11,male,15.944,140,estimates,1950
6_9,male,9.173,140,estimates,1950
6_10,male,11.331,140,estimates,1950
6_11,male,13.454,140,estimates,1950
6_12,male,15.544,140,estimates,1950
7_10,male,8.934,140,estimates,1950
7_12,male,13.147,140,estimates,1950
11_16,male,12.194,140,estimates,1950
11_17,male,14.104,140,estimates,1950
11_18,male,15.98,140,estimates,1950
12_14,male,6.152,140,estimates,1950
12_16,male,10.07,140,estimates,1950
12_17,male,11.98,140,estimates,1950
12_18,male,13.856,140,estimates,1950
13_17,male,9.89,140,estimates,1950
13_18,male,11.766,140,estimates,1950
13_19,male,13.608,140,estimates,1950
15_17,male,5.828,140,estimates,1950
18_23,male,10.736,140,estimates,1950
15_24,male,18.219,140,estimates,1950
15_49,male,48.745,140,estimates,1950
15_59,male,56.075,140,estimates,1950
15_64,male,58.766,140,estimates,1950
20_64,male,49.221,140,estimates,1950
20_69,male,51.362,140,estimates,1950
25_49,male,30.526,140,estimates,1950
25_64,male,40.547,140,estimates,1950
25_69,male,42.689,140,estimates,1950
15plus,male,63.412,140,estimates,1950
16plus,male,61.437,140,estimates,1950
17plus,male,59.494,140,estimates,1950
18plus,male,57.584,140,estimates,1950
20plus,male,53.867,140,estimates,1950
21plus,male,52.059,140,estimates,1950
25plus,male,45.193,140,estimates,1950
50plus,male,14.668,140,estimates,1950
60plus,male,7.337,140,estimates,1950
65plus,male,4.646,140,estimates,1950
70plus,male,2.505,140,estimates,1950
75plus,male,1.098,140,estimates,1950
80plus,male,0.359,140,estimates,1950
85plus,male,0.072,140,estimates,1950
90plus,male,0.008,140,estimates,1950
total,male,100,140,estimates,1950
"Region, subregion, country or area *",female,Central African Republic,140,estimates,1951
0_1,female,6.225,140,estimates,1951
0_4,female,14.295,140,estimates,1951
0_14,female,36.06,140,estimates,1951
0_17,female,41.766,140,estimates,1951
0_19,female,45.407,140,estimates,1951
0_24,female,53.943,140,estimates,1951
3_4,female,5.244,140,estimates,1951
3_5,female,7.7,140,estimates,1951
3_6,female,10.068,140,estimates,1951
4_5,female,5.017,140,estimates,1951
4_6,female,7.385,140,estimates,1951
