agebroad,gender,percentagetotalpopulation,country,variant,year
"Region, subregion, country or area *",female,Guyana,328,estimates,1950
0_1,female,7.544,328,estimates,1950
0_4,female,16.559,328,estimates,1950
0_14,female,39.147,328,estimates,1950
0_17,female,44.926,328,estimates,1950
0_19,female,48.599,328,estimates,1950
0_24,female,57.251,328,estimates,1950
3_4,female,5.758,328,estimates,1950
3_5,female,8.352,328,estimates,1950
3_6,female,10.809,328,estimates,1950
4_5,female,5.363,328,estimates,1950
4_6,female,7.821,328,estimates,1950
5_14,female,22.588,328,estimates,1950
5_10,female,14.097,328,estimates,1950
5_11,female,16.28,328,estimates,1950
6_9,female,9.312,328,estimates,1950
6_10,female,11.503,328,estimates,1950
6_11,female,13.686,328,estimates,1950
6_12,female,15.847,328,estimates,1950
7_10,female,9.046,328,estimates,1950
7_12,female,13.39,328,estimates,1950
11_16,female,12.394,328,estimates,1950
11_17,female,14.271,328,estimates,1950
11_18,female,16.118,328,estimates,1950
12_14,female,6.309,328,estimates,1950
12_16,female,10.211,328,estimates,1950
12_17,female,12.088,328,estimates,1950
12_18,female,13.935,328,estimates,1950
13_17,female,9.926,328,estimates,1950
13_18,female,11.773,328,estimates,1950
13_19,female,13.599,328,estimates,1950
15_17,female,5.779,328,estimates,1950
18_23,female,10.705,328,estimates,1950
15_24,female,18.104,328,estimates,1950
15_49,female,47.431,328,estimates,1950
15_59,female,53.77,328,estimates,1950
15_64,female,56.036,328,estimates,1950
20_64,female,46.584,328,estimates,1950
20_69,female,48.596,328,estimates,1950
25_49,female,29.327,328,estimates,1950
25_64,female,37.932,328,estimates,1950
25_69,female,39.943,328,estimates,1950
15plus,female,60.853,328,estimates,1950
16plus,female,58.874,328,estimates,1950
17plus,female,56.951,328,estimates,1950
18plus,female,55.074,328,estimates,1950
20plus,female,51.401,328,estimates,1950
21plus,female,49.597,328,estimates,1950
25plus,female,42.749,328,estimates,1950
50plus,female,13.422,328,estimates,1950
60plus,female,7.082,328,estimates,1950
65plus,female,4.817,328,estimates,1950
70plus,female,2.805,328,estimates,1950
75plus,female,1.472,328,estimates,1950
80plus,female,0.713,328,estimates,1950
85plus,female,0.394,328,estimates,1950
90plus,female,0.184,328,estimates,1950
total,female,100,328,estimates,1950
"Region, subregion, country or area *",male,Guyana,328,estimates,1950
0_1,male,7.765,328,estimates,1950
0_4,male,17.163,328,estimates,1950
0_14,male,40.653,328,estimates,1950
0_17,male,46.488,328,estimates,1950
0_19,male,50.145,328,estimates,1950
0_24,male,58.589,328,estimates,1950
3_4,male,6.017,328,estimates,1950
3_5,male,8.739,328,estimates,1950
3_6,male,11.321,328,estimates,1950
4_5,male,5.622,328,estimates,1950
4_6,male,8.204,328,estimates,1950
5_14,male,23.49,328,estimates,1950
5_10,male,14.766,328,estimates,1950
5_11,male,17.025,328,estimates,1950
6_9,male,9.763,328,estimates,1950
6_10,male,12.043,328,estimates,1950
6_11,male,14.302,328,estimates,1950
6_12,male,16.527,328,estimates,1950
7_10,male,9.461,328,estimates,1950
7_12,male,13.945,328,estimates,1950
11_16,male,12.675,328,estimates,1950
11_17,male,14.559,328,estimates,1950
11_18,male,16.403,328,estimates,1950
12_14,male,6.465,328,estimates,1950
12_16,male,10.416,328,estimates,1950
12_17,male,12.3,328,estimates,1950
12_18,male,14.144,328,estimates,1950
13_17,male,10.076,328,estimates,1950
13_18,male,11.92,328,estimates,1950
13_19,male,13.732,328,estimates,1950
