agebroad,gender,percentagetotalpopulation,country,variant,year
0_1,female,6.263,258,estimates,1950
0_4,female,15.378,258,estimates,1950
0_14,female,43.047,258,estimates,1950
0_17,female,50.228,258,estimates,1950
0_19,female,54.57,258,estimates,1950
0_24,female,63.841,258,estimates,1950
3_4,female,6.041,258,estimates,1950
3_5,female,9.004,258,estimates,1950
3_6,female,11.929,258,estimates,1950
4_5,female,5.964,258,estimates,1950
4_6,female,8.889,258,estimates,1950
5_14,female,27.669,258,estimates,1950
5_10,female,17.181,258,estimates,1950
5_11,female,19.891,258,estimates,1950
6_9,female,11.46,258,estimates,1950
6_10,female,14.218,258,estimates,1950
6_11,female,16.928,258,estimates,1950
6_12,female,19.582,258,estimates,1950
7_10,female,11.293,258,estimates,1950
7_12,female,16.657,258,estimates,1950
11_16,female,15.347,258,estimates,1950
11_17,female,17.668,258,estimates,1950
11_18,female,19.891,258,estimates,1950
12_14,female,7.778,258,estimates,1950
12_16,female,12.638,258,estimates,1950
12_17,female,14.958,258,estimates,1950
12_18,female,17.181,258,estimates,1950
13_17,female,12.304,258,estimates,1950
13_18,female,14.527,258,estimates,1950
13_19,female,16.646,258,estimates,1950
15_17,female,7.18,258,estimates,1950
18_23,female,11.853,258,estimates,1950
15_24,female,20.794,258,estimates,1950
15_49,female,49.331,258,estimates,1950
15_59,female,53.621,258,estimates,1950
15_64,female,55.122,258,estimates,1950
20_64,female,43.6,258,estimates,1950
20_69,female,44.597,258,estimates,1950
25_49,female,28.537,258,estimates,1950
25_64,female,34.328,258,estimates,1950
25_69,female,35.325,258,estimates,1950
15plus,female,56.953,258,estimates,1950
16plus,female,54.49,258,estimates,1950
17plus,female,52.093,258,estimates,1950
18plus,female,49.772,258,estimates,1950
20plus,female,45.43,258,estimates,1950
21plus,female,43.415,258,estimates,1950
25plus,female,36.159,258,estimates,1950
50plus,female,7.621,258,estimates,1950
60plus,female,3.331,258,estimates,1950
65plus,female,1.831,258,estimates,1950
70plus,female,0.834,258,estimates,1950
75plus,female,0.333,258,estimates,1950
80plus,female,0.135,258,estimates,1950
85plus,female,0.056,258,estimates,1950
90plus,female,0.014,258,estimates,1950
total,female,100,258,estimates,1950
0_1,male,5.829,258,estimates,1950
0_4,male,14.462,258,estimates,1950
0_14,male,40.508,258,estimates,1950
0_17,male,47.327,258,estimates,1950
0_19,male,51.587,258,estimates,1950
0_24,male,61.087,258,estimates,1950
3_4,male,5.733,258,estimates,1950
3_5,male,8.554,258,estimates,1950
3_6,male,11.333,258,estimates,1950
4_5,male,5.673,258,estimates,1950
4_6,male,8.452,258,estimates,1950
5_14,male,26.046,258,estimates,1950
5_10,male,16.253,258,estimates,1950
5_11,male,18.778,258,estimates,1950
6_9,male,10.847,258,estimates,1950
6_10,male,13.433,258,estimates,1950
6_11,male,15.958,258,estimates,1950
6_12,male,18.429,258,estimates,1950
7_10,male,10.653,258,estimates,1950
7_12,male,15.65,258,estimates,1950
11_16,male,14.392,258,estimates,1950
11_17,male,16.612,258,estimates,1950
11_18,male,18.772,258,estimates,1950
12_14,male,7.267,258,estimates,1950
12_16,male,11.867,258,estimates,1950
12_17,male,14.087,258,estimates,1950
12_18,male,16.247,258,estimates,1950
13_17,male,11.616,258,estimates,1950
13_18,male,13.776,258,estimates,1950
13_19,male,15.875,258,estimates,1950
15_17,male,6.82,258,estimates,1950
18_23,male,12,258,estimates,1950
15_24,male,20.579,258,estimates,1950
15_49,male,49.579,258,estimates,1950
15_59,male,55.414,258,estimates,1950
15_64,male,57.333,258,estimates,1950
20_64,male,46.254,258,estimates,1950
20_69,male,47.486,258,estimates,1950
25_49,male,29,258,estimates,1950
25_64,male,36.753,258,estimates,1950
25_69,male,37.986,258,estimates,1950
15plus,male,59.492,258,estimates,1950
16plus,male,57.167,258,estimates,1950
17plus,male,54.893,258,estimates,1950
18plus,male,52.673,258,estimates,1950
20plus,male,48.413,258,estimates,1950
21plus,male,46.377,258,estimates,1950
25plus,male,38.913,258,estimates,1950
50plus,male,9.913,258,estimates,1950
60plus,male,4.078,258,estimates,1950
65plus,male,2.16,258,estimates,1950
70plus,male,0.927,258,estimates,1950
75plus,male,0.365,258,estimates,1950
80plus,male,0.111,258,estimates,1950
85plus,male,0.038,258,estimates,1950
90plus,male,0.013,258,estimates,1950
total,male,100,258,estimates,1950
0_1,female,7.079,258,estimates,1951
0_4,female,15.942,258,estimates,1951
