agebroad,gender,percentagetotalpopulation,country,variant,year
0_1,female,8.158,670,estimates,1950
0_4,female,18.994,670,estimates,1950
0_14,female,45.9,670,estimates,1950
0_17,female,51.352,670,estimates,1950
0_19,female,54.65,670,estimates,1950
0_24,female,62.543,670,estimates,1950
3_4,female,7.05,670,estimates,1950
3_5,female,10.337,670,estimates,1950
3_6,female,13.477,670,estimates,1950
4_5,female,6.729,670,estimates,1950
4_6,female,9.869,670,estimates,1950
5_14,female,26.906,670,estimates,1950
5_10,female,17.652,670,estimates,1950
5_11,female,20.166,670,estimates,1950
6_9,female,11.746,670,estimates,1950
6_10,female,14.365,670,estimates,1950
6_11,female,16.879,670,estimates,1950
6_12,female,19.273,670,estimates,1950
7_10,female,11.225,670,estimates,1950
7_12,female,16.132,670,estimates,1950
11_16,female,13.009,670,estimates,1950
11_17,female,14.706,670,estimates,1950
11_18,female,16.358,670,estimates,1950
12_14,female,6.74,670,estimates,1950
12_16,female,10.495,670,estimates,1950
12_17,female,12.192,670,estimates,1950
12_18,female,13.844,670,estimates,1950
13_17,female,9.798,670,estimates,1950
13_18,female,11.45,670,estimates,1950
13_19,female,13.097,670,estimates,1950
15_17,female,5.452,670,estimates,1950
18_23,female,9.748,670,estimates,1950
15_24,female,16.643,670,estimates,1950
15_49,female,40.578,670,estimates,1950
15_59,female,46.579,670,estimates,1950
15_64,female,49.229,670,estimates,1950
20_64,female,40.479,670,estimates,1950
20_69,female,42.187,670,estimates,1950
25_49,female,23.935,670,estimates,1950
25_64,female,32.586,670,estimates,1950
25_69,female,34.295,670,estimates,1950
15plus,female,54.1,670,estimates,1950
16plus,female,52.149,670,estimates,1950
17plus,female,50.345,670,estimates,1950
18plus,female,48.648,670,estimates,1950
20plus,female,45.35,670,estimates,1950
21plus,female,43.71,670,estimates,1950
25plus,female,37.457,670,estimates,1950
50plus,female,13.522,670,estimates,1950
60plus,female,7.521,670,estimates,1950
65plus,female,4.871,670,estimates,1950
70plus,female,3.163,670,estimates,1950
75plus,female,1.646,670,estimates,1950
80plus,female,0.657,670,estimates,1950
85plus,female,0.211,670,estimates,1950
90plus,female,0.048,670,estimates,1950
total,female,100,670,estimates,1950
0_1,male,9.406,670,estimates,1950
0_4,male,21.889,670,estimates,1950
0_14,male,53.236,670,estimates,1950
0_17,male,59.387,670,estimates,1950
0_19,male,62.835,670,estimates,1950
0_24,male,70.053,670,estimates,1950
3_4,male,8.124,670,estimates,1950
3_5,male,11.919,670,estimates,1950
3_6,male,15.554,670,estimates,1950
4_5,male,7.763,670,estimates,1950
4_6,male,11.398,670,estimates,1950
5_14,male,31.346,670,estimates,1950
5_10,male,20.525,670,estimates,1950
5_11,male,23.479,670,estimates,1950
6_9,male,13.66,670,estimates,1950
6_10,male,16.731,670,estimates,1950
6_11,male,19.685,670,estimates,1950
6_12,male,22.495,670,estimates,1950
7_10,male,13.096,670,estimates,1950
7_12,male,18.86,670,estimates,1950
11_16,male,15.094,670,estimates,1950
11_17,male,16.972,670,estimates,1950
11_18,male,18.736,670,estimates,1950
12_14,male,7.868,670,estimates,1950
12_16,male,12.141,670,estimates,1950
12_17,male,14.019,670,estimates,1950
12_18,male,15.783,670,estimates,1950
13_17,male,11.208,670,estimates,1950
13_18,male,12.972,670,estimates,1950
13_19,male,14.656,670,estimates,1950
15_17,male,6.151,670,estimates,1950
18_23,male,9.406,670,estimates,1950
15_24,male,16.817,670,estimates,1950
15_49,male,37.374,670,estimates,1950
15_59,male,42.402,670,estimates,1950
15_64,male,44.036,670,estimates,1950
20_64,male,34.436,670,estimates,1950
20_69,male,35.404,670,estimates,1950
25_49,male,20.557,670,estimates,1950
25_64,male,27.219,670,estimates,1950
25_69,male,28.187,670,estimates,1950
15plus,male,46.764,670,estimates,1950
16plus,male,44.531,670,estimates,1950
17plus,male,42.491,670,estimates,1950
18plus,male,40.613,670,estimates,1950
20plus,male,37.165,670,estimates,1950
