agebroad,gender,percentagetotalpopulation,country,variant,year
0_1,female,7.483,686,estimates,1950
0_4,female,16.951,686,estimates,1950
0_14,female,41.322,686,estimates,1950
0_17,female,47.468,686,estimates,1950
0_19,female,51.303,686,estimates,1950
0_24,female,59.997,686,estimates,1950
3_4,female,6.112,686,estimates,1950
3_5,female,8.928,686,estimates,1950
3_6,female,11.617,686,estimates,1950
4_5,female,5.782,686,estimates,1950
4_6,female,8.471,686,estimates,1950
5_14,female,24.371,686,estimates,1950
5_10,female,15.381,686,estimates,1950
5_11,female,17.708,686,estimates,1950
6_9,female,10.197,686,estimates,1950
6_10,female,12.566,686,estimates,1950
6_11,female,14.893,686,estimates,1950
6_12,female,17.174,686,estimates,1950
7_10,female,9.877,686,estimates,1950
7_12,female,14.485,686,estimates,1950
11_16,female,13.139,686,estimates,1950
11_17,female,15.136,686,estimates,1950
11_18,female,17.08,686,estimates,1950
12_14,female,6.663,686,estimates,1950
12_16,female,10.813,686,estimates,1950
12_17,female,12.809,686,estimates,1950
12_18,female,14.753,686,estimates,1950
13_17,female,10.528,686,estimates,1950
13_18,female,12.472,686,estimates,1950
13_19,female,14.362,686,estimates,1950
15_17,female,6.146,686,estimates,1950
18_23,female,10.89,686,estimates,1950
15_24,female,18.675,686,estimates,1950
15_49,female,46.867,686,estimates,1950
15_59,female,52.799,686,estimates,1950
15_64,female,54.967,686,estimates,1950
20_64,female,44.987,686,estimates,1950
20_69,female,46.672,686,estimates,1950
25_49,female,28.192,686,estimates,1950
25_64,female,36.293,686,estimates,1950
25_69,female,37.978,686,estimates,1950
15plus,female,58.678,686,estimates,1950
16plus,female,56.577,686,estimates,1950
17plus,female,54.528,686,estimates,1950
18plus,female,52.532,686,estimates,1950
20plus,female,48.697,686,estimates,1950
21plus,female,46.858,686,estimates,1950
25plus,female,40.003,686,estimates,1950
50plus,female,11.811,686,estimates,1950
60plus,female,5.879,686,estimates,1950
65plus,female,3.711,686,estimates,1950
70plus,female,2.025,686,estimates,1950
75plus,female,0.916,686,estimates,1950
80plus,female,0.308,686,estimates,1950
85plus,female,0.052,686,estimates,1950
90plus,female,0.005,686,estimates,1950
total,female,100,686,estimates,1950
0_1,male,7.744,686,estimates,1950
0_4,male,17.47,686,estimates,1950
0_14,male,42.328,686,estimates,1950
0_17,male,48.576,686,estimates,1950
0_19,male,52.475,686,estimates,1950
0_24,male,61.331,686,estimates,1950
3_4,male,6.27,686,estimates,1950
3_5,male,9.149,686,estimates,1950
3_6,male,11.895,686,estimates,1950
4_5,male,5.919,686,estimates,1950
4_6,male,8.664,686,estimates,1950
5_14,male,24.858,686,estimates,1950
5_10,male,15.693,686,estimates,1950
5_11,male,18.066,686,estimates,1950
6_9,male,10.399,686,estimates,1950
6_10,male,12.814,686,estimates,1950
6_11,male,15.187,686,estimates,1950
6_12,male,17.514,686,estimates,1950
7_10,male,10.068,686,estimates,1950
7_12,male,14.769,686,estimates,1950
11_16,male,13.385,686,estimates,1950
11_17,male,15.413,686,estimates,1950
11_18,male,17.389,686,estimates,1950
12_14,male,6.792,686,estimates,1950
12_16,male,11.012,686,estimates,1950
12_17,male,13.04,686,estimates,1950
12_18,male,15.015,686,estimates,1950
13_17,male,10.713,686,estimates,1950
13_18,male,12.688,686,estimates,1950
13_19,male,14.611,686,estimates,1950
15_17,male,6.248,686,estimates,1950
18_23,male,11.088,686,estimates,1950
15_24,male,19.002,686,estimates,1950
15_49,male,47.034,686,estimates,1950
15_59,male,52.595,686,estimates,1950
15_64,male,54.529,686,estimates,1950
20_64,male,44.382,686,estimates,1950
20_69,male,45.825,686,estimates,1950
25_49,male,28.032,686,estimates,1950
25_64,male,35.527,686,estimates,1950
25_69,male,36.969,686,estimates,1950
15plus,male,57.672,686,estimates,1950
16plus,male,55.534,686,estimates,1950
17plus,male,53.452,686,estimates,1950
18plus,male,51.424,686,estimates,1950
20plus,male,47.525,686,estimates,1950
21plus,male,45.652,686,estimates,1950
25plus,male,38.669,686,estimates,1950
50plus,male,10.637,686,estimates,1950
60plus,male,5.077,686,estimates,1950
65plus,male,3.143,686,estimates,1950
70plus,male,1.701,686,estimates,1950
75plus,male,0.732,686,estimates,1950
80plus,male,0.233,686,estimates,1950
85plus,male,0.039,686,estimates,1950
90plus,male,0.003,686,estimates,1950
total,male,100,686,estimates,1950
0_1,female,7.756,686,estimates,1951
0_4,female,17.319,686,estimates,1951
0_14,female,41.667,686,estimates,1951
0_17,female,47.784,686,estimates,1951
0_19,female,51.601,686,estimates,1951
0_24,female,60.268,686,estimates,1951
3_4,female,6.166,686,estimates,1951
3_5,female,8.999,686,estimates,1951
3_6,female,11.702,686,estimates,1951
4_5,female,5.822,686,estimates,1951
4_6,female,8.525,686,estimates,1951
5_14,female,24.348,686,estimates,1951
5_10,female,15.423,686,estimates,1951
5_11,female,17.724,686,estimates,1951
6_9,female,10.234,686,estimates,1951
6_10,female,12.59,686,estimates,1951
6_11,female,14.891,686,estimates,1951
6_12,female,17.149,686,estimates,1951
7_10,female,9.888,686,estimates,1951
7_12,female,14.446,686,estimates,1951
11_16,female,13.056,686,estimates,1951
11_17,female,15.042,686,estimates,1951
11_18,female,16.976,686,estimates,1951
12_14,female,6.624,686,estimates,1951
