agebroad,gender,percentagetotalpopulation,country,variant,year
"Region, subregion, country or area *",female,Brunei Darussalam,96,estimates,1950
0_1,female,5.75,96,estimates,1950
0_4,female,13.65,96,estimates,1950
0_14,female,35.912,96,estimates,1950
0_17,female,41.701,96,estimates,1950
0_19,female,45.357,96,estimates,1950
0_24,female,53.815,96,estimates,1950
3_4,female,5.179,96,estimates,1950
3_5,female,7.651,96,estimates,1950
3_6,female,10.058,96,estimates,1950
4_5,female,5.021,96,estimates,1950
4_6,female,7.428,96,estimates,1950
5_14,female,22.262,96,estimates,1950
5_10,female,13.933,96,estimates,1950
5_11,female,16.079,96,estimates,1950
6_9,female,9.273,96,estimates,1950
6_10,female,11.462,96,estimates,1950
6_11,female,13.607,96,estimates,1950
6_12,female,15.714,96,estimates,1950
7_10,female,9.054,96,estimates,1950
7_12,female,13.307,96,estimates,1950
11_16,female,12.23,96,estimates,1950
11_17,female,14.118,96,estimates,1950
11_18,female,15.967,96,estimates,1950
12_14,female,6.183,96,estimates,1950
12_16,female,10.084,96,estimates,1950
12_17,female,11.972,96,estimates,1950
12_18,female,13.822,96,estimates,1950
13_17,female,9.865,96,estimates,1950
13_18,female,11.715,96,estimates,1950
13_19,female,13.521,96,estimates,1950
15_17,female,5.789,96,estimates,1950
18_23,female,10.496,96,estimates,1950
15_24,female,17.903,96,estimates,1950
15_49,female,48.309,96,estimates,1950
15_59,female,55.87,96,estimates,1950
15_64,female,58.702,96,estimates,1950
20_64,female,49.258,96,estimates,1950
20_69,female,51.446,96,estimates,1950
25_49,female,30.407,96,estimates,1950
25_64,female,40.8,96,estimates,1950
25_69,female,42.988,96,estimates,1950
15plus,female,64.088,96,estimates,1950
16plus,female,62.118,96,estimates,1950
17plus,female,60.187,96,estimates,1950
18plus,female,58.299,96,estimates,1950
20plus,female,54.643,96,estimates,1950
21plus,female,52.875,96,estimates,1950
25plus,female,46.185,96,estimates,1950
50plus,female,15.778,96,estimates,1950
60plus,female,8.217,96,estimates,1950
65plus,female,5.385,96,estimates,1950
70plus,female,3.197,96,estimates,1950
75plus,female,1.669,96,estimates,1950
80plus,female,0.828,96,estimates,1950
85plus,female,0.3,96,estimates,1950
90plus,female,0.077,96,estimates,1950
total,female,100,96,estimates,1950
"Region, subregion, country or area *",male,Brunei Darussalam,96,estimates,1950
0_1,male,5.987,96,estimates,1950
0_4,male,14.131,96,estimates,1950
0_14,male,36.875,96,estimates,1950
0_17,male,42.769,96,estimates,1950
0_19,male,46.493,96,estimates,1950
0_24,male,55.11,96,estimates,1950
3_4,male,5.331,96,estimates,1950
3_5,male,7.869,96,estimates,1950
3_6,male,10.334,96,estimates,1950
4_5,male,5.157,96,estimates,1950
4_6,male,7.622,96,estimates,1950
5_14,male,22.744,96,estimates,1950
5_10,male,14.252,96,estimates,1950
5_11,male,16.442,96,estimates,1950
6_9,male,9.48,96,estimates,1950
6_10,male,11.714,96,estimates,1950
6_11,male,13.904,96,estimates,1950
6_12,male,16.053,96,estimates,1950
7_10,male,9.249,96,estimates,1950
