agebroad,gender,percentagetotalpopulation,country,variant,year
"Region, subregion, country or area *",female,Western Sahara,732,estimates,1950
0_1,female,7.423,732,estimates,1950
0_4,female,17.077,732,estimates,1950
0_14,female,42.066,732,estimates,1950
0_17,female,48.281,732,estimates,1950
0_19,female,52.136,732,estimates,1950
0_24,female,60.898,732,estimates,1950
3_4,female,6.258,732,estimates,1950
3_5,female,9.164,732,estimates,1950
3_6,female,11.941,732,estimates,1950
4_5,female,5.956,732,estimates,1950
4_6,female,8.733,732,estimates,1950
5_14,female,24.989,732,estimates,1950
5_10,female,15.868,732,estimates,1950
5_11,female,18.242,732,estimates,1950
6_9,female,10.531,732,estimates,1950
6_10,female,12.962,732,estimates,1950
6_11,female,15.336,732,estimates,1950
6_12,female,17.652,732,estimates,1950
7_10,female,10.186,732,estimates,1950
7_12,female,14.876,732,estimates,1950
11_16,female,13.322,732,estimates,1950
11_17,female,15.336,732,estimates,1950
11_18,female,17.292,732,estimates,1950
12_14,female,6.747,732,estimates,1950
12_16,female,10.948,732,estimates,1950
12_17,female,12.962,732,estimates,1950
12_18,female,14.919,732,estimates,1950
13_17,female,10.646,732,estimates,1950
13_18,female,12.603,732,estimates,1950
13_19,female,14.502,732,estimates,1950
15_17,female,6.215,732,estimates,1950
18_23,female,10.962,732,estimates,1950
15_24,female,18.832,732,estimates,1950
15_49,female,46.957,732,estimates,1950
15_59,female,52.813,732,estimates,1950
15_64,female,54.827,732,estimates,1950
20_64,female,44.756,732,estimates,1950
20_69,female,46.209,732,estimates,1950
25_49,female,28.125,732,estimates,1950
25_64,female,35.995,732,estimates,1950
25_69,female,37.448,732,estimates,1950
15plus,female,57.934,732,estimates,1950
16plus,female,55.805,732,estimates,1950
17plus,female,53.733,732,estimates,1950
18plus,female,51.719,732,estimates,1950
20plus,female,47.864,732,estimates,1950
21plus,female,46.008,732,estimates,1950
25plus,female,39.102,732,estimates,1950
50plus,female,10.977,732,estimates,1950
60plus,female,5.122,732,estimates,1950
65plus,female,3.107,732,estimates,1950
70plus,female,1.654,732,estimates,1950
75plus,female,0.734,732,estimates,1950
80plus,female,0.23,732,estimates,1950
85plus,female,0.058,732,estimates,1950
90plus,female,0.0,732,estimates,1950
total,female,100,732,estimates,1950
"Region, subregion, country or area *",male,Western Sahara,732,estimates,1950
0_1,male,7.648,732,estimates,1950
0_4,male,17.528,732,estimates,1950
0_14,male,43.042,732,estimates,1950
0_17,male,49.383,732,estimates,1950
0_19,male,53.318,732,estimates,1950
0_24,male,62.228,732,estimates,1950
3_4,male,6.4,732,estimates,1950
3_5,male,9.366,732,estimates,1950
3_6,male,12.199,732,estimates,1950
4_5,male,6.078,732,estimates,1950
4_6,male,8.911,732,estimates,1950
5_14,male,25.514,732,estimates,1950
5_10,male,16.192,732,estimates,1950
5_11,male,18.614,732,estimates,1950
6_9,male,10.746,732,estimates,1950
6_10,male,13.227,732,estimates,1950
6_11,male,15.649,732,estimates,1950
6_12,male,18.012,732,estimates,1950
7_10,male,10.393,732,estimates,1950
7_12,male,15.179,732,estimates,1950
11_16,male,13.608,732,estimates,1950
11_17,male,15.664,732,estimates,1950
11_18,male,17.66,732,estimates,1950
12_14,male,6.9,732,estimates,1950
12_16,male,11.186,732,estimates,1950
12_17,male,13.241,732,estimates,1950
12_18,male,15.238,732,estimates,1950
13_17,male,10.878,732,estimates,1950
13_18,male,12.874,732,estimates,1950
13_19,male,14.812,732,estimates,1950
15_17,male,6.342,732,estimates,1950
18_23,male,11.171,732,estimates,1950
15_24,male,19.187,732,estimates,1950
15_49,male,47.181,732,estimates,1950
15_59,male,52.672,732,estimates,1950
15_64,male,54.463,732,estimates,1950
20_64,male,44.187,732,estimates,1950
20_69,male,45.42,732,estimates,1950
25_49,male,27.995,732,estimates,1950
25_64,male,35.276,732,estimates,1950
25_69,male,36.509,732,estimates,1950
15plus,male,56.958,732,estimates,1950
16plus,male,54.786,732,estimates,1950
17plus,male,52.672,732,estimates,1950
18plus,male,50.617,732,estimates,1950
20plus,male,46.682,732,estimates,1950
21plus,male,44.789,732,estimates,1950
25plus,male,37.772,732,estimates,1950
50plus,male,9.777,732,estimates,1950
60plus,male,4.287,732,estimates,1950
65plus,male,2.496,732,estimates,1950
70plus,male,1.262,732,estimates,1950
75plus,male,0.514,732,estimates,1950
80plus,male,0.147,732,estimates,1950
85plus,male,0.029,732,estimates,1950
90plus,male,0.0,732,estimates,1950
total,male,100,732,estimates,1950
"Region, subregion, country or area *",female,Western Sahara,732,estimates,1951
0_1,female,7.423,732,estimates,1951
0_4,female,16.894,732,estimates,1951
0_14,female,42.109,732,estimates,1951
0_17,female,48.672,732,estimates,1951
0_19,female,52.807,732,estimates,1951
0_24,female,62.001,732,estimates,1951
3_4,female,6.146,732,estimates,1951
3_5,female,9.016,732,estimates,1951
3_6,female,11.773,732,estimates,1951
4_5,female,5.867,732,estimates,1951
4_6,female,8.624,732,estimates,1951
5_14,female,25.215,732,estimates,1951
5_10,female,15.857,732,estimates,1951
5_11,female,18.26,732,estimates,1951
6_9,female,10.534,732,estimates,1951
6_10,female,12.987,732,estimates,1951
6_11,female,15.389,732,estimates,1951
6_12,female,17.754,732,estimates,1951
7_10,female,10.23,732,estimates,1951
7_12,female,14.997,732,estimates,1951
11_16,female,13.771,732,estimates,1951
11_17,female,15.921,732,estimates,1951
11_18,female,18.02,732,estimates,1951
12_14,female,6.955,732,estimates,1951
12_16,female,11.368,732,estimates,1951
12_17,female,13.518,732,estimates,1951
12_18,female,15.617,732,estimates,1951
13_17,female,11.153,732,estimates,1951
13_18,female,13.252,732,estimates,1951
13_19,female,15.288,732,estimates,1951
15_17,female,6.563,732,estimates,1951
18_23,female,11.621,732,estimates,1951
15_24,female,19.891,732,estimates,1951
15_49,female,47.281,732,estimates,1951
15_59,female,52.908,732,estimates,1951
15_64,female,54.881,732,estimates,1951
20_64,female,44.183,732,estimates,1951
20_69,female,45.612,732,estimates,1951
25_49,female,27.39,732,estimates,1951
25_64,female,34.99,732,estimates,1951
25_69,female,36.419,732,estimates,1951
15plus,female,57.891,732,estimates,1951
16plus,female,55.665,732,estimates,1951
17plus,female,53.477,732,estimates,1951
18plus,female,51.328,732,estimates,1951
20plus,female,47.193,732,estimates,1951
21plus,female,45.22,732,estimates,1951
25plus,female,37.999,732,estimates,1951
50plus,female,10.61,732,estimates,1951
60plus,female,4.982,732,estimates,1951
65plus,female,3.01,732,estimates,1951
70plus,female,1.581,732,estimates,1951
75plus,female,0.695,732,estimates,1951
80plus,female,0.24,732,estimates,1951
85plus,female,0.063,732,estimates,1951
90plus,female,0.0,732,estimates,1951
total,female,100,732,estimates,1951
"Region, subregion, country or area *",male,Western Sahara,732,estimates,1951
0_1,male,7.329,732,estimates,1951
0_4,male,16.769,732,estimates,1951
0_14,male,42.07,732,estimates,1951
0_17,male,48.772,732,estimates,1951
0_19,male,53.02,732,estimates,1951
0_24,male,62.46,732,estimates,1951
3_4,male,6.126,732,estimates,1951
3_5,male,8.986,732,estimates,1951
3_6,male,11.736,732,estimates,1951
4_5,male,5.843,732,estimates,1951
