agebroad,gender,percentagetotalpopulation,country,variant,year
"Region, subregion, country or area *",female,Portugal,620,estimates,1950
0_1,female,4.288,620,estimates,1950
0_4,female,10.033,620,estimates,1950
0_14,female,27.965,620,estimates,1950
0_17,female,33.574,620,estimates,1950
0_19,female,37.267,620,estimates,1950
0_24,female,45.957,620,estimates,1950
3_4,female,3.759,620,estimates,1950
3_5,female,5.567,620,estimates,1950
3_6,female,7.348,620,estimates,1950
4_5,female,3.658,620,estimates,1950
4_6,female,5.439,620,estimates,1950
5_14,female,17.932,620,estimates,1950
5_10,female,10.657,620,estimates,1950
5_11,female,12.451,620,estimates,1950
6_9,female,7.073,620,estimates,1950
6_10,female,8.849,620,estimates,1950
6_11,female,10.643,620,estimates,1950
6_12,female,12.454,620,estimates,1950
7_10,female,7.069,620,estimates,1950
7_12,female,10.674,620,estimates,1950
11_16,female,11.006,620,estimates,1950
11_17,female,12.883,620,estimates,1950
11_18,female,14.745,620,estimates,1950
12_14,female,5.481,620,estimates,1950
12_16,female,9.212,620,estimates,1950
12_17,female,11.09,620,estimates,1950
12_18,female,12.951,620,estimates,1950
13_17,female,9.278,620,estimates,1950
13_18,female,11.14,620,estimates,1950
13_19,female,12.971,620,estimates,1950
15_17,female,5.608,620,estimates,1950
18_23,female,10.695,620,estimates,1950
15_24,female,17.992,620,estimates,1950
15_49,female,50.989,620,estimates,1950
15_59,female,60.076,620,estimates,1950
15_64,female,63.805,620,estimates,1950
20_64,female,54.503,620,estimates,1950
20_69,female,57.634,620,estimates,1950
25_49,female,32.997,620,estimates,1950
25_64,female,45.813,620,estimates,1950
25_69,female,48.944,620,estimates,1950
15plus,female,72.035,620,estimates,1950
16plus,female,70.178,620,estimates,1950
17plus,female,68.304,620,estimates,1950
18plus,female,66.426,620,estimates,1950
20plus,female,62.733,620,estimates,1950
21plus,female,60.933,620,estimates,1950
25plus,female,54.043,620,estimates,1950
50plus,female,21.045,620,estimates,1950
60plus,female,11.958,620,estimates,1950
65plus,female,8.23,620,estimates,1950
70plus,female,5.099,620,estimates,1950
75plus,female,2.897,620,estimates,1950
80plus,female,1.384,620,estimates,1950
85plus,female,0.515,620,estimates,1950
90plus,female,0.148,620,estimates,1950
total,female,100,620,estimates,1950
"Region, subregion, country or area *",male,Portugal,620,estimates,1950
0_1,male,4.882,620,estimates,1950
0_4,male,11.347,620,estimates,1950
0_14,male,31.351,620,estimates,1950
0_17,male,37.36,620,estimates,1950
0_19,male,41.302,620,estimates,1950
0_24,male,50.697,620,estimates,1950
3_4,male,4.223,620,estimates,1950
3_5,male,6.248,620,estimates,1950
3_6,male,8.24,620,estimates,1950
4_5,male,4.101,620,estimates,1950
4_6,male,6.093,620,estimates,1950
5_14,male,20.004,620,estimates,1950
5_10,male,11.924,620,estimates,1950
5_11,male,13.934,620,estimates,1950
6_9,male,7.911,620,estimates,1950
6_10,male,9.899,620,estimates,1950
6_11,male,11.909,620,estimates,1950
6_12,male,13.935,620,estimates,1950
7_10,male,7.907,620,estimates,1950
7_12,male,11.942,620,estimates,1950
11_16,male,12.095,620,estimates,1950
11_17,male,14.088,620,estimates,1950
11_18,male,16.068,620,estimates,1950
12_14,male,6.07,620,estimates,1950
12_16,male,10.084,620,estimates,1950
12_17,male,12.078,620,estimates,1950
12_18,male,14.058,620,estimates,1950
13_17,male,10.053,620,estimates,1950
13_18,male,12.033,620,estimates,1950
13_19,male,13.995,620,estimates,1950
15_17,male,6.009,620,estimates,1950
18_23,male,11.53,620,estimates,1950
15_24,male,19.346,620,estimates,1950
15_49,male,52.105,620,estimates,1950
15_59,male,59.958,620,estimates,1950
15_64,male,62.968,620,estimates,1950
20_64,male,53.018,620,estimates,1950
20_69,male,55.39,620,estimates,1950
25_49,male,32.759,620,estimates,1950
25_64,male,43.622,620,estimates,1950
25_69,male,45.994,620,estimates,1950
15plus,male,68.649,620,estimates,1950
16plus,male,66.638,620,estimates,1950
