agebroad,gender,percentagetotalpopulation,country,variant,year
0_1,female,7.906,308,estimates,1950
0_4,female,18.466,308,estimates,1950
0_14,female,44.193,308,estimates,1950
0_17,female,49.474,308,estimates,1950
0_19,female,52.641,308,estimates,1950
0_24,female,59.94,308,estimates,1950
3_4,female,6.873,308,estimates,1950
3_5,female,10.071,308,estimates,1950
3_6,female,13.117,308,estimates,1950
4_5,female,6.553,308,estimates,1950
4_6,female,9.599,308,estimates,1950
5_14,female,25.727,308,estimates,1950
5_10,female,17.009,308,estimates,1950
5_11,female,19.376,308,estimates,1950
6_9,female,11.321,308,estimates,1950
6_10,female,13.811,308,estimates,1950
6_11,female,16.178,308,estimates,1950
6_12,female,18.423,308,estimates,1950
7_10,female,10.765,308,estimates,1950
7_12,female,15.376,308,estimates,1950
11_16,female,12.34,308,estimates,1950
11_17,female,13.999,308,estimates,1950
11_18,female,15.6,308,estimates,1950
12_14,female,6.35,308,estimates,1950
12_16,female,9.972,308,estimates,1950
12_17,female,11.632,308,estimates,1950
12_18,female,13.233,308,estimates,1950
13_17,female,9.387,308,estimates,1950
13_18,female,10.989,308,estimates,1950
13_19,female,12.554,308,estimates,1950
15_17,female,5.281,308,estimates,1950
18_23,female,9.091,308,estimates,1950
15_24,female,15.747,308,estimates,1950
15_49,female,39.545,308,estimates,1950
15_59,female,46.442,308,estimates,1950
15_64,female,49.38,308,estimates,1950
20_64,female,40.932,308,estimates,1950
20_69,female,42.95,308,estimates,1950
25_49,female,23.798,308,estimates,1950
25_64,female,33.633,308,estimates,1950
25_69,female,35.651,308,estimates,1950
15plus,female,55.807,308,estimates,1950
16plus,female,53.939,308,estimates,1950
17plus,female,52.185,308,estimates,1950
18plus,female,50.526,308,estimates,1950
20plus,female,47.359,308,estimates,1950
21plus,female,45.83,308,estimates,1950
25plus,female,40.06,308,estimates,1950
50plus,female,16.262,308,estimates,1950
60plus,female,9.365,308,estimates,1950
65plus,female,6.427,308,estimates,1950
70plus,female,4.409,308,estimates,1950
75plus,female,2.603,308,estimates,1950
80plus,female,1.43,308,estimates,1950
85plus,female,0.657,308,estimates,1950
90plus,female,0.161,308,estimates,1950
total,female,100,308,estimates,1950
0_1,male,9.136,308,estimates,1950
0_4,male,21.461,308,estimates,1950
0_14,male,51.761,308,estimates,1950
0_17,male,57.654,308,estimates,1950
0_19,male,60.954,308,estimates,1950
0_24,male,67.721,308,estimates,1950
3_4,male,8.038,308,estimates,1950
3_5,male,11.799,308,estimates,1950
3_6,male,15.389,308,estimates,1950
4_5,male,7.691,308,estimates,1950
4_6,male,11.281,308,estimates,1950
5_14,male,30.299,308,estimates,1950
5_10,male,20.09,308,estimates,1950
5_11,male,22.889,308,estimates,1950
6_9,male,13.38,308,estimates,1950
6_10,male,16.33,308,estimates,1950
6_11,male,19.129,308,estimates,1950
6_12,male,21.772,308,estimates,1950
7_10,male,12.74,308,estimates,1950
7_12,male,18.182,308,estimates,1950
11_16,male,14.291,308,estimates,1950
11_17,male,16.103,308,estimates,1950
11_18,male,17.798,308,estimates,1950
12_14,male,7.41,308,estimates,1950
12_16,male,11.492,308,estimates,1950
