agebroad,gender,percentagetotalpopulation,country,variant,year
0_1,female,5.164,690,estimates,1950
0_4,female,11.476,690,estimates,1950
0_14,female,30.03,690,estimates,1950
0_17,female,35.189,690,estimates,1950
0_19,female,38.513,690,estimates,1950
0_24,female,46.744,690,estimates,1950
3_4,female,4.063,690,estimates,1950
3_5,female,5.956,690,estimates,1950
3_6,female,7.801,690,estimates,1950
4_5,female,3.864,690,estimates,1950
4_6,female,5.709,690,estimates,1950
5_14,female,18.554,690,estimates,1950
5_10,female,11.046,690,estimates,1950
5_11,female,12.939,690,estimates,1950
6_9,female,7.303,690,estimates,1950
6_10,female,9.154,690,estimates,1950
6_11,female,11.046,690,estimates,1950
6_12,female,12.96,690,estimates,1950
7_10,female,7.308,690,estimates,1950
7_12,female,11.115,690,estimates,1950
11_16,female,10.989,690,estimates,1950
11_17,female,12.666,690,estimates,1950
11_18,female,14.328,690,estimates,1950
12_14,female,5.615,690,estimates,1950
12_16,female,9.096,690,estimates,1950
12_17,female,10.774,690,estimates,1950
12_18,female,12.436,690,estimates,1950
13_17,female,8.86,690,estimates,1950
13_18,female,10.522,690,estimates,1950
13_19,female,12.184,690,estimates,1950
15_17,female,5.159,690,estimates,1950
18_23,female,9.904,690,estimates,1950
15_24,female,16.714,690,estimates,1950
15_49,female,49.36,690,estimates,1950
15_59,female,58.021,690,estimates,1950
15_64,female,61.398,690,estimates,1950
20_64,female,52.915,690,estimates,1950
20_69,female,55.678,690,estimates,1950
25_49,female,32.647,690,estimates,1950
25_64,female,44.684,690,estimates,1950
25_69,female,47.447,690,estimates,1950
15plus,female,69.97,690,estimates,1950
16plus,female,68.203,690,estimates,1950
17plus,female,66.488,690,estimates,1950
18plus,female,64.811,690,estimates,1950
20plus,female,61.487,690,estimates,1950
21plus,female,59.835,690,estimates,1950
25plus,female,53.256,690,estimates,1950
50plus,female,20.609,690,estimates,1950
60plus,female,11.948,690,estimates,1950
65plus,female,8.572,690,estimates,1950
70plus,female,5.809,690,estimates,1950
75plus,female,3.576,690,estimates,1950
80plus,female,1.72,690,estimates,1950
85plus,female,0.834,690,estimates,1950
90plus,female,0.246,690,estimates,1950
total,female,100,690,estimates,1950
0_1,male,5.6,690,estimates,1950
0_4,male,13.17,690,estimates,1950
0_14,male,32.833,690,estimates,1950
0_17,male,38.015,690,estimates,1950
0_19,male,41.429,690,estimates,1950
0_24,male,49.765,690,estimates,1950
3_4,male,4.939,690,estimates,1950
3_5,male,7.252,690,estimates,1950
3_6,male,9.472,690,estimates,1950
4_5,male,4.73,690,estimates,1950
4_6,male,6.95,690,estimates,1950
5_14,male,19.663,690,estimates,1950
5_10,male,12.567,690,estimates,1950
5_11,male,14.393,690,estimates,1950
6_9,male,8.359,690,estimates,1950
6_10,male,10.254,690,estimates,1950
6_11,male,12.08,690,estimates,1950
6_12,male,13.86,690,estimates,1950
7_10,male,8.034,690,estimates,1950
7_12,male,11.64,690,estimates,1950
11_16,male,10.556,690,estimates,1950
11_17,male,12.278,690,estimates,1950
11_18,male,13.993,690,estimates,1950
12_14,male,5.269,690,estimates,1950
12_16,male,8.73,690,estimates,1950
12_17,male,10.452,690,estimates,1950
12_18,male,12.167,690,estimates,1950
13_17,male,8.672,690,estimates,1950
13_18,male,10.388,690,estimates,1950
13_19,male,12.086,690,estimates,1950
15_17,male,5.182,690,estimates,1950
18_23,male,10.104,690,estimates,1950
15_24,male,16.932,690,estimates,1950
15_49,male,49.904,690,estimates,1950
15_59,male,58.182,690,estimates,1950
15_64,male,61.272,690,estimates,1950
20_64,male,52.675,690,estimates,1950
20_69,male,54.988,690,estimates,1950
25_49,male,32.972,690,estimates,1950
25_64,male,44.339,690,estimates,1950
25_69,male,46.652,690,estimates,1950
15plus,male,67.167,690,estimates,1950
16plus,male,65.434,690,estimates,1950
17plus,male,63.706,690,estimates,1950
18plus,male,61.985,690,estimates,1950
20plus,male,58.571,690,estimates,1950
21plus,male,56.884,690,estimates,1950
25plus,male,50.235,690,estimates,1950
50plus,male,17.263,690,estimates,1950
60plus,male,8.985,690,estimates,1950
65plus,male,5.895,690,estimates,1950
70plus,male,3.582,690,estimates,1950
75plus,male,1.925,690,estimates,1950
80plus,male,0.794,690,estimates,1950
85plus,male,0.336,690,estimates,1950
90plus,male,0.081,690,estimates,1950
total,male,100,690,estimates,1950
0_1,female,5.792,690,estimates,1951
0_4,female,12.3,690,estimates,1951
0_14,female,30.843,690,estimates,1951
0_17,female,36.055,690,estimates,1951
0_19,female,39.324,690,estimates,1951
0_24,female,47.469,690,estimates,1951
3_4,female,4.171,690,estimates,1951
3_5,female,6.093,690,estimates,1951
3_6,female,7.953,690,estimates,1951
4_5,female,3.938,690,estimates,1951
4_6,female,5.798,690,estimates,1951
5_14,female,18.543,690,estimates,1951
5_10,female,11.077,690,estimates,1951
5_11,female,12.916,690,estimates,1951
6_9,female,7.331,690,estimates,1951
6_10,female,9.155,690,estimates,1951
6_11,female,10.994,690,estimates,1951
6_12,female,12.875,690,estimates,1951
7_10,female,7.295,690,estimates,1951
7_12,female,11.015,690,estimates,1951
11_16,female,10.994,690,estimates,1951
11_17,female,12.678,690,estimates,1951
11_18,female,14.321,690,estimates,1951
12_14,female,5.627,690,estimates,1951
12_16,female,9.155,690,estimates,1951
12_17,female,10.839,690,estimates,1951
12_18,female,12.481,690,estimates,1951
13_17,female,8.958,690,estimates,1951
13_18,female,10.6,690,estimates,1951
13_19,female,12.227,690,estimates,1951
15_17,female,5.212,690,estimates,1951
18_23,female,9.787,690,estimates,1951
15_24,female,16.626,690,estimates,1951
15_49,female,48.868,690,estimates,1951
15_59,female,57.391,690,estimates,1951
15_64,female,60.727,690,estimates,1951
20_64,female,52.246,690,estimates,1951
20_69,female,54.961,690,estimates,1951
25_49,female,32.242,690,estimates,1951
25_64,female,44.101,690,estimates,1951
25_69,female,46.816,690,estimates,1951
15plus,female,69.157,690,estimates,1951
16plus,female,67.364,690,estimates,1951
17plus,female,65.629,690,estimates,1951
18plus,female,63.945,690,estimates,1951
20plus,female,60.676,690,estimates,1951
21plus,female,59.044,690,estimates,1951
25plus,female,52.531,690,estimates,1951
50plus,female,20.289,690,estimates,1951
60plus,female,11.766,690,estimates,1951
65plus,female,8.43,690,estimates,1951
70plus,female,5.715,690,estimates,1951
75plus,female,3.549,690,estimates,1951
80plus,female,1.741,690,estimates,1951
85plus,female,0.808,690,estimates,1951
90plus,female,0.269,690,estimates,1951
total,female,100,690,estimates,1951
0_1,male,6.294,690,estimates,1951
0_4,male,13.811,690,estimates,1951
0_14,male,33.747,690,estimates,1951
0_17,male,38.881,690,estimates,1951
0_19,male,42.27,690,estimates,1951
0_24,male,50.486,690,estimates,1951
3_4,male,4.901,690,estimates,1951
3_5,male,7.21,690,estimates,1951
3_6,male,9.444,690,estimates,1951
4_5,male,4.708,690,estimates,1951
4_6,male,6.943,690,estimates,1951
5_14,male,19.935,690,estimates,1951
5_10,male,12.776,690,estimates,1951
5_11,male,14.647,690,estimates,1951
6_9,male,8.523,690,estimates,1951
6_10,male,10.468,690,estimates,1951
6_11,male,12.339,690,estimates,1951
6_12,male,14.141,690,estimates,1951
7_10,male,8.233,690,estimates,1951
7_12,male,11.907,690,estimates,1951
