agebroad,gender,percentagetotalpopulation,country,variant,year
"Region, subregion, country or area *",female,Benin,204,estimates,1950
0_1,female,5.722,204,estimates,1950
0_4,female,13.698,204,estimates,1950
0_14,female,35.105,204,estimates,1950
0_17,female,40.358,204,estimates,1950
0_19,female,43.629,204,estimates,1950
0_24,female,51.075,204,estimates,1950
3_4,female,5.235,204,estimates,1950
3_5,female,7.727,204,estimates,1950
3_6,female,10.135,204,estimates,1950
4_5,female,5.068,204,estimates,1950
4_6,female,7.476,204,estimates,1950
5_14,female,21.407,204,estimates,1950
5_10,female,13.724,204,estimates,1950
5_11,female,15.736,204,estimates,1950
6_9,female,9.144,204,estimates,1950
6_10,female,11.232,204,estimates,1950
6_11,female,13.244,204,estimates,1950
6_12,female,15.188,204,estimates,1950
7_10,female,8.824,204,estimates,1950
7_12,female,12.779,204,estimates,1950
11_16,female,11.228,204,estimates,1950
11_17,female,12.936,204,estimates,1950
11_18,female,14.596,204,estimates,1950
12_14,female,5.671,204,estimates,1950
12_16,female,9.216,204,estimates,1950
12_17,female,10.924,204,estimates,1950
12_18,female,12.584,204,estimates,1950
13_17,female,8.98,204,estimates,1950
13_18,female,10.641,204,estimates,1950
13_19,female,12.252,204,estimates,1950
15_17,female,5.253,204,estimates,1950
18_23,female,9.295,204,estimates,1950
15_24,female,15.97,204,estimates,1950
15_49,female,44.597,204,estimates,1950
15_59,female,53.247,204,estimates,1950
15_64,female,56.703,204,estimates,1950
20_64,female,48.178,204,estimates,1950
20_69,female,51.042,204,estimates,1950
25_49,female,28.627,204,estimates,1950
25_64,female,40.733,204,estimates,1950
25_69,female,43.596,204,estimates,1950
15plus,female,64.895,204,estimates,1950
16plus,female,63.101,204,estimates,1950
17plus,female,61.35,204,estimates,1950
18plus,female,59.642,204,estimates,1950
20plus,female,56.371,204,estimates,1950
21plus,female,54.805,204,estimates,1950
25plus,female,48.925,204,estimates,1950
50plus,female,20.298,204,estimates,1950
60plus,female,11.648,204,estimates,1950
65plus,female,8.192,204,estimates,1950
70plus,female,5.329,204,estimates,1950
75plus,female,2.937,204,estimates,1950
80plus,female,0.961,204,estimates,1950
85plus,female,0.145,204,estimates,1950
90plus,female,0.012,204,estimates,1950
total,female,100,204,estimates,1950
"Region, subregion, country or area *",male,Benin,204,estimates,1950
0_1,male,5.688,204,estimates,1950
0_4,male,13.688,204,estimates,1950
0_14,male,35.267,204,estimates,1950
0_17,male,40.539,204,estimates,1950
0_19,male,43.837,204,estimates,1950
0_24,male,51.434,204,estimates,1950
3_4,male,5.259,204,estimates,1950
3_5,male,7.77,204,estimates,1950
3_6,male,10.199,204,estimates,1950
4_5,male,5.102,204,estimates,1950
4_6,male,7.531,204,estimates,1950
5_14,male,21.578,204,estimates,1950
5_10,male,13.847,204,estimates,1950
5_11,male,15.874,204,estimates,1950
6_9,male,9.229,204,estimates,1950
6_10,male,11.336,204,estimates,1950
6_11,male,13.363,204,estimates,1950
6_12,male,15.32,204,estimates,1950
7_10,male,8.906,204,estimates,1950
7_12,male,12.89,204,estimates,1950
11_16,male,11.29,204,estimates,1950
11_17,male,13.004,204,estimates,1950
11_18,male,14.674,204,estimates,1950
12_14,male,5.704,204,estimates,1950
12_16,male,9.263,204,estimates,1950
12_17,male,10.976,204,estimates,1950
12_18,male,12.647,204,estimates,1950
13_17,male,9.02,204,estimates,1950
13_18,male,10.69,204,estimates,1950
13_19,male,12.318,204,estimates,1950
15_17,male,5.272,204,estimates,1950
18_23,male,9.44,204,estimates,1950
15_24,male,16.167,204,estimates,1950
15_49,male,46.0,204,estimates,1950
15_59,male,54.137,204,estimates,1950
15_64,male,57.303,204,estimates,1950
20_64,male,48.733,204,estimates,1950
20_69,male,51.457,204,estimates,1950
25_49,male,29.832,204,estimates,1950
25_64,male,41.135,204,estimates,1950
25_69,male,43.86,204,estimates,1950
15plus,male,64.733,204,estimates,1950
16plus,male,62.932,204,estimates,1950
17plus,male,61.175,204,estimates,1950
18plus,male,59.461,204,estimates,1950
20plus,male,56.163,204,estimates,1950
21plus,male,54.575,204,estimates,1950
25plus,male,48.566,204,estimates,1950
50plus,male,18.733,204,estimates,1950
60plus,male,10.596,204,estimates,1950
65plus,male,7.431,204,estimates,1950
70plus,male,4.706,204,estimates,1950
75plus,male,2.496,204,estimates,1950
80plus,male,0.806,204,estimates,1950
85plus,male,0.145,204,estimates,1950
90plus,male,0.014,204,estimates,1950
total,male,100,204,estimates,1950
"Region, subregion, country or area *",female,Benin,204,estimates,1951
0_1,female,5.719,204,estimates,1951
0_4,female,13.688,204,estimates,1951
0_14,female,35.525,204,estimates,1951
0_17,female,40.834,204,estimates,1951
0_19,female,44.146,204,estimates,1951
0_24,female,51.641,204,estimates,1951
3_4,female,5.24,204,estimates,1951
3_5,female,7.751,204,estimates,1951
3_6,female,10.192,204,estimates,1951
4_5,female,5.095,204,estimates,1951
4_6,female,7.536,204,estimates,1951
5_14,female,21.837,204,estimates,1951
5_10,female,13.996,204,estimates,1951
5_11,female,16.062,204,estimates,1951
6_9,female,9.34,204,estimates,1951
6_10,female,11.484,204,estimates,1951
6_11,female,13.551,204,estimates,1951
6_12,female,15.541,204,estimates,1951
7_10,female,9.043,204,estimates,1951
7_12,female,13.1,204,estimates,1951
11_16,female,11.425,204,estimates,1951
11_17,female,13.15,204,estimates,1951
11_18,female,14.83,204,estimates,1951
12_14,female,5.774,204,estimates,1951
12_16,female,9.359,204,estimates,1951
12_17,female,11.083,204,estimates,1951
12_18,female,12.763,204,estimates,1951
13_17,female,9.094,204,estimates,1951
13_18,female,10.773,204,estimates,1951
13_19,female,12.405,204,estimates,1951
15_17,female,5.309,204,estimates,1951
18_23,female,9.383,204,estimates,1951
15_24,female,16.116,204,estimates,1951
15_49,female,44.655,204,estimates,1951
15_59,female,53.238,204,estimates,1951
15_64,female,56.626,204,estimates,1951
20_64,female,48.006,204,estimates,1951
20_69,female,50.76,204,estimates,1951
25_49,female,28.539,204,estimates,1951
25_64,female,40.511,204,estimates,1951
25_69,female,43.264,204,estimates,1951
15plus,female,64.475,204,estimates,1951
16plus,female,62.659,204,estimates,1951
17plus,female,60.891,204,estimates,1951
18plus,female,59.166,204,estimates,1951
20plus,female,55.854,204,estimates,1951
21plus,female,54.271,204,estimates,1951
25plus,female,48.359,204,estimates,1951
50plus,female,19.82,204,estimates,1951
60plus,female,11.237,204,estimates,1951
65plus,female,7.849,204,estimates,1951
70plus,female,5.095,204,estimates,1951
75plus,female,2.883,204,estimates,1951
80plus,female,1.059,204,estimates,1951
85plus,female,0.191,204,estimates,1951
90plus,female,0.013,204,estimates,1951
total,female,100,204,estimates,1951
"Region, subregion, country or area *",male,Benin,204,estimates,1951
0_1,male,5.986,204,estimates,1951
0_4,male,13.914,204,estimates,1951
0_14,male,35.872,204,estimates,1951
0_17,male,41.181,204,estimates,1951
0_19,male,44.491,204,estimates,1951
0_24,male,52.07,204,estimates,1951
3_4,male,5.217,204,estimates,1951
3_5,male,7.727,204,estimates,1951
3_6,male,10.174,204,estimates,1951
4_5,male,5.085,204,estimates,1951
4_6,male,7.532,204,estimates,1951
5_14,male,21.958,204,estimates,1951
5_10,male,14.08,204,estimates,1951
5_11,male,16.16,204,estimates,1951
6_9,male,9.408,204,estimates,1951
6_10,male,11.57,204,estimates,1951
6_11,male,13.651,204,estimates,1951
6_12,male,15.651,204,estimates,1951
7_10,male,9.122,204,estimates,1951
7_12,male,13.203,204,estimates,1951
11_16,male,11.465,204,estimates,1951
11_17,male,13.187,204,estimates,1951
11_18,male,14.864,204,estimates,1951
12_14,male,5.797,204,estimates,1951
12_16,male,9.385,204,estimates,1951
12_17,male,11.107,204,estimates,1951
12_18,male,12.783,204,estimates,1951
13_17,male,9.106,204,estimates,1951
13_18,male,10.783,204,estimates,1951
13_19,male,12.416,204,estimates,1951
15_17,male,5.309,204,estimates,1951
18_23,male,9.441,204,estimates,1951
15_24,male,16.198,204,estimates,1951
15_49,male,45.783,204,estimates,1951
15_59,male,53.854,204,estimates,1951
15_64,male,56.962,204,estimates,1951
20_64,male,48.343,204,estimates,1951
20_69,male,50.949,204,estimates,1951
25_49,male,29.584,204,estimates,1951
25_64,male,40.764,204,estimates,1951
25_69,male,43.37,204,estimates,1951
15plus,male,64.128,204,estimates,1951
16plus,male,62.31,204,estimates,1951
17plus,male,60.541,204,estimates,1951
18plus,male,58.819,204,estimates,1951
20plus,male,55.509,204,estimates,1951
21plus,male,53.919,204,estimates,1951
25plus,male,47.93,204,estimates,1951
50plus,male,18.346,204,estimates,1951
60plus,male,10.274,204,estimates,1951
65plus,male,7.166,204,estimates,1951
70plus,male,4.56,204,estimates,1951
75plus,male,2.483,204,estimates,1951
80plus,male,0.89,204,estimates,1951
85plus,male,0.177,204,estimates,1951
90plus,male,0.017,204,estimates,1951
total,male,100,204,estimates,1951
"Region, subregion, country or area *",female,Benin,204,estimates,1952
0_1,female,5.756,204,estimates,1952
0_4,female,13.682,204,estimates,1952
0_14,female,35.894,204,estimates,1952
0_17,female,41.274,204,estimates,1952
0_19,female,44.625,204,estimates,1952
0_24,female,52.194,204,estimates,1952
3_4,female,5.214,204,estimates,1952
3_5,female,7.723,204,estimates,1952
3_6,female,10.172,204,estimates,1952
4_5,female,5.083,204,estimates,1952
4_6,female,7.531,204,estimates,1952
5_14,female,22.213,204,estimates,1952
5_10,female,14.175,204,estimates,1952
5_11,female,16.299,204,estimates,1952
6_9,female,9.459,204,estimates,1952
6_10,female,11.665,204,estimates,1952
6_11,female,13.789,204,estimates,1952
6_12,female,15.835,204,estimates,1952
7_10,female,9.216,204,estimates,1952
7_12,female,13.387,204,estimates,1952
11_16,female,11.673,204,estimates,1952
11_17,female,13.417,204,estimates,1952
11_18,female,15.116,204,estimates,1952
12_14,female,5.914,204,estimates,1952
12_16,female,9.549,204,estimates,1952
