agebroad,gender,percentagetotalpopulation,country,variant,year
"Region, subregion, country or area *",female,Guam,316,estimates,1950
0_1,female,9.463,316,estimates,1950
0_4,female,19.364,316,estimates,1950
0_14,female,41.04,316,estimates,1950
0_17,female,46.071,316,estimates,1950
0_19,female,49.352,316,estimates,1950
0_24,female,58.638,316,estimates,1950
3_4,female,6.146,316,estimates,1950
3_5,female,8.734,316,estimates,1950
3_6,female,11.104,316,estimates,1950
4_5,female,5.468,316,estimates,1950
4_6,female,7.838,316,estimates,1950
5_14,female,21.676,316,estimates,1950
5_10,female,13.473,316,estimates,1950
5_11,female,15.609,316,estimates,1950
6_9,female,8.807,316,estimates,1950
6_10,female,10.885,316,estimates,1950
6_11,female,13.02,316,estimates,1950
6_12,female,15.155,316,estimates,1950
7_10,female,8.515,316,estimates,1950
7_12,female,12.786,316,estimates,1950
11_16,female,11.635,316,estimates,1950
11_17,female,13.234,316,estimates,1950
11_18,female,14.843,316,estimates,1950
12_14,female,6.067,316,estimates,1950
12_16,female,9.5,316,estimates,1950
12_17,female,11.098,316,estimates,1950
12_18,female,12.708,316,estimates,1950
13_17,female,8.963,316,estimates,1950
13_18,female,10.572,316,estimates,1950
13_19,female,12.244,316,estimates,1950
15_17,female,5.031,316,estimates,1950
18_23,female,10.552,316,estimates,1950
15_24,female,17.598,316,estimates,1950
15_49,female,51.325,316,estimates,1950
15_59,female,55.273,316,estimates,1950
15_64,female,56.539,316,estimates,1950
20_64,female,48.227,316,estimates,1950
20_69,female,49.221,316,estimates,1950
25_49,female,33.727,316,estimates,1950
25_64,female,38.941,316,estimates,1950
25_69,female,39.935,316,estimates,1950
15plus,female,58.96,316,estimates,1950
16plus,female,57.19,316,estimates,1950
17plus,female,55.528,316,estimates,1950
18plus,female,53.929,316,estimates,1950
20plus,female,50.648,316,estimates,1950
21plus,female,48.925,316,estimates,1950
25plus,female,41.362,316,estimates,1950
50plus,female,7.635,316,estimates,1950
60plus,female,3.687,316,estimates,1950
65plus,female,2.422,316,estimates,1950
70plus,female,1.427,316,estimates,1950
75plus,female,0.797,316,estimates,1950
80plus,female,0.302,316,estimates,1950
85plus,female,0.089,316,estimates,1950
90plus,female,0.016,316,estimates,1950
total,female,100,316,estimates,1950
"Region, subregion, country or area *",male,Guam,316,estimates,1950
0_1,male,4.319,316,estimates,1950
0_4,male,9.599,316,estimates,1950
0_14,male,20.501,316,estimates,1950
0_17,male,27.282,316,estimates,1950
0_19,male,34.292,316,estimates,1950
0_24,male,58.037,316,estimates,1950
3_4,male,3.347,316,estimates,1950
3_5,male,4.756,316,estimates,1950
3_6,male,6.0,316,estimates,1950
4_5,male,2.994,316,estimates,1950
4_6,male,4.237,316,estimates,1950
5_14,male,10.902,316,estimates,1950
5_10,male,6.499,316,estimates,1950
5_11,male,7.312,316,estimates,1950
6_9,male,4.237,316,estimates,1950
6_10,male,5.09,316,estimates,1950
6_11,male,5.903,316,estimates,1950
6_12,male,6.801,316,estimates,1950
7_10,male,3.847,316,estimates,1950
7_12,male,5.557,316,estimates,1950
11_16,male,8.531,316,estimates,1950
11_17,male,11.184,316,estimates,1950
11_18,male,14.39,316,estimates,1950
12_14,male,3.589,316,estimates,1950
12_16,male,7.718,316,estimates,1950
12_17,male,10.37,316,estimates,1950
12_18,male,13.577,316,estimates,1950
13_17,male,9.473,316,estimates,1950
13_18,male,12.679,316,estimates,1950
13_19,male,16.484,316,estimates,1950
15_17,male,6.781,316,estimates,1950
18_23,male,26.53,316,estimates,1950
15_24,male,37.536,316,estimates,1950
15_49,male,74.911,316,estimates,1950
15_59,male,78.058,316,estimates,1950
15_64,male,78.659,316,estimates,1950
20_64,male,64.867,316,estimates,1950
20_69,male,65.255,316,estimates,1950
25_49,male,37.375,316,estimates,1950
25_64,male,41.123,316,estimates,1950
25_69,male,41.511,316,estimates,1950
15plus,male,79.499,316,estimates,1950
16plus,male,77.601,316,estimates,1950
17plus,male,75.371,316,estimates,1950
18plus,male,72.718,316,estimates,1950
20plus,male,65.708,316,estimates,1950
21plus,male,61.329,316,estimates,1950
25plus,male,41.963,316,estimates,1950
50plus,male,4.588,316,estimates,1950
60plus,male,1.441,316,estimates,1950
65plus,male,0.841,316,estimates,1950
70plus,male,0.452,316,estimates,1950
75plus,male,0.245,316,estimates,1950
80plus,male,0.084,316,estimates,1950
85plus,male,0.025,316,estimates,1950
90plus,male,0.005,316,estimates,1950
total,male,100,316,estimates,1950
"Region, subregion, country or area *",female,Guam,316,estimates,1951
0_1,female,9.355,316,estimates,1951
0_4,female,19.995,316,estimates,1951
0_14,female,42.035,316,estimates,1951
0_17,female,47.209,316,estimates,1951
