agebroad,gender,percentagetotalpopulation,country,variant,year
"Region, subregion, country or area *",female,Suriname,740,estimates,1950
0_1,female,7.613,740,estimates,1950
0_4,female,16.667,740,estimates,1950
0_14,female,39.815,740,estimates,1950
0_17,female,46.115,740,estimates,1950
0_19,female,50.0,740,estimates,1950
0_24,female,58.331,740,estimates,1950
3_4,female,5.78,740,estimates,1950
3_5,female,8.385,740,estimates,1950
3_6,female,10.86,740,estimates,1950
4_5,female,5.385,740,estimates,1950
4_6,female,7.859,740,estimates,1950
5_14,female,23.148,740,estimates,1950
5_10,female,14.285,740,estimates,1950
5_11,female,16.532,740,estimates,1950
6_9,female,9.432,740,estimates,1950
6_10,female,11.679,740,estimates,1950
6_11,female,13.926,740,estimates,1950
6_12,female,16.166,740,estimates,1950
7_10,female,9.205,740,estimates,1950
7_12,female,13.692,740,estimates,1950
11_16,female,13.101,740,estimates,1950
11_17,female,15.163,740,estimates,1950
11_18,female,17.151,740,estimates,1950
12_14,female,6.616,740,estimates,1950
12_16,female,10.854,740,estimates,1950
12_17,female,12.916,740,estimates,1950
12_18,female,14.904,740,estimates,1950
13_17,female,10.676,740,estimates,1950
13_18,female,12.664,740,estimates,1950
13_19,female,14.561,740,estimates,1950
15_17,female,6.3,740,estimates,1950
18_23,female,10.633,740,estimates,1950
15_24,female,18.516,740,estimates,1950
15_49,female,45.373,740,estimates,1950
15_59,female,51.853,740,estimates,1950
15_64,female,53.704,740,estimates,1950
20_64,female,43.52,740,estimates,1950
20_69,female,45.371,740,estimates,1950
25_49,female,26.856,740,estimates,1950
25_64,female,35.188,740,estimates,1950
25_69,female,37.039,740,estimates,1950
15plus,female,60.185,740,estimates,1950
16plus,female,58.053,740,estimates,1950
17plus,female,55.947,740,estimates,1950
18plus,female,53.885,740,estimates,1950
20plus,female,50.0,740,estimates,1950
21plus,female,48.195,740,estimates,1950
25plus,female,41.669,740,estimates,1950
50plus,female,14.812,740,estimates,1950
60plus,female,8.332,740,estimates,1950
65plus,female,6.481,740,estimates,1950
70plus,female,4.63,740,estimates,1950
75plus,female,2.778,740,estimates,1950
80plus,female,0.926,740,estimates,1950
85plus,female,0.373,740,estimates,1950
90plus,female,0.113,740,estimates,1950
total,female,100,740,estimates,1950
"Region, subregion, country or area *",male,Suriname,740,estimates,1950
0_1,male,8.132,740,estimates,1950
0_4,male,17.757,740,estimates,1950
0_14,male,40.188,740,estimates,1950
0_17,male,45.899,740,estimates,1950
0_19,male,49.533,740,estimates,1950
0_24,male,57.945,740,estimates,1950
3_4,male,6.126,740,estimates,1950
3_5,male,8.845,740,estimates,1950
3_6,male,11.387,740,estimates,1950
4_5,male,5.652,740,estimates,1950
4_6,male,8.194,740,estimates,1950
5_14,male,22.431,740,estimates,1950
5_10,male,14.288,740,estimates,1950
5_11,male,16.386,740,estimates,1950
6_9,male,9.431,740,estimates,1950
6_10,male,11.569,740,estimates,1950
6_11,male,13.667,740,estimates,1950
6_12,male,15.728,740,estimates,1950
7_10,male,9.027,740,estimates,1950
7_12,male,13.186,740,estimates,1950
11_16,male,11.98,740,estimates,1950
11_17,male,13.854,740,estimates,1950
11_18,male,15.692,740,estimates,1950
12_14,male,6.045,740,estimates,1950
12_16,male,9.881,740,estimates,1950
12_17,male,11.756,740,estimates,1950
12_18,male,13.594,740,estimates,1950
13_17,male,9.695,740,estimates,1950
13_18,male,11.533,740,estimates,1950
13_19,male,13.329,740,estimates,1950
15_17,male,5.711,740,estimates,1950
18_23,male,10.426,740,estimates,1950
15_24,male,17.757,740,estimates,1950
15_49,male,44.865,740,estimates,1950
15_59,male,51.407,740,estimates,1950
15_64,male,54.213,740,estimates,1950
20_64,male,44.868,740,estimates,1950
20_69,male,46.735,740,estimates,1950
25_49,male,27.108,740,estimates,1950
25_64,male,36.455,740,estimates,1950
25_69,male,38.323,740,estimates,1950
15plus,male,59.812,740,estimates,1950
16plus,male,57.88,740,estimates,1950
17plus,male,55.975,740,estimates,1950
18plus,male,54.101,740,estimates,1950
20plus,male,50.467,740,estimates,1950
21plus,male,48.712,740,estimates,1950
25plus,male,42.055,740,estimates,1950
50plus,male,14.947,740,estimates,1950
60plus,male,8.405,740,estimates,1950
65plus,male,5.599,740,estimates,1950
70plus,male,3.732,740,estimates,1950
75plus,male,1.863,740,estimates,1950
80plus,male,0.929,740,estimates,1950
85plus,male,0.353,740,estimates,1950
90plus,male,0.096,740,estimates,1950
total,male,100,740,estimates,1950
"Region, subregion, country or area *",female,Suriname,740,estimates,1951
0_1,female,7.792,740,estimates,1951
0_4,female,17.306,740,estimates,1951
0_14,female,40.285,740,estimates,1951
0_17,female,46.389,740,estimates,1951
0_19,female,50.258,740,estimates,1951
0_24,female,58.644,740,estimates,1951
3_4,female,6.062,740,estimates,1951
3_5,female,8.766,740,estimates,1951
3_6,female,11.308,740,estimates,1951
4_5,female,5.612,740,estimates,1951
4_6,female,8.153,740,estimates,1951
5_14,female,22.979,740,estimates,1951
5_10,female,14.415,740,estimates,1951
5_11,female,16.581,740,estimates,1951
6_9,female,9.515,740,estimates,1951
6_10,female,11.711,740,estimates,1951
6_11,female,13.877,740,estimates,1951
6_12,female,16.031,740,estimates,1951
7_10,female,9.169,740,estimates,1951
7_12,female,13.489,740,estimates,1951
11_16,female,12.661,740,estimates,1951
11_17,female,14.668,740,estimates,1951
11_18,female,16.635,740,estimates,1951
12_14,female,6.398,740,estimates,1951
12_16,female,10.494,740,estimates,1951
12_17,female,12.501,740,estimates,1951
12_18,female,14.469,740,estimates,1951
13_17,female,10.348,740,estimates,1951
13_18,female,12.315,740,estimates,1951
13_19,female,14.217,740,estimates,1951
15_17,female,6.104,740,estimates,1951
18_23,female,10.693,740,estimates,1951
15_24,female,18.359,740,estimates,1951
15_49,female,45.15,740,estimates,1951
15_59,female,51.513,740,estimates,1951
15_64,female,53.431,740,estimates,1951
20_64,female,43.459,740,estimates,1951
20_69,female,45.235,740,estimates,1951
25_49,female,26.791,740,estimates,1951
25_64,female,35.073,740,estimates,1951
25_69,female,36.849,740,estimates,1951
15plus,female,59.715,740,estimates,1951
16plus,female,57.65,740,estimates,1951
17plus,female,55.618,740,estimates,1951
18plus,female,53.611,740,estimates,1951
20plus,female,49.742,740,estimates,1951
21plus,female,47.92,740,estimates,1951
25plus,female,41.356,740,estimates,1951
50plus,female,14.565,740,estimates,1951
60plus,female,8.202,740,estimates,1951
65plus,female,6.284,740,estimates,1951
70plus,female,4.507,740,estimates,1951
75plus,female,2.697,740,estimates,1951
80plus,female,1.014,740,estimates,1951
85plus,female,0.361,740,estimates,1951
90plus,female,0.119,740,estimates,1951
total,female,100,740,estimates,1951
"Region, subregion, country or area *",male,Suriname,740,estimates,1951
0_1,male,8.206,740,estimates,1951
0_4,male,18.31,740,estimates,1951
0_14,male,40.944,740,estimates,1951
0_17,male,46.562,740,estimates,1951
0_19,male,50.155,740,estimates,1951
0_24,male,58.466,740,estimates,1951
3_4,male,6.429,740,estimates,1951
3_5,male,9.265,740,estimates,1951
3_6,male,11.896,740,estimates,1951
4_5,male,5.911,740,estimates,1951
4_6,male,8.542,740,estimates,1951
5_14,male,22.635,740,estimates,1951
5_10,male,14.592,740,estimates,1951
5_11,male,16.663,740,estimates,1951
6_9,male,9.623,740,estimates,1951
6_10,male,11.756,740,estimates,1951
6_11,male,13.827,740,estimates,1951
6_12,male,15.858,740,estimates,1951
7_10,male,9.125,740,estimates,1951
7_12,male,13.227,740,estimates,1951
11_16,male,11.817,740,estimates,1951
11_17,male,13.661,740,estimates,1951
11_18,male,15.476,740,estimates,1951
12_14,male,5.972,740,estimates,1951
12_16,male,9.745,740,estimates,1951
12_17,male,11.589,740,estimates,1951
12_18,male,13.404,740,estimates,1951
13_17,male,9.559,740,estimates,1951
13_18,male,11.374,740,estimates,1951
13_19,male,13.152,740,estimates,1951
15_17,male,5.617,740,estimates,1951
18_23,male,10.31,740,estimates,1951
15_24,male,17.521,740,estimates,1951
15_49,male,44.597,740,estimates,1951
15_59,male,51.124,740,estimates,1951
15_64,male,53.738,740,estimates,1951
20_64,male,44.527,740,estimates,1951
20_69,male,46.277,740,estimates,1951
25_49,male,27.076,740,estimates,1951
25_64,male,36.216,740,estimates,1951
25_69,male,37.967,740,estimates,1951
15plus,male,59.056,740,estimates,1951
16plus,male,57.152,740,estimates,1951
17plus,male,55.282,740,estimates,1951
18plus,male,53.438,740,estimates,1951
20plus,male,49.845,740,estimates,1951
21plus,male,48.107,740,estimates,1951
25plus,male,41.534,740,estimates,1951
50plus,male,14.459,740,estimates,1951
60plus,male,7.932,740,estimates,1951
65plus,male,5.318,740,estimates,1951
70plus,male,3.567,740,estimates,1951
75plus,male,1.898,740,estimates,1951
80plus,male,0.909,740,estimates,1951
85plus,male,0.363,740,estimates,1951
