agebroad,gender,percentagetotalpopulation,country,variant,year
0_1,female,7.443,533,estimates,1950
0_4,female,17.409,533,estimates,1950
0_14,female,42.168,533,estimates,1950
0_17,female,48.705,533,estimates,1950
0_19,female,52.76,533,estimates,1950
0_24,female,61.093,533,estimates,1950
3_4,female,6.486,533,estimates,1950
3_5,female,9.498,533,estimates,1950
3_6,female,12.367,533,estimates,1950
4_5,female,6.176,533,estimates,1950
4_6,female,9.045,533,estimates,1950
5_14,female,24.76,533,estimates,1950
5_10,female,16.045,533,estimates,1950
5_11,female,18.289,533,estimates,1950
6_9,female,10.673,533,estimates,1950
6_10,female,13.034,533,estimates,1950
6_11,female,15.277,533,estimates,1950
6_12,female,17.444,533,estimates,1950
7_10,female,10.164,533,estimates,1950
7_12,female,14.575,533,estimates,1950
11_16,female,13.074,533,estimates,1950
11_17,female,15.252,533,estimates,1950
11_18,female,17.342,533,estimates,1950
12_14,female,6.471,533,estimates,1950
12_16,female,10.831,533,estimates,1950
12_17,female,13.008,533,estimates,1950
12_18,female,15.099,533,estimates,1950
13_17,female,10.841,533,estimates,1950
13_18,female,12.932,533,estimates,1950
13_19,female,14.895,533,estimates,1950
15_17,female,6.537,533,estimates,1950
18_23,female,10.841,533,estimates,1950
15_24,female,18.925,533,estimates,1950
15_49,female,49.85,533,estimates,1950
15_59,female,54.306,533,estimates,1950
15_64,female,55.644,533,estimates,1950
20_64,female,45.053,533,estimates,1950
20_69,female,45.938,533,estimates,1950
25_49,female,30.925,533,estimates,1950
25_64,female,36.72,533,estimates,1950
25_69,female,37.605,533,estimates,1950
15plus,female,57.832,533,estimates,1950
16plus,female,55.665,533,estimates,1950
17plus,female,53.472,533,estimates,1950
18plus,female,51.295,533,estimates,1950
20plus,female,47.24,533,estimates,1950
21plus,female,45.393,533,estimates,1950
25plus,female,38.907,533,estimates,1950
50plus,female,7.982,533,estimates,1950
60plus,female,3.525,533,estimates,1950
65plus,female,2.188,533,estimates,1950
70plus,female,1.302,533,estimates,1950
75plus,female,0.844,533,estimates,1950
80plus,female,0.407,533,estimates,1950
85plus,female,0.137,533,estimates,1950
90plus,female,0.031,533,estimates,1950
total,female,100,533,estimates,1950
0_1,male,7.915,533,estimates,1950
0_4,male,18.086,533,estimates,1950
0_14,male,43.936,533,estimates,1950
0_17,male,49.834,533,estimates,1950
0_19,male,53.39,533,estimates,1950
0_24,male,61.517,533,estimates,1950
3_4,male,6.583,533,estimates,1950
3_5,male,9.633,533,estimates,1950
3_6,male,12.547,533,estimates,1950
4_5,male,6.252,533,estimates,1950
4_6,male,9.166,533,estimates,1950
