agebroad,gender,percentagetotalpopulation,country,variant,year
"Region, subregion, country or area *",female,Republic of Korea,410,estimates,1950
0_1,female,6.326,410,estimates,1950
0_4,female,15.046,410,estimates,1950
0_14,female,40.34,410,estimates,1950
0_17,female,46.58,410,estimates,1950
0_19,female,50.379,410,estimates,1950
0_24,female,58.94,410,estimates,1950
3_4,female,5.726,410,estimates,1950
3_5,female,8.483,410,estimates,1950
3_6,female,11.181,410,estimates,1950
4_5,female,5.58,410,estimates,1950
4_6,female,8.279,410,estimates,1950
5_14,female,25.293,410,estimates,1950
5_10,female,15.77,410,estimates,1950
5_11,female,18.251,410,estimates,1950
6_9,female,10.499,410,estimates,1950
6_10,female,13.014,410,estimates,1950
6_11,female,15.495,410,estimates,1950
6_12,female,17.926,410,estimates,1950
7_10,female,10.316,410,estimates,1950
7_12,female,15.227,410,estimates,1950
11_16,female,13.768,410,estimates,1950
11_17,female,15.764,410,estimates,1950
11_18,female,17.692,410,estimates,1950
12_14,female,7.042,410,estimates,1950
12_16,female,11.287,410,estimates,1950
12_17,female,13.283,410,estimates,1950
12_18,female,15.211,410,estimates,1950
13_17,female,10.852,410,estimates,1950
13_18,female,12.78,410,estimates,1950
13_19,female,14.651,410,estimates,1950
15_17,female,6.241,410,estimates,1950
18_23,female,10.73,410,estimates,1950
15_24,female,18.6,410,estimates,1950
15_49,female,46.924,410,estimates,1950
15_59,female,53.76,410,estimates,1950
15_64,female,56.339,410,estimates,1950
20_64,female,46.299,410,estimates,1950
20_69,female,47.82,410,estimates,1950
25_49,female,28.324,410,estimates,1950
25_64,female,37.739,410,estimates,1950
25_69,female,39.26,410,estimates,1950
15plus,female,59.66,410,estimates,1950
16plus,female,57.493,410,estimates,1950
17plus,female,55.415,410,estimates,1950
18plus,female,53.42,410,estimates,1950
20plus,female,49.621,410,estimates,1950
21plus,female,47.808,410,estimates,1950
25plus,female,41.06,410,estimates,1950
50plus,female,12.736,410,estimates,1950
60plus,female,5.9,410,estimates,1950
65plus,female,3.322,410,estimates,1950
70plus,female,1.801,410,estimates,1950
75plus,female,0.873,410,estimates,1950
80plus,female,0.497,410,estimates,1950
85plus,female,0.152,410,estimates,1950
90plus,female,0.038,410,estimates,1950
total,female,100,410,estimates,1950
"Region, subregion, country or area *",male,Republic of Korea,410,estimates,1950
0_1,male,7.127,410,estimates,1950
0_4,male,16.642,410,estimates,1950
0_14,male,44.659,410,estimates,1950
0_17,male,50.277,410,estimates,1950
0_19,male,53.315,410,estimates,1950
0_24,male,60.158,410,estimates,1950
3_4,male,6.228,410,estimates,1950
3_5,male,9.228,410,estimates,1950
