agebroad,gender,percentagetotalpopulation,country,variant,year
"Region, subregion, country or area *",female,Spain,724,estimates,1950
0_1,female,3.64,724,estimates,1950
0_4,female,8.934,724,estimates,1950
0_14,female,25.027,724,estimates,1950
0_17,female,30.656,724,estimates,1950
0_19,female,34.532,724,estimates,1950
0_24,female,43.685,724,estimates,1950
3_4,female,3.5,724,estimates,1950
3_5,female,5.199,724,estimates,1950
3_6,female,6.863,724,estimates,1950
4_5,female,3.433,724,estimates,1950
4_6,female,5.097,724,estimates,1950
5_14,female,16.094,724,estimates,1950
5_10,female,9.732,724,estimates,1950
5_11,female,11.26,724,estimates,1950
6_9,female,6.477,724,estimates,1950
6_10,female,8.033,724,estimates,1950
6_11,female,9.561,724,estimates,1950
6_12,female,11.097,724,estimates,1950
7_10,female,6.369,724,estimates,1950
7_12,female,9.432,724,estimates,1950
11_16,female,10.039,724,estimates,1950
11_17,female,11.99,724,estimates,1950
11_18,female,13.945,724,estimates,1950
12_14,female,4.834,724,estimates,1950
12_16,female,8.512,724,estimates,1950
12_17,female,10.462,724,estimates,1950
12_18,female,12.418,724,estimates,1950
13_17,female,8.927,724,estimates,1950
13_18,female,10.882,724,estimates,1950
13_19,female,12.802,724,estimates,1950
15_17,female,5.629,724,estimates,1950
18_23,female,11.243,724,estimates,1950
15_24,female,18.658,724,estimates,1950
15_49,female,53.637,724,estimates,1950
15_59,female,62.887,724,estimates,1950
15_64,female,66.727,724,estimates,1950
20_64,female,57.222,724,estimates,1950
20_69,female,60.364,724,estimates,1950
25_49,female,34.979,724,estimates,1950
25_64,female,48.069,724,estimates,1950
25_69,female,51.21,724,estimates,1950
15plus,female,74.973,724,estimates,1950
16plus,female,73.182,724,estimates,1950
17plus,female,71.295,724,estimates,1950
18plus,female,69.344,724,estimates,1950
20plus,female,65.468,724,estimates,1950
21plus,female,63.578,724,estimates,1950
25plus,female,56.315,724,estimates,1950
50plus,female,21.336,724,estimates,1950
60plus,female,12.085,724,estimates,1950
65plus,female,8.246,724,estimates,1950
70plus,female,5.104,724,estimates,1950
75plus,female,2.816,724,estimates,1950
80plus,female,1.305,724,estimates,1950
85plus,female,0.483,724,estimates,1950
90plus,female,0.137,724,estimates,1950
total,female,100,724,estimates,1950
"Region, subregion, country or area *",male,Spain,724,estimates,1950
0_1,male,4.097,724,estimates,1950
0_4,male,10.087,724,estimates,1950
0_14,male,28.07,724,estimates,1950
0_17,male,33.977,724,estimates,1950
0_19,male,38.042,724,estimates,1950
0_24,male,47.827,724,estimates,1950
3_4,male,3.964,724,estimates,1950
3_5,male,5.891,724,estimates,1950
3_6,male,7.778,724,estimates,1950
4_5,male,3.892,724,estimates,1950
4_6,male,5.779,724,estimates,1950
5_14,male,17.983,724,estimates,1950
5_10,male,10.994,724,estimates,1950
5_11,male,12.701,724,estimates,1950
6_9,male,7.321,724,estimates,1950
6_10,male,9.067,724,estimates,1950
6_11,male,10.774,724,estimates,1950
6_12,male,12.477,724,estimates,1950
7_10,male,7.18,724,estimates,1950
7_12,male,10.59,724,estimates,1950
11_16,male,10.867,724,estimates,1950
11_17,male,12.896,724,estimates,1950
11_18,male,14.937,724,estimates,1950
12_14,male,5.282,724,estimates,1950
12_16,male,9.16,724,estimates,1950
12_17,male,11.188,724,estimates,1950
12_18,male,13.229,724,estimates,1950
13_17,male,9.485,724,estimates,1950
13_18,male,11.526,724,estimates,1950
13_19,male,13.551,724,estimates,1950
15_17,male,5.907,724,estimates,1950
18_23,male,11.96,724,estimates,1950
15_24,male,19.757,724,estimates,1950
15_49,male,53.739,724,estimates,1950
15_59,male,62.417,724,estimates,1950
15_64,male,65.804,724,estimates,1950
20_64,male,55.832,724,estimates,1950
20_69,male,58.405,724,estimates,1950
25_49,male,33.983,724,estimates,1950
25_64,male,46.048,724,estimates,1950
25_69,male,48.62,724,estimates,1950
15plus,male,71.93,724,estimates,1950
16plus,male,70.029,724,estimates,1950
17plus,male,68.052,724,estimates,1950
18plus,male,66.023,724,estimates,1950
20plus,male,61.958,724,estimates,1950
21plus,male,59.948,724,estimates,1950
25plus,male,52.173,724,estimates,1950
50plus,male,18.191,724,estimates,1950
60plus,male,9.512,724,estimates,1950
65plus,male,6.126,724,estimates,1950
70plus,male,3.553,724,estimates,1950
75plus,male,1.775,724,estimates,1950
80plus,male,0.727,724,estimates,1950
85plus,male,0.223,724,estimates,1950
90plus,male,0.048,724,estimates,1950
total,male,100,724,estimates,1950
"Region, subregion, country or area *",female,Spain,724,estimates,1951
