agebroad,gender,percentagetotalpopulation,country,variant,year
0_1,female,5.91,174,estimates,1950
0_4,female,13.986,174,estimates,1950
0_14,female,37.171,174,estimates,1950
0_17,female,43.331,174,estimates,1950
0_19,female,47.227,174,estimates,1950
0_24,female,56.244,174,estimates,1950
3_4,female,5.293,174,estimates,1950
3_5,female,7.825,174,estimates,1950
3_6,female,10.294,174,estimates,1950
4_5,female,5.137,174,estimates,1950
4_6,female,7.606,174,estimates,1950
5_14,female,23.185,174,estimates,1950
5_10,female,14.392,174,estimates,1950
5_11,female,16.648,174,estimates,1950
6_9,female,9.573,174,estimates,1950
6_10,female,11.86,174,estimates,1950
6_11,female,14.116,174,estimates,1950
6_12,female,16.336,174,estimates,1950
7_10,female,9.391,174,estimates,1950
7_12,female,13.867,174,estimates,1950
11_16,female,12.94,174,estimates,1950
11_17,female,14.952,174,estimates,1950
11_18,female,16.922,174,estimates,1950
12_14,female,6.537,174,estimates,1950
12_16,female,10.684,174,estimates,1950
12_17,female,12.697,174,estimates,1950
12_18,female,14.667,174,estimates,1950
13_17,female,10.476,174,estimates,1950
13_18,female,12.446,174,estimates,1950
13_19,female,14.372,174,estimates,1950
15_17,female,6.159,174,estimates,1950
18_23,female,11.188,174,estimates,1950
15_24,female,19.073,174,estimates,1950
15_49,female,50.327,174,estimates,1950
15_59,female,56.499,174,estimates,1950
15_64,female,58.712,174,estimates,1950
20_64,female,48.656,174,estimates,1950
20_69,female,50.416,174,estimates,1950
25_49,female,31.254,174,estimates,1950
25_64,female,39.639,174,estimates,1950
25_69,female,41.399,174,estimates,1950
15plus,female,62.829,174,estimates,1950
16plus,female,60.735,174,estimates,1950
17plus,female,58.682,174,estimates,1950
18plus,female,56.669,174,estimates,1950
20plus,female,52.773,174,estimates,1950
21plus,female,50.889,174,estimates,1950
25plus,female,43.756,174,estimates,1950
50plus,female,12.502,174,estimates,1950
60plus,female,6.33,174,estimates,1950
65plus,female,4.117,174,estimates,1950
70plus,female,2.357,174,estimates,1950
75plus,female,1.115,174,estimates,1950
80plus,female,0.406,174,estimates,1950
85plus,female,0.027,174,estimates,1950
90plus,female,0,174,estimates,1950
total,female,100,174,estimates,1950
0_1,male,6.296,174,estimates,1950
0_4,male,14.667,174,estimates,1950
0_14,male,38.447,174,estimates,1950
0_17,male,44.651,174,estimates,1950
0_19,male,48.548,174,estimates,1950
0_24,male,57.587,174,estimates,1950
3_4,male,5.462,174,estimates,1950
3_5,male,8.055,174,estimates,1950
3_6,male,10.577,174,estimates,1950
4_5,male,5.271,174,estimates,1950
4_6,male,7.794,174,estimates,1950
5_14,male,23.78,174,estimates,1950
5_10,male,14.724,174,estimates,1950
5_11,male,17.053,174,estimates,1950
6_9,male,9.782,174,estimates,1950
6_10,male,12.131,174,estimates,1950
6_11,male,14.461,174,estimates,1950
6_12,male,16.758,174,estimates,1950
7_10,male,9.609,174,estimates,1950
7_12,male,14.236,174,estimates,1950
11_16,male,13.246,174,estimates,1950
11_17,male,15.259,174,estimates,1950
11_18,male,17.228,174,estimates,1950
12_14,male,6.726,174,estimates,1950
12_16,male,10.916,174,estimates,1950
12_17,male,12.93,174,estimates,1950
12_18,male,14.898,174,estimates,1950
13_17,male,10.632,174,estimates,1950
13_18,male,12.601,174,estimates,1950
13_19,male,14.53,174,estimates,1950
15_17,male,6.204,174,estimates,1950
18_23,male,11.209,174,estimates,1950
15_24,male,19.14,174,estimates,1950
15_49,male,50.187,174,estimates,1950
15_59,male,55.986,174,estimates,1950
