variant,continent,year,gender,oldagedependencyratio2069
estimates,908,1950,male,7.076
estimates,908,1951,male,7.191
estimates,908,1952,male,7.265
estimates,908,1953,male,7.303
estimates,908,1954,male,7.302
estimates,908,1955,male,7.264
estimates,908,1956,male,7.35
estimates,908,1957,male,7.394
estimates,908,1958,male,7.402
estimates,908,1959,male,7.381
estimates,908,1960,male,7.34
estimates,908,1961,male,7.437
estimates,908,1962,male,7.508
estimates,908,1963,male,7.558
estimates,908,1964,male,7.584
estimates,908,1965,male,7.588
estimates,908,1966,male,7.72
estimates,908,1967,male,7.81
estimates,908,1968,male,7.87
estimates,908,1969,male,7.917
estimates,908,1970,male,7.961
estimates,908,1971,male,8.162
estimates,908,1972,male,8.338
estimates,908,1973,male,8.485
estimates,908,1974,male,8.601
estimates,908,1975,male,8.686
estimates,908,1976,male,8.929
estimates,908,1977,male,9.117
estimates,908,1978,male,9.258
estimates,908,1979,male,9.363
estimates,908,1980,male,9.436
estimates,908,1981,male,9.652
estimates,908,1982,male,9.84
estimates,908,1983,male,9.958
estimates,908,1984,male,9.948
estimates,908,1985,male,9.79
estimates,908,1986,male,9.712
estimates,908,1987,male,9.514
estimates,908,1988,male,9.266
estimates,908,1989,male,9.055
estimates,908,1990,male,8.925
estimates,908,1991,male,9.039
estimates,908,1992,male,9.189
estimates,908,1993,male,9.366
estimates,908,1994,male,9.555
estimates,908,1995,male,9.749
estimates,908,1996,male,10.122
estimates,908,1997,male,10.491
estimates,908,1998,male,10.828
estimates,908,1999,male,11.1
estimates,908,2000,male,11.293
estimates,908,2001,male,11.591
estimates,908,2002,male,11.806
estimates,908,2003,male,11.973
estimates,908,2004,male,12.134
estimates,908,2005,male,12.307
estimates,908,2006,male,12.686
estimates,908,2007,male,13.071
estimates,908,2008,male,13.422
estimates,908,2009,male,13.688
estimates,908,2010,male,13.854
estimates,908,2011,male,14.078
estimates,908,2012,male,14.219
estimates,908,2013,male,14.328
estimates,908,2014,male,14.465
estimates,908,2015,male,14.662
medium_variant,908,2015,male,14.662
medium_variant,908,2016,male,15.018
medium_variant,908,2017,male,15.412
medium_variant,908,2018,male,15.829
medium_variant,908,2019,male,16.251
medium_variant,908,2020,male,16.667
medium_variant,908,2021,male,17.202
medium_variant,908,2022,male,17.72
medium_variant,908,2023,male,18.223
medium_variant,908,2024,male,18.717
medium_variant,908,2025,male,19.207
medium_variant,908,2026,male,19.794
medium_variant,908,2027,male,20.355
medium_variant,908,2028,male,20.9
medium_variant,908,2029,male,21.439
medium_variant,908,2030,male,21.982
medium_variant,908,2031,male,22.614
medium_variant,908,2032,male,23.232
medium_variant,908,2033,male,23.825
medium_variant,908,2034,male,24.377
medium_variant,908,2035,male,24.886
medium_variant,908,2036,male,25.426
medium_variant,908,2037,male,25.909
medium_variant,908,2038,male,26.354
medium_variant,908,2039,male,26.781
medium_variant,908,2040,male,27.199
medium_variant,908,2041,male,27.678
medium_variant,908,2042,male,28.121
medium_variant,908,2043,male,28.531
medium_variant,908,2044,male,28.915
medium_variant,908,2045,male,29.286
medium_variant,908,2046,male,29.704
medium_variant,908,2047,male,30.082
medium_variant,908,2048,male,30.437
medium_variant,908,2049,male,30.79
medium_variant,908,2050,male,31.154
medium_variant,908,2051,male,31.56
medium_variant,908,2052,male,31.937
medium_variant,908,2053,male,32.298
medium_variant,908,2054,male,32.665
medium_variant,908,2055,male,33.054
medium_variant,908,2056,male,33.481
medium_variant,908,2057,male,33.886
medium_variant,908,2058,male,34.256
medium_variant,908,2059,male,34.574
medium_variant,908,2060,male,34.837
medium_variant,908,2061,male,35.055
medium_variant,908,2062,male,35.184
medium_variant,908,2063,male,35.243
medium_variant,908,2064,male,35.25
medium_variant,908,2065,male,35.227
medium_variant,908,2066,male,35.157
medium_variant,908,2067,male,35.017
medium_variant,908,2068,male,34.845
medium_variant,908,2069,male,34.683
medium_variant,908,2070,male,34.564
medium_variant,908,2071,male,34.452
medium_variant,908,2072,male,34.338
medium_variant,908,2073,male,34.25
medium_variant,908,2074,male,34.221
medium_variant,908,2075,male,34.276
medium_variant,908,2076,male,34.368
medium_variant,908,2077,male,34.496
medium_variant,908,2078,male,34.668
medium_variant,908,2079,male,34.89
medium_variant,908,2080,male,35.171
medium_variant,908,2081,male,35.437
medium_variant,908,2082,male,35.706
medium_variant,908,2083,male,35.99
medium_variant,908,2084,male,36.303
medium_variant,908,2085,male,36.664
medium_variant,908,2086,male,36.946
medium_variant,908,2087,male,37.213
medium_variant,908,2088,male,37.486
medium_variant,908,2089,male,37.788
medium_variant,908,2090,male,38.139
medium_variant,908,2091,male,38.355
medium_variant,908,2092,male,38.558
medium_variant,908,2093,male,38.769
medium_variant,908,2094,male,39.005
medium_variant,908,2095,male,39.287
medium_variant,908,2096,male,39.392
medium_variant,908,2097,male,39.485
medium_variant,908,2098,male,39.588
medium_variant,908,2099,male,39.726
medium_variant,908,2100,male,39.925
estimates,908,1950,female,8.748
estimates,908,1951,female,8.941
estimates,908,1952,female,9.116
estimates,908,1953,female,9.275
estimates,908,1954,female,9.418
estimates,908,1955,female,9.545
estimates,908,1956,female,9.752
estimates,908,1957,female,9.93
estimates,908,1958,female,10.088
estimates,908,1959,female,10.238
estimates,908,1960,female,10.389
estimates,908,1961,female,10.657
estimates,908,1962,female,10.915
estimates,908,1963,female,11.166
estimates,908,1964,female,11.408
estimates,908,1965,female,11.641
estimates,908,1966,female,11.936
estimates,908,1967,female,12.201
estimates,908,1968,female,12.449
estimates,908,1969,female,12.696
estimates,908,1970,female,12.953
estimates,908,1971,female,13.297
estimates,908,1972,female,13.627
estimates,908,1973,female,13.945
estimates,908,1974,female,14.253
estimates,908,1975,female,14.554
estimates,908,1976,female,14.946
estimates,908,1977,female,15.298
estimates,908,1978,female,15.628
estimates,908,1979,female,15.957
estimates,908,1980,female,16.295
estimates,908,1981,female,16.71
estimates,908,1982,female,17.126
estimates,908,1983,female,17.484
estimates,908,1984,female,17.688
estimates,908,1985,female,17.695
estimates,908,1986,female,17.633
estimates,908,1987,female,17.384
estimates,908,1988,female,17.061
estimates,908,1989,female,16.82
estimates,908,1990,female,16.746
estimates,908,1991,female,16.883
estimates,908,1992,female,17.13
estimates,908,1993,female,17.445
estimates,908,1994,female,17.77
estimates,908,1995,female,18.074
estimates,908,1996,female,18.464
estimates,908,1997,female,18.833
estimates,908,1998,female,19.16
estimates,908,1999,female,19.418
estimates,908,2000,female,19.595
estimates,908,2001,female,19.802
estimates,908,2002,female,19.898
estimates,908,2003,female,19.943
estimates,908,2004,female,20.016
estimates,908,2005,female,20.162
estimates,908,2006,female,20.514
estimates,908,2007,female,20.918
estimates,908,2008,female,21.318
estimates,908,2009,female,21.633
estimates,908,2010,female,21.832
estimates,908,2011,female,21.989
estimates,908,2012,female,22.037
estimates,908,2013,female,22.055
estimates,908,2014,female,22.133
estimates,908,2015,female,22.313
medium_variant,908,2015,female,22.313
medium_variant,908,2016,female,22.571
medium_variant,908,2017,female,22.896
medium_variant,908,2018,female,23.279
medium_variant,908,2019,female,23.711
medium_variant,908,2020,female,24.194
medium_variant,908,2021,female,24.778
medium_variant,908,2022,female,25.39
medium_variant,908,2023,female,26.033
medium_variant,908,2024,female,26.702
medium_variant,908,2025,female,27.396
medium_variant,908,2026,female,28.107
medium_variant,908,2027,female,28.806
medium_variant,908,2028,female,29.508
medium_variant,908,2029,female,30.235
