variant,continent,year,gender,oldagedependencyratio2069
estimates,903,1950,male,3.359
estimates,903,1951,male,3.383
estimates,903,1952,male,3.371
estimates,903,1953,male,3.326
estimates,903,1954,male,3.251
estimates,903,1955,male,3.146
estimates,903,1956,male,3.197
estimates,903,1957,male,3.219
estimates,903,1958,male,3.214
estimates,903,1959,male,3.182
estimates,903,1960,male,3.127
estimates,903,1961,male,3.198
estimates,903,1962,male,3.241
estimates,903,1963,male,3.259
estimates,903,1964,male,3.253
estimates,903,1965,male,3.224
estimates,903,1966,male,3.302
estimates,903,1967,male,3.353
estimates,903,1968,male,3.38
estimates,903,1969,male,3.381
estimates,903,1970,male,3.358
estimates,903,1971,male,3.43
estimates,903,1972,male,3.475
estimates,903,1973,male,3.493
estimates,903,1974,male,3.49
estimates,903,1975,male,3.466
estimates,903,1976,male,3.534
estimates,903,1977,male,3.578
estimates,903,1978,male,3.599
estimates,903,1979,male,3.596
estimates,903,1980,male,3.574
estimates,903,1981,male,3.627
estimates,903,1982,male,3.655
estimates,903,1983,male,3.662
estimates,903,1984,male,3.649
estimates,903,1985,male,3.619
estimates,903,1986,male,3.677
estimates,903,1987,male,3.714
estimates,903,1988,male,3.733
estimates,903,1989,male,3.736
estimates,903,1990,male,3.726
estimates,903,1991,male,3.786
estimates,903,1992,male,3.826
estimates,903,1993,male,3.847
estimates,903,1994,male,3.852
estimates,903,1995,male,3.841
estimates,903,1996,male,3.892
estimates,903,1997,male,3.918
estimates,903,1998,male,3.922
estimates,903,1999,male,3.908
estimates,903,2000,male,3.881
estimates,903,2001,male,3.929
estimates,903,2002,male,3.957
estimates,903,2003,male,3.964
estimates,903,2004,male,3.949
estimates,903,2005,male,3.915
estimates,903,2006,male,3.949
estimates,903,2007,male,3.963
estimates,903,2008,male,3.958
estimates,903,2009,male,3.939
estimates,903,2010,male,3.908
estimates,903,2011,male,3.928
estimates,903,2012,male,3.932
estimates,903,2013,male,3.922
estimates,903,2014,male,3.904
estimates,903,2015,male,3.88
medium_variant,903,2015,male,3.88
medium_variant,903,2016,male,3.915
medium_variant,903,2017,male,3.937
medium_variant,903,2018,male,3.949
medium_variant,903,2019,male,3.954
medium_variant,903,2020,male,3.954
medium_variant,903,2021,male,4.012
medium_variant,903,2022,male,4.057
medium_variant,903,2023,male,4.092
medium_variant,903,2024,male,4.118
medium_variant,903,2025,male,4.137
medium_variant,903,2026,male,4.204
medium_variant,903,2027,male,4.257
medium_variant,903,2028,male,4.299
medium_variant,903,2029,male,4.331
medium_variant,903,2030,male,4.356
medium_variant,903,2031,male,4.423
medium_variant,903,2032,male,4.478
