country,variant,freq,year,under40mortalityper1000livebirth
826,estimates,5yearly,1950,67.7957000000001
826,estimates,5yearly,1955,56.2362399999999
826,estimates,5yearly,1960,52.69287
826,estimates,5yearly,1965,47.72786
826,estimates,5yearly,1970,44.1739299999999
826,estimates,5yearly,1975,39.12317
826,estimates,5yearly,1980,32.9425800000001
826,estimates,5yearly,1985,30.46346
826,estimates,5yearly,1990,27.62678
826,estimates,5yearly,1995,26.06135
826,estimates,5yearly,2000,23.8339200000001
826,estimates,5yearly,2005,22.19777
826,estimates,5yearly,2010,18.6845600000001
826,medium_variant,5yearly,2015,17.3367999999999
826,medium_variant,5yearly,2020,15.83206
826,medium_variant,5yearly,2025,14.4108100000001
826,medium_variant,5yearly,2030,13.0826300000001
826,medium_variant,5yearly,2035,11.97092
826,medium_variant,5yearly,2040,11.02609
826,medium_variant,5yearly,2045,10.18117
826,medium_variant,5yearly,2050,9.37536999999999
826,medium_variant,5yearly,2055,8.64933000000001
826,medium_variant,5yearly,2060,7.93162999999997
826,medium_variant,5yearly,2065,7.24880000000006
826,medium_variant,5yearly,2070,6.61467000000004
826,medium_variant,5yearly,2075,5.99583999999997
826,medium_variant,5yearly,2080,5.41491999999999
826,medium_variant,5yearly,2085,4.87062000000005
826,medium_variant,5yearly,2090,4.35708000000001
826,medium_variant,5yearly,2095,3.87753000000002
826,estimates,5yearly,Regi,United Kingdom
826,medium_variant,5yearly,Regi,United Kingdom
