country,variant,freq,year,under40mortalityper1000livebirth
860,estimates,5yearly,1950,241.00373
860,estimates,5yearly,1955,223.39761
860,estimates,5yearly,1960,206.17182
860,estimates,5yearly,1965,186.91816
860,estimates,5yearly,1970,170.29494
860,estimates,5yearly,1975,158.92907
860,estimates,5yearly,1980,144.877
860,estimates,5yearly,1985,129.37359
860,estimates,5yearly,1990,120.94814
860,estimates,5yearly,1995,116.72383
860,estimates,5yearly,2000,104.63703
860,estimates,5yearly,2005,87.8691899999999
860,estimates,5yearly,2010,67.90181
860,medium_variant,5yearly,2015,62.22094
860,medium_variant,5yearly,2020,56.79316
860,medium_variant,5yearly,2025,52.3282899999999
860,medium_variant,5yearly,2030,49.01425
860,medium_variant,5yearly,2035,45.7549700000001
860,medium_variant,5yearly,2040,42.51172
860,medium_variant,5yearly,2045,39.4210300000001
860,medium_variant,5yearly,2050,36.4470100000001
860,medium_variant,5yearly,2055,33.5884200000001
860,medium_variant,5yearly,2060,30.83592
860,medium_variant,5yearly,2065,28.2806200000001
860,medium_variant,5yearly,2070,26.17621
860,medium_variant,5yearly,2075,24.15643
860,medium_variant,5yearly,2080,22.24131
860,medium_variant,5yearly,2085,20.52287
860,medium_variant,5yearly,2090,18.8866599999999
860,medium_variant,5yearly,2095,17.4310799999999
860,estimates,5yearly,Regi,Uzbekistan
860,medium_variant,5yearly,Regi,Uzbekistan
