country,variant,freq,year,under40mortalityper1000livebirth
586,estimates,5yearly,1950,517.04521
586,estimates,5yearly,1955,437.56387
586,estimates,5yearly,1960,371.56758
586,estimates,5yearly,1965,320.32578
586,estimates,5yearly,1970,282.57315
586,estimates,5yearly,1975,256.25115
586,estimates,5yearly,1980,234.89045
586,estimates,5yearly,1985,214.74764
586,estimates,5yearly,1990,196.24619
586,estimates,5yearly,1995,178.19754
586,estimates,5yearly,2000,161.05082
586,estimates,5yearly,2005,146.33252
586,estimates,5yearly,2010,132.66116
586,medium_variant,5yearly,2015,123.01421
586,medium_variant,5yearly,2020,113.50038
586,medium_variant,5yearly,2025,104.76579
586,medium_variant,5yearly,2030,96.65062
586,medium_variant,5yearly,2035,89.13821
586,medium_variant,5yearly,2040,82.2274000000001
586,medium_variant,5yearly,2045,75.35923
586,medium_variant,5yearly,2050,69.06181
586,medium_variant,5yearly,2055,63.75337
586,medium_variant,5yearly,2060,58.8322100000001
586,medium_variant,5yearly,2065,54.45248
586,medium_variant,5yearly,2070,50.06822
586,medium_variant,5yearly,2075,45.8234299999999
586,medium_variant,5yearly,2080,41.86944
586,medium_variant,5yearly,2085,38.0134600000001
586,medium_variant,5yearly,2090,34.49183
586,medium_variant,5yearly,2095,31.0778500000001
586,estimates,5yearly,Regi,Pakistan
586,medium_variant,5yearly,Regi,Pakistan
