country,variant,freq,year,under40mortalityper1000livebirth
818,estimates,5yearly,1950,453.82046
818,estimates,5yearly,1955,382.56336
818,estimates,5yearly,1960,341.80533
818,estimates,5yearly,1965,310.86606
818,estimates,5yearly,1970,292.79197
818,estimates,5yearly,1975,241.61385
818,estimates,5yearly,1980,199.18727
818,estimates,5yearly,1985,149.97525
818,estimates,5yearly,1990,124.63588
818,estimates,5yearly,1995,90.13349
818,estimates,5yearly,2000,76.1360099999999
818,estimates,5yearly,2005,64.64587
818,estimates,5yearly,2010,54.28821
818,medium_variant,5yearly,2015,46.5785099999999
818,medium_variant,5yearly,2020,42.67932
818,medium_variant,5yearly,2025,39.3193300000001
818,medium_variant,5yearly,2030,36.24682
818,medium_variant,5yearly,2035,33.36289
818,medium_variant,5yearly,2040,30.76387
818,medium_variant,5yearly,2045,28.33728
818,medium_variant,5yearly,2050,26.05751
818,medium_variant,5yearly,2055,24.15806
818,medium_variant,5yearly,2060,22.35718
818,medium_variant,5yearly,2065,20.74394
818,medium_variant,5yearly,2070,19.38114
818,medium_variant,5yearly,2075,18.17764
818,medium_variant,5yearly,2080,17.0814200000001
818,medium_variant,5yearly,2085,16.1131
818,medium_variant,5yearly,2090,15.23175
818,medium_variant,5yearly,2095,14.9651
818,estimates,5yearly,Regi,Egypt
818,medium_variant,5yearly,Regi,Egypt
