country,variant,freq,year,under40mortalityper1000livebirth
583,estimates,5yearly,1950,261.19263
583,estimates,5yearly,1955,234.65759
583,estimates,5yearly,1960,208.65075
583,estimates,5yearly,1965,183.19303
583,estimates,5yearly,1970,157.01681
583,estimates,5yearly,1975,131.41506
583,estimates,5yearly,1980,124.71504
583,estimates,5yearly,1985,118.03271
583,estimates,5yearly,1990,111.56782
583,estimates,5yearly,1995,105.247
583,estimates,5yearly,2000,99.54516
583,estimates,5yearly,2005,91.02473
583,estimates,5yearly,2010,86.24943
583,medium_variant,5yearly,2015,80.3003999999999
583,medium_variant,5yearly,2020,74.8295600000001
583,medium_variant,5yearly,2025,69.8260799999999
583,medium_variant,5yearly,2030,65.23047
583,medium_variant,5yearly,2035,61.42251
583,medium_variant,5yearly,2040,57.74483
583,medium_variant,5yearly,2045,54.3151200000001
583,medium_variant,5yearly,2050,50.97268
583,medium_variant,5yearly,2055,48.0469
583,medium_variant,5yearly,2060,45.1684100000001
583,medium_variant,5yearly,2065,42.1914800000001
583,medium_variant,5yearly,2070,39.26553
583,medium_variant,5yearly,2075,36.78735
583,medium_variant,5yearly,2080,34.3321000000001
583,medium_variant,5yearly,2085,32.0397
583,medium_variant,5yearly,2090,29.7678100000001
583,medium_variant,5yearly,2095,27.64789
583,estimates,5yearly,Regi,Micronesia (Fed. States of)
583,medium_variant,5yearly,Regi,Micronesia (Fed. States of)
