variant,continent,year,gender,oldagedependencyratio2564
estimates,909,1950,male,7.883
estimates,909,1951,male,7.979
estimates,909,1952,male,8.026
estimates,909,1953,male,8.028
estimates,909,1954,male,7.993
estimates,909,1955,male,7.927
estimates,909,1956,male,8.088
estimates,909,1957,male,8.215
estimates,909,1958,male,8.301
estimates,909,1959,male,8.331
estimates,909,1960,male,8.298
estimates,909,1961,male,8.367
estimates,909,1962,male,8.363
estimates,909,1963,male,8.298
estimates,909,1964,male,8.188
estimates,909,1965,male,8.045
estimates,909,1966,male,8.068
estimates,909,1967,male,8.043
estimates,909,1968,male,7.973
estimates,909,1969,male,7.863
estimates,909,1970,male,7.724
estimates,909,1971,male,7.815
estimates,909,1972,male,7.866
estimates,909,1973,male,7.887
estimates,909,1974,male,7.886
estimates,909,1975,male,7.872
estimates,909,1976,male,8.04
estimates,909,1977,male,8.176
estimates,909,1978,male,8.286
estimates,909,1979,male,8.377
estimates,909,1980,male,8.455
estimates,909,1981,male,8.651
estimates,909,1982,male,8.826
estimates,909,1983,male,8.967
estimates,909,1984,male,9.059
estimates,909,1985,male,9.101
estimates,909,1986,male,9.215
estimates,909,1987,male,9.277
estimates,909,1988,male,9.315
estimates,909,1989,male,9.363
estimates,909,1990,male,9.435
estimates,909,1991,male,9.636
estimates,909,1992,male,9.838
estimates,909,1993,male,10.033
estimates,909,1994,male,10.211
estimates,909,1995,male,10.365
estimates,909,1996,male,10.58
estimates,909,1997,male,10.775
estimates,909,1998,male,10.95
estimates,909,1999,male,11.096
estimates,909,2000,male,11.214
estimates,909,2001,male,11.384
estimates,909,2002,male,11.515
estimates,909,2003,male,11.621
estimates,909,2004,male,11.716
estimates,909,2005,male,11.809
estimates,909,2006,male,11.935
estimates,909,2007,male,12.05
estimates,909,2008,male,12.158
estimates,909,2009,male,12.261
estimates,909,2010,male,12.362
estimates,909,2011,male,12.55
estimates,909,2012,male,12.732
estimates,909,2013,male,12.937
estimates,909,2014,male,13.191
estimates,909,2015,male,13.499
medium_variant,909,2015,male,13.499
medium_variant,909,2016,male,13.857
medium_variant,909,2017,male,14.246
medium_variant,909,2018,male,14.647
medium_variant,909,2019,male,15.037
medium_variant,909,2020,male,15.406
medium_variant,909,2021,male,15.797
medium_variant,909,2022,male,16.157
medium_variant,909,2023,male,16.503
medium_variant,909,2024,male,16.855
medium_variant,909,2025,male,17.228
medium_variant,909,2026,male,17.618
medium_variant,909,2027,male,18.004
medium_variant,909,2028,male,18.392
medium_variant,909,2029,male,18.784
medium_variant,909,2030,male,19.184
medium_variant,909,2031,male,19.57
medium_variant,909,2032,male,19.949
medium_variant,909,2033,male,20.311
medium_variant,909,2034,male,20.642
medium_variant,909,2035,male,20.939
medium_variant,909,2036,male,21.179
medium_variant,909,2037,male,21.367
medium_variant,909,2038,male,21.527
medium_variant,909,2039,male,21.692
medium_variant,909,2040,male,21.88
medium_variant,909,2041,male,22.075
medium_variant,909,2042,male,22.275
medium_variant,909,2043,male,22.465
medium_variant,909,2044,male,22.626
medium_variant,909,2045,male,22.754
medium_variant,909,2046,male,22.835
medium_variant,909,2047,male,22.865
medium_variant,909,2048,male,22.881
medium_variant,909,2049,male,22.934
medium_variant,909,2050,male,23.053
medium_variant,909,2051,male,23.21
medium_variant,909,2052,male,23.402
medium_variant,909,2053,male,23.625
medium_variant,909,2054,male,23.868
medium_variant,909,2055,male,24.128
medium_variant,909,2056,male,24.391
medium_variant,909,2057,male,24.646
medium_variant,909,2058,male,24.902
medium_variant,909,2059,male,25.174
medium_variant,909,2060,male,25.476
medium_variant,909,2061,male,25.768
medium_variant,909,2062,male,26.055
medium_variant,909,2063,male,26.342
medium_variant,909,2064,male,26.623
