variant,continent,year,gender,oldagedependencyratio2564
estimates,903,1950,male,4.165
estimates,903,1951,male,4.195
estimates,903,1952,male,4.18
estimates,903,1953,male,4.122
estimates,903,1954,male,4.027
estimates,903,1955,male,3.895
estimates,903,1956,male,3.955
estimates,903,1957,male,3.978
estimates,903,1958,male,3.966
estimates,903,1959,male,3.923
estimates,903,1960,male,3.852
estimates,903,1961,male,3.936
estimates,903,1962,male,3.988
estimates,903,1963,male,4.009
estimates,903,1964,male,4.001
estimates,903,1965,male,3.967
estimates,903,1966,male,4.066
estimates,903,1967,male,4.135
estimates,903,1968,male,4.173
estimates,903,1969,male,4.181
estimates,903,1970,male,4.16
estimates,903,1971,male,4.257
estimates,903,1972,male,4.32
estimates,903,1973,male,4.351
estimates,903,1974,male,4.353
estimates,903,1975,male,4.331
estimates,903,1976,male,4.422
estimates,903,1977,male,4.481
estimates,903,1978,male,4.508
estimates,903,1979,male,4.506
estimates,903,1980,male,4.479
estimates,903,1981,male,4.548
estimates,903,1982,male,4.587
estimates,903,1983,male,4.597
estimates,903,1984,male,4.583
estimates,903,1985,male,4.548
estimates,903,1986,male,4.622
estimates,903,1987,male,4.67
estimates,903,1988,male,4.693
estimates,903,1989,male,4.696
estimates,903,1990,male,4.683
estimates,903,1991,male,4.76
estimates,903,1992,male,4.812
estimates,903,1993,male,4.842
estimates,903,1994,male,4.85
estimates,903,1995,male,4.84
estimates,903,1996,male,4.91
estimates,903,1997,male,4.949
estimates,903,1998,male,4.959
estimates,903,1999,male,4.947
estimates,903,2000,male,4.916
estimates,903,2001,male,4.981
estimates,903,2002,male,5.018
estimates,903,2003,male,5.028
estimates,903,2004,male,5.008
estimates,903,2005,male,4.962
estimates,903,2006,male,5.001
estimates,903,2007,male,5.011
estimates,903,2008,male,4.997
estimates,903,2009,male,4.964
estimates,903,2010,male,4.915
estimates,903,2011,male,4.93
estimates,903,2012,male,4.923
estimates,903,2013,male,4.9
estimates,903,2014,male,4.867
estimates,903,2015,male,4.829
medium_variant,903,2015,male,4.829
medium_variant,903,2016,male,4.864
medium_variant,903,2017,male,4.885
medium_variant,903,2018,male,4.894
medium_variant,903,2019,male,4.895
medium_variant,903,2020,male,4.891
medium_variant,903,2021,male,4.959
medium_variant,903,2022,male,5.012
medium_variant,903,2023,male,5.053
medium_variant,903,2024,male,5.083
medium_variant,903,2025,male,5.104
medium_variant,903,2026,male,5.184
medium_variant,903,2027,male,5.247
medium_variant,903,2028,male,5.296
medium_variant,903,2029,male,5.334
medium_variant,903,2030,male,5.362
medium_variant,903,2031,male,5.444
medium_variant,903,2032,male,5.51
medium_variant,903,2033,male,5.561
medium_variant,903,2034,male,5.6
medium_variant,903,2035,male,5.628
medium_variant,903,2036,male,5.703
medium_variant,903,2037,male,5.761
medium_variant,903,2038,male,5.808
medium_variant,903,2039,male,5.851
medium_variant,903,2040,male,5.893
medium_variant,903,2041,male,5.99
medium_variant,903,2042,male,6.077
medium_variant,903,2043,male,6.159
medium_variant,903,2044,male,6.239
medium_variant,903,2045,male,6.322
medium_variant,903,2046,male,6.46
medium_variant,903,2047,male,6.589
