variant,continent,year,gender,oldagedependencyratio2564
medium_variant,905,2074,male,37.397
medium_variant,905,2075,male,37.746
medium_variant,905,2076,male,37.952
medium_variant,905,2077,male,38.178
medium_variant,905,2078,male,38.422
medium_variant,905,2079,male,38.677
medium_variant,905,2080,male,38.949
medium_variant,905,2081,male,39.018
medium_variant,905,2082,male,39.052
medium_variant,905,2083,male,39.09
medium_variant,905,2084,male,39.185
medium_variant,905,2085,male,39.378
medium_variant,905,2086,male,39.431
medium_variant,905,2087,male,39.514
medium_variant,905,2088,male,39.645
medium_variant,905,2089,male,39.846
medium_variant,905,2090,male,40.145
medium_variant,905,2091,male,40.281
medium_variant,905,2092,male,40.443
medium_variant,905,2093,male,40.66
medium_variant,905,2094,male,40.955
medium_variant,905,2095,male,41.346
medium_variant,905,2096,male,41.524
medium_variant,905,2097,male,41.728
medium_variant,905,2098,male,41.978
medium_variant,905,2099,male,42.292
medium_variant,905,2100,male,42.695
estimates,905,1950,female,9.516
estimates,905,1951,female,9.853
estimates,905,1952,female,10.19
estimates,905,1953,female,10.509
estimates,905,1954,female,10.798
estimates,905,1955,female,11.066
estimates,905,1956,female,11.422
estimates,905,1957,female,11.75
estimates,905,1958,female,12.047
estimates,905,1959,female,12.315
estimates,905,1960,female,12.566
estimates,905,1961,female,12.932
estimates,905,1962,female,13.296
estimates,905,1963,female,13.65
estimates,905,1964,female,13.981
estimates,905,1965,female,14.279
estimates,905,1966,female,14.591
estimates,905,1967,female,14.849
estimates,905,1968,female,15.069
estimates,905,1969,female,15.274
estimates,905,1970,female,15.482
estimates,905,1971,female,15.808
estimates,905,1972,female,16.083
estimates,905,1973,female,16.299
estimates,905,1974,female,16.471
estimates,905,1975,female,16.628
estimates,905,1976,female,16.873
estimates,905,1977,female,17.102
estimates,905,1978,female,17.299
estimates,905,1979,female,17.456
estimates,905,1980,female,17.589
estimates,905,1981,female,17.771
estimates,905,1982,female,17.909
estimates,905,1983,female,18.01
estimates,905,1984,female,18.089
estimates,905,1985,female,18.168
estimates,905,1986,female,18.272
estimates,905,1987,female,18.353
estimates,905,1988,female,18.423
estimates,905,1989,female,18.504
estimates,905,1990,female,18.619
estimates,905,1991,female,18.764
estimates,905,1992,female,18.906
estimates,905,1993,female,19.036
estimates,905,1994,female,19.14
estimates,905,1995,female,19.216
estimates,905,1996,female,19.307
estimates,905,1997,female,19.36
estimates,905,1998,female,19.367
estimates,905,1999,female,19.327
estimates,905,2000,female,19.247
estimates,905,2001,female,19.148
estimates,905,2002,female,19.009
estimates,905,2003,female,18.846
estimates,905,2004,female,18.677
estimates,905,2005,female,18.518
estimates,905,2006,female,18.463
estimates,905,2007,female,18.404
estimates,905,2008,female,18.358
estimates,905,2009,female,18.345
estimates,905,2010,female,18.382
estimates,905,2011,female,18.502
estimates,905,2012,female,18.649
estimates,905,2013,female,18.841
estimates,905,2014,female,19.101
estimates,905,2015,female,19.448
medium_variant,905,2015,female,19.448
medium_variant,905,2016,female,19.885
medium_variant,905,2017,female,20.382
medium_variant,905,2018,female,20.936
medium_variant,905,2019,female,21.536
medium_variant,905,2020,female,22.179
medium_variant,905,2021,female,22.847
medium_variant,905,2022,female,23.532
medium_variant,905,2023,female,24.245
medium_variant,905,2024,female,25
medium_variant,905,2025,female,25.81
medium_variant,905,2026,female,26.605
medium_variant,905,2027,female,27.419
medium_variant,905,2028,female,28.249
medium_variant,905,2029,female,29.082
medium_variant,905,2030,female,29.909
medium_variant,905,2031,female,30.624
medium_variant,905,2032,female,31.306
medium_variant,905,2033,female,31.949
medium_variant,905,2034,female,32.547
medium_variant,905,2035,female,33.099
medium_variant,905,2036,female,33.48
medium_variant,905,2037,female,33.788
medium_variant,905,2038,female,34.043
medium_variant,905,2039,female,34.269
medium_variant,905,2040,female,34.489
medium_variant,905,2041,female,34.578
medium_variant,905,2042,female,34.628
medium_variant,905,2043,female,34.653
medium_variant,905,2044,female,34.673
medium_variant,905,2045,female,34.717
medium_variant,905,2046,female,34.658
medium_variant,905,2047,female,34.58
medium_variant,905,2048,female,34.515
medium_variant,905,2049,female,34.498
medium_variant,905,2050,female,34.555
medium_variant,905,2051,female,34.56
medium_variant,905,2052,female,34.592
medium_variant,905,2053,female,34.666
medium_variant,905,2054,female,34.799
medium_variant,905,2055,female,35.014
medium_variant,905,2056,female,35.174
medium_variant,905,2057,female,35.357
medium_variant,905,2058,female,35.588
medium_variant,905,2059,female,35.898
medium_variant,905,2060,female,36.312
medium_variant,905,2061,female,36.651
medium_variant,905,2062,female,37.036
medium_variant,905,2063,female,37.471
medium_variant,905,2064,female,37.943
medium_variant,905,2065,female,38.446
medium_variant,905,2066,female,38.765
medium_variant,905,2067,female,39.065
medium_variant,905,2068,female,39.368
medium_variant,905,2069,female,39.706
medium_variant,905,2070,female,40.109
medium_variant,905,2071,female,40.321
medium_variant,905,2072,female,40.536
medium_variant,905,2073,female,40.781
medium_variant,905,2074,female,41.089
medium_variant,905,2075,female,41.484
medium_variant,905,2076,female,41.682
medium_variant,905,2077,female,41.912
medium_variant,905,2078,female,42.175
medium_variant,905,2079,female,42.467
medium_variant,905,2080,female,42.799
medium_variant,905,2081,female,42.864
medium_variant,905,2082,female,42.9
medium_variant,905,2083,female,42.955
medium_variant,905,2084,female,43.087
medium_variant,905,2085,female,43.344
medium_variant,905,2086,female,43.39
medium_variant,905,2087,female,43.476
medium_variant,905,2088,female,43.624
medium_variant,905,2089,female,43.862
medium_variant,905,2090,female,44.226
medium_variant,905,2091,female,44.349
medium_variant,905,2092,female,44.507
medium_variant,905,2093,female,44.736
medium_variant,905,2094,female,45.066
medium_variant,905,2095,female,45.524
medium_variant,905,2096,female,45.695
medium_variant,905,2097,female,45.903
medium_variant,905,2098,female,46.172
medium_variant,905,2099,female,46.528
medium_variant,905,2100,female,47
