variant,region,year,populationgrowthrate
estimates,915,1950,1.858
estimates,915,1951,1.893
estimates,915,1952,1.94
estimates,915,1953,1.947
estimates,915,1954,1.932
estimates,915,1955,1.912
estimates,915,1956,1.901
estimates,915,1957,1.911
estimates,915,1958,1.95
estimates,915,1959,2.016
estimates,915,1960,2.098
estimates,915,1961,2.171
estimates,915,1962,2.208
estimates,915,1963,2.187
estimates,915,1964,2.114
estimates,915,1965,2.013
estimates,915,1966,1.912
estimates,915,1967,1.836
estimates,915,1968,1.796
estimates,915,1969,1.791
estimates,915,1970,1.804
estimates,915,1971,1.813
estimates,915,1972,1.802
estimates,915,1973,1.763
estimates,915,1974,1.697
estimates,915,1975,1.62
estimates,915,1976,1.547
estimates,915,1977,1.489
estimates,915,1978,1.452
estimates,915,1979,1.434
estimates,915,1980,1.426
estimates,915,1981,1.418
estimates,915,1982,1.41
estimates,915,1983,1.407
estimates,915,1984,1.406
estimates,915,1985,1.406
estimates,915,1986,1.406
estimates,915,1987,1.4
estimates,915,1988,1.384
estimates,915,1989,1.356
estimates,915,1990,1.323
estimates,915,1991,1.289
estimates,915,1992,1.255
estimates,915,1993,1.221
estimates,915,1994,1.186
estimates,915,1995,1.152
estimates,915,1996,1.117
estimates,915,1997,1.081
estimates,915,1998,1.041
estimates,915,1999,1
estimates,915,2000,0.957
estimates,915,2001,0.916
estimates,915,2002,0.88
estimates,915,2003,0.852
estimates,915,2004,0.832
estimates,915,2005,0.816
estimates,915,2006,0.801
estimates,915,2007,0.788
estimates,915,2008,0.779
estimates,915,2009,0.774
estimates,915,2010,0.771
estimates,915,2011,0.768
estimates,915,2012,0.761
estimates,915,2013,0.744
estimates,915,2014,0.719
estimates,915,2015,0.688
medium_variant,915,2015,0.688
medium_variant,915,2016,0.658
medium_variant,915,2017,0.631
medium_variant,915,2018,0.608
medium_variant,915,2019,0.59
medium_variant,915,2020,0.574
medium_variant,915,2021,0.558
medium_variant,915,2022,0.54
medium_variant,915,2023,0.522
medium_variant,915,2024,0.504
medium_variant,915,2025,0.485
medium_variant,915,2026,0.466
medium_variant,915,2027,0.446
medium_variant,915,2028,0.424
medium_variant,915,2029,0.4
medium_variant,915,2030,0.375
medium_variant,915,2031,0.35
medium_variant,915,2032,0.325
medium_variant,915,2033,0.301
medium_variant,915,2034,0.279
medium_variant,915,2035,0.256
medium_variant,915,2036,0.233
medium_variant,915,2037,0.211
medium_variant,915,2038,0.188
medium_variant,915,2039,0.166
medium_variant,915,2040,0.143
medium_variant,915,2041,0.121
medium_variant,915,2042,0.099
medium_variant,915,2043,0.077
medium_variant,915,2044,0.054
medium_variant,915,2045,0.03
medium_variant,915,2046,0.008
medium_variant,915,2047,-0.015
medium_variant,915,2048,-0.036
medium_variant,915,2049,-0.056
medium_variant,915,2050,-0.076
medium_variant,915,2051,-0.095
medium_variant,915,2052,-0.114
medium_variant,915,2053,-0.133
medium_variant,915,2054,-0.152
medium_variant,915,2055,-0.17
medium_variant,915,2056,-0.188
medium_variant,915,2057,-0.206
medium_variant,915,2058,-0.223
medium_variant,915,2059,-0.24
medium_variant,915,2060,-0.256
medium_variant,915,2061,-0.272
medium_variant,915,2062,-0.286
medium_variant,915,2063,-0.3
medium_variant,915,2064,-0.311
medium_variant,915,2065,-0.321
medium_variant,915,2066,-0.331
medium_variant,915,2067,-0.341
medium_variant,915,2068,-0.35
medium_variant,915,2069,-0.358
medium_variant,915,2070,-0.367
medium_variant,915,2071,-0.375
medium_variant,915,2072,-0.382
medium_variant,915,2073,-0.389
medium_variant,915,2074,-0.395
medium_variant,915,2075,-0.401
medium_variant,915,2076,-0.407
medium_variant,915,2077,-0.413
medium_variant,915,2078,-0.42
medium_variant,915,2079,-0.428
medium_variant,915,2080,-0.436
medium_variant,915,2081,-0.445
medium_variant,915,2082,-0.453
medium_variant,915,2083,-0.46
medium_variant,915,2084,-0.468
medium_variant,915,2085,-0.475
medium_variant,915,2086,-0.481
medium_variant,915,2087,-0.487
medium_variant,915,2088,-0.492
medium_variant,915,2089,-0.496
medium_variant,915,2090,-0.499
medium_variant,915,2091,-0.502
medium_variant,915,2092,-0.505
medium_variant,915,2093,-0.507
medium_variant,915,2094,-0.51
medium_variant,915,2095,-0.512
medium_variant,915,2096,-0.514
medium_variant,915,2097,-0.515
medium_variant,915,2098,-0.516
medium_variant,915,2099,-0.516
