variant,region,year,populationgrowthrate
estimates,922,1950,2.433
estimates,922,1951,2.457
estimates,922,1952,2.494
estimates,922,1953,2.516
estimates,922,1954,2.527
estimates,922,1955,2.535
estimates,922,1956,2.544
estimates,922,1957,2.558
estimates,922,1958,2.581
estimates,922,1959,2.611
estimates,922,1960,2.645
estimates,922,1961,2.676
estimates,922,1962,2.697
estimates,922,1963,2.702
estimates,922,1964,2.692
estimates,922,1965,2.675
estimates,922,1966,2.66
estimates,922,1967,2.654
estimates,922,1968,2.663
estimates,922,1969,2.685
estimates,922,1970,2.713
estimates,922,1971,2.739
estimates,922,1972,2.759
estimates,922,1973,2.77
estimates,922,1974,2.773
estimates,922,1975,2.769
estimates,922,1976,2.761
estimates,922,1977,2.763
estimates,922,1978,2.782
estimates,922,1979,2.816
estimates,922,1980,2.854
estimates,922,1981,2.884
estimates,922,1982,2.888
estimates,922,1983,2.854
estimates,922,1984,2.786
estimates,922,1985,2.701
estimates,922,1986,2.617
estimates,922,1987,2.543
estimates,922,1988,2.484
estimates,922,1989,2.439
estimates,922,1990,2.403
estimates,922,1991,2.368
estimates,922,1992,2.326
estimates,922,1993,2.274
estimates,922,1994,2.213
estimates,922,1995,2.153
estimates,922,1996,2.102
estimates,922,1997,2.065
estimates,922,1998,2.043
estimates,922,1999,2.038
estimates,922,2000,2.036
estimates,922,2001,2.035
estimates,922,2002,2.057
estimates,922,2003,2.125
estimates,922,2004,2.231
estimates,922,2005,2.354
estimates,922,2006,2.465
estimates,922,2007,2.526
estimates,922,2008,2.513
estimates,922,2009,2.432
estimates,922,2010,2.318
estimates,922,2011,2.204
estimates,922,2012,2.103
estimates,922,2013,2.016
estimates,922,2014,1.945
estimates,922,2015,1.88
medium_variant,922,2015,1.88
medium_variant,922,2016,1.814
medium_variant,922,2017,1.749
medium_variant,922,2018,1.691
medium_variant,922,2019,1.641
medium_variant,922,2020,1.595
medium_variant,922,2021,1.552
medium_variant,922,2022,1.509
medium_variant,922,2023,1.468
medium_variant,922,2024,1.426
medium_variant,922,2025,1.385
medium_variant,922,2026,1.347
medium_variant,922,2027,1.313
medium_variant,922,2028,1.284
medium_variant,922,2029,1.26
medium_variant,922,2030,1.239
medium_variant,922,2031,1.218
medium_variant,922,2032,1.198
medium_variant,922,2033,1.176
medium_variant,922,2034,1.153
medium_variant,922,2035,1.129
medium_variant,922,2036,1.106
medium_variant,922,2037,1.084
medium_variant,922,2038,1.062
medium_variant,922,2039,1.04
medium_variant,922,2040,1.018
medium_variant,922,2041,0.996
medium_variant,922,2042,0.974
medium_variant,922,2043,0.952
medium_variant,922,2044,0.929
medium_variant,922,2045,0.907
medium_variant,922,2046,0.884
medium_variant,922,2047,0.861
medium_variant,922,2048,0.838
medium_variant,922,2049,0.815
medium_variant,922,2050,0.792
medium_variant,922,2051,0.769
medium_variant,922,2052,0.747
medium_variant,922,2053,0.724
medium_variant,922,2054,0.701
medium_variant,922,2055,0.679
medium_variant,922,2056,0.657
medium_variant,922,2057,0.636
medium_variant,922,2058,0.615
medium_variant,922,2059,0.596
medium_variant,922,2060,0.577
medium_variant,922,2061,0.558
medium_variant,922,2062,0.54
medium_variant,922,2063,0.523
medium_variant,922,2064,0.506
medium_variant,922,2065,0.49
medium_variant,922,2066,0.474
medium_variant,922,2067,0.459
medium_variant,922,2068,0.444
medium_variant,922,2069,0.43
medium_variant,922,2070,0.417
medium_variant,922,2071,0.404
medium_variant,922,2072,0.391
medium_variant,922,2073,0.379
medium_variant,922,2074,0.366
medium_variant,922,2075,0.354
medium_variant,922,2076,0.343
medium_variant,922,2077,0.331
medium_variant,922,2078,0.32
medium_variant,922,2079,0.308
medium_variant,922,2080,0.297
medium_variant,922,2081,0.286
medium_variant,922,2082,0.275
medium_variant,922,2083,0.264
medium_variant,922,2084,0.253
medium_variant,922,2085,0.242
medium_variant,922,2086,0.231
medium_variant,922,2087,0.22
medium_variant,922,2088,0.209
medium_variant,922,2089,0.199
medium_variant,922,2090,0.188
medium_variant,922,2091,0.178
medium_variant,922,2092,0.168
medium_variant,922,2093,0.158
medium_variant,922,2094,0.149
medium_variant,922,2095,0.139
medium_variant,922,2096,0.13
medium_variant,922,2097,0.121
medium_variant,922,2098,0.112
medium_variant,922,2099,0.104
