variant,region,year,populationgrowthrate
estimates,1502,1950,2.478
estimates,1502,1951,2.333
estimates,1502,1952,2.091
estimates,1502,1953,1.935
estimates,1502,1954,1.845
estimates,1502,1955,1.803
estimates,1502,1956,1.795
estimates,1502,1957,1.807
estimates,1502,1958,1.827
estimates,1502,1959,1.849
estimates,1502,1960,1.876
estimates,1502,1961,1.912
estimates,1502,1962,1.968
estimates,1502,1963,2.05
estimates,1502,1964,2.151
estimates,1502,1965,2.26
estimates,1502,1966,2.357
estimates,1502,1967,2.418
estimates,1502,1968,2.425
estimates,1502,1969,2.38
estimates,1502,1970,2.31
estimates,1502,1971,2.24
estimates,1502,1972,2.165
estimates,1502,1973,2.075
estimates,1502,1974,1.976
estimates,1502,1975,1.872
estimates,1502,1976,1.772
estimates,1502,1977,1.693
estimates,1502,1978,1.647
estimates,1502,1979,1.633
estimates,1502,1980,1.632
estimates,1502,1981,1.628
estimates,1502,1982,1.634
estimates,1502,1983,1.666
estimates,1502,1984,1.716
estimates,1502,1985,1.778
estimates,1502,1986,1.833
estimates,1502,1987,1.845
estimates,1502,1988,1.788
estimates,1502,1989,1.666
estimates,1502,1990,1.511
estimates,1502,1991,1.36
estimates,1502,1992,1.229
estimates,1502,1993,1.127
estimates,1502,1994,1.056
estimates,1502,1995,1
estimates,1502,1996,0.946
estimates,1502,1997,0.895
estimates,1502,1998,0.854
estimates,1502,1999,0.823
estimates,1502,2000,0.8
estimates,1502,2001,0.782
estimates,1502,2002,0.768
estimates,1502,2003,0.758
estimates,1502,2004,0.751
estimates,1502,2005,0.746
estimates,1502,2006,0.742
estimates,1502,2007,0.743
estimates,1502,2008,0.75
estimates,1502,2009,0.763
estimates,1502,2010,0.779
estimates,1502,2011,0.794
estimates,1502,2012,0.798
estimates,1502,2013,0.786
estimates,1502,2014,0.757
estimates,1502,2015,0.72
medium_variant,1502,2015,0.72
medium_variant,1502,2016,0.681
medium_variant,1502,2017,0.642
medium_variant,1502,2018,0.602
medium_variant,1502,2019,0.563
medium_variant,1502,2020,0.523
medium_variant,1502,2021,0.482
medium_variant,1502,2022,0.442
medium_variant,1502,2023,0.408
medium_variant,1502,2024,0.378
medium_variant,1502,2025,0.35
medium_variant,1502,2026,0.324
medium_variant,1502,2027,0.298
medium_variant,1502,2028,0.273
medium_variant,1502,2029,0.249
medium_variant,1502,2030,0.226
medium_variant,1502,2031,0.205
medium_variant,1502,2032,0.184
medium_variant,1502,2033,0.164
medium_variant,1502,2034,0.144
medium_variant,1502,2035,0.125
medium_variant,1502,2036,0.107
medium_variant,1502,2037,0.089
medium_variant,1502,2038,0.072
medium_variant,1502,2039,0.055
medium_variant,1502,2040,0.039
medium_variant,1502,2041,0.023
medium_variant,1502,2042,0.007
medium_variant,1502,2043,-0.009
medium_variant,1502,2044,-0.026
medium_variant,1502,2045,-0.043
medium_variant,1502,2046,-0.06
medium_variant,1502,2047,-0.077
medium_variant,1502,2048,-0.095
medium_variant,1502,2049,-0.113
medium_variant,1502,2050,-0.131
medium_variant,1502,2051,-0.148
medium_variant,1502,2052,-0.165
medium_variant,1502,2053,-0.182
medium_variant,1502,2054,-0.198
medium_variant,1502,2055,-0.214
medium_variant,1502,2056,-0.229
medium_variant,1502,2057,-0.243
medium_variant,1502,2058,-0.255
medium_variant,1502,2059,-0.266
medium_variant,1502,2060,-0.276
medium_variant,1502,2061,-0.286
medium_variant,1502,2062,-0.294
medium_variant,1502,2063,-0.301
medium_variant,1502,2064,-0.307
medium_variant,1502,2065,-0.312
medium_variant,1502,2066,-0.317
medium_variant,1502,2067,-0.321
medium_variant,1502,2068,-0.324
medium_variant,1502,2069,-0.328
medium_variant,1502,2070,-0.331
medium_variant,1502,2071,-0.333
medium_variant,1502,2072,-0.336
medium_variant,1502,2073,-0.338
medium_variant,1502,2074,-0.34
medium_variant,1502,2075,-0.342
medium_variant,1502,2076,-0.344
medium_variant,1502,2077,-0.345
medium_variant,1502,2078,-0.346
medium_variant,1502,2079,-0.346
medium_variant,1502,2080,-0.346
medium_variant,1502,2081,-0.345
medium_variant,1502,2082,-0.344
medium_variant,1502,2083,-0.342
medium_variant,1502,2084,-0.34
medium_variant,1502,2085,-0.338
medium_variant,1502,2086,-0.336
medium_variant,1502,2087,-0.333
medium_variant,1502,2088,-0.331
medium_variant,1502,2089,-0.328
medium_variant,1502,2090,-0.325
medium_variant,1502,2091,-0.323
medium_variant,1502,2092,-0.321
medium_variant,1502,2093,-0.319
medium_variant,1502,2094,-0.319
medium_variant,1502,2095,-0.318
medium_variant,1502,2096,-0.319
medium_variant,1502,2097,-0.321
medium_variant,1502,2098,-0.323
medium_variant,1502,2099,-0.326
