variant,region,year,populationgrowthrate
estimates,923,1950,1.423
estimates,923,1951,1.455
estimates,923,1952,1.5
estimates,923,1953,1.512
estimates,923,1954,1.498
estimates,923,1955,1.466
estimates,923,1956,1.421
estimates,923,1957,1.368
estimates,923,1958,1.313
estimates,923,1959,1.258
estimates,923,1960,1.202
estimates,923,1961,1.143
estimates,923,1962,1.076
estimates,923,1963,1
estimates,923,1964,0.916
estimates,923,1965,0.828
estimates,923,1966,0.743
estimates,923,1967,0.676
estimates,923,1968,0.639
estimates,923,1969,0.631
estimates,923,1970,0.639
estimates,923,1971,0.65
estimates,923,1972,0.658
estimates,923,1973,0.662
estimates,923,1974,0.661
estimates,923,1975,0.658
estimates,923,1976,0.656
estimates,923,1977,0.653
estimates,923,1978,0.646
estimates,923,1979,0.635
estimates,923,1980,0.619
estimates,923,1981,0.598
estimates,923,1982,0.578
estimates,923,1983,0.561
estimates,923,1984,0.547
estimates,923,1985,0.533
estimates,923,1986,0.515
estimates,923,1987,0.48
estimates,923,1988,0.417
estimates,923,1989,0.326
estimates,923,1990,0.22
estimates,923,1991,0.115
estimates,923,1992,0.015
estimates,923,1993,-0.075
estimates,923,1994,-0.154
estimates,923,1995,-0.226
estimates,923,1996,-0.295
estimates,923,1997,-0.354
estimates,923,1998,-0.399
estimates,923,1999,-0.428
estimates,923,2000,-0.446
estimates,923,2001,-0.458
estimates,923,2002,-0.457
estimates,923,2003,-0.433
estimates,923,2004,-0.388
estimates,923,2005,-0.33
estimates,923,2006,-0.269
estimates,923,2007,-0.213
estimates,923,2008,-0.169
estimates,923,2009,-0.139
estimates,923,2010,-0.116
estimates,923,2011,-0.094
estimates,923,2012,-0.079
estimates,923,2013,-0.078
estimates,923,2014,-0.089
estimates,923,2015,-0.11
medium_variant,923,2015,-0.11
medium_variant,923,2016,-0.135
medium_variant,923,2017,-0.159
medium_variant,923,2018,-0.182
medium_variant,923,2019,-0.202
medium_variant,923,2020,-0.221
medium_variant,923,2021,-0.242
medium_variant,923,2022,-0.264
medium_variant,923,2023,-0.287
medium_variant,923,2024,-0.309
medium_variant,923,2025,-0.33
medium_variant,923,2026,-0.351
medium_variant,923,2027,-0.371
medium_variant,923,2028,-0.39
medium_variant,923,2029,-0.406
medium_variant,923,2030,-0.421
medium_variant,923,2031,-0.434
medium_variant,923,2032,-0.445
medium_variant,923,2033,-0.452
medium_variant,923,2034,-0.455
medium_variant,923,2035,-0.454
medium_variant,923,2036,-0.453
medium_variant,923,2037,-0.45
medium_variant,923,2038,-0.445
medium_variant,923,2039,-0.438
medium_variant,923,2040,-0.43
medium_variant,923,2041,-0.422
medium_variant,923,2042,-0.414
medium_variant,923,2043,-0.407
medium_variant,923,2044,-0.402
medium_variant,923,2045,-0.398
medium_variant,923,2046,-0.395
medium_variant,923,2047,-0.393
medium_variant,923,2048,-0.392
medium_variant,923,2049,-0.394
medium_variant,923,2050,-0.396
medium_variant,923,2051,-0.4
medium_variant,923,2052,-0.404
medium_variant,923,2053,-0.41
medium_variant,923,2054,-0.417
medium_variant,923,2055,-0.424
medium_variant,923,2056,-0.431
medium_variant,923,2057,-0.439
medium_variant,923,2058,-0.446
medium_variant,923,2059,-0.454
medium_variant,923,2060,-0.461
medium_variant,923,2061,-0.467
medium_variant,923,2062,-0.472
medium_variant,923,2063,-0.475
medium_variant,923,2064,-0.476
medium_variant,923,2065,-0.475
medium_variant,923,2066,-0.472
medium_variant,923,2067,-0.468
medium_variant,923,2068,-0.462
medium_variant,923,2069,-0.453
medium_variant,923,2070,-0.443
medium_variant,923,2071,-0.432
medium_variant,923,2072,-0.419
medium_variant,923,2073,-0.405
medium_variant,923,2074,-0.389
medium_variant,923,2075,-0.373
medium_variant,923,2076,-0.356
medium_variant,923,2077,-0.339
medium_variant,923,2078,-0.322
medium_variant,923,2079,-0.306
medium_variant,923,2080,-0.29
medium_variant,923,2081,-0.274
medium_variant,923,2082,-0.259
medium_variant,923,2083,-0.246
medium_variant,923,2084,-0.235
medium_variant,923,2085,-0.226
medium_variant,923,2086,-0.217
medium_variant,923,2087,-0.21
medium_variant,923,2088,-0.204
medium_variant,923,2089,-0.201
medium_variant,923,2090,-0.199
medium_variant,923,2091,-0.199
medium_variant,923,2092,-0.199
medium_variant,923,2093,-0.2
medium_variant,923,2094,-0.202
medium_variant,923,2095,-0.204
medium_variant,923,2096,-0.207
medium_variant,923,2097,-0.211
medium_variant,923,2098,-0.216
medium_variant,923,2099,-0.223
