variant,region,year,populationgrowthrate
estimates,947,1950,1.885
estimates,947,1951,1.913
estimates,947,1952,1.965
estimates,947,1953,2.014
estimates,947,1954,2.059
estimates,947,1955,2.101
estimates,947,1956,2.143
estimates,947,1957,2.183
estimates,947,1958,2.224
estimates,947,1959,2.265
estimates,947,1960,2.305
estimates,947,1961,2.344
estimates,947,1962,2.38
estimates,947,1963,2.411
estimates,947,1964,2.439
estimates,947,1965,2.465
estimates,947,1966,2.491
estimates,947,1967,2.517
estimates,947,1968,2.543
estimates,947,1969,2.57
estimates,947,1970,2.596
estimates,947,1971,2.621
estimates,947,1972,2.647
estimates,947,1973,2.677
estimates,947,1974,2.71
estimates,947,1975,2.742
estimates,947,1976,2.772
estimates,947,1977,2.796
estimates,947,1978,2.813
estimates,947,1979,2.823
estimates,947,1980,2.828
estimates,947,1981,2.83
estimates,947,1982,2.831
estimates,947,1983,2.831
estimates,947,1984,2.829
estimates,947,1985,2.825
estimates,947,1986,2.82
estimates,947,1987,2.811
estimates,947,1988,2.795
estimates,947,1989,2.775
estimates,947,1990,2.753
estimates,947,1991,2.731
estimates,947,1992,2.712
estimates,947,1993,2.696
estimates,947,1994,2.683
estimates,947,1995,2.672
estimates,947,1996,2.663
estimates,947,1997,2.656
estimates,947,1998,2.652
estimates,947,1999,2.649
estimates,947,2000,2.648
estimates,947,2001,2.648
estimates,947,2002,2.653
estimates,947,2003,2.666
estimates,947,2004,2.684
estimates,947,2005,2.705
estimates,947,2006,2.724
estimates,947,2007,2.739
estimates,947,2008,2.749
estimates,947,2009,2.754
estimates,947,2010,2.755
estimates,947,2011,2.755
estimates,947,2012,2.75
estimates,947,2013,2.739
estimates,947,2014,2.723
estimates,947,2015,2.704
medium_variant,947,2015,2.704
medium_variant,947,2016,2.683
medium_variant,947,2017,2.662
medium_variant,947,2018,2.64
medium_variant,947,2019,2.617
medium_variant,947,2020,2.595
medium_variant,947,2021,2.571
medium_variant,947,2022,2.548
medium_variant,947,2023,2.525
medium_variant,947,2024,2.504
medium_variant,947,2025,2.482
medium_variant,947,2026,2.46
medium_variant,947,2027,2.438
medium_variant,947,2028,2.416
medium_variant,947,2029,2.394
medium_variant,947,2030,2.373
medium_variant,947,2031,2.35
medium_variant,947,2032,2.327
medium_variant,947,2033,2.304
medium_variant,947,2034,2.28
medium_variant,947,2035,2.255
medium_variant,947,2036,2.23
medium_variant,947,2037,2.205
medium_variant,947,2038,2.179
medium_variant,947,2039,2.152
medium_variant,947,2040,2.126
medium_variant,947,2041,2.099
medium_variant,947,2042,2.072
medium_variant,947,2043,2.044
medium_variant,947,2044,2.016
medium_variant,947,2045,1.988
medium_variant,947,2046,1.96
medium_variant,947,2047,1.933
medium_variant,947,2048,1.905
medium_variant,947,2049,1.878
medium_variant,947,2050,1.851
medium_variant,947,2051,1.824
medium_variant,947,2052,1.796
medium_variant,947,2053,1.769
medium_variant,947,2054,1.742
medium_variant,947,2055,1.715
medium_variant,947,2056,1.688
medium_variant,947,2057,1.662
medium_variant,947,2058,1.635
medium_variant,947,2059,1.61
medium_variant,947,2060,1.584
medium_variant,947,2061,1.559
medium_variant,947,2062,1.533
medium_variant,947,2063,1.508
medium_variant,947,2064,1.483
medium_variant,947,2065,1.458
medium_variant,947,2066,1.433
medium_variant,947,2067,1.408
medium_variant,947,2068,1.383
medium_variant,947,2069,1.358
medium_variant,947,2070,1.334
medium_variant,947,2071,1.309
medium_variant,947,2072,1.284
medium_variant,947,2073,1.26
medium_variant,947,2074,1.235
medium_variant,947,2075,1.211
medium_variant,947,2076,1.187
medium_variant,947,2077,1.163
medium_variant,947,2078,1.139
medium_variant,947,2079,1.115
medium_variant,947,2080,1.092
medium_variant,947,2081,1.068
medium_variant,947,2082,1.045
medium_variant,947,2083,1.023
medium_variant,947,2084,1
medium_variant,947,2085,0.978
medium_variant,947,2086,0.955
medium_variant,947,2087,0.933
medium_variant,947,2088,0.912
medium_variant,947,2089,0.89
medium_variant,947,2090,0.869
medium_variant,947,2091,0.848
medium_variant,947,2092,0.827
medium_variant,947,2093,0.806
medium_variant,947,2094,0.786
medium_variant,947,2095,0.766
medium_variant,947,2096,0.746
medium_variant,947,2097,0.727
medium_variant,947,2098,0.707
medium_variant,947,2099,0.688
