variant,region,year,populationgrowthrate
estimates,921,1950,1.632
estimates,921,1951,1.67
estimates,921,1952,1.742
estimates,921,1953,1.808
estimates,921,1954,1.869
estimates,921,1955,1.925
estimates,921,1956,1.977
estimates,921,1957,2.025
estimates,921,1958,2.069
estimates,921,1959,2.11
estimates,921,1960,2.148
estimates,921,1961,2.181
estimates,921,1962,2.21
estimates,921,1963,2.234
estimates,921,1964,2.253
estimates,921,1965,2.269
estimates,921,1966,2.283
estimates,921,1967,2.294
estimates,921,1968,2.3
estimates,921,1969,2.301
estimates,921,1970,2.299
estimates,921,1971,2.298
estimates,921,1972,2.301
estimates,921,1973,2.312
estimates,921,1974,2.332
estimates,921,1975,2.353
estimates,921,1976,2.372
estimates,921,1977,2.387
estimates,921,1978,2.401
estimates,921,1979,2.411
estimates,921,1980,2.419
estimates,921,1981,2.422
estimates,921,1982,2.419
estimates,921,1983,2.41
estimates,921,1984,2.394
estimates,921,1985,2.373
estimates,921,1986,2.35
estimates,921,1987,2.32
estimates,921,1988,2.279
estimates,921,1989,2.228
estimates,921,1990,2.173
estimates,921,1991,2.118
estimates,921,1992,2.067
estimates,921,1993,2.024
estimates,921,1994,1.988
estimates,921,1995,1.956
estimates,921,1996,1.923
estimates,921,1997,1.889
estimates,921,1998,1.855
estimates,921,1999,1.821
estimates,921,2000,1.788
estimates,921,2001,1.756
estimates,921,2002,1.72
estimates,921,2003,1.68
estimates,921,2004,1.634
estimates,921,2005,1.587
estimates,921,2006,1.54
estimates,921,2007,1.499
estimates,921,2008,1.464
estimates,921,2009,1.437
estimates,921,2010,1.413
estimates,921,2011,1.39
estimates,921,2012,1.365
estimates,921,2013,1.338
estimates,921,2014,1.308
estimates,921,2015,1.278
medium_variant,921,2015,1.278
medium_variant,921,2016,1.248
medium_variant,921,2017,1.218
medium_variant,921,2018,1.189
medium_variant,921,2019,1.161
medium_variant,921,2020,1.133
medium_variant,921,2021,1.105
medium_variant,921,2022,1.076
medium_variant,921,2023,1.045
medium_variant,921,2024,1.013
medium_variant,921,2025,0.981
medium_variant,921,2026,0.948
medium_variant,921,2027,0.917
medium_variant,921,2028,0.885
medium_variant,921,2029,0.855
medium_variant,921,2030,0.825
medium_variant,921,2031,0.795
medium_variant,921,2032,0.766
medium_variant,921,2033,0.736
medium_variant,921,2034,0.708
medium_variant,921,2035,0.679
medium_variant,921,2036,0.651
medium_variant,921,2037,0.623
medium_variant,921,2038,0.597
medium_variant,921,2039,0.572
medium_variant,921,2040,0.547
medium_variant,921,2041,0.523
medium_variant,921,2042,0.499
medium_variant,921,2043,0.475
medium_variant,921,2044,0.451
medium_variant,921,2045,0.427
medium_variant,921,2046,0.403
medium_variant,921,2047,0.38
medium_variant,921,2048,0.356
medium_variant,921,2049,0.333
medium_variant,921,2050,0.309
medium_variant,921,2051,0.286
medium_variant,921,2052,0.263
medium_variant,921,2053,0.24
medium_variant,921,2054,0.217
medium_variant,921,2055,0.194
medium_variant,921,2056,0.171
medium_variant,921,2057,0.149
medium_variant,921,2058,0.127
medium_variant,921,2059,0.106
medium_variant,921,2060,0.085
medium_variant,921,2061,0.064
medium_variant,921,2062,0.044
medium_variant,921,2063,0.024
medium_variant,921,2064,0.004
medium_variant,921,2065,-0.015
medium_variant,921,2066,-0.033
medium_variant,921,2067,-0.051
medium_variant,921,2068,-0.069
medium_variant,921,2069,-0.085
medium_variant,921,2070,-0.101
medium_variant,921,2071,-0.116
medium_variant,921,2072,-0.131
medium_variant,921,2073,-0.145
medium_variant,921,2074,-0.159
medium_variant,921,2075,-0.172
medium_variant,921,2076,-0.185
medium_variant,921,2077,-0.198
medium_variant,921,2078,-0.21
medium_variant,921,2079,-0.221
medium_variant,921,2080,-0.231
medium_variant,921,2081,-0.242
medium_variant,921,2082,-0.251
medium_variant,921,2083,-0.26
medium_variant,921,2084,-0.269
medium_variant,921,2085,-0.277
medium_variant,921,2086,-0.285
medium_variant,921,2087,-0.293
medium_variant,921,2088,-0.3
medium_variant,921,2089,-0.308
medium_variant,921,2090,-0.315
medium_variant,921,2091,-0.322
medium_variant,921,2092,-0.328
medium_variant,921,2093,-0.334
medium_variant,921,2094,-0.339
medium_variant,921,2095,-0.344
medium_variant,921,2096,-0.348
medium_variant,921,2097,-0.351
medium_variant,921,2098,-0.355
medium_variant,921,2099,-0.358
