variant,region,year,populationgrowthrate
estimates,902,1950,2.195
estimates,902,1951,2.135
estimates,902,1952,2.042
estimates,902,1953,1.996
estimates,902,1954,1.984
estimates,902,1955,1.998
estimates,902,1956,2.026
estimates,902,1957,2.062
estimates,902,1958,2.098
estimates,902,1959,2.132
estimates,902,1960,2.165
estimates,902,1961,2.201
estimates,902,1962,2.246
estimates,902,1963,2.305
estimates,902,1964,2.374
estimates,902,1965,2.446
estimates,902,1966,2.509
estimates,902,1967,2.548
estimates,902,1968,2.553
estimates,902,1969,2.525
estimates,902,1970,2.482
estimates,902,1971,2.439
estimates,902,1972,2.395
estimates,902,1973,2.345
estimates,902,1974,2.294
estimates,902,1975,2.24
estimates,902,1976,2.189
estimates,902,1977,2.149
estimates,902,1978,2.13
estimates,902,1979,2.129
estimates,902,1980,2.136
estimates,902,1981,2.14
estimates,902,1982,2.144
estimates,902,1983,2.156
estimates,902,1984,2.171
estimates,902,1985,2.188
estimates,902,1986,2.2
estimates,902,1987,2.192
estimates,902,1988,2.151
estimates,902,1989,2.08
estimates,902,1990,1.994
estimates,902,1991,1.909
estimates,902,1992,1.834
estimates,902,1993,1.769
estimates,902,1994,1.716
estimates,902,1995,1.669
estimates,902,1996,1.623
estimates,902,1997,1.582
estimates,902,1998,1.549
estimates,902,1999,1.524
estimates,902,2000,1.504
estimates,902,2001,1.487
estimates,902,2002,1.472
estimates,902,2003,1.459
estimates,902,2004,1.448
estimates,902,2005,1.437
estimates,902,2006,1.428
estimates,902,2007,1.419
estimates,902,2008,1.412
estimates,902,2009,1.407
estimates,902,2010,1.402
estimates,902,2011,1.396
estimates,902,2012,1.387
estimates,902,2013,1.37
estimates,902,2014,1.347
estimates,902,2015,1.32
medium_variant,902,2015,1.32
medium_variant,902,2016,1.293
medium_variant,902,2017,1.266
medium_variant,902,2018,1.24
medium_variant,902,2019,1.214
medium_variant,902,2020,1.189
medium_variant,902,2021,1.164
medium_variant,902,2022,1.139
medium_variant,902,2023,1.114
medium_variant,902,2024,1.089
medium_variant,902,2025,1.065
medium_variant,902,2026,1.041
medium_variant,902,2027,1.018
medium_variant,902,2028,0.996
medium_variant,902,2029,0.975
medium_variant,902,2030,0.955
medium_variant,902,2031,0.935
medium_variant,902,2032,0.915
medium_variant,902,2033,0.896
medium_variant,902,2034,0.877
medium_variant,902,2035,0.858
medium_variant,902,2036,0.839
medium_variant,902,2037,0.821
medium_variant,902,2038,0.804
medium_variant,902,2039,0.786
medium_variant,902,2040,0.769
medium_variant,902,2041,0.753
medium_variant,902,2042,0.736
medium_variant,902,2043,0.719
medium_variant,902,2044,0.702
medium_variant,902,2045,0.685
medium_variant,902,2046,0.668
medium_variant,902,2047,0.651
medium_variant,902,2048,0.634
medium_variant,902,2049,0.617
medium_variant,902,2050,0.601
medium_variant,902,2051,0.585
medium_variant,902,2052,0.569
medium_variant,902,2053,0.553
medium_variant,902,2054,0.537
medium_variant,902,2055,0.521
medium_variant,902,2056,0.506
medium_variant,902,2057,0.492
medium_variant,902,2058,0.478
medium_variant,902,2059,0.465
medium_variant,902,2060,0.452
medium_variant,902,2061,0.439
medium_variant,902,2062,0.427
medium_variant,902,2063,0.416
medium_variant,902,2064,0.404
medium_variant,902,2065,0.393
medium_variant,902,2066,0.382
medium_variant,902,2067,0.372
medium_variant,902,2068,0.361
medium_variant,902,2069,0.351
medium_variant,902,2070,0.341
medium_variant,902,2071,0.331
medium_variant,902,2072,0.321
medium_variant,902,2073,0.311
medium_variant,902,2074,0.302
medium_variant,902,2075,0.292
medium_variant,902,2076,0.282
medium_variant,902,2077,0.273
medium_variant,902,2078,0.264
medium_variant,902,2079,0.256
medium_variant,902,2080,0.247
medium_variant,902,2081,0.239
medium_variant,902,2082,0.231
medium_variant,902,2083,0.223
medium_variant,902,2084,0.215
medium_variant,902,2085,0.208
medium_variant,902,2086,0.201
medium_variant,902,2087,0.194
medium_variant,902,2088,0.186
medium_variant,902,2089,0.179
medium_variant,902,2090,0.172
medium_variant,902,2091,0.165
medium_variant,902,2092,0.158
medium_variant,902,2093,0.151
medium_variant,902,2094,0.144
medium_variant,902,2095,0.137
medium_variant,902,2096,0.13
medium_variant,902,2097,0.123
medium_variant,902,2098,0.115
medium_variant,902,2099,0.108
