continent,year,variant,freq,age5yearinterval,noofbirthbymother
904,2020,momentum,5yearly,25_29,14995.472
904,2020,no_change,5yearly,25_29,14744.237
904,2020,zero_migration,5yearly,25_29,13789.67
904,2020,constant_fertility,5yearly,30_34,10131.609
904,2020,constant_mortality,5yearly,30_34,9804.241
904,2020,high_variant,5yearly,30_34,11822.22
904,2020,instant_replacement,5yearly,30_34,10568.622
904,2020,low_variant,5yearly,30_34,7800.403
904,2020,medium_variant,5yearly,30_34,9811.342
904,2020,momentum,5yearly,30_34,10712.791
904,2020,no_change,5yearly,30_34,10124.009
904,2020,zero_migration,5yearly,30_34,9880.403
904,2020,constant_fertility,5yearly,35_39,5507.783
904,2020,constant_mortality,5yearly,35_39,5177.75
904,2020,high_variant,5yearly,35_39,6237.219
904,2020,instant_replacement,5yearly,35_39,5546.923
904,2020,low_variant,5yearly,35_39,4127.862
904,2020,medium_variant,5yearly,35_39,5182.557
904,2020,momentum,5yearly,35_39,5617.783
904,2020,no_change,5yearly,35_39,5502.473
904,2020,zero_migration,5yearly,35_39,5214.189
904,2020,constant_fertility,5yearly,40_44,1731.858
904,2020,constant_mortality,5yearly,40_44,1505.855
904,2020,high_variant,5yearly,40_44,1810.242
904,2020,instant_replacement,5yearly,40_44,1593.6
904,2020,low_variant,5yearly,40_44,1205.332
904,2020,medium_variant,5yearly,40_44,1507.784
904,2020,momentum,5yearly,40_44,1613.783
904,2020,no_change,5yearly,40_44,1729.576
904,2020,zero_migration,5yearly,40_44,1516.181
904,2020,constant_fertility,5yearly,45_49,294.98
904,2020,constant_mortality,5yearly,45_49,246.017
904,2020,high_variant,5yearly,45_49,295.141
904,2020,instant_replacement,5yearly,45_49,257.178
904,2020,low_variant,5yearly,45_49,197.816
904,2020,medium_variant,5yearly,45_49,246.464
904,2020,momentum,5yearly,45_49,260.566
904,2020,no_change,5yearly,45_49,294.425
904,2020,zero_migration,5yearly,45_49,247.861
904,2025,constant_fertility,5yearly,15_19,8655.262
904,2025,constant_mortality,5yearly,15_19,6350.634
904,2025,high_variant,5yearly,15_19,8032.581
904,2025,instant_replacement,5yearly,15_19,7021.645
904,2025,low_variant,5yearly,15_19,4682.046
904,2025,medium_variant,5yearly,15_19,6357.274
904,2025,momentum,5yearly,15_19,7125.716
904,2025,no_change,5yearly,15_19,8646.351
904,2025,zero_migration,5yearly,15_19,6392.16
904,2025,constant_fertility,5yearly,20_24,15606.008
904,2025,constant_mortality,5yearly,20_24,12668.871
904,2025,high_variant,5yearly,20_24,16035.955
904,2025,instant_replacement,5yearly,20_24,14064.517
904,2025,low_variant,5yearly,20_24,9330.397
904,2025,medium_variant,5yearly,20_24,12683.176
904,2025,momentum,5yearly,20_24,14326.52
904,2025,no_change,5yearly,20_24,15588.378
904,2025,zero_migration,5yearly,20_24,12799.056
904,2025,constant_fertility,5yearly,25_29,14712.082
904,2025,constant_mortality,5yearly,25_29,13334.425
904,2025,high_variant,5yearly,25_29,16907.535
904,2025,instant_replacement,5yearly,25_29,14911.172
904,2025,low_variant,5yearly,25_29,9796.907
904,2025,medium_variant,5yearly,25_29,13352.282
904,2025,momentum,5yearly,25_29,15215.642
904,2025,no_change,5yearly,25_29,14692.037
904,2025,zero_migration,5yearly,25_29,13504.043
904,2025,constant_fertility,5yearly,30_34,10338.619
904,2025,constant_mortality,5yearly,30_34,10104.151
904,2025,high_variant,5yearly,30_34,12812.131
904,2025,instant_replacement,5yearly,30_34,11288.849
904,2025,low_variant,5yearly,30_34,7427.602
904,2025,medium_variant,5yearly,30_34,10119.85
904,2025,momentum,5yearly,30_34,11512.834
904,2025,no_change,5yearly,30_34,10321.752
904,2025,zero_migration,5yearly,30_34,10232.7
904,2025,constant_fertility,5yearly,35_39,5725.89
904,2025,constant_mortality,5yearly,35_39,5336.154
904,2025,high_variant,5yearly,35_39,6756.949
904,2025,instant_replacement,5yearly,35_39,5917.314
904,2025,low_variant,5yearly,35_39,3936.094
904,2025,medium_variant,5yearly,35_39,5346.518
904,2025,momentum,5yearly,35_39,6028.844
904,2025,no_change,5yearly,35_39,5714.139
904,2025,zero_migration,5yearly,35_39,5401.229
904,2025,constant_fertility,5yearly,40_44,1847.56
904,2025,constant_mortality,5yearly,40_44,1519.949
904,2025,high_variant,5yearly,40_44,1920.055
904,2025,instant_replacement,5yearly,40_44,1664.545
904,2025,low_variant,5yearly,40_44,1127.935
904,2025,medium_variant,5yearly,40_44,1523.996
904,2025,momentum,5yearly,40_44,1695.119
904,2025,no_change,5yearly,40_44,1842.432
904,2025,zero_migration,5yearly,40_44,1538.203
904,2025,constant_fertility,5yearly,45_49,327.32
904,2025,constant_mortality,5yearly,45_49,247.952
904,2025,high_variant,5yearly,45_49,312.625
904,2025,instant_replacement,5yearly,45_49,268.748
904,2025,low_variant,5yearly,45_49,185.121
904,2025,medium_variant,5yearly,45_49,248.873
904,2025,momentum,5yearly,45_49,273.845
904,2025,no_change,5yearly,45_49,326.025
904,2025,zero_migration,5yearly,45_49,251.259
904,2030,constant_fertility,5yearly,15_19,8804.398
904,2030,constant_mortality,5yearly,15_19,5616.223
904,2030,high_variant,5yearly,15_19,7587.254
904,2030,instant_replacement,5yearly,15_19,6464.972
904,2030,low_variant,5yearly,15_19,3868.795
904,2030,medium_variant,5yearly,15_19,5635.247
904,2030,momentum,5yearly,15_19,6580.912
904,2030,no_change,5yearly,15_19,8774.45
904,2030,zero_migration,5yearly,15_19,5672.208
904,2030,constant_fertility,5yearly,20_24,15390.594
904,2030,constant_mortality,5yearly,20_24,11705.611
904,2030,high_variant,5yearly,20_24,14909.805
904,2030,instant_replacement,5yearly,20_24,13311.263
904,2030,low_variant,5yearly,20_24,8549.525
904,2030,medium_variant,5yearly,20_24,11729.688
904,2030,momentum,5yearly,20_24,13593.589
904,2030,no_change,5yearly,20_24,15358.96
904,2030,zero_migration,5yearly,20_24,11844.822
904,2030,constant_fertility,5yearly,25_29,14409.768
904,2030,constant_mortality,5yearly,25_29,12875.823
904,2030,high_variant,5yearly,25_29,16427.553
904,2030,instant_replacement,5yearly,25_29,14745.694
904,2030,low_variant,5yearly,25_29,9380.695
904,2030,medium_variant,5yearly,25_29,12904.118
904,2030,momentum,5yearly,25_29,15106.633
904,2030,no_change,5yearly,25_29,14377.422
904,2030,zero_migration,5yearly,25_29,13078.09
904,2030,constant_fertility,5yearly,30_34,10336.117
904,2030,constant_mortality,5yearly,30_34,10303.753
904,2030,high_variant,5yearly,30_34,13154.155
904,2030,instant_replacement,5yearly,30_34,11813.523
904,2030,low_variant,5yearly,30_34,7506.773
904,2030,medium_variant,5yearly,30_34,10330.438
904,2030,momentum,5yearly,30_34,12102.869
904,2030,no_change,5yearly,30_34,10307.644
904,2030,zero_migration,5yearly,30_34,10476.913
904,2030,constant_fertility,5yearly,35_39,5857.841
904,2030,constant_mortality,5yearly,35_39,5460.992
904,2030,high_variant,5yearly,35_39,6964.404
904,2030,instant_replacement,5yearly,35_39,6219.212
904,2030,low_variant,5yearly,35_39,3992.626
904,2030,medium_variant,5yearly,35_39,5478.537
904,2030,momentum,5yearly,35_39,6369.199
904,2030,no_change,5yearly,35_39,5837.662
904,2030,zero_migration,5yearly,35_39,5555.677
904,2030,constant_fertility,5yearly,40_44,1925.896
904,2030,constant_mortality,5yearly,40_44,1511.874
904,2030,high_variant,5yearly,40_44,1923.538
904,2030,instant_replacement,5yearly,40_44,1698.077
904,2030,low_variant,5yearly,40_44,1113.365
904,2030,medium_variant,5yearly,40_44,1518.444
904,2030,momentum,5yearly,40_44,1738.119
904,2030,no_change,5yearly,40_44,1917.026
904,2030,zero_migration,5yearly,40_44,1538.653
904,2030,constant_fertility,5yearly,45_49,352.104
904,2030,constant_mortality,5yearly,45_49,243.25
904,2030,high_variant,5yearly,45_49,309.245
904,2030,instant_replacement,5yearly,45_49,271.245
904,2030,low_variant,5yearly,45_49,180.169
904,2030,medium_variant,5yearly,45_49,244.707
904,2030,momentum,5yearly,45_49,277.898
904,2030,no_change,5yearly,45_49,349.82
904,2030,zero_migration,5yearly,45_49,248.133
904,2035,constant_fertility,5yearly,15_19,9051.828
904,2035,constant_mortality,5yearly,15_19,4900.084
904,2035,high_variant,5yearly,15_19,7305.478
904,2035,instant_replacement,5yearly,15_19,5943.803
904,2035,low_variant,5yearly,15_19,3005.659
904,2035,medium_variant,5yearly,15_19,4934.1
904,2035,momentum,5yearly,15_19,6082.551
904,2035,no_change,5yearly,15_19,8989.293
904,2035,zero_migration,5yearly,15_19,4982.557
904,2035,constant_fertility,5yearly,20_24,15688.935
904,2035,constant_mortality,5yearly,20_24,10882.621
904,2035,high_variant,5yearly,20_24,14799.823
904,2035,instant_replacement,5yearly,20_24,12825.097
904,2035,low_variant,5yearly,20_24,7437.687
904,2035,medium_variant,5yearly,20_24,10933.988
904,2035,momentum,5yearly,20_24,13131.169
904,2035,no_change,5yearly,20_24,15613.758
904,2035,zero_migration,5yearly,20_24,11053.883
904,2035,constant_fertility,5yearly,25_29,14236.812
904,2035,constant_mortality,5yearly,25_29,12623.978
904,2035,high_variant,5yearly,25_29,16190.781
904,2035,instant_replacement,5yearly,25_29,14721.058
904,2035,low_variant,5yearly,25_29,9142.245
904,2035,medium_variant,5yearly,25_29,12666.539
904,2035,momentum,5yearly,25_29,15110.492
904,2035,no_change,5yearly,25_29,14187.502
904,2035,zero_migration,5yearly,25_29,12845.531
904,2035,constant_fertility,5yearly,30_34,10166.717
904,2035,constant_mortality,5yearly,30_34,10379.901
904,2035,high_variant,5yearly,30_34,13318.401
904,2035,instant_replacement,5yearly,30_34,12108.806
904,2035,low_variant,5yearly,30_34,7518.851
904,2035,medium_variant,5yearly,30_34,10418.604
904,2035,momentum,5yearly,30_34,12444.43
904,2035,no_change,5yearly,30_34,10125.964
904,2035,zero_migration,5yearly,30_34,10586.161
904,2035,constant_fertility,5yearly,35_39,5871.567
904,2035,constant_mortality,5yearly,35_39,5513.549
904,2035,high_variant,5yearly,35_39,7071.717
904,2035,instant_replacement,5yearly,35_39,6401.502
904,2035,low_variant,5yearly,35_39,4006.734
904,2035,medium_variant,5yearly,35_39,5539.219
904,2035,momentum,5yearly,35_39,6581.469
904,2035,no_change,5yearly,35_39,5841.816
904,2035,zero_migration,5yearly,35_39,5633.694
904,2035,constant_fertility,5yearly,40_44,1974.444
904,2035,constant_mortality,5yearly,40_44,1488.828
904,2035,high_variant,5yearly,40_44,1906.305
904,2035,instant_replacement,5yearly,40_44,1707.249
904,2035,low_variant,5yearly,40_44,1090.004
904,2035,medium_variant,5yearly,40_44,1498.156
904,2035,momentum,5yearly,40_44,1755.034
904,2035,no_change,5yearly,40_44,1961.127
904,2035,zero_migration,5yearly,40_44,1523.626
904,2035,constant_fertility,5yearly,45_49,368.572
904,2035,constant_mortality,5yearly,45_49,232.265
904,2035,high_variant,5yearly,45_49,297.337
904,2035,instant_replacement,5yearly,45_49,264.501
904,2035,low_variant,5yearly,45_49,171.142
904,2035,medium_variant,5yearly,45_49,234.239
904,2035,momentum,5yearly,45_49,272.376
904,2035,no_change,5yearly,45_49,365.106
904,2035,zero_migration,5yearly,45_49,238.668
904,2040,constant_fertility,5yearly,15_19,9155.006
904,2040,constant_mortality,5yearly,15_19,4249.378
904,2040,high_variant,5yearly,15_19,6759.428
904,2040,instant_replacement,5yearly,15_19,5406.212
904,2040,low_variant,5yearly,15_19,2385.07
904,2040,medium_variant,5yearly,15_19,4292.608
904,2040,momentum,5yearly,15_19,5563.629
904,2040,no_change,5yearly,15_19,9062.656
904,2040,zero_migration,5yearly,15_19,4350.625
904,2040,constant_fertility,5yearly,20_24,16175.358
904,2040,constant_mortality,5yearly,20_24,10015.263
904,2040,high_variant,5yearly,20_24,15032.022
904,2040,instant_replacement,5yearly,20_24,12411.196
904,2040,low_variant,5yearly,20_24,6099.638
904,2040,medium_variant,5yearly,20_24,10101.429
904,2040,momentum,5yearly,20_24,12771.714
904,2040,no_change,5yearly,20_24,16034.564
904,2040,zero_migration,5yearly,20_24,10247.842
904,2040,constant_fertility,5yearly,25_29,14537.339
904,2040,constant_mortality,5yearly,25_29,12474.544
904,2040,high_variant,5yearly,25_29,17075.092
904,2040,instant_replacement,5yearly,25_29,15037.455
904,2040,low_variant,5yearly,25_29,8466.78
904,2040,medium_variant,5yearly,25_29,12552.301
904,2040,momentum,5yearly,25_29,15465.513
904,2040,no_change,5yearly,25_29,14442.645
904,2040,zero_migration,5yearly,25_29,12743.664
904,2040,constant_fertility,5yearly,30_34,10074.32
904,2040,constant_mortality,5yearly,30_34,10588.226
904,2040,high_variant,5yearly,30_34,13641.575
904,2040,instant_replacement,5yearly,30_34,12501.463
904,2040,low_variant,5yearly,30_34,7643.771
904,2040,medium_variant,5yearly,30_34,10642.625
904,2040,momentum,5yearly,30_34,12864.551
904,2040,no_change,5yearly,30_34,10018.004
904,2040,zero_migration,5yearly,30_34,10819.599
904,2040,constant_fertility,5yearly,35_39,5793.56
904,2040,constant_mortality,5yearly,35_39,5500.187
904,2040,high_variant,5yearly,35_39,7084.209
904,2040,instant_replacement,5yearly,35_39,6463.814
904,2040,low_variant,5yearly,35_39,3983.888
904,2040,medium_variant,5yearly,35_39,5534.073
904,2040,momentum,5yearly,35_39,6662.357
904,2040,no_change,5yearly,35_39,5754.175
904,2040,zero_migration,5yearly,35_39,5638.564
904,2040,constant_fertility,5yearly,40_44,1986.127
904,2040,constant_mortality,5yearly,40_44,1448.09
904,2040,high_variant,5yearly,40_44,1863.963
904,2040,instant_replacement,5yearly,40_44,1685.793
904,2040,low_variant,5yearly,40_44,1056.314
904,2040,medium_variant,5yearly,40_44,1460.144
904,2040,momentum,5yearly,40_44,1738.23
904,2040,no_change,5yearly,40_44,1968.045
904,2040,zero_migration,5yearly,40_44,1488.949
904,2040,constant_fertility,5yearly,45_49,380.147
904,2040,constant_mortality,5yearly,45_49,218.962
904,2040,high_variant,5yearly,45_49,282.019
904,2040,instant_replacement,5yearly,45_49,253.466
904,2040,low_variant,5yearly,45_49,160.823
904,2040,medium_variant,5yearly,45_49,221.412
904,2040,momentum,5yearly,45_49,262.06
904,2040,no_change,5yearly,45_49,375.339
904,2040,zero_migration,5yearly,45_49,226.578
904,2045,constant_fertility,5yearly,15_19,9179.218
904,2045,constant_mortality,5yearly,15_19,3679.029
904,2045,high_variant,5yearly,15_19,6063.724
904,2045,instant_replacement,5yearly,15_19,4854.672
904,2045,low_variant,5yearly,15_19,1966.86
904,2045,medium_variant,5yearly,15_19,3727.997
904,2045,momentum,5yearly,15_19,5017.411
904,2045,no_change,5yearly,15_19,9058.003
904,2045,zero_migration,5yearly,15_19,3787.925
904,2045,constant_fertility,5yearly,20_24,16402.242
904,2045,constant_mortality,5yearly,20_24,9175.994
904,2045,high_variant,5yearly,20_24,14698.082
904,2045,instant_replacement,5yearly,20_24,11913.708
904,2045,low_variant,5yearly,20_24,5113.774
904,2045,medium_variant,5yearly,20_24,9287.122
904,2045,momentum,5yearly,20_24,12327.466
904,2045,no_change,5yearly,20_24,16200.844
904,2045,zero_migration,5yearly,20_24,9459.594
904,2045,constant_fertility,5yearly,25_29,15015.036
904,2045,constant_mortality,5yearly,25_29,12190.332
904,2045,high_variant,5yearly,25_29,18420.635
904,2045,instant_replacement,5yearly,25_29,15446.399
904,2045,low_variant,5yearly,25_29,7372.931
904,2045,medium_variant,5yearly,25_29,12315.518
904,2045,momentum,5yearly,25_29,15957.194
904,2045,no_change,5yearly,25_29,14853.624
904,2045,zero_migration,5yearly,25_29,12547.568
904,2045,constant_fertility,5yearly,30_34,10310.817
904,2045,constant_mortality,5yearly,30_34,10848.281
904,2045,high_variant,5yearly,30_34,14908.343
904,2045,instant_replacement,5yearly,30_34,13192.443
904,2045,low_variant,5yearly,30_34,7351.096
904,2045,medium_variant,5yearly,30_34,10936.818
904,2045,momentum,5yearly,30_34,13593.753
904,2045,no_change,5yearly,30_34,10217.581
904,2045,zero_migration,5yearly,30_34,11129.748
904,2045,constant_fertility,5yearly,35_39,5751.792
904,2045,constant_mortality,5yearly,35_39,5543.529
904,2045,high_variant,5yearly,35_39,7165.609
904,2045,instant_replacement,5yearly,35_39,6570.591
904,2045,low_variant,5yearly,35_39,4009.164
904,2045,medium_variant,5yearly,35_39,5587.371
904,2045,momentum,5yearly,35_39,6776.85
904,2045,no_change,5yearly,35_39,5700.863
904,2045,zero_migration,5yearly,35_39,5695.517
904,2045,constant_fertility,5yearly,40_44,1967.856
904,2045,constant_mortality,5yearly,40_44,1394.033
904,2045,high_variant,5yearly,40_44,1801.921
904,2045,instant_replacement,5yearly,40_44,1639.518
904,2045,low_variant,5yearly,40_44,1015.063
904,2045,medium_variant,5yearly,40_44,1408.516
904,2045,momentum,5yearly,40_44,1693.32
904,2045,no_change,5yearly,40_44,1945.109
904,2045,zero_migration,5yearly,40_44,1438.575
904,2045,constant_fertility,5yearly,45_49,384.39
904,2045,constant_mortality,5yearly,45_49,202.186
904,2045,high_variant,5yearly,45_49,261.771
904,2045,instant_replacement,5yearly,45_49,236.939
904,2045,low_variant,5yearly,45_49,148.263
904,2045,medium_variant,5yearly,45_49,205.019
904,2045,momentum,5yearly,45_49,245.626
904,2045,no_change,5yearly,45_49,378.191
904,2045,zero_migration,5yearly,45_49,210.459
904,2050,constant_fertility,5yearly,15_19,9220.557
904,2050,constant_mortality,5yearly,15_19,3186.603
904,2050,high_variant,5yearly,15_19,5386.206
904,2050,instant_replacement,5yearly,15_19,4330.434
904,2050,low_variant,5yearly,15_19,1663.482
904,2050,medium_variant,5yearly,15_19,3239.709
904,2050,momentum,5yearly,15_19,4490.81
904,2050,no_change,5yearly,15_19,9067.089
904,2050,zero_migration,5yearly,15_19,3298.049
904,2050,constant_fertility,5yearly,20_24,16485.424
904,2050,constant_mortality,5yearly,20_24,8412.672
904,2050,high_variant,5yearly,20_24,13961.953
904,2050,instant_replacement,5yearly,20_24,11318.867
904,2050,low_variant,5yearly,20_24,4467.223
904,2050,medium_variant,5yearly,20_24,8542.861
904,2050,momentum,5yearly,20_24,11759.62
904,2050,no_change,5yearly,20_24,16225.346
904,2050,zero_migration,5yearly,20_24,8725.699
904,2050,constant_fertility,5yearly,25_29,15253.408
904,2050,constant_mortality,5yearly,25_29,11850.192
904,2050,high_variant,5yearly,25_29,19108.21
904,2050,instant_replacement,5yearly,25_29,15674.373
904,2050,low_variant,5yearly,25_29,6558.67
904,2050,medium_variant,5yearly,25_29,12014.82
904,2050,momentum,5yearly,25_29,16273.262
904,2050,no_change,5yearly,25_29,15030.214
904,2050,zero_migration,5yearly,25_29,12290.532
904,2050,constant_fertility,5yearly,30_34,10681.65
904,2050,constant_mortality,5yearly,30_34,10954.334
904,2050,high_variant,5yearly,30_34,16615.473
904,2050,instant_replacement,5yearly,30_34,13969.718
904,2050,low_variant,5yearly,30_34,6618.748
904,2050,medium_variant,5yearly,30_34,11089.25
904,2050,momentum,5yearly,30_34,14448.475
904,2050,no_change,5yearly,30_34,10535.219
904,2050,zero_migration,5yearly,30_34,11322.154
904,2050,constant_fertility,5yearly,35_39,5901.441
904,2050,constant_mortality,5yearly,35_39,5606.928
904,2050,high_variant,5yearly,35_39,7726.672
904,2050,instant_replacement,5yearly,35_39,6799.144
904,2050,low_variant,5yearly,35_39,3812.357
904,2050,medium_variant,5yearly,35_39,5670.115
