continent,year,variant,freq,age5yearinterval,noofbirthbymother
905,2005,estimates,5yearly,40_44,574.617
905,2005,estimates,5yearly,45_49,38.664
905,2010,estimates,5yearly,15_19,1540.278
905,2010,estimates,5yearly,20_24,4756.538
905,2010,estimates,5yearly,25_29,6237.828
905,2010,estimates,5yearly,30_34,5685.596
905,2010,estimates,5yearly,35_39,2767.305
905,2010,estimates,5yearly,40_44,594.579
905,2010,estimates,5yearly,45_49,43.341
905,2015,constant_fertility,5yearly,15_19,1508.804
905,2015,constant_mortality,5yearly,15_19,1024.295
905,2015,high_variant,5yearly,15_19,1161.365
905,2015,instant_replacement,5yearly,15_19,1137.364
905,2015,low_variant,5yearly,15_19,887.295
905,2015,medium_variant,5yearly,15_19,1024.333
905,2015,momentum,5yearly,15_19,1123.092
905,2015,no_change,5yearly,15_19,1508.749
905,2015,zero_migration,5yearly,15_19,1010.464
905,2015,constant_fertility,5yearly,20_24,4801.237
905,2015,constant_mortality,5yearly,20_24,4063.784
905,2015,high_variant,5yearly,20_24,4608.767
905,2015,instant_replacement,5yearly,20_24,4520.788
905,2015,low_variant,5yearly,20_24,3519.382
905,2015,medium_variant,5yearly,20_24,4064.071
905,2015,momentum,5yearly,20_24,4428.502
905,2015,no_change,5yearly,20_24,4800.899
905,2015,zero_migration,5yearly,20_24,3977.254
905,2015,constant_fertility,5yearly,25_29,6618.802
905,2015,constant_mortality,5yearly,25_29,6789.928
905,2015,high_variant,5yearly,25_29,7705.52
905,2015,instant_replacement,5yearly,25_29,7596.763
905,2015,low_variant,5yearly,25_29,5874.937
905,2015,medium_variant,5yearly,25_29,6790.228
905,2015,momentum,5yearly,25_29,7455.395
905,2015,no_change,5yearly,25_29,6618.51
905,2015,zero_migration,5yearly,25_29,6657.506
905,2015,constant_fertility,5yearly,30_34,6057.463
905,2015,constant_mortality,5yearly,30_34,6762.664
905,2015,high_variant,5yearly,30_34,7678.081
905,2015,instant_replacement,5yearly,30_34,7594.653
905,2015,low_variant,5yearly,30_34,5848.01
905,2015,medium_variant,5yearly,30_34,6763.045
905,2015,momentum,5yearly,30_34,7488.509
905,2015,no_change,5yearly,30_34,6057.124
905,2015,zero_migration,5yearly,30_34,6662.119
905,2015,constant_fertility,5yearly,35_39,2877.044
905,2015,constant_mortality,5yearly,35_39,3219.614
905,2015,high_variant,5yearly,35_39,3656.398
905,2015,instant_replacement,5yearly,35_39,3622.464
905,2015,low_variant,5yearly,35_39,2783.495
905,2015,medium_variant,5yearly,35_39,3219.947
905,2015,momentum,5yearly,35_39,3587.014
905,2015,no_change,5yearly,35_39,2876.747
905,2015,zero_migration,5yearly,35_39,3185.514
905,2015,constant_fertility,5yearly,40_44,589.334
905,2015,constant_mortality,5yearly,40_44,645.272
905,2015,high_variant,5yearly,40_44,732.76
905,2015,instant_replacement,5yearly,40_44,725.342
905,2015,low_variant,5yearly,40_44,557.981
905,2015,medium_variant,5yearly,40_44,645.373
905,2015,momentum,5yearly,40_44,720.745
905,2015,no_change,5yearly,40_44,589.243
905,2015,zero_migration,5yearly,40_44,640.685
905,2015,constant_fertility,5yearly,45_49,40.999
905,2015,constant_mortality,5yearly,45_49,43.356
905,2015,high_variant,5yearly,45_49,49.201
905,2015,instant_replacement,5yearly,45_49,48.372
905,2015,low_variant,5yearly,45_49,37.54
905,2015,medium_variant,5yearly,45_49,43.366
905,2015,momentum,5yearly,45_49,48.189
905,2015,no_change,5yearly,45_49,40.988
905,2015,zero_migration,5yearly,45_49,43.17
905,2020,constant_fertility,5yearly,15_19,1517.688
905,2020,constant_mortality,5yearly,15_19,445.028
905,2020,high_variant,5yearly,15_19,540.992
905,2020,instant_replacement,5yearly,15_19,497.197
905,2020,low_variant,5yearly,15_19,349.191
905,2020,medium_variant,5yearly,15_19,445.092
905,2020,momentum,5yearly,15_19,480.717
905,2020,no_change,5yearly,15_19,1517.476
905,2020,zero_migration,5yearly,15_19,429.931
905,2020,constant_fertility,5yearly,20_24,4705.572
905,2020,constant_mortality,5yearly,20_24,2704.862
905,2020,high_variant,5yearly,20_24,3285.709
905,2020,instant_replacement,5yearly,20_24,3007.935
905,2020,low_variant,5yearly,20_24,2125.284
905,2020,medium_variant,5yearly,20_24,2705.495
905,2020,momentum,5yearly,20_24,2835.036
905,2020,no_change,5yearly,20_24,4704.49
905,2020,zero_migration,5yearly,20_24,2546.71
905,2020,constant_fertility,5yearly,25_29,6680.799
905,2020,constant_mortality,5yearly,25_29,7231.854
905,2020,high_variant,5yearly,25_29,8786.101
905,2020,instant_replacement,5yearly,25_29,8050.17
905,2020,low_variant,5yearly,25_29,5680.472
905,2020,medium_variant,5yearly,25_29,7233.318
905,2020,momentum,5yearly,25_29,7576.32
905,2020,no_change,5yearly,25_29,6679.441
905,2020,zero_migration,5yearly,25_29,6797.225
905,2020,constant_fertility,5yearly,30_34,6412.262
905,2020,constant_mortality,5yearly,30_34,8538.8
905,2020,high_variant,5yearly,30_34,10378.01
905,2020,instant_replacement,5yearly,30_34,9524.968
905,2020,low_variant,5yearly,30_34,6703.36
905,2020,medium_variant,5yearly,30_34,8540.626
905,2020,momentum,5yearly,30_34,9086.286
905,2020,no_change,5yearly,30_34,6410.904
905,2020,zero_migration,5yearly,30_34,8134.148
905,2020,constant_fertility,5yearly,35_39,3062.256
905,2020,constant_mortality,5yearly,35_39,3789.264
905,2020,high_variant,5yearly,35_39,4609.308
905,2020,instant_replacement,5yearly,35_39,4244.486
905,2020,low_variant,5yearly,35_39,2971.819
905,2020,medium_variant,5yearly,35_39,3790.596
905,2020,momentum,5yearly,35_39,4101.563
905,2020,no_change,5yearly,35_39,3061.185
905,2020,zero_migration,5yearly,35_39,3657.528
905,2020,constant_fertility,5yearly,40_44,612.437
905,2020,constant_mortality,5yearly,40_44,637.2
905,2020,high_variant,5yearly,40_44,775.859
905,2020,instant_replacement,5yearly,40_44,716.966
905,2020,low_variant,5yearly,40_44,499.29
905,2020,medium_variant,5yearly,40_44,637.568
905,2020,momentum,5yearly,40_44,699.854
905,2020,no_change,5yearly,40_44,612.084
905,2020,zero_migration,5yearly,40_44,621.556
905,2020,constant_fertility,5yearly,45_49,40.656
905,2020,constant_mortality,5yearly,45_49,29.991
905,2020,high_variant,5yearly,45_49,36.51
905,2020,instant_replacement,5yearly,45_49,33.679
905,2020,low_variant,5yearly,45_49,23.525
905,2020,medium_variant,5yearly,45_49,30.02
905,2020,momentum,5yearly,45_49,33.12
905,2020,no_change,5yearly,45_49,40.618
905,2020,zero_migration,5yearly,45_49,29.51
905,2025,constant_fertility,5yearly,15_19,1501.174
905,2025,constant_mortality,5yearly,15_19,439.232
905,2025,high_variant,5yearly,15_19,557.211
905,2025,instant_replacement,5yearly,15_19,488.31
905,2025,low_variant,5yearly,15_19,321.52
905,2025,medium_variant,5yearly,15_19,439.366
905,2025,momentum,5yearly,15_19,467.595
905,2025,no_change,5yearly,15_19,1500.707
905,2025,zero_migration,5yearly,15_19,420.173
905,2025,constant_fertility,5yearly,20_24,4743.825
905,2025,constant_mortality,5yearly,20_24,2725.078
905,2025,high_variant,5yearly,20_24,3454.142
905,2025,instant_replacement,5yearly,20_24,3015.607
905,2025,low_variant,5yearly,20_24,1998.423
905,2025,medium_variant,5yearly,20_24,2726.258
905,2025,momentum,5yearly,20_24,2785.66
905,2025,no_change,5yearly,20_24,4741.787
905,2025,zero_migration,5yearly,20_24,2514.286
905,2025,constant_fertility,5yearly,25_29,6554.011
905,2025,constant_mortality,5yearly,25_29,7113.307
905,2025,high_variant,5yearly,25_29,9017.457
905,2025,instant_replacement,5yearly,25_29,7876.143
905,2025,low_variant,5yearly,25_29,5215.569
905,2025,medium_variant,5yearly,25_29,7116.57
905,2025,momentum,5yearly,25_29,7114.34
905,2025,no_change,5yearly,25_29,6550.991
905,2025,zero_migration,5yearly,25_29,6417.059
905,2025,constant_fertility,5yearly,30_34,6476.996
905,2025,constant_mortality,5yearly,30_34,8668.535
905,2025,high_variant,5yearly,30_34,10995.978
905,2025,instant_replacement,5yearly,30_34,9625.485
905,2025,low_variant,5yearly,30_34,6349.599
905,2025,medium_variant,5yearly,30_34,8672.758
905,2025,momentum,5yearly,30_34,8790.963
905,2025,no_change,5yearly,30_34,6473.846
905,2025,zero_migration,5yearly,30_34,7905.529
905,2025,constant_fertility,5yearly,35_39,3241.432
905,2025,constant_mortality,5yearly,35_39,4042.41
905,2025,high_variant,5yearly,35_39,5133.496
905,2025,instant_replacement,5yearly,35_39,4508.925
905,2025,low_variant,5yearly,35_39,2956.956
905,2025,medium_variant,5yearly,35_39,4045.23
905,2025,momentum,5yearly,35_39,4212.232
905,2025,no_change,5yearly,35_39,3239.174
905,2025,zero_migration,5yearly,35_39,3772.374
905,2025,constant_fertility,5yearly,40_44,652.026
905,2025,constant_mortality,5yearly,40_44,686.083
905,2025,high_variant,5yearly,40_44,872.534
905,2025,instant_replacement,5yearly,40_44,769.357
905,2025,low_variant,5yearly,40_44,501.2
905,2025,medium_variant,5yearly,40_44,686.864
905,2025,momentum,5yearly,40_44,732.262
905,2025,no_change,5yearly,40_44,651.282
905,2025,zero_migration,5yearly,40_44,652.895
905,2025,constant_fertility,5yearly,45_49,42.229
905,2025,constant_mortality,5yearly,45_49,31.589
905,2025,high_variant,5yearly,45_49,40.183
905,2025,instant_replacement,5yearly,45_49,35.356
905,2025,low_variant,5yearly,45_49,23.113
905,2025,medium_variant,5yearly,45_49,31.648
905,2025,momentum,5yearly,45_49,34.159
905,2025,no_change,5yearly,45_49,42.151
905,2025,zero_migration,5yearly,45_49,30.552
905,2030,constant_fertility,5yearly,15_19,1500.31
905,2030,constant_mortality,5yearly,15_19,438.443
905,2030,high_variant,5yearly,15_19,591.922
905,2030,instant_replacement,5yearly,15_19,513.13
905,2030,low_variant,5yearly,15_19,300.873
905,2030,medium_variant,5yearly,15_19,438.809
905,2030,momentum,5yearly,15_19,483.009
905,2030,no_change,5yearly,15_19,1499.035
905,2030,zero_migration,5yearly,15_19,411.044
905,2030,constant_fertility,5yearly,20_24,4704.391
905,2030,constant_mortality,5yearly,20_24,2705.64
905,2030,high_variant,5yearly,20_24,3428.263
905,2030,instant_replacement,5yearly,20_24,2984.115
905,2030,low_variant,5yearly,20_24,1986.645
905,2030,medium_variant,5yearly,20_24,2707.48
905,2030,momentum,5yearly,20_24,2727.092
905,2030,no_change,5yearly,20_24,4701.201
905,2030,zero_migration,5yearly,20_24,2469.385
905,2030,constant_fertility,5yearly,25_29,6614.748
905,2030,constant_mortality,5yearly,25_29,7191.774
905,2030,high_variant,5yearly,25_29,9113.715
905,2030,instant_replacement,5yearly,25_29,7933.447
905,2030,low_variant,5yearly,25_29,5280.763
905,2030,medium_variant,5yearly,25_29,7197.208
905,2030,momentum,5yearly,25_29,7015.996
905,2030,no_change,5yearly,25_29,6609.735
905,2030,zero_migration,5yearly,25_29,6352.996
905,2030,constant_fertility,5yearly,30_34,6356.997
905,2030,constant_mortality,5yearly,30_34,8548.498
905,2030,high_variant,5yearly,30_34,10838.67
905,2030,instant_replacement,5yearly,30_34,9450.144
905,2030,low_variant,5yearly,30_34,6273.073
905,2030,medium_variant,5yearly,30_34,8555.906
905,2030,momentum,5yearly,30_34,8266.385
905,2030,no_change,5yearly,30_34,6351.485
905,2030,zero_migration,5yearly,30_34,7470.476
905,2030,constant_fertility,5yearly,35_39,3275.587
905,2030,constant_mortality,5yearly,35_39,4108.555
905,2030,high_variant,5yearly,35_39,5215.895
905,2030,instant_replacement,5yearly,35_39,4564.617
905,2030,low_variant,5yearly,35_39,3010.655
905,2030,medium_variant,5yearly,35_39,4113.302
905,2030,momentum,5yearly,35_39,4077.436
905,2030,no_change,5yearly,35_39,3271.809
905,2030,zero_migration,5yearly,35_39,3668.045
905,2030,constant_fertility,5yearly,40_44,690.254
905,2030,constant_mortality,5yearly,40_44,732.122
905,2030,high_variant,5yearly,40_44,931.063
905,2030,instant_replacement,5yearly,40_44,817.948
905,2030,low_variant,5yearly,40_44,535.854
905,2030,medium_variant,5yearly,40_44,733.429
905,2030,momentum,5yearly,40_44,752.253
905,2030,no_change,5yearly,40_44,689.015
905,2030,zero_migration,5yearly,40_44,673.727
905,2030,constant_fertility,5yearly,45_49,44.996
905,2030,constant_mortality,5yearly,45_49,33.835
905,2030,high_variant,5yearly,45_49,43.055
905,2030,instant_replacement,5yearly,45_49,37.794
905,2030,low_variant,5yearly,45_49,24.811
905,2030,medium_variant,5yearly,45_49,33.933
905,2030,momentum,5yearly,45_49,35.582
905,2030,no_change,5yearly,45_49,44.863
905,2030,zero_migration,5yearly,45_49,31.957
905,2035,constant_fertility,5yearly,15_19,1548.745
905,2035,constant_mortality,5yearly,15_19,454.512
905,2035,high_variant,5yearly,15_19,671.346
905,2035,instant_replacement,5yearly,15_19,556.173
905,2035,low_variant,5yearly,15_19,279.15
905,2035,medium_variant,5yearly,15_19,455.287
905,2035,momentum,5yearly,15_19,509.764
905,2035,no_change,5yearly,15_19,1546.079
905,2035,zero_migration,5yearly,15_19,413.445
905,2035,constant_fertility,5yearly,20_24,4704.321
905,2035,constant_mortality,5yearly,20_24,2711.292
905,2035,high_variant,5yearly,20_24,3646.32
905,2035,instant_replacement,5yearly,20_24,3139.676
905,2035,low_variant,5yearly,20_24,1871.554
905,2035,medium_variant,5yearly,20_24,2714.747
905,2035,momentum,5yearly,20_24,2826.876
905,2035,no_change,5yearly,20_24,4698.324
905,2035,zero_migration,5yearly,20_24,2425.522
905,2035,constant_fertility,5yearly,25_29,6577.856
905,2035,constant_mortality,5yearly,25_29,7155.95
905,2035,high_variant,5yearly,25_29,9067.793
905,2035,instant_replacement,5yearly,25_29,7875.731
905,2035,low_variant,5yearly,25_29,5259.762
905,2035,medium_variant,5yearly,25_29,7163.781
905,2035,momentum,5yearly,25_29,6885.305
905,2035,no_change,5yearly,25_29,6570.665
905,2035,zero_migration,5yearly,25_29,6249.713
905,2035,constant_fertility,5yearly,30_34,6416.123
905,2035,constant_mortality,5yearly,30_34,8648.823
905,2035,high_variant,5yearly,30_34,10964.855
905,2035,instant_replacement,5yearly,30_34,9533.732
905,2035,low_variant,5yearly,30_34,6355.159
905,2035,medium_variant,5yearly,30_34,8659.977
905,2035,momentum,5yearly,30_34,8160.683
905,2035,no_change,5yearly,30_34,6407.853
905,2035,zero_migration,5yearly,30_34,7399.743
905,2035,constant_fertility,5yearly,35_39,3216.946
905,2035,constant_mortality,5yearly,35_39,4051.237
905,2035,high_variant,5yearly,35_39,5142.174
905,2035,instant_replacement,5yearly,35_39,4483.606
905,2035,low_variant,5yearly,35_39,2974.263
905,2035,medium_variant,5yearly,35_39,4058.215
905,2035,momentum,5yearly,35_39,3829.432
905,2035,no_change,5yearly,35_39,3211.415
905,2035,zero_migration,5yearly,35_39,3461.688
905,2035,constant_fertility,5yearly,40_44,697.827
905,2035,constant_mortality,5yearly,40_44,744.384
905,2035,high_variant,5yearly,40_44,946.627
905,2035,instant_replacement,5yearly,40_44,828.866
905,2035,low_variant,5yearly,40_44,545.901
905,2035,medium_variant,5yearly,40_44,746.265
905,2035,momentum,5yearly,40_44,728.082
905,2035,no_change,5yearly,40_44,696.055
905,2035,zero_migration,5yearly,40_44,655.069
905,2035,constant_fertility,5yearly,45_49,47.679
905,2035,constant_mortality,5yearly,45_49,36.033
905,2035,high_variant,5yearly,45_49,45.874
905,2035,instant_replacement,5yearly,45_49,40.096
905,2035,low_variant,5yearly,45_49,26.483
905,2035,medium_variant,5yearly,45_49,36.179
905,2035,momentum,5yearly,45_49,36.511
905,2035,no_change,5yearly,45_49,47.485
905,2035,zero_migration,5yearly,45_49,32.949
905,2040,constant_fertility,5yearly,15_19,1575.599
905,2040,constant_mortality,5yearly,15_19,465.793
905,2040,high_variant,5yearly,15_19,724.656
905,2040,instant_replacement,5yearly,15_19,565.285
905,2040,low_variant,5yearly,15_19,265.468
905,2040,medium_variant,5yearly,15_19,466.994
905,2040,momentum,5yearly,15_19,500.739
905,2040,no_change,5yearly,15_19,1571.517
905,2040,zero_migration,5yearly,15_19,409.807
905,2040,constant_fertility,5yearly,20_24,4848.889
905,2040,constant_mortality,5yearly,20_24,2817.446
905,2040,high_variant,5yearly,20_24,4131.097
905,2040,instant_replacement,5yearly,20_24,3402.77
905,2040,low_variant,5yearly,20_24,1750.646
905,2040,medium_variant,5yearly,20_24,2823.628
905,2040,momentum,5yearly,20_24,2993.745
905,2040,no_change,5yearly,20_24,4838.281
905,2040,zero_migration,5yearly,20_24,2450.078
905,2040,constant_fertility,5yearly,25_29,6586.089
905,2040,constant_mortality,5yearly,25_29,7185.576
905,2040,high_variant,5yearly,25_29,9640.611
905,2040,instant_replacement,5yearly,25_29,8287.884
905,2040,low_variant,5yearly,25_29,4980.022
905,2040,medium_variant,5yearly,25_29,7198.277
905,2040,momentum,5yearly,25_29,7152.107
905,2040,no_change,5yearly,25_29,6574.511
905,2040,zero_migration,5yearly,25_29,6150.603
905,2040,constant_fertility,5yearly,30_34,6389.344
905,2040,constant_mortality,5yearly,30_34,8626.488
905,2040,high_variant,5yearly,30_34,10936.336
905,2040,instant_replacement,5yearly,30_34,9485.319
905,2040,low_variant,5yearly,30_34,6346.728
905,2040,medium_variant,5yearly,30_34,8641.559
905,2040,momentum,5yearly,30_34,8019.932
905,2040,no_change,5yearly,30_34,6378.222
905,2040,zero_migration,5yearly,30_34,7293.473
905,2040,constant_fertility,5yearly,35_39,3246.845
905,2040,constant_mortality,5yearly,35_39,4103.474
905,2040,high_variant,5yearly,35_39,5208.316
905,2040,instant_replacement,5yearly,35_39,4527.088
905,2040,low_variant,5yearly,35_39,3017.83
905,2040,medium_variant,5yearly,35_39,4113.047
905,2040,momentum,5yearly,35_39,3779.783
905,2040,no_change,5yearly,35_39,3239.288
905,2040,zero_migration,5yearly,35_39,3431.073
905,2040,constant_fertility,5yearly,40_44,686.075
905,2040,constant_mortality,5yearly,40_44,734.246
905,2040,high_variant,5yearly,40_44,933.689
905,2040,instant_replacement,5yearly,40_44,814.224
905,2040,low_variant,5yearly,40_44,539.717
905,2040,medium_variant,5yearly,40_44,736.731
905,2040,momentum,5yearly,40_44,682.506
905,2040,no_change,5yearly,40_44,683.744
905,2040,zero_migration,5yearly,40_44,617.675
905,2040,constant_fertility,5yearly,45_49,48.262
905,2040,constant_mortality,5yearly,45_49,36.561
905,2040,high_variant,5yearly,45_49,46.568
905,2040,instant_replacement,5yearly,45_49,40.59
905,2040,low_variant,5yearly,45_49,26.937
905,2040,medium_variant,5yearly,45_49,36.752
905,2040,momentum,5yearly,45_49,35.278
905,2040,no_change,5yearly,45_49,48.009
905,2040,zero_migration,5yearly,45_49,31.999
905,2045,constant_fertility,5yearly,15_19,1583.201
905,2045,constant_mortality,5yearly,15_19,469.481
905,2045,high_variant,5yearly,15_19,745.598
905,2045,instant_replacement,5yearly,15_19,566.366
905,2045,low_variant,5yearly,15_19,259.472
905,2045,medium_variant,5yearly,15_19,471.095
905,2045,momentum,5yearly,15_19,484.968
905,2045,no_change,5yearly,15_19,1577.76
905,2045,zero_migration,5yearly,15_19,399.643
905,2045,constant_fertility,5yearly,20_24,4928.304
905,2045,constant_mortality,5yearly,20_24,2887.503
905,2045,high_variant,5yearly,20_24,4453.016
905,2045,instant_replacement,5yearly,20_24,3468.351
905,2045,low_variant,5yearly,20_24,1670.719
905,2045,medium_variant,5yearly,20_24,2896.495
905,2045,momentum,5yearly,20_24,2951.357
905,2045,no_change,5yearly,20_24,4913.043
905,2045,zero_migration,5yearly,20_24,2431.493
905,2045,constant_fertility,5yearly,25_29,6778.71
905,2045,constant_mortality,5yearly,25_29,7452.455
905,2045,high_variant,5yearly,25_29,10870.955
905,2045,instant_replacement,5yearly,25_29,8968.374
905,2045,low_variant,5yearly,25_29,4669.694
905,2045,medium_variant,5yearly,25_29,7472.983
905,2045,momentum,5yearly,25_29,7584.751
905,2045,no_change,5yearly,25_29,6760.225
905,2045,zero_migration,5yearly,25_29,6209.333
905,2045,constant_fertility,5yearly,30_34,6401.507
905,2045,constant_mortality,5yearly,30_34,8658.466
905,2045,high_variant,5yearly,30_34,11606.664
905,2045,instant_replacement,5yearly,30_34,9986.652
905,2045,low_variant,5yearly,30_34,6016.005
905,2045,medium_variant,5yearly,30_34,8680.381
905,2045,momentum,5yearly,30_34,8345.759
905,2045,no_change,5yearly,30_34,6385.427
905,2045,zero_migration,5yearly,30_34,7173.273
905,2045,constant_fertility,5yearly,35_39,3233.969
905,2045,constant_mortality,5yearly,35_39,4095.331
905,2045,high_variant,5yearly,35_39,5200.054
905,2045,instant_replacement,5yearly,35_39,4513.001
905,2045,low_variant,5yearly,35_39,3014.938
905,2045,medium_variant,5yearly,35_39,4107.463
905,2045,momentum,5yearly,35_39,3718.604
905,2045,no_change,5yearly,35_39,3224.412
905,2045,zero_migration,5yearly,35_39,3382.09
905,2045,constant_fertility,5yearly,40_44,692.493
905,2045,constant_mortality,5yearly,40_44,743.395
905,2045,high_variant,5yearly,40_44,945.745
905,2045,instant_replacement,5yearly,40_44,822.893
905,2045,low_variant,5yearly,40_44,547.33
905,2045,medium_variant,5yearly,40_44,746.57
905,2045,momentum,5yearly,40_44,673.333
905,2045,no_change,5yearly,40_44,689.526
905,2045,zero_migration,5yearly,40_44,611.511
905,2045,constant_fertility,5yearly,45_49,47.559
905,2045,constant_mortality,5yearly,45_49,35.979
905,2045,high_variant,5yearly,45_49,45.862
905,2045,instant_replacement,5yearly,45_49,39.845
905,2045,low_variant,5yearly,45_49,26.565
905,2045,medium_variant,5yearly,45_49,36.213
905,2045,momentum,5yearly,45_49,33.071
905,2045,no_change,5yearly,45_49,47.247
905,2045,zero_migration,5yearly,45_49,30.125
905,2050,constant_fertility,5yearly,15_19,1582.516
905,2050,constant_mortality,5yearly,15_19,470.507
905,2050,high_variant,5yearly,15_19,750.784
905,2050,instant_replacement,5yearly,15_19,566.62
905,2050,low_variant,5yearly,15_19,259.412
905,2050,medium_variant,5yearly,15_19,472.535
905,2050,momentum,5yearly,15_19,472.712
905,2050,no_change,5yearly,15_19,1575.67
905,2050,zero_migration,5yearly,15_19,390.403
905,2050,constant_fertility,5yearly,20_24,4944.875
905,2050,constant_mortality,5yearly,20_24,2911.747
905,2050,high_variant,5yearly,20_24,4581.801
905,2050,instant_replacement,5yearly,20_24,3479.059
905,2050,low_variant,5yearly,20_24,1636.167
905,2050,medium_variant,5yearly,20_24,2923.43
905,2050,momentum,5yearly,20_24,2865.628
905,2050,no_change,5yearly,20_24,4925.186
905,2050,zero_migration,5yearly,20_24,2376.294
905,2050,constant_fertility,5yearly,25_29,6874.411
905,2050,constant_mortality,5yearly,25_29,7630.34
905,2050,high_variant,5yearly,25_29,11690.289
905,2050,instant_replacement,5yearly,25_29,9133.125
905,2050,low_variant,5yearly,25_29,4467.06
905,2050,medium_variant,5yearly,25_29,7658.959
905,2050,momentum,5yearly,25_29,7480.517
905,2050,no_change,5yearly,25_29,6848.955
905,2050,zero_migration,5yearly,25_29,6167.597
905,2050,constant_fertility,5yearly,30_34,6577.967
905,2050,constant_mortality,5yearly,30_34,8967.957
905,2050,high_variant,5yearly,30_34,13043.206
905,2050,instant_replacement,5yearly,30_34,10785.789
905,2050,low_variant,5yearly,30_34,5653.205
905,2050,medium_variant,5yearly,30_34,9000.481
905,2050,momentum,5yearly,30_34,8857.708
905,2050,no_change,5yearly,30_34,6554.386
905,2050,zero_migration,5yearly,30_34,7243.745
905,2050,constant_fertility,5yearly,35_39,3238.815
905,2050,constant_mortality,5yearly,35_39,4111.925
905,2050,high_variant,5yearly,35_39,5514.652
905,2050,instant_replacement,5yearly,35_39,4754.272
905,2050,low_variant,5yearly,35_39,2863.476
905,2050,medium_variant,5yearly,35_39,4128.006
905,2050,momentum,5yearly,35_39,3877.592
905,2050,no_change,5yearly,35_39,3226.191
905,2050,zero_migration,5yearly,35_39,3328.444
905,2050,constant_fertility,5yearly,40_44,689.292
905,2050,constant_mortality,5yearly,40_44,743.496
