continent,year,variant,freq,age5yearinterval,noofbirthbymother
903,2020,no_change,5yearly,15_19,37867.167
903,2020,zero_migration,5yearly,15_19,31232.539
903,2020,constant_fertility,5yearly,20_24,70612.504
903,2020,constant_mortality,5yearly,20_24,61881.406
903,2020,high_variant,5yearly,20_24,68032.718
903,2020,instant_replacement,5yearly,20_24,33767.627
903,2020,low_variant,5yearly,20_24,56211.865
903,2020,medium_variant,5yearly,20_24,62122.282
903,2020,momentum,5yearly,20_24,35312.856
903,2020,no_change,5yearly,20_24,70338.855
903,2020,zero_migration,5yearly,20_24,62326.456
903,2020,constant_fertility,5yearly,25_29,64822.333
903,2020,constant_mortality,5yearly,25_29,57619.929
903,2020,high_variant,5yearly,25_29,63528.326
903,2020,instant_replacement,5yearly,25_29,32007.9
903,2020,low_variant,5yearly,25_29,52296.583
903,2020,medium_variant,5yearly,25_29,57912.498
903,2020,momentum,5yearly,25_29,33460.367
903,2020,no_change,5yearly,25_29,64496.486
903,2020,zero_migration,5yearly,25_29,58206.671
903,2020,constant_fertility,5yearly,30_34,46824.768
903,2020,constant_mortality,5yearly,30_34,40014.378
903,2020,high_variant,5yearly,30_34,44263.664
903,2020,instant_replacement,5yearly,30_34,22649.213
903,2020,low_variant,5yearly,30_34,36302.253
903,2020,medium_variant,5yearly,30_34,40282.937
903,2020,momentum,5yearly,30_34,23615.044
903,2020,no_change,5yearly,30_34,46515.758
903,2020,zero_migration,5yearly,30_34,40496.145
903,2020,constant_fertility,5yearly,35_39,28700.105
903,2020,constant_mortality,5yearly,35_39,24432.984
903,2020,high_variant,5yearly,35_39,27083.306
903,2020,instant_replacement,5yearly,35_39,13927.636
903,2020,low_variant,5yearly,35_39,22197.168
903,2020,medium_variant,5yearly,35_39,24640.203
903,2020,momentum,5yearly,35_39,14475.849
903,2020,no_change,5yearly,35_39,28458.581
903,2020,zero_migration,5yearly,35_39,24737.667
903,2020,constant_fertility,5yearly,40_44,11213.181
903,2020,constant_mortality,5yearly,40_44,8672.725
903,2020,high_variant,5yearly,40_44,9606.828
903,2020,instant_replacement,5yearly,40_44,4883.113
903,2020,low_variant,5yearly,40_44,7901.82
903,2020,medium_variant,5yearly,40_44,8754.332
903,2020,momentum,5yearly,40_44,5075.834
903,2020,no_change,5yearly,40_44,11107.014
903,2020,zero_migration,5yearly,40_44,8780.468
903,2020,constant_fertility,5yearly,45_49,3064.173
903,2020,constant_mortality,5yearly,45_49,2322.293
903,2020,high_variant,5yearly,45_49,2564.895
903,2020,instant_replacement,5yearly,45_49,1280.154
903,2020,low_variant,5yearly,45_49,2121.942
903,2020,medium_variant,5yearly,45_49,2343.432
903,2020,momentum,5yearly,45_49,1335.202
903,2020,no_change,5yearly,45_49,3036.079
903,2020,zero_migration,5yearly,45_49,2349.691
903,2025,constant_fertility,5yearly,15_19,43213.1
903,2025,constant_mortality,5yearly,15_19,31706.962
903,2025,high_variant,5yearly,15_19,35896.06
903,2025,instant_replacement,5yearly,15_19,17524.942
903,2025,low_variant,5yearly,15_19,28169.62
903,2025,medium_variant,5yearly,15_19,32032.893
903,2025,momentum,5yearly,15_19,18595.108
903,2025,no_change,5yearly,15_19,42777.131
903,2025,zero_migration,5yearly,15_19,32098.636
903,2025,constant_fertility,5yearly,20_24,80959.33
903,2025,constant_mortality,5yearly,20_24,66026.522
903,2025,high_variant,5yearly,20_24,75022.96
903,2025,instant_replacement,5yearly,20_24,37959.965
903,2025,low_variant,5yearly,20_24,58147.032
903,2025,medium_variant,5yearly,20_24,66584.92
903,2025,momentum,5yearly,20_24,40239.274
903,2025,no_change,5yearly,20_24,80281.364
903,2025,zero_migration,5yearly,20_24,66837.925
903,2025,constant_fertility,5yearly,25_29,74199.618
903,2025,constant_mortality,5yearly,25_29,62095.372
903,2025,high_variant,5yearly,25_29,70781.016
903,2025,instant_replacement,5yearly,25_29,36206.287
903,2025,low_variant,5yearly,25_29,54662.476
903,2025,medium_variant,5yearly,25_29,62721.766
903,2025,momentum,5yearly,25_29,38385.888
903,2025,no_change,5yearly,25_29,73459.656
903,2025,zero_migration,5yearly,25_29,63112.348
903,2025,constant_fertility,5yearly,30_34,53088.94
903,2025,constant_mortality,5yearly,30_34,42044.842
903,2025,high_variant,5yearly,30_34,48157.944
903,2025,instant_replacement,5yearly,30_34,24998.123
903,2025,low_variant,5yearly,30_34,37015.871
903,2025,medium_variant,5yearly,30_34,42586.917
903,2025,momentum,5yearly,30_34,26441.327
903,2025,no_change,5yearly,30_34,52418.416
903,2025,zero_migration,5yearly,30_34,42919.105
903,2025,constant_fertility,5yearly,35_39,32590.329
903,2025,constant_mortality,5yearly,35_39,25564.482
903,2025,high_variant,5yearly,35_39,29393.887
903,2025,instant_replacement,5yearly,35_39,15355.818
903,2025,low_variant,5yearly,35_39,22560.554
903,2025,medium_variant,5yearly,35_39,25977.225
903,2025,momentum,5yearly,35_39,16172.151
903,2025,no_change,5yearly,35_39,32074.422
903,2025,zero_migration,5yearly,35_39,26154.238
903,2025,constant_fertility,5yearly,40_44,13053.386
903,2025,constant_mortality,5yearly,40_44,8862.432
903,2025,high_variant,5yearly,40_44,10201.998
903,2025,instant_replacement,5yearly,40_44,5298.862
903,2025,low_variant,5yearly,40_44,7850.285
903,2025,medium_variant,5yearly,40_44,9026.133
903,2025,momentum,5yearly,40_44,5569.844
903,2025,no_change,5yearly,40_44,12813.621
903,2025,zero_migration,5yearly,40_44,9073.778
903,2025,constant_fertility,5yearly,45_49,3663.728
903,2025,constant_mortality,5yearly,45_49,2401.84
903,2025,high_variant,5yearly,45_49,2758.651
903,2025,instant_replacement,5yearly,45_49,1410.764
903,2025,low_variant,5yearly,45_49,2136.838
903,2025,medium_variant,5yearly,45_49,2447.743
903,2025,momentum,5yearly,45_49,1488.01
903,2025,no_change,5yearly,45_49,3593.804
903,2025,zero_migration,5yearly,45_49,2459.055
903,2030,constant_fertility,5yearly,15_19,49958.333
903,2030,constant_mortality,5yearly,15_19,31392.127
903,2030,high_variant,5yearly,15_19,37312.751
903,2030,instant_replacement,5yearly,15_19,13721.816
903,2030,low_variant,5yearly,15_19,27283.683
903,2030,medium_variant,5yearly,15_19,32180.652
903,2030,momentum,5yearly,15_19,14789.145
903,2030,no_change,5yearly,15_19,48726.944
903,2030,zero_migration,5yearly,15_19,32290.473
903,2030,constant_fertility,5yearly,20_24,92110.321
903,2030,constant_mortality,5yearly,20_24,69694.342
903,2030,high_variant,5yearly,20_24,80409.208
903,2030,instant_replacement,5yearly,20_24,42535.668
903,2030,low_variant,5yearly,20_24,61231.309
903,2030,medium_variant,5yearly,20_24,70820.247
903,2030,momentum,5yearly,20_24,45432.676
903,2030,no_change,5yearly,20_24,90646.578
903,2030,zero_migration,5yearly,20_24,71122.611
903,2030,constant_fertility,5yearly,25_29,85206.15
903,2030,constant_mortality,5yearly,25_29,67140.785
903,2030,high_variant,5yearly,25_29,77576.662
903,2030,instant_replacement,5yearly,25_29,41324.289
903,2030,low_variant,5yearly,25_29,58932.336
903,2030,medium_variant,5yearly,25_29,68254.554
903,2030,momentum,5yearly,25_29,44204.617
903,2030,no_change,5yearly,25_29,83813.253
903,2030,zero_migration,5yearly,25_29,68690.49
903,2030,constant_fertility,5yearly,30_34,60935.13
903,2030,constant_mortality,5yearly,30_34,44903.288
903,2030,high_variant,5yearly,30_34,52160.235
903,2030,instant_replacement,5yearly,30_34,28117.576
903,2030,low_variant,5yearly,30_34,39469.505
903,2030,medium_variant,5yearly,30_34,45814.877
903,2030,momentum,5yearly,30_34,30020.948
903,2030,no_change,5yearly,30_34,59726.122
903,2030,zero_migration,5yearly,30_34,46211.261
903,2030,constant_fertility,5yearly,35_39,37118.946
903,2030,constant_mortality,5yearly,35_39,26853.6
903,2030,high_variant,5yearly,35_39,31351.079
903,2030,instant_replacement,5yearly,35_39,16952.999
903,2030,low_variant,5yearly,35_39,23717.717
903,2030,medium_variant,5yearly,35_39,27534.356
903,2030,momentum,5yearly,35_39,18034.209
903,2030,no_change,5yearly,35_39,36208.352
903,2030,zero_migration,5yearly,35_39,27780.266
903,2030,constant_fertility,5yearly,40_44,14929.188
903,2030,constant_mortality,5yearly,40_44,8915.143
903,2030,high_variant,5yearly,40_44,10445.312
903,2030,instant_replacement,5yearly,40_44,5638.366
903,2030,low_variant,5yearly,40_44,7909.993
903,2030,medium_variant,5yearly,40_44,9177.644
903,2030,momentum,5yearly,40_44,5974.688
903,2030,no_change,5yearly,40_44,14498.949
903,2030,zero_migration,5yearly,40_44,9248.569
903,2030,constant_fertility,5yearly,45_49,4283.615
903,2030,constant_mortality,5yearly,45_49,2421.709
903,2030,high_variant,5yearly,45_49,2837.95
903,2030,instant_replacement,5yearly,45_49,1516.959
903,2030,low_variant,5yearly,45_49,2158.902
903,2030,medium_variant,5yearly,45_49,2498.443
903,2030,momentum,5yearly,45_49,1610.875
903,2030,no_change,5yearly,45_49,4150.013
903,2030,zero_migration,5yearly,45_49,2516.123
903,2035,constant_fertility,5yearly,15_19,58849.695
903,2035,constant_mortality,5yearly,15_19,30410.036
903,2035,high_variant,5yearly,15_19,38721.055
903,2035,instant_replacement,5yearly,15_19,9912.735
903,2035,low_variant,5yearly,15_19,25510.739
903,2035,medium_variant,5yearly,15_19,31793.008
903,2035,momentum,5yearly,15_19,10919.725
903,2035,no_change,5yearly,15_19,56284.428
903,2035,zero_migration,5yearly,15_19,31964.518
903,2035,constant_fertility,5yearly,20_24,106443.258
903,2035,constant_mortality,5yearly,20_24,71316.27
903,2035,high_variant,5yearly,20_24,86566.474
903,2035,instant_replacement,5yearly,20_24,34998.126
903,2035,low_variant,5yearly,20_24,61209.768
903,2035,medium_variant,5yearly,20_24,73571.304
903,2035,momentum,5yearly,20_24,37792.881
903,2035,no_change,5yearly,20_24,103136.166
903,2035,zero_migration,5yearly,20_24,73982.821
903,2035,constant_fertility,5yearly,25_29,97133.998
903,2035,constant_mortality,5yearly,25_29,71956.651
903,2035,high_variant,5yearly,25_29,84569.635
903,2035,instant_replacement,5yearly,25_29,47080.332
903,2035,low_variant,5yearly,25_29,63080.738
903,2035,medium_variant,5yearly,25_29,73825.08
903,2035,momentum,5yearly,25_29,50529.893
903,2035,no_change,5yearly,25_29,94663.044
903,2035,zero_migration,5yearly,25_29,74310.801
903,2035,constant_fertility,5yearly,30_34,70167.617
903,2035,constant_mortality,5yearly,30_34,48326.015
903,2035,high_variant,5yearly,30_34,57031.337
903,2035,instant_replacement,5yearly,30_34,32028.776
903,2035,low_variant,5yearly,30_34,42413.894
903,2035,medium_variant,5yearly,30_34,49722.579
903,2035,momentum,5yearly,30_34,34346.867
903,2035,no_change,5yearly,30_34,68191.182
903,2035,zero_migration,5yearly,30_34,50144.482
903,2035,constant_fertility,5yearly,35_39,42766.755
903,2035,constant_mortality,5yearly,35_39,28633.264
903,2035,high_variant,5yearly,35_39,33985.965
903,2035,instant_replacement,5yearly,35_39,19037.515
903,2035,low_variant,5yearly,35_39,25326.115
903,2035,medium_variant,5yearly,35_39,29656.081
903,2035,momentum,5yearly,35_39,20363.151
903,2035,no_change,5yearly,35_39,41307.985
903,2035,zero_migration,5yearly,35_39,29935.696
903,2035,constant_fertility,5yearly,40_44,17155.183
903,2035,constant_mortality,5yearly,40_44,9036.226
903,2035,high_variant,5yearly,40_44,10785.209
903,2035,instant_replacement,5yearly,40_44,6032.439
903,2035,low_variant,5yearly,40_44,8044.171
903,2035,medium_variant,5yearly,40_44,9414.699
903,2035,momentum,5yearly,40_44,6424.415
903,2035,no_change,5yearly,40_44,16464.284
903,2035,zero_migration,5yearly,40_44,9503.735
903,2035,constant_fertility,5yearly,45_49,4937.926
903,2035,constant_mortality,5yearly,45_49,2404.925
903,2035,high_variant,5yearly,45_49,2879.82
903,2035,instant_replacement,5yearly,45_49,1603.808
903,2035,low_variant,5yearly,45_49,2153.091
903,2035,medium_variant,5yearly,45_49,2516.463
903,2035,momentum,5yearly,45_49,1709.24
903,2035,no_change,5yearly,45_49,4717.319
903,2035,zero_migration,5yearly,45_49,2541.066
903,2040,constant_fertility,5yearly,15_19,69138.103
903,2040,constant_mortality,5yearly,15_19,29349.981
903,2040,high_variant,5yearly,15_19,39562.414
903,2040,instant_replacement,5yearly,15_19,10725.126
903,2040,low_variant,5yearly,15_19,23975.32
903,2040,medium_variant,5yearly,15_19,31276.409
903,2040,momentum,5yearly,15_19,11983.947
903,2040,no_change,5yearly,15_19,64865.923
903,2040,zero_migration,5yearly,15_19,31492.956
903,2040,constant_fertility,5yearly,20_24,124829.875
903,2040,constant_mortality,5yearly,20_24,71103.635
903,2040,high_variant,5yearly,20_24,92653.633
903,2040,instant_replacement,5yearly,20_24,26586.125
903,2040,low_variant,5yearly,20_24,58785.518
903,2040,medium_variant,5yearly,20_24,74827.906
903,2040,momentum,5yearly,20_24,29210.711
903,2040,no_change,5yearly,20_24,118547.993
903,2040,zero_migration,5yearly,20_24,75400.479
903,2040,constant_fertility,5yearly,25_29,112383.747
903,2040,constant_mortality,5yearly,25_29,74981.348
903,2040,high_variant,5yearly,25_29,92864.691
903,2040,instant_replacement,5yearly,25_29,39464.175
903,2040,low_variant,5yearly,25_29,64271.211
903,2040,medium_variant,5yearly,25_29,78204.95
903,2040,momentum,5yearly,25_29,42696.646
903,2040,no_change,5yearly,25_29,107671.82
903,2040,zero_migration,5yearly,25_29,78806.432
903,2040,constant_fertility,5yearly,30_34,80162.487
903,2040,constant_mortality,5yearly,30_34,51799.553
903,2040,high_variant,5yearly,30_34,62288.561
903,2040,instant_replacement,5yearly,30_34,36528.031
903,2040,low_variant,5yearly,30_34,45457.372
903,2040,medium_variant,5yearly,30_34,53872.974
903,2040,momentum,5yearly,30_34,39146.135
903,2040,no_change,5yearly,30_34,77046.079
903,2040,zero_migration,5yearly,30_34,54324.098
903,2040,constant_fertility,5yearly,35_39,49430.242
903,2040,constant_mortality,5yearly,35_39,30787.332
903,2040,high_variant,5yearly,35_39,37209.886
903,2040,instant_replacement,5yearly,35_39,21663.543
903,2040,low_variant,5yearly,35_39,27262.745
903,2040,medium_variant,5yearly,35_39,32236.3
903,2040,momentum,5yearly,35_39,23195.777
903,2040,no_change,5yearly,35_39,47237.032
903,2040,zero_migration,5yearly,35_39,32525.676
903,2040,constant_fertility,5yearly,40_44,19890.01
903,2040,constant_mortality,5yearly,40_44,9291.922
903,2040,high_variant,5yearly,40_44,11306.521
903,2040,instant_replacement,5yearly,40_44,6548.523
903,2040,low_variant,5yearly,40_44,8304.211
903,2040,medium_variant,5yearly,40_44,9805.347
903,2040,momentum,5yearly,40_44,6982.291
903,2040,no_change,5yearly,40_44,18852.326
903,2040,zero_migration,5yearly,40_44,9901.166
903,2040,constant_fertility,5yearly,45_49,5743.449
903,2040,constant_mortality,5yearly,45_49,2412.9
903,2040,high_variant,5yearly,45_49,2955.291
903,2040,instant_replacement,5yearly,45_49,1711.062
903,2040,low_variant,5yearly,45_49,2172.284
903,2040,medium_variant,5yearly,45_49,2563.787
903,2040,momentum,5yearly,45_49,1823.659
903,2040,no_change,5yearly,45_49,5405.841
903,2040,zero_migration,5yearly,45_49,2593.467
903,2045,constant_fertility,5yearly,15_19,81022.172
903,2045,constant_mortality,5yearly,15_19,28191.166
903,2045,high_variant,5yearly,15_19,39767.655
903,2045,instant_replacement,5yearly,15_19,11353.344
903,2045,low_variant,5yearly,15_19,22717.412
903,2045,medium_variant,5yearly,15_19,30625.937
903,2045,momentum,5yearly,15_19,12810.826
903,2045,no_change,5yearly,15_19,74533.338
903,2045,zero_migration,5yearly,15_19,30862.537
903,2045,constant_fertility,5yearly,20_24,145909.916
903,2045,constant_mortality,5yearly,20_24,70711.642
903,2045,high_variant,5yearly,20_24,97644.523
903,2045,instant_replacement,5yearly,20_24,29476.857
903,2045,low_variant,5yearly,20_24,56854.151
903,2045,medium_variant,5yearly,20_24,75861.942
903,2045,momentum,5yearly,20_24,32747.147
903,2045,no_change,5yearly,20_24,135882.673
903,2045,zero_migration,5yearly,20_24,76564.903
903,2045,constant_fertility,5yearly,25_29,131875.671
903,2045,constant_mortality,5yearly,25_29,76424.829
903,2045,high_variant,5yearly,25_29,101760.261
903,2045,instant_replacement,5yearly,25_29,30698.009
903,2045,low_variant,5yearly,25_29,63130.896
903,2045,medium_variant,5yearly,25_29,81403.404
903,2045,momentum,5yearly,25_29,33707.2
903,2045,no_change,5yearly,25_29,123664.35
903,2045,zero_migration,5yearly,25_29,82184.373
903,2045,constant_fertility,5yearly,30_34,92923.404
903,2045,constant_mortality,5yearly,30_34,54107.201
903,2045,high_variant,5yearly,30_34,68678.961
903,2045,instant_replacement,5yearly,30_34,30817.116
903,2045,low_variant,5yearly,30_34,46455.572
903,2045,medium_variant,5yearly,30_34,57278.881
903,2045,momentum,5yearly,30_34,33201.336
903,2045,no_change,5yearly,30_34,87651.855
903,2045,zero_migration,5yearly,30_34,57810.81
903,2045,constant_fertility,5yearly,35_39,56625.389
903,2045,constant_mortality,5yearly,35_39,32903.278
903,2045,high_variant,5yearly,35_39,40607.153
903,2045,instant_replacement,5yearly,35_39,24627.706
903,2045,low_variant,5yearly,35_39,29203.456
903,2045,medium_variant,5yearly,35_39,34905.337
903,2045,momentum,5yearly,35_39,26277.85
903,2045,no_change,5yearly,35_39,53417.717
903,2045,zero_migration,5yearly,35_39,35207.18
903,2045,constant_fertility,5yearly,40_44,23069.537
903,2045,constant_mortality,5yearly,40_44,9618.233
903,2045,high_variant,5yearly,40_44,11943.159
903,2045,instant_replacement,5yearly,40_44,7176.552
903,2045,low_variant,5yearly,40_44,8625.969
903,2045,medium_variant,5yearly,40_44,10284.552
903,2045,momentum,5yearly,40_44,7632.45
903,2045,no_change,5yearly,40_44,21585.718
903,2045,zero_migration,5yearly,40_44,10379.386
903,2045,constant_fertility,5yearly,45_49,6716.258
903,2045,constant_mortality,5yearly,45_49,2432.987
903,2045,high_variant,5yearly,45_49,3048.354
903,2045,instant_replacement,5yearly,45_49,1830.647
903,2045,low_variant,5yearly,45_49,2203.686
903,2045,medium_variant,5yearly,45_49,2626.018
903,2045,momentum,5yearly,45_49,1944.66
903,2045,no_change,5yearly,45_49,6226.629
903,2045,zero_migration,5yearly,45_49,2656.896
903,2050,constant_fertility,5yearly,15_19,95037.349
903,2050,constant_mortality,5yearly,15_19,26849.55
903,2050,high_variant,5yearly,15_19,39581.683
903,2050,instant_replacement,5yearly,15_19,11312.048
903,2050,low_variant,5yearly,15_19,21466.305
903,2050,medium_variant,5yearly,15_19,29774.913
903,2050,momentum,5yearly,15_19,12851.776
903,2050,no_change,5yearly,15_19,85571.934
903,2050,zero_migration,5yearly,15_19,30021.065
903,2050,constant_fertility,5yearly,20_24,170260.515
903,2050,constant_mortality,5yearly,20_24,70239.525
903,2050,high_variant,5yearly,20_24,101473.719
903,2050,instant_replacement,5yearly,20_24,32126.273
903,2050,low_variant,5yearly,20_24,55694.847
903,2050,medium_variant,5yearly,20_24,76815.063
903,2050,momentum,5yearly,20_24,35949.432
903,2050,no_change,5yearly,20_24,155442.336
903,2050,zero_migration,5yearly,20_24,77588.091
903,2050,constant_fertility,5yearly,25_29,154173.706
903,2050,constant_mortality,5yearly,25_29,77875.897
903,2050,high_variant,5yearly,25_29,109992.452
903,2050,instant_replacement,5yearly,25_29,34852.322
903,2050,low_variant,5yearly,25_29,62582.234
903,2050,medium_variant,5yearly,25_29,84629.277
903,2050,momentum,5yearly,25_29,38582.832
903,2050,no_change,5yearly,25_29,141597.997
903,2050,zero_migration,5yearly,25_29,85563.8
903,2050,constant_fertility,5yearly,30_34,109278.388
903,2050,constant_mortality,5yearly,30_34,55408.248
903,2050,high_variant,5yearly,30_34,75740.847
903,2050,instant_replacement,5yearly,30_34,24246.65
903,2050,low_variant,5yearly,30_34,45865.49
903,2050,medium_variant,5yearly,30_34,59972.366
903,2050,momentum,5yearly,30_34,26444.245
903,2050,no_change,5yearly,30_34,100734.458
903,2050,zero_migration,5yearly,30_34,60634.163
903,2050,constant_fertility,5yearly,35_39,65788.249
903,2050,constant_mortality,5yearly,35_39,34167.408
903,2050,high_variant,5yearly,35_39,44588.286
