continent,year,variant,freq,age5yearinterval,noofbirthbymother
909,2060,high_variant,5yearly,40_44,305.566
909,2060,instant_replacement,5yearly,40_44,216.347
909,2060,low_variant,5yearly,40_44,144.527
909,2060,medium_variant,5yearly,40_44,218.591
909,2060,momentum,5yearly,40_44,170.435
909,2060,no_change,5yearly,40_44,268.892
909,2060,zero_migration,5yearly,40_44,179.308
909,2060,constant_fertility,5yearly,45_49,80.229
909,2060,constant_mortality,5yearly,45_49,38.804
909,2060,high_variant,5yearly,45_49,51.476
909,2060,instant_replacement,5yearly,45_49,35.603
909,2060,low_variant,5yearly,45_49,29.503
909,2060,medium_variant,5yearly,45_49,40.11
909,2060,momentum,5yearly,45_49,31.524
909,2060,no_change,5yearly,45_49,76.961
909,2060,zero_migration,5yearly,45_49,36.481
909,2065,constant_fertility,5yearly,15_19,450.983
909,2065,constant_mortality,5yearly,15_19,134.037
909,2065,high_variant,5yearly,15_19,231.044
909,2065,instant_replacement,5yearly,15_19,122.304
909,2065,low_variant,5yearly,15_19,75.655
909,2065,medium_variant,5yearly,15_19,139.773
909,2065,momentum,5yearly,15_19,105.66
909,2065,no_change,5yearly,15_19,430.027
909,2065,zero_migration,5yearly,15_19,124.918
909,2065,constant_fertility,5yearly,20_24,1391.661
909,2065,constant_mortality,5yearly,20_24,562.721
909,2065,high_variant,5yearly,20_24,925.802
909,2065,instant_replacement,5yearly,20_24,539.983
909,2065,low_variant,5yearly,20_24,329.178
909,2065,medium_variant,5yearly,20_24,582.21
909,2065,momentum,5yearly,20_24,448.332
909,2065,no_change,5yearly,20_24,1335.345
909,2065,zero_migration,5yearly,20_24,503.689
909,2065,constant_fertility,5yearly,25_29,1632.999
909,2065,constant_mortality,5yearly,25_29,975.61
909,2065,high_variant,5yearly,25_29,1549.23
909,2065,instant_replacement,5yearly,25_29,1036.929
909,2065,low_variant,5yearly,25_29,578.188
909,2065,medium_variant,5yearly,25_29,999.488
909,2065,momentum,5yearly,25_29,800.266
909,2065,no_change,5yearly,25_29,1583.028
909,2065,zero_migration,5yearly,25_29,805.066
909,2065,constant_fertility,5yearly,30_34,1571.508
909,2065,constant_mortality,5yearly,30_34,1168.352
909,2065,high_variant,5yearly,30_34,1814.427
909,2065,instant_replacement,5yearly,30_34,1301.439
909,2065,low_variant,5yearly,30_34,701.191
909,2065,medium_variant,5yearly,30_34,1191.531
909,2065,momentum,5yearly,30_34,957.592
909,2065,no_change,5yearly,30_34,1532.155
909,2065,zero_migration,5yearly,30_34,907.878
909,2065,constant_fertility,5yearly,35_39,944.271
909,2065,constant_mortality,5yearly,35_39,719.56
909,2065,high_variant,5yearly,35_39,1103.846
909,2065,instant_replacement,5yearly,35_39,795.081
909,2065,low_variant,5yearly,35_39,438.844
909,2065,medium_variant,5yearly,35_39,734.063
909,2065,momentum,5yearly,35_39,586.151
909,2065,no_change,5yearly,35_39,919.188
909,2065,zero_migration,5yearly,35_39,560.017
909,2065,constant_fertility,5yearly,40_44,297.257
909,2065,constant_mortality,5yearly,40_44,210.302
909,2065,high_variant,5yearly,40_44,315.283
909,2065,instant_replacement,5yearly,40_44,219.289
909,2065,low_variant,5yearly,40_44,134.259
909,2065,medium_variant,5yearly,40_44,215.619
909,2065,momentum,5yearly,40_44,169.459
909,2065,no_change,5yearly,40_44,286.897
909,2065,zero_migration,5yearly,40_44,173.535
909,2065,constant_fertility,5yearly,45_49,89.674
909,2065,constant_mortality,5yearly,45_49,36.75
909,2065,high_variant,5yearly,45_49,52.41
909,2065,instant_replacement,5yearly,45_49,31.682
909,2065,low_variant,5yearly,45_49,26.015
909,2065,medium_variant,5yearly,45_49,38.232
909,2065,momentum,5yearly,45_49,26.935
909,2065,no_change,5yearly,45_49,85.172
909,2065,zero_migration,5yearly,45_49,34.136
909,2070,constant_fertility,5yearly,15_19,488.319
909,2070,constant_mortality,5yearly,15_19,127.27
909,2070,high_variant,5yearly,15_19,230.555
909,2070,instant_replacement,5yearly,15_19,120.54
909,2070,low_variant,5yearly,15_19,68.319
909,2070,medium_variant,5yearly,15_19,133.5
909,2070,momentum,5yearly,15_19,102.287
909,2070,no_change,5yearly,15_19,461.56
909,2070,zero_migration,5yearly,15_19,117.586
909,2070,constant_fertility,5yearly,20_24,1505.13
909,2070,constant_mortality,5yearly,20_24,549.698
909,2070,high_variant,5yearly,20_24,950.938
909,2070,instant_replacement,5yearly,20_24,542.067
909,2070,low_variant,5yearly,20_24,306.181
909,2070,medium_variant,5yearly,20_24,571.675
909,2070,momentum,5yearly,20_24,441.688
909,2070,no_change,5yearly,20_24,1432.407
909,2070,zero_migration,5yearly,20_24,487.233
909,2070,constant_fertility,5yearly,25_29,1746.737
909,2070,constant_mortality,5yearly,25_29,986.139
909,2070,high_variant,5yearly,25_29,1629.52
909,2070,instant_replacement,5yearly,25_29,1065.659
909,2070,low_variant,5yearly,25_29,563.145
909,2070,medium_variant,5yearly,25_29,1014.199
909,2070,momentum,5yearly,25_29,809.389
909,2070,no_change,5yearly,25_29,1682.25
909,2070,zero_migration,5yearly,25_29,805.675
909,2070,constant_fertility,5yearly,30_34,1663.364
909,2070,constant_mortality,5yearly,30_34,1188.194
909,2070,high_variant,5yearly,30_34,1891.56
909,2070,instant_replacement,5yearly,30_34,1338.416
909,2070,low_variant,5yearly,30_34,697.907
909,2070,medium_variant,5yearly,30_34,1215.749
909,2070,momentum,5yearly,30_34,970.197
909,2070,no_change,5yearly,30_34,1613.203
909,2070,zero_migration,5yearly,30_34,913.966
909,2070,constant_fertility,5yearly,35_39,995.383
909,2070,constant_mortality,5yearly,35_39,719.234
909,2070,high_variant,5yearly,35_39,1119.552
909,2070,instant_replacement,5yearly,35_39,806.497
909,2070,low_variant,5yearly,35_39,433.769
909,2070,medium_variant,5yearly,35_39,736.158
909,2070,momentum,5yearly,35_39,583.537
909,2070,no_change,5yearly,35_39,963.738
909,2070,zero_migration,5yearly,35_39,551.757
909,2070,constant_fertility,5yearly,40_44,317.76
909,2070,constant_mortality,5yearly,40_44,205.851
909,2070,high_variant,5yearly,40_44,316.962
909,2070,instant_replacement,5yearly,40_44,220.59
909,2070,low_variant,5yearly,40_44,127.694
909,2070,medium_variant,5yearly,40_44,211.89
909,2070,momentum,5yearly,40_44,166.954
909,2070,no_change,5yearly,40_44,304.569
909,2070,zero_migration,5yearly,40_44,167.026
909,2070,constant_fertility,5yearly,45_49,99.493
909,2070,constant_mortality,5yearly,45_49,34.333
909,2070,high_variant,5yearly,45_49,51.566
909,2070,instant_replacement,5yearly,45_49,31.52
909,2070,low_variant,5yearly,45_49,23.005
909,2070,medium_variant,5yearly,45_49,35.933
909,2070,momentum,5yearly,45_49,26.311
909,2070,no_change,5yearly,45_49,93.589
909,2070,zero_migration,5yearly,45_49,31.5
909,2075,constant_fertility,5yearly,15_19,528.464
909,2075,constant_mortality,5yearly,15_19,120.459
909,2075,high_variant,5yearly,15_19,227.864
909,2075,instant_replacement,5yearly,15_19,119.063
909,2075,low_variant,5yearly,15_19,61.86
909,2075,medium_variant,5yearly,15_19,127.079
909,2075,momentum,5yearly,15_19,99.306
909,2075,no_change,5yearly,15_19,494.904
909,2075,zero_migration,5yearly,15_19,110.187
909,2075,constant_fertility,5yearly,20_24,1627.175
909,2075,constant_mortality,5yearly,20_24,534.17
909,2075,high_variant,5yearly,20_24,969.999
909,2075,instant_replacement,5yearly,20_24,544.409
909,2075,low_variant,5yearly,20_24,283.227
909,2075,medium_variant,5yearly,20_24,558.448
909,2075,momentum,5yearly,20_24,435.877
909,2075,no_change,5yearly,20_24,1535.029
909,2075,zero_migration,5yearly,20_24,468.704
909,2075,constant_fertility,5yearly,25_29,1868.711
909,2075,constant_mortality,5yearly,25_29,989.922
909,2075,high_variant,5yearly,25_29,1716.326
909,2075,instant_replacement,5yearly,25_29,1093.895
909,2075,low_variant,5yearly,25_29,539.491
909,2075,medium_variant,5yearly,25_29,1022.376
909,2075,momentum,5yearly,25_29,818.192
909,2075,no_change,5yearly,25_29,1786.571
909,2075,zero_migration,5yearly,25_29,800.996
909,2075,constant_fertility,5yearly,30_34,1766.981
909,2075,constant_mortality,5yearly,30_34,1206.249
909,2075,high_variant,5yearly,30_34,1994.394
909,2075,instant_replacement,5yearly,30_34,1379.209
909,2075,low_variant,5yearly,30_34,684.452
909,2075,medium_variant,5yearly,30_34,1238.576
909,2075,momentum,5yearly,30_34,987.044
909,2075,no_change,5yearly,30_34,1703.376
909,2075,zero_migration,5yearly,30_34,920.257
909,2075,constant_fertility,5yearly,35_39,1056.242
909,2075,constant_mortality,5yearly,35_39,722.43
909,2075,high_variant,5yearly,35_39,1152.951
909,2075,instant_replacement,5yearly,35_39,819.871
909,2075,low_variant,5yearly,35_39,426.408
909,2075,medium_variant,5yearly,35_39,741.901
909,2075,momentum,5yearly,35_39,584.398
909,2075,no_change,5yearly,35_39,1016.571
909,2075,zero_migration,5yearly,35_39,548.735
909,2075,constant_fertility,5yearly,40_44,339.669
909,2075,constant_mortality,5yearly,40_44,201.722
909,2075,high_variant,5yearly,40_44,315.802
909,2075,instant_replacement,5yearly,40_44,220.713
909,2075,low_variant,5yearly,40_44,123.507
909,2075,medium_variant,5yearly,40_44,208.413
909,2075,momentum,5yearly,40_44,163.792
909,2075,no_change,5yearly,40_44,323.267
909,2075,zero_migration,5yearly,40_44,161.237
909,2075,constant_fertility,5yearly,45_49,109.324
909,2075,constant_mortality,5yearly,45_49,31.867
909,2075,high_variant,5yearly,45_49,49.362
909,2075,instant_replacement,5yearly,45_49,30.865
909,2075,low_variant,5yearly,45_49,20.699
909,2075,medium_variant,5yearly,45_49,33.526
909,2075,momentum,5yearly,45_49,25.213
909,2075,no_change,5yearly,45_49,101.896
909,2075,zero_migration,5yearly,45_49,28.787
909,2080,constant_fertility,5yearly,15_19,572.413
909,2080,constant_mortality,5yearly,15_19,113.923
909,2080,high_variant,5yearly,15_19,223.826
909,2080,instant_replacement,5yearly,15_19,117.506
909,2080,low_variant,5yearly,15_19,56.302
909,2080,medium_variant,5yearly,15_19,120.817
909,2080,momentum,5yearly,15_19,96.324
909,2080,no_change,5yearly,15_19,530.881
909,2080,zero_migration,5yearly,15_19,103.024
909,2080,constant_fertility,5yearly,20_24,1758.442
909,2080,constant_mortality,5yearly,20_24,517.283
909,2080,high_variant,5yearly,20_24,978.993
909,2080,instant_replacement,5yearly,20_24,546.205
909,2080,low_variant,5yearly,20_24,262.807
909,2080,medium_variant,5yearly,20_24,543.548
909,2080,momentum,5yearly,20_24,430.293
909,2080,no_change,5yearly,20_24,1643.595
909,2080,zero_migration,5yearly,20_24,448.958
909,2080,constant_fertility,5yearly,25_29,1996.479
909,2080,constant_mortality,5yearly,25_29,987.264
909,2080,high_variant,5yearly,25_29,1793.646
909,2080,instant_replacement,5yearly,25_29,1117.578
909,2080,low_variant,5yearly,25_29,513.131
909,2080,medium_variant,5yearly,25_29,1024.168
909,2080,momentum,5yearly,25_29,823.733
909,2080,no_change,5yearly,25_29,1893.538
909,2080,zero_migration,5yearly,25_29,791.183
909,2080,constant_fertility,5yearly,30_34,1875.525
909,2080,constant_mortality,5yearly,30_34,1216.256
909,2080,high_variant,5yearly,30_34,2107.138
909,2080,instant_replacement,5yearly,30_34,1418.312
909,2080,low_variant,5yearly,30_34,660.004
909,2080,medium_variant,5yearly,30_34,1253.666
909,2080,momentum,5yearly,30_34,1002.208
909,2080,no_change,5yearly,30_34,1795.687
909,2080,zero_migration,5yearly,30_34,919.807
909,2080,constant_fertility,5yearly,35_39,1125.294
909,2080,constant_mortality,5yearly,35_39,725.238
909,2080,high_variant,5yearly,35_39,1201.709
909,2080,instant_replacement,5yearly,35_39,835.685
909,2080,low_variant,5yearly,35_39,413.73
909,2080,medium_variant,5yearly,35_39,747.383
909,2080,momentum,5yearly,35_39,587.95
909,2080,no_change,5yearly,35_39,1075.682
909,2080,zero_migration,5yearly,35_39,546.064
909,2080,constant_fertility,5yearly,40_44,364.876
909,2080,constant_mortality,5yearly,40_44,198.281
909,2080,high_variant,5yearly,40_44,318.746
909,2080,instant_replacement,5yearly,40_44,220.144
909,2080,low_variant,5yearly,40_44,118.614
909,2080,medium_variant,5yearly,40_44,205.584
909,2080,momentum,5yearly,40_44,160.37
909,2080,no_change,5yearly,40_44,344.567
909,2080,zero_migration,5yearly,40_44,156.486
909,2080,constant_fertility,5yearly,45_49,119.445
909,2080,constant_mortality,5yearly,45_49,29.421
909,2080,high_variant,5yearly,45_49,46.539
909,2080,instant_replacement,5yearly,45_49,29.575
909,2080,low_variant,5yearly,45_49,18.775
909,2080,medium_variant,5yearly,45_49,31.085
909,2080,momentum,5yearly,45_49,23.562
909,2080,no_change,5yearly,45_49,110.296
909,2080,zero_migration,5yearly,45_49,26.11
909,2085,constant_fertility,5yearly,15_19,621.266
909,2085,constant_mortality,5yearly,15_19,107.822
909,2085,high_variant,5yearly,15_19,219.954
909,2085,instant_replacement,5yearly,15_19,115.836
909,2085,low_variant,5yearly,15_19,51.342
909,2085,medium_variant,5yearly,15_19,114.887
909,2085,momentum,5yearly,15_19,93.245
909,2085,no_change,5yearly,15_19,570.381
909,2085,zero_migration,5yearly,15_19,96.263
909,2085,constant_fertility,5yearly,20_24,1902.175
909,2085,constant_mortality,5yearly,20_24,500.394
909,2085,high_variant,5yearly,20_24,981.499
909,2085,instant_replacement,5yearly,20_24,547.205
909,2085,low_variant,5yearly,20_24,245.254
909,2085,medium_variant,5yearly,20_24,528.332
909,2085,momentum,5yearly,20_24,424.487
909,2085,no_change,5yearly,20_24,1760.758
909,2085,zero_migration,5yearly,20_24,429.441
909,2085,constant_fertility,5yearly,25_29,2132.186
909,2085,constant_mortality,5yearly,25_29,980.556
909,2085,high_variant,5yearly,25_29,1852.254
909,2085,instant_replacement,5yearly,25_29,1136.769
909,2085,low_variant,5yearly,25_29,489.685
909,2085,medium_variant,5yearly,25_29,1021.802
909,2085,momentum,5yearly,25_29,826.628
909,2085,no_change,5yearly,25_29,2005.064
909,2085,zero_migration,5yearly,25_29,778.48
909,2085,constant_fertility,5yearly,30_34,1986.4
909,2085,constant_mortality,5yearly,30_34,1216.85
909,2085,high_variant,5yearly,30_34,2207.047
909,2085,instant_replacement,5yearly,30_34,1448.714
909,2085,low_variant,5yearly,30_34,630.73
909,2085,medium_variant,5yearly,30_34,1259.473
909,2085,momentum,5yearly,30_34,1010.278
909,2085,no_change,5yearly,30_34,1887.545
909,2085,zero_migration,5yearly,30_34,912.108
909,2085,constant_fertility,5yearly,35_39,1198.662
909,2085,constant_mortality,5yearly,35_39,722.806
909,2085,high_variant,5yearly,35_39,1254.527
909,2085,instant_replacement,5yearly,35_39,850.481
909,2085,low_variant,5yearly,35_39,394.528
909,2085,medium_variant,5yearly,35_39,747.677
909,2085,momentum,5yearly,35_39,590.519
909,2085,no_change,5yearly,35_39,1137.086
909,2085,zero_migration,5yearly,35_39,538.983
909,2085,constant_fertility,5yearly,40_44,393.819
909,2085,constant_mortality,5yearly,40_44,194.545
909,2085,high_variant,5yearly,40_44,324.947
909,2085,instant_replacement,5yearly,40_44,219.875
909,2085,low_variant,5yearly,40_44,112.349
909,2085,medium_variant,5yearly,40_44,202.428
909,2085,momentum,5yearly,40_44,157.361
909,2085,no_change,5yearly,40_44,368.683
909,2085,zero_migration,5yearly,40_44,151.629
909,2085,constant_fertility,5yearly,45_49,130.781
909,2085,constant_mortality,5yearly,45_49,27.114
909,2085,high_variant,5yearly,45_49,44.209
909,2085,instant_replacement,5yearly,45_49,27.877
909,2085,low_variant,5yearly,45_49,16.829
909,2085,medium_variant,5yearly,45_49,28.768
909,2085,momentum,5yearly,45_49,21.597
909,2085,no_change,5yearly,45_49,119.551
909,2085,zero_migration,5yearly,45_49,23.628
909,2090,constant_fertility,5yearly,15_19,675.739
909,2090,constant_mortality,5yearly,15_19,102.239
909,2090,high_variant,5yearly,15_19,217.245
909,2090,instant_replacement,5yearly,15_19,114.154
909,2090,low_variant,5yearly,15_19,46.766
909,2090,medium_variant,5yearly,15_19,109.402
909,2090,momentum,5yearly,15_19,90.203
909,2090,no_change,5yearly,15_19,613.84
909,2090,zero_migration,5yearly,15_19,90.036
909,2090,constant_fertility,5yearly,20_24,2061.937
909,2090,constant_mortality,5yearly,20_24,484.894
909,2090,high_variant,5yearly,20_24,985.334
909,2090,instant_replacement,5yearly,20_24,547.786
909,2090,low_variant,5yearly,20_24,229.683
909,2090,medium_variant,5yearly,20_24,514.239
909,2090,momentum,5yearly,20_24,418.658
909,2090,no_change,5yearly,20_24,1889.406
909,2090,zero_migration,5yearly,20_24,411.485
909,2090,constant_fertility,5yearly,25_29,2280.977
909,2090,constant_mortality,5yearly,25_29,973.924
909,2090,high_variant,5yearly,25_29,1900.849
909,2090,instant_replacement,5yearly,25_29,1154.446
909,2090,low_variant,5yearly,25_29,471.132
909,2090,medium_variant,5yearly,25_29,1019.453
909,2090,momentum,5yearly,25_29,829.785
909,2090,no_change,5yearly,25_29,2125.672
909,2090,zero_migration,5yearly,25_29,767.006
909,2090,constant_fertility,5yearly,30_34,2102.747
909,2090,constant_mortality,5yearly,30_34,1212.976
909,2090,high_variant,5yearly,30_34,2284.718
909,2090,instant_replacement,5yearly,30_34,1471.067
909,2090,low_variant,5yearly,30_34,605.238
909,2090,medium_variant,5yearly,30_34,1260.872
909,2090,momentum,5yearly,30_34,1012.878
909,2090,no_change,5yearly,30_34,1981.908
909,2090,zero_migration,5yearly,30_34,901.837
909,2090,constant_fertility,5yearly,35_39,1274.772
909,2090,constant_mortality,5yearly,35_39,715.451
909,2090,high_variant,5yearly,35_39,1299.429
909,2090,instant_replacement,5yearly,35_39,859.996
909,2090,low_variant,5yearly,35_39,373.26
909,2090,medium_variant,5yearly,35_39,743.03
909,2090,momentum,5yearly,35_39,588.741
909,2090,no_change,5yearly,35_39,1199.218
909,2090,zero_migration,5yearly,35_39,528.077
909,2090,constant_fertility,5yearly,40_44,425.756
909,2090,constant_mortality,5yearly,40_44,189.706
909,2090,high_variant,5yearly,40_44,331.797
909,2090,instant_replacement,5yearly,40_44,219.542
909,2090,low_variant,5yearly,40_44,104.809
909,2090,medium_variant,5yearly,40_44,198.126
909,2090,momentum,5yearly,40_44,154.331
909,2090,no_change,5yearly,40_44,394.809
909,2090,zero_migration,5yearly,40_44,145.805
909,2090,constant_fertility,5yearly,45_49,143.935
909,2090,constant_mortality,5yearly,45_49,24.939
909,2090,high_variant,5yearly,45_49,42.321
909,2090,instant_replacement,5yearly,45_49,26.228
909,2090,low_variant,5yearly,45_49,14.9
909,2090,medium_variant,5yearly,45_49,26.555
909,2090,momentum,5yearly,45_49,19.728
909,2090,no_change,5yearly,45_49,130.137
909,2090,zero_migration,5yearly,45_49,21.31
909,2095,constant_fertility,5yearly,15_19,736.154
909,2095,constant_mortality,5yearly,15_19,96.952
909,2095,high_variant,5yearly,15_19,215.264
909,2095,instant_replacement,5yearly,15_19,112.559
909,2095,low_variant,5yearly,15_19,42.431
909,2095,medium_variant,5yearly,15_19,104.151
909,2095,momentum,5yearly,15_19,87.297
909,2095,no_change,5yearly,15_19,661.319
909,2095,zero_migration,5yearly,15_19,84.101
909,2095,constant_fertility,5yearly,20_24,2240.12
909,2095,constant_mortality,5yearly,20_24,470.302
909,2095,high_variant,5yearly,20_24,993.922
909,2095,instant_replacement,5yearly,20_24,548.261
909,2095,low_variant,5yearly,20_24,214.564
909,2095,medium_variant,5yearly,20_24,500.833
909,2095,momentum,5yearly,20_24,413.073
909,2095,no_change,5yearly,20_24,2031.01
909,2095,zero_migration,5yearly,20_24,394.641
909,2095,constant_fertility,5yearly,25_29,2447.263
909,2095,constant_mortality,5yearly,25_29,968.982
909,2095,high_variant,5yearly,25_29,1954.08
909,2095,instant_replacement,5yearly,25_29,1173.314
909,2095,low_variant,5yearly,25_29,454.915
909,2095,medium_variant,5yearly,25_29,1018.693
909,2095,momentum,5yearly,25_29,835.421
909,2095,no_change,5yearly,25_29,2259.05
909,2095,zero_migration,5yearly,25_29,758.066
909,2095,constant_fertility,5yearly,30_34,2230.67
909,2095,constant_mortality,5yearly,30_34,1209.478
909,2095,high_variant,5yearly,30_34,2350.588
909,2095,instant_replacement,5yearly,30_34,1491.911
909,2095,low_variant,5yearly,30_34,585.748
909,2095,medium_variant,5yearly,30_34,1262.658
909,2095,momentum,5yearly,30_34,1016.484
909,2095,no_change,5yearly,30_34,2084.313
909,2095,zero_migration,5yearly,30_34,893.529
909,2095,constant_fertility,5yearly,35_39,1355.385
909,2095,constant_mortality,5yearly,35_39,705.706
909,2095,high_variant,5yearly,35_39,1330.484
909,2095,instant_replacement,5yearly,35_39,864.672
909,2095,low_variant,5yearly,35_39,354.575
909,2095,medium_variant,5yearly,35_39,735.888
909,2095,momentum,5yearly,35_39,583.542
909,2095,no_change,5yearly,35_39,1263.689
909,2095,zero_migration,5yearly,35_39,515.598
909,2095,constant_fertility,5yearly,40_44,460.15
909,2095,constant_mortality,5yearly,40_44,183.687
909,2095,high_variant,5yearly,40_44,336.023
909,2095,instant_replacement,5yearly,40_44,218.014
909,2095,low_variant,5yearly,40_44,97.013
909,2095,medium_variant,5yearly,40_44,192.563
909,2095,momentum,5yearly,40_44,150.414
909,2095,no_change,5yearly,40_44,422.412
909,2095,zero_migration,5yearly,40_44,139.016
909,2095,constant_fertility,5yearly,45_49,158.907
909,2095,constant_mortality,5yearly,45_49,22.831
909,2095,high_variant,5yearly,45_49,40.573
909,2095,instant_replacement,5yearly,45_49,24.741
909,2095,low_variant,5yearly,45_49,13.029
909,2095,medium_variant,5yearly,45_49,24.4
909,2095,momentum,5yearly,45_49,18.099
909,2095,no_change,5yearly,45_49,142.023
909,2095,zero_migration,5yearly,45_49,19.108
