continent,year,variant,gender,age1yearinterval,population
909,1950,estimates,female,0,164.38
909,1950,estimates,male,0,172.93
909,1950,estimates,female,1,156.281
909,1950,estimates,male,1,164.33
909,1950,estimates,female,2,148.707
909,1950,estimates,male,2,156.277
909,1950,estimates,female,3,141.651
909,1950,estimates,male,3,148.763
909,1950,estimates,female,4,135.096
909,1950,estimates,male,4,141.779
909,1950,estimates,female,5,129.045
909,1950,estimates,male,5,135.329
909,1950,estimates,female,6,123.473
909,1950,estimates,male,6,129.398
909,1950,estimates,female,7,118.38
909,1950,estimates,male,7,123.991
909,1950,estimates,female,8,113.756
909,1950,estimates,male,8,119.1
909,1950,estimates,female,9,109.589
909,1950,estimates,male,9,114.716
909,1950,estimates,female,10,105.908
909,1950,estimates,male,10,110.86
909,1950,estimates,female,11,102.736
909,1950,estimates,male,11,107.555
909,1950,estimates,female,12,99.886
909,1950,estimates,male,12,104.676
909,1950,estimates,female,13,97.288
909,1950,estimates,male,13,102.175
909,1950,estimates,female,14,95.024
909,1950,estimates,male,14,100.115
909,1950,estimates,female,15,93.143
909,1950,estimates,male,15,98.427
909,1950,estimates,female,16,91.456
909,1950,estimates,male,16,96.913
909,1950,estimates,female,17,90.793
909,1950,estimates,male,17,96.557
909,1950,estimates,female,18,91.499
909,1950,estimates,male,18,97.772
909,1950,estimates,female,19,93.106
909,1950,estimates,male,19,99.986
909,1950,estimates,female,20,94.743
909,1950,estimates,male,20,102.182
909,1950,estimates,female,21,96.521
909,1950,estimates,male,21,104.55
909,1950,estimates,female,22,98.016
909,1950,estimates,male,22,106.286
909,1950,estimates,female,23,98.906
909,1950,estimates,male,23,106.886
909,1950,estimates,female,24,99.327
909,1950,estimates,male,24,106.654
909,1950,estimates,female,25,99.846
909,1950,estimates,male,25,106.57
909,1950,estimates,female,26,100.503
909,1950,estimates,male,26,106.631
909,1950,estimates,female,27,100.281
909,1950,estimates,male,27,105.772
909,1950,estimates,female,28,98.783
909,1950,estimates,male,28,103.639
909,1950,estimates,female,29,96.484
909,1950,estimates,male,29,100.729
909,1950,estimates,female,30,94.136
909,1950,estimates,male,30,97.782
909,1950,estimates,female,31,91.453
909,1950,estimates,male,31,94.478
909,1950,estimates,female,32,89.598
909,1950,estimates,male,32,92.295
909,1950,estimates,female,33,89.185
909,1950,estimates,male,33,91.989
909,1950,estimates,female,34,89.6
909,1950,estimates,male,34,92.817
909,1950,estimates,female,35,89.731
909,1950,estimates,male,35,93.34
909,1950,estimates,female,36,89.906
909,1950,estimates,male,36,93.898
909,1950,estimates,female,37,89.207
909,1950,estimates,male,37,93.712
909,1950,estimates,female,38,87.107
909,1950,estimates,male,38,92.261
909,1950,estimates,female,39,84.114
909,1950,estimates,male,39,89.97
909,1950,estimates,female,40,81.28
909,1950,estimates,male,40,87.81
909,1950,estimates,female,41,78.419
909,1950,estimates,male,41,85.612
909,1950,estimates,female,42,75.758
909,1950,estimates,male,42,83.356
909,1950,estimates,female,43,73.521
909,1950,estimates,male,43,81.127
909,1950,estimates,female,44,71.589
909,1950,estimates,male,44,78.907
909,1950,estimates,female,45,69.584
909,1950,estimates,male,45,76.597
909,1950,estimates,female,46,67.53
909,1950,estimates,male,46,74.219
909,1950,estimates,female,47,65.84
909,1950,estimates,male,47,71.914
909,1950,estimates,female,48,64.673
909,1950,estimates,male,48,69.74
909,1950,estimates,female,49,63.849
909,1950,estimates,male,49,67.663
909,1950,estimates,female,50,63.031
909,1950,estimates,male,50,65.609
909,1950,estimates,female,51,62.292
909,1950,estimates,male,51,63.594
909,1950,estimates,female,52,61.454
909,1950,estimates,male,52,61.675
909,1950,estimates,female,53,60.393
909,1950,estimates,male,53,59.874
909,1950,estimates,female,54,59.186
909,1950,estimates,male,54,58.177
909,1950,estimates,female,55,58.007
909,1950,estimates,male,55,56.494
909,1950,estimates,female,56,56.811
909,1950,estimates,male,56,54.77
909,1950,estimates,female,57,55.601
909,1950,estimates,male,57,53.314
909,1950,estimates,female,58,54.402
909,1950,estimates,male,58,52.246
909,1950,estimates,female,59,53.171
909,1950,estimates,male,59,51.385
909,1950,estimates,female,60,51.877
909,1950,estimates,male,60,50.473
909,1950,estimates,female,61,50.548
909,1950,estimates,male,61,49.604
909,1950,estimates,female,62,48.998
909,1950,estimates,male,62,48.296
909,1950,estimates,female,63,47.138
909,1950,estimates,male,63,46.305
909,1950,estimates,female,64,45.067
909,1950,estimates,male,64,43.856
909,1950,estimates,female,65,42.961
909,1950,estimates,male,65,41.449
909,1950,estimates,female,66,40.799
909,1950,estimates,male,66,39
909,1950,estimates,female,67,38.637
909,1950,estimates,male,67,36.547
909,1950,estimates,female,68,36.54
909,1950,estimates,male,68,34.161
909,1950,estimates,female,69,34.476
909,1950,estimates,male,69,31.826
909,1950,estimates,female,70,32.38
909,1950,estimates,male,70,29.454
909,1950,estimates,female,71,30.303
909,1950,estimates,male,71,27.075
909,1950,estimates,female,72,28.141
909,1950,estimates,male,72,24.771
909,1950,estimates,female,73,25.866
909,1950,estimates,male,73,22.589
909,1950,estimates,female,74,23.54
909,1950,estimates,male,74,20.508
909,1950,estimates,female,75,21.274
909,1950,estimates,male,75,18.486
909,1950,estimates,female,76,19.039
909,1950,estimates,male,76,16.533
909,1950,estimates,female,77,16.992
909,1950,estimates,male,77,14.689
909,1950,estimates,female,78,15.221
909,1950,estimates,male,78,12.969
909,1950,estimates,female,79,13.662
909,1950,estimates,male,79,11.369
909,1950,estimates,female,80plus,74.873
909,1950,estimates,male,80plus,56.294
909,1951,estimates,female,0,162.517
909,1951,estimates,male,0,170.242
909,1951,estimates,female,1,164.238
909,1951,estimates,male,1,172.7
909,1951,estimates,female,2,156.792
909,1951,estimates,male,2,164.799
909,1951,estimates,female,3,149.637
909,1951,estimates,male,3,157.209
909,1951,estimates,female,4,142.805
909,1951,estimates,male,4,149.952
909,1951,estimates,female,5,136.308
909,1951,estimates,male,5,143.065
909,1951,estimates,female,6,130.162
909,1951,estimates,male,6,136.549
909,1951,estimates,female,7,124.353
909,1951,estimates,male,7,130.409
909,1951,estimates,female,8,119.066
909,1951,estimates,male,8,124.83
909,1951,estimates,female,9,114.392
909,1951,estimates,male,9,119.906
909,1951,estimates,female,10,110.267
909,1951,estimates,male,10,115.585
909,1951,estimates,female,11,106.554
909,1951,estimates,male,11,111.718
909,1951,estimates,female,12,103.312
909,1951,estimates,male,12,108.353
909,1951,estimates,female,13,100.415
909,1951,estimates,male,13,105.463
909,1951,estimates,female,14,97.795
909,1951,estimates,male,14,103.024
909,1951,estimates,female,15,95.547
909,1951,estimates,male,15,101.075
909,1951,estimates,female,16,93.669
909,1951,estimates,male,16,99.494
909,1951,estimates,female,17,91.985
909,1951,estimates,male,17,98.076
909,1951,estimates,female,18,91.36
