country,variant,gender,freq,year,totaldeaths
678,estimates,female,5yearly,1950,2.872
678,estimates,male,5yearly,1950,3.373
678,estimates,female,5yearly,1955,2.621
678,estimates,male,5yearly,1955,3.08
678,estimates,female,5yearly,1960,2.517
678,estimates,male,5yearly,1960,2.927
678,estimates,female,5yearly,1965,2.161
678,estimates,male,5yearly,1965,2.396
678,estimates,female,5yearly,1970,2.442
678,estimates,male,5yearly,1970,2.528
678,estimates,female,5yearly,1975,2.265
678,estimates,male,5yearly,1975,2.334
678,estimates,female,5yearly,1980,2.642
678,estimates,male,5yearly,1980,2.85
678,estimates,female,5yearly,1985,2.706
678,estimates,male,5yearly,1985,2.946
678,estimates,female,5yearly,1990,2.788
678,estimates,male,5yearly,1990,3.076
678,estimates,female,5yearly,1995,2.912
678,estimates,male,5yearly,1995,3.239
678,estimates,female,5yearly,2000,3.023
678,estimates,male,5yearly,2000,3.373
678,estimates,female,5yearly,2005,2.979
678,estimates,male,5yearly,2005,3.362
678,estimates,female,5yearly,2010,3.06
678,estimates,male,5yearly,2010,3.52
678,constant_fertility,female,5yearly,2015,3.171
678,constant_fertility,male,5yearly,2015,3.703
678,constant_mortality,female,5yearly,2015,3.279
678,constant_mortality,male,5yearly,2015,3.763
678,high_variant,female,5yearly,2015,3.16
678,high_variant,male,5yearly,2015,3.687
678,instant_replacement,female,5yearly,2015,2.771
678,instant_replacement,male,5yearly,2015,3.173
678,low_variant,female,5yearly,2015,3.078
678,low_variant,male,5yearly,2015,3.58
678,medium_variant,female,5yearly,2015,3.119
678,medium_variant,male,5yearly,2015,3.634
678,momentum,female,5yearly,2015,2.913
678,momentum,male,5yearly,2015,3.299
678,no_change,female,5yearly,2015,3.336
678,no_change,male,5yearly,2015,3.836
678,zero_migration,female,5yearly,2015,3.132
678,zero_migration,male,5yearly,2015,3.659
678,constant_fertility,female,5yearly,2020,3.335
678,constant_fertility,male,5yearly,2020,3.969
678,constant_mortality,female,5yearly,2020,3.544
678,constant_mortality,male,5yearly,2020,4.071
678,high_variant,female,5yearly,2020,3.295
678,high_variant,male,5yearly,2020,3.914
678,instant_replacement,female,5yearly,2020,2.803
678,instant_replacement,male,5yearly,2020,3.234
678,low_variant,female,5yearly,2020,3.137
678,low_variant,male,5yearly,2020,3.697
678,medium_variant,female,5yearly,2020,3.216
678,medium_variant,male,5yearly,2020,3.805
678,momentum,female,5yearly,2020,3.133
678,momentum,male,5yearly,2020,3.555
678,no_change,female,5yearly,2020,3.684
678,no_change,male,5yearly,2020,4.252
678,zero_migration,female,5yearly,2020,3.302
678,zero_migration,male,5yearly,2020,3.938
678,constant_fertility,female,5yearly,2025,3.602
678,constant_fertility,male,5yearly,2025,4.363
678,constant_mortality,female,5yearly,2025,3.914
678,constant_mortality,male,5yearly,2025,4.498
678,high_variant,female,5yearly,2025,3.52
678,high_variant,male,5yearly,2025,4.249
678,instant_replacement,female,5yearly,2025,2.999
678,instant_replacement,male,5yearly,2025,3.502
678,low_variant,female,5yearly,2025,3.298
678,low_variant,male,5yearly,2025,3.932
678,medium_variant,female,5yearly,2025,3.409
678,medium_variant,male,5yearly,2025,4.091
678,momentum,female,5yearly,2025,3.543
678,momentum,male,5yearly,2025,4.035
678,no_change,female,5yearly,2025,4.16
678,no_change,male,5yearly,2025,4.817
678,zero_migration,female,5yearly,2025,3.559
678,zero_migration,male,5yearly,2025,4.321
678,constant_fertility,female,5yearly,2030,3.972
678,constant_fertility,male,5yearly,2030,4.913
678,constant_mortality,female,5yearly,2030,4.404
678,constant_mortality,male,5yearly,2030,5.073
678,high_variant,female,5yearly,2030,3.829
678,high_variant,male,5yearly,2030,4.703
678,instant_replacement,female,5yearly,2030,3.284
678,instant_replacement,male,5yearly,2030,3.89
678,low_variant,female,5yearly,2030,3.572
678,low_variant,male,5yearly,2030,4.322
678,medium_variant,female,5yearly,2030,3.7
678,medium_variant,male,5yearly,2030,4.512
678,momentum,female,5yearly,2030,4.069
678,momentum,male,5yearly,2030,4.653
678,no_change,female,5yearly,2030,4.782
678,no_change,male,5yearly,2030,5.563
678,zero_migration,female,5yearly,2030,3.914
678,zero_migration,male,5yearly,2030,4.84
678,constant_fertility,female,5yearly,2035,4.467
678,constant_fertility,male,5yearly,2035,5.618
678,constant_mortality,female,5yearly,2035,5.013
678,constant_mortality,male,5yearly,2035,5.785
678,high_variant,female,5yearly,2035,4.254
678,high_variant,male,5yearly,2035,5.294
678,instant_replacement,female,5yearly,2035,3.636
678,instant_replacement,male,5yearly,2035,4.323
678,low_variant,female,5yearly,2035,3.952
678,low_variant,male,5yearly,2035,4.827
678,medium_variant,female,5yearly,2035,4.1
678,medium_variant,male,5yearly,2035,5.058
678,momentum,female,5yearly,2035,4.665
678,momentum,male,5yearly,2035,5.33
678,no_change,female,5yearly,2035,5.564
678,no_change,male,5yearly,2035,6.505
678,zero_migration,female,5yearly,2035,4.39
678,zero_migration,male,5yearly,2035,5.497
678,constant_fertility,female,5yearly,2040,5.054
678,constant_fertility,male,5yearly,2040,6.466
678,constant_mortality,female,5yearly,2040,5.711
678,constant_mortality,male,5yearly,2040,6.597
678,high_variant,female,5yearly,2040,4.76
678,high_variant,male,5yearly,2040,6.002
678,instant_replacement,female,5yearly,2040,4.046
678,instant_replacement,male,5yearly,2040,4.823
678,low_variant,female,5yearly,2040,4.398
678,low_variant,male,5yearly,2040,5.414
678,medium_variant,female,5yearly,2040,4.575
678,medium_variant,male,5yearly,2040,5.701
678,momentum,female,5yearly,2040,5.333
678,momentum,male,5yearly,2040,6.078
678,no_change,female,5yearly,2040,6.488
678,no_change,male,5yearly,2040,7.616
