country,variant,gender,freq,year,totaldeaths
624,estimates,female,5yearly,1950,37.45
624,estimates,male,5yearly,1950,40.281
624,estimates,female,5yearly,1955,37.272
624,estimates,male,5yearly,1955,40.351
624,estimates,female,5yearly,1960,37.013
624,estimates,male,5yearly,1960,40.206
624,estimates,female,5yearly,1965,37.216
624,estimates,male,5yearly,1965,40.411
624,estimates,female,5yearly,1970,38.835
624,estimates,male,5yearly,1970,42.095
624,estimates,female,5yearly,1975,39.481
624,estimates,male,5yearly,1975,42.379
624,estimates,female,5yearly,1980,39.74
624,estimates,male,5yearly,1980,43.623
624,estimates,female,5yearly,1985,40.859
624,estimates,male,5yearly,1985,45.369
624,estimates,female,5yearly,1990,41.301
624,estimates,male,5yearly,1990,46.236
624,estimates,female,5yearly,1995,41.673
624,estimates,male,5yearly,1995,44.841
624,estimates,female,5yearly,2000,44.858
624,estimates,male,5yearly,2000,44.653
624,estimates,female,5yearly,2005,44.722
624,estimates,male,5yearly,2005,47.473
624,estimates,female,5yearly,2010,45.353
624,estimates,male,5yearly,2010,49.498
624,constant_fertility,female,5yearly,2015,46.745
624,constant_fertility,male,5yearly,2015,51.688
624,constant_mortality,female,5yearly,2015,50.624
624,constant_mortality,male,5yearly,2015,55.107
624,high_variant,female,5yearly,2015,46.392
624,high_variant,male,5yearly,2015,51.232
624,instant_replacement,female,5yearly,2015,39.523
624,instant_replacement,male,5yearly,2015,42.371
624,low_variant,female,5yearly,2015,44.916
624,low_variant,male,5yearly,2015,49.328
624,medium_variant,female,5yearly,2015,45.654
624,medium_variant,male,5yearly,2015,50.28
624,momentum,female,5yearly,2015,43.839
624,momentum,male,5yearly,2015,46.671
624,no_change,female,5yearly,2015,51.899
624,no_change,male,5yearly,2015,56.69
624,zero_migration,female,5yearly,2015,45.782
624,zero_migration,male,5yearly,2015,50.43
624,constant_fertility,female,5yearly,2020,48.256
624,constant_fertility,male,5yearly,2020,54.128
624,constant_mortality,female,5yearly,2020,55.906
624,constant_mortality,male,5yearly,2020,60.715
624,high_variant,female,5yearly,2020,47.259
624,high_variant,male,5yearly,2020,52.809
624,instant_replacement,female,5yearly,2020,38.862
624,instant_replacement,male,5yearly,2020,41.75
624,low_variant,female,5yearly,2020,44.518
624,low_variant,male,5yearly,2020,49.19
624,medium_variant,female,5yearly,2020,45.888
624,medium_variant,male,5yearly,2020,51
624,momentum,female,5yearly,2020,47.365
624,momentum,male,5yearly,2020,50.144
624,no_change,female,5yearly,2020,59.115
624,no_change,male,5yearly,2020,64.685
624,zero_migration,female,5yearly,2020,46.247
624,zero_migration,male,5yearly,2020,51.419
624,constant_fertility,female,5yearly,2025,49.952
624,constant_fertility,male,5yearly,2025,56.943
624,constant_mortality,female,5yearly,2025,61.425
624,constant_mortality,male,5yearly,2025,66.7
624,high_variant,female,5yearly,2025,48.19
624,high_variant,male,5yearly,2025,54.552
624,instant_replacement,female,5yearly,2025,40.038
624,instant_replacement,male,5yearly,2025,43.696
624,low_variant,female,5yearly,2025,44.609
624,low_variant,male,5yearly,2025,49.726
624,medium_variant,female,5yearly,2025,46.399
624,medium_variant,male,5yearly,2025,52.139
624,momentum,female,5yearly,2025,53.124
624,momentum,male,5yearly,2025,56.653
624,no_change,female,5yearly,2025,67.012
624,no_change,male,5yearly,2025,73.554
624,zero_migration,female,5yearly,2025,46.975
624,zero_migration,male,5yearly,2025,52.813
624,constant_fertility,female,5yearly,2030,51.989
624,constant_fertility,male,5yearly,2030,60.37
624,constant_mortality,female,5yearly,2030,67.392
624,constant_mortality,male,5yearly,2030,73.348
624,high_variant,female,5yearly,2030,49.305
624,high_variant,male,5yearly,2030,56.637
624,instant_replacement,female,5yearly,2030,41.597
624,instant_replacement,male,5yearly,2030,46.188
624,low_variant,female,5yearly,2030,45.473
624,low_variant,male,5yearly,2030,51.368
624,medium_variant,female,5yearly,2030,47.384
624,medium_variant,male,5yearly,2030,53.997
624,momentum,female,5yearly,2030,59.314
624,momentum,male,5yearly,2030,63.731
624,no_change,female,5yearly,2030,75.805
624,no_change,male,5yearly,2030,83.591
624,zero_migration,female,5yearly,2030,48.172
624,zero_migration,male,5yearly,2030,54.923
624,constant_fertility,female,5yearly,2035,54.556
624,constant_fertility,male,5yearly,2035,64.714
624,constant_mortality,female,5yearly,2035,73.872
624,constant_mortality,male,5yearly,2035,80.632
624,high_variant,female,5yearly,2035,50.965
624,high_variant,male,5yearly,2035,59.554
624,instant_replacement,female,5yearly,2035,43.16
624,instant_replacement,male,5yearly,2035,48.583
624,low_variant,female,5yearly,2035,46.876
624,low_variant,male,5yearly,2035,53.752
624,medium_variant,female,5yearly,2035,48.901
624,medium_variant,male,5yearly,2035,56.625
624,momentum,female,5yearly,2035,65.03
624,momentum,male,5yearly,2035,70.145
624,no_change,female,5yearly,2035,85.868
624,no_change,male,5yearly,2035,95.152
624,zero_migration,female,5yearly,2035,49.896
624,zero_migration,male,5yearly,2035,57.809
624,constant_fertility,female,5yearly,2040,57.981
624,constant_fertility,male,5yearly,2040,70.32
624,constant_mortality,female,5yearly,2040,80.994
624,constant_mortality,male,5yearly,2040,88.419
624,high_variant,female,5yearly,2040,53.484
624,high_variant,male,5yearly,2040,63.577
624,instant_replacement,female,5yearly,2040,45.167
624,instant_replacement,male,5yearly,2040,51.296
624,low_variant,female,5yearly,2040,49
624,low_variant,male,5yearly,2040,56.914
624,medium_variant,female,5yearly,2040,51.192
624,medium_variant,male,5yearly,2040,60.17
624,momentum,female,5yearly,2040,70.402
624,momentum,male,5yearly,2040,75.825
624,no_change,female,5yearly,2040,97.694
624,no_change,male,5yearly,2040,108.552
624,zero_migration,female,5yearly,2040,52.409
624,zero_migration,male,5yearly,2040,61.634
624,constant_fertility,female,5yearly,2045,62.701
624,constant_fertility,male,5yearly,2045,76.944
624,constant_mortality,female,5yearly,2045,88.947
624,constant_mortality,male,5yearly,2045,96.695
624,high_variant,female,5yearly,2045,57.257
624,high_variant,male,5yearly,2045,68.608
624,instant_replacement,female,5yearly,2045,48.46
624,instant_replacement,male,5yearly,2045,55.22
624,low_variant,female,5yearly,2045,52.338
624,low_variant,male,5yearly,2045,61.092
624,medium_variant,female,5yearly,2045,54.708
624,medium_variant,male,5yearly,2045,64.713
624,momentum,female,5yearly,2045,76.506
624,momentum,male,5yearly,2045,81.966
624,no_change,female,5yearly,2045,111.626
624,no_change,male,5yearly,2045,123.935
624,zero_migration,female,5yearly,2045,56.175
624,zero_migration,male,5yearly,2045,66.483
624,constant_fertility,female,5yearly,2050,68.658
624,constant_fertility,male,5yearly,2050,85.044
624,constant_mortality,female,5yearly,2050,97.621
624,constant_mortality,male,5yearly,2050,105.379
624,high_variant,female,5yearly,2050,62.12
624,high_variant,male,5yearly,2050,74.842
624,instant_replacement,female,5yearly,2050,52.989
624,instant_replacement,male,5yearly,2050,60.596
624,low_variant,female,5yearly,2050,56.773
624,low_variant,male,5yearly,2050,66.484
624,medium_variant,female,5yearly,2050,59.318
624,medium_variant,male,5yearly,2050,70.463
624,momentum,female,5yearly,2050,83.971
624,momentum,male,5yearly,2050,89.3
624,no_change,female,5yearly,2050,127.633
624,no_change,male,5yearly,2050,141.305
624,zero_migration,female,5yearly,2050,61.055
624,zero_migration,male,5yearly,2050,72.573
624,constant_fertility,female,5yearly,2055,75.813
624,constant_fertility,male,5yearly,2055,94.501
624,constant_mortality,female,5yearly,2055,106.699
624,constant_mortality,male,5yearly,2055,114.383
624,high_variant,female,5yearly,2055,68.083
624,high_variant,male,5yearly,2055,82.109
624,instant_replacement,female,5yearly,2055,58.734
624,instant_replacement,male,5yearly,2055,67.038
624,low_variant,female,5yearly,2055,62.394
624,low_variant,male,5yearly,2055,72.935
624,medium_variant,female,5yearly,2055,65.077
624,medium_variant,male,5yearly,2055,77.264
624,momentum,female,5yearly,2055,92.474
624,momentum,male,5yearly,2055,97.637
624,no_change,female,5yearly,2055,145.455
624,no_change,male,5yearly,2055,160.636
624,zero_migration,female,5yearly,2055,67.111
624,zero_migration,male,5yearly,2055,79.74
624,constant_fertility,female,5yearly,2060,83.708
624,constant_fertility,male,5yearly,2060,105.325
624,constant_mortality,female,5yearly,2060,115.74
624,constant_mortality,male,5yearly,2060,123.515
624,high_variant,female,5yearly,2060,74.684
624,high_variant,male,5yearly,2060,90.336
624,instant_replacement,female,5yearly,2060,64.968
624,instant_replacement,male,5yearly,2060,73.979
624,low_variant,female,5yearly,2060,68.651
624,low_variant,male,5yearly,2060,80.205
624,medium_variant,female,5yearly,2060,71.475
624,medium_variant,male,5yearly,2060,84.954
624,momentum,female,5yearly,2060,101.094
624,momentum,male,5yearly,2060,106.054
624,no_change,female,5yearly,2060,164.817
624,no_change,male,5yearly,2060,181.976
624,zero_migration,female,5yearly,2060,73.824
624,zero_migration,male,5yearly,2060,87.826
624,constant_fertility,female,5yearly,2065,92.066
624,constant_fertility,male,5yearly,2065,117.037
624,constant_mortality,female,5yearly,2065,124.288
624,constant_mortality,male,5yearly,2065,132.361
624,high_variant,female,5yearly,2065,81.561
624,high_variant,male,5yearly,2065,99.055
624,instant_replacement,female,5yearly,2065,70.985
624,instant_replacement,male,5yearly,2065,80.572
624,low_variant,female,5yearly,2065,75.035
624,low_variant,male,5yearly,2065,87.696
624,medium_variant,female,5yearly,2065,78.069
624,medium_variant,male,5yearly,2065,92.988
624,momentum,female,5yearly,2065,108.611
624,momentum,male,5yearly,2065,113.317
624,no_change,female,5yearly,2065,185.657
624,no_change,male,5yearly,2065,205.411
624,zero_migration,female,5yearly,2065,80.753
